player,pos,team,games,fg,fg_att,fg_0019,fg_att_0019,fg_2029,fg_att_2029,fg_3039,fg_att_3039,fg_4049,fg_att_4049,fg_50,fg_att_50,xp,xp_att,site_pts,site_fppg,src_id,data_src,id,fg_50_att,fg_4049_att,fg_0039,fg_att_39,bye,opp,curr_site_pts,draft_rank,fg_pct,xp_pct,pct_owned,pos_rank,opp_def_rank,team_id,team_name,home_team_id,home_team,home_abbr,away_team_id,away_team,away_abbr,proj_type
Graham Gano,K,NYG,NA,1.5,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,6.4,NA,9232,FantasyPros,9694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Joey Slye,K,TEN,NA,1.6,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,NA,6.4,NA,19028,FantasyPros,14600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nick Folk,K,NYJ,NA,1.5,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,NA,6.4,NA,9491,FantasyPros,8851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jason Myers,K,SEA,NA,1.5,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,NA,6.3,NA,14003,FantasyPros,12437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Andre Szmyt,K,CLE,NA,1.4,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,NA,5.7,NA,25713,FantasyPros,16419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ryan Fitzgerald,K,CAR,NA,2,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,1.8,10.84,NA,19685,FleaFlicker,17277,NA,NA,NA,NA,4,@ARISun 4:05 PM,NA,NA,2/1,1/1,8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chase McLaughlin,K,TB,NA,2,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,2.4,10.4,NA,15412,FleaFlicker,14717,NA,NA,NA,NA,9,@HOUMon 7:00 PM,NA,K6,2/1,2/2,87%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Matt Gay,K,WAS,NA,2,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,2.4,10.38,NA,14848,FleaFlicker,14244,NA,NA,NA,NA,2,@GBL 18-27,10.38,K7,2/1,2/2,45%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cam Little,K,JAC,NA,2,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,2.3,10.32,NA,18510,FleaFlicker,16680,NA,NA,NA,NA,8,@CINSun 1:00 PM,NA,K13,2/1,2/2,52%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Boswell,K,PIT,NA,2,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,2.1,10.15,NA,10779,FleaFlicker,11936,NA,NA,NA,NA,5,SEASun 1:00 PM,NA,K11,2/1,2/2,94%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spencer Shrader,K,IND,NA,2,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,2.1,10.06,NA,18967,FleaFlicker,16896,NA,NA,NA,NA,1,DENSun 4:05 PM,NA,NA,2/2,2/2,22%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cairo Santos,K,CHI,NA,2,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,9.99,NA,10888,FleaFlicker,11945,NA,NA,NA,NA,5,@DETSun 1:00 PM,NA,NA,2/1,1/1,13%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Matt Prater,K,BUF,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,2.8,9.82,NA,4221,FleaFlicker,8930,NA,NA,NA,NA,7,@NYJSun 1:00 PM,NA,NA,2/1,2/2,15%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brandon McManus,K,GB,NA,2,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,2.8,9.78,NA,9754,FleaFlicker,11947,NA,NA,NA,NA,5,WASW 27-18,9.78,K14,2/2,2/2,21%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jason Myers,K,SEA,NA,2,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,1.7,9.73,NA,11124,FleaFlicker,12437,NA,NA,NA,NA,8,@PITSun 1:00 PM,NA,K23,2/1,1/1,23%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Joey Slye,K,TEN,NA,2,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,1.7,9.69,NA,15366,FleaFlicker,14600,NA,NA,NA,NA,0,LARSun 1:00 PM,NA,NA,2/1,1/1,10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jake Elliott,K,PHI,NA,2,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,2.6,9.59,NA,13035,FleaFlicker,13303,NA,NA,NA,NA,9,@KCSun 4:25 PM,NA,K10,2/1,2/2,66%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chad Ryland,K,ARI,NA,2,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,2.6,9.56,NA,17688,FleaFlicker,16292,NA,NA,NA,NA,8,CARSun 4:05 PM,NA,K19,2/2,2/2,11%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Riley Patterson,K,MIA,NA,2,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,2.5,9.52,NA,16587,FleaFlicker,15369,NA,NA,NA,NA,2,NESun 1:00 PM,NA,NA,2/2,2/2,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Harrison Butker,K,KC,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,2.4,9.35,NA,13124,FleaFlicker,13354,NA,NA,NA,NA,0,PHISun 4:25 PM,NA,K8,2/1,2/2,79%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Joshua Karty,K,LAR,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,2.3,9.31,NA,18562,FleaFlicker,16775,NA,NA,NA,NA,8,@TENSun 1:00 PM,NA,K20,2/1,2/2,15%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eddy Pineiro,K,SF,NA,2,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,2.3,9.3,NA,13986,FleaFlicker,13719,NA,NA,NA,NA,4,@NOSun 1:00 PM,NA,NA,2/1,2/2,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wil Lutz,K,DEN,NA,2,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,2.2,9.23,NA,12611,FleaFlicker,12956,NA,NA,NA,NA,2,@INDSun 4:05 PM,NA,K3,2/1,2/2,87%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Evan McPherson,K,CIN,NA,2,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1,3.1,9.09,NA,16457,FleaFlicker,15368,NA,NA,NA,NA,0,JACSun 1:00 PM,NA,K15,2/2,3/3,65%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Loop,K,BAL,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,9.05,NA,19411,FleaFlicker,17222,NA,NA,NA,NA,7,CLESun 1:00 PM,NA,K12,2/1,3/3,42%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daniel Carlson,K,LV,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,8.99,NA,13947,FleaFlicker,13718,NA,NA,NA,NA,8,LACMon 10:00 PM,NA,K21,2/1,1/1,25%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Andy Borregales,K,NE,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,8.99,NA,19378,FleaFlicker,17220,NA,NA,NA,NA,4,@MIASun 1:00 PM,NA,NA,2/1,1/1,7%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jake Bates,K,DET,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,8.95,NA,18337,FleaFlicker,16846,NA,NA,NA,NA,8,CHISun 1:00 PM,NA,K4,2/2,2/2,91%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parker Romo,K,ATL,NA,2,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,1.9,8.94,NA,17237,FleaFlicker,16405,NA,NA,NA,NA,5,@MINSun 8:20 PM,NA,NA,2/1,1/1,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Blake Grupe,K,NO,NA,2,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,1.9,8.85,NA,17834,FleaFlicker,16444,NA,NA,NA,NA,1,SFSun 1:00 PM,NA,NA,2/1,1/1,9%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Will Reichard,K,MIN,NA,2,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,2.6,8.65,NA,18573,FleaFlicker,16681,NA,NA,NA,NA,6,ATLSun 8:20 PM,NA,K18,2/2,2/2,24%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brandon Aubrey,K,DAL,NA,2,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,2.6,8.57,NA,18330,FleaFlicker,16414,NA,NA,NA,NA,0,NYGSun 1:00 PM,NA,K1,2/2,2/2,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cameron Dicker,K,LAC,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,2.4,8.39,NA,17315,FleaFlicker,15979,NA,NA,NA,NA,2,@LVMon 10:00 PM,NA,K2,2/2,2/2,94%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ka'imi Fairbairn,K,HOU,NA,2,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,2.1,8.13,NA,12347,FleaFlicker,12860,NA,NA,NA,NA,6,TBMon 7:00 PM,NA,K5,2/2,2/2,89%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Graham Gano,K,NYG,NA,1,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,5.97,NA,6304,FleaFlicker,9694,NA,NA,NA,NA,4,@DALSun 1:00 PM,NA,NA,1/1,1/1,4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nick Folk,K,NYJ,NA,1,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,1.9,5.95,NA,4780,FleaFlicker,8851,NA,NA,NA,NA,9,BUFSun 1:00 PM,NA,NA,1/1,1/1,17%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Andre Szmyt,K,CLE,NA,1,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,1.4,4.37,NA,18046,FleaFlicker,16419,NA,NA,NA,NA,9,@BALSun 1:00 PM,NA,NA,1/1,1/1,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OUTYounghoe Koo,K,ATL,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,13324,FleaFlicker,13403,NA,NA,NA,NA,5,@MINSun 8:20 PM,NA,K16,0/0,0/0,32%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IRDJason Sanders,K,MIA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,13977,FleaFlicker,13832,NA,NA,NA,NA,2,NESun 1:00 PM,NA,K17,0/0,0/0,32%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Harrison Mevis,K,NYJ,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,18786,FleaFlicker,16843,NA,NA,NA,NA,9,BUFSun 1:00 PM,NA,NA,0/0,0/0,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jude McAtamney,K,NYG,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,19165,FleaFlicker,16848,NA,NA,NA,NA,4,@DALSun 1:00 PM,NA,NA,0/0,0/0,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brandon Aubrey,K,DAL,NA,NA,NA,NA,NA,0.45,NA,0.51,NA,0.57,NA,0.57,NA,2.42,NA,9.86,NA,2571750,NFL,16414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jake Bates,K,DET,NA,NA,NA,NA,NA,0.33,NA,0.53,NA,0.53,NA,0.4,NA,3.13,NA,9.3,NA,2571759,NFL,16846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cameron Dicker,K,LAC,NA,NA,NA,0.06,NA,0.38,NA,0.57,NA,0.57,NA,0.38,NA,2.48,NA,9.12,NA,2568435,NFL,15979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Evan McPherson,K,CIN,NA,NA,NA,NA,NA,0.41,NA,0.54,NA,0.54,NA,0.34,NA,2.91,NA,9.08,NA,2565953,NFL,15368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Loop,K,BAL,NA,NA,NA,NA,NA,0.34,NA,0.55,NA,0.62,NA,0.28,NA,3.1,NA,9.03,NA,2573940,NFL,17222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ka'imi Fairbairn,K,HOU,NA,NA,NA,NA,NA,0.45,NA,0.57,NA,0.51,NA,0.38,NA,2.36,NA,8.85,NA,2556521,NFL,12860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Harrison Butker,K,KC,NA,NA,NA,0.06,NA,0.38,NA,0.5,NA,0.44,NA,0.38,NA,2.71,NA,8.75,NA,2558245,NFL,13354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Will Reichard,K,MIN,NA,NA,NA,NA,NA,0.39,NA,0.52,NA,0.52,NA,0.39,NA,2.4,NA,8.64,NA,2572273,NFL,16681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brandon McManus,K,GB,NA,NA,NA,NA,NA,0.46,NA,0.53,NA,0.53,NA,0.33,NA,2.37,NA,8.58,NA,2541556,NFL,11947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daniel Carlson,K,LV,NA,NA,NA,NA,NA,0.44,NA,0.44,NA,0.51,NA,0.44,NA,2.15,NA,8.52,NA,2560993,NFL,13718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jake Elliott,K,PHI,NA,NA,NA,NA,NA,0.45,NA,0.51,NA,0.51,NA,0.26,NA,2.81,NA,8.52,NA,2558172,NFL,13303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Boswell,K,PIT,NA,NA,NA,NA,NA,0.43,NA,0.56,NA,0.49,NA,0.37,NA,2.1,NA,8.39,NA,2550545,NFL,11936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Matt Prater,K,BUF,NA,NA,NA,NA,NA,0.27,NA,0.8,NA,0.53,NA,0.27,NA,2.13,NA,8.28,NA,2506677,NFL,8930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chase McLaughlin,K,TB,NA,NA,NA,NA,NA,0.36,NA,0.48,NA,0.48,NA,0.36,NA,2.51,NA,8.27,NA,2563203,NFL,14717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cam Little,K,JAX,NA,NA,NA,NA,NA,0.45,NA,0.52,NA,0.45,NA,0.32,NA,2.4,NA,8.26,NA,2572147,NFL,16680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chad Ryland,K,ARI,NA,NA,NA,NA,NA,0.39,NA,0.52,NA,0.52,NA,0.33,NA,2.23,NA,8.17,NA,2570125,NFL,16292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wil Lutz,K,DEN,NA,NA,NA,NA,NA,0.43,NA,0.49,NA,0.43,NA,0.37,NA,2.22,NA,8.12,NA,2556601,NFL,12956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Joshua Karty,K,LAR,NA,NA,NA,NA,NA,0.44,NA,0.5,NA,0.5,NA,0.32,NA,2.14,NA,8.06,NA,2572201,NFL,16775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Riley Patterson,K,MIA,NA,NA,NA,NA,NA,0.41,NA,0.61,NA,0.41,NA,0.2,NA,2.66,NA,7.95,NA,2567013,NFL,15369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eddy Pineiro,K,SF,NA,NA,NA,NA,NA,0.25,NA,0.74,NA,0.5,NA,0.25,NA,2.23,NA,7.95,NA,2560842,NFL,13719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Matt Gay,K,WAS,NA,NA,NA,NA,NA,0.4,NA,0.46,NA,0.4,NA,0.29,NA,2.53,NA,7.76,NA,2562271,NFL,14244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
John Parker Romo,K,ATL,NA,NA,NA,NA,NA,0.32,NA,0.64,NA,0.32,NA,0.32,NA,2.24,NA,7.68,NA,2569101,NFL,16405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cairo Santos,K,CHI,NA,NA,NA,NA,NA,0.43,NA,0.49,NA,0.56,NA,0.25,NA,1.91,NA,7.6,NA,2550636,NFL,11945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jason Myers,K,SEA,NA,NA,NA,NA,NA,0.41,NA,0.47,NA,0.47,NA,0.24,NA,1.94,NA,7.19,NA,2553112,NFL,12437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spencer Shrader,K,IND,NA,NA,NA,NA,NA,0.3,NA,0.54,NA,0.54,NA,0.18,NA,1.98,NA,7.02,NA,2573175,NFL,16896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Blake Grupe,K,NO,NA,NA,NA,NA,NA,0.35,NA,0.46,NA,0.41,NA,0.29,NA,1.8,NA,6.91,NA,2571234,NFL,16444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Graham Gano,K,NYG,NA,NA,NA,NA,NA,0.36,NA,0.48,NA,0.42,NA,0.24,NA,1.75,NA,6.73,NA,71309,NFL,9694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ryan Fitzgerald,K,CAR,NA,NA,NA,NA,NA,0.35,NA,0.52,NA,0.46,NA,0.17,NA,1.86,NA,6.7,NA,2573979,NFL,17277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nick Folk,K,NYJ,NA,NA,NA,NA,NA,0.34,NA,0.52,NA,0.46,NA,0.17,NA,1.89,NA,6.7,NA,2507225,NFL,8851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Joey Slye,K,TEN,NA,NA,NA,NA,NA,0.34,NA,0.4,NA,0.4,NA,0.29,NA,1.65,NA,6.52,NA,2563132,NFL,14600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Andy Borregales,K,NE,NA,NA,NA,NA,NA,0.33,NA,0.44,NA,0.44,NA,0.17,NA,1.93,NA,6.41,NA,2574365,NFL,17220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jake Bates,K,DET,NA,1.8,3.97,0,NA,0.5,NA,0.66,NA,0.42,NA,0.22,NA,3.94,2.07,10.2,NA,55997,FanDuel,16846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,11,Detroit Lions,11,Detroit Lions,DET,6,Chicago Bears,CHI,WEEKLY
Brandon McManus,K,GB,NA,1.77,3.34,0.02,NA,0.53,NA,0.58,NA,0.39,NA,0.31,NA,3.3,2.09,9.8,NA,52489,FanDuel,11947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,12,Green Bay Packers,12,Green Bay Packers,GB,32,Washington Commanders,WSH,WEEKLY
Chris Boswell,K,PIT,NA,1.98,2.6,0.02,NA,0.37,NA,0.56,NA,0.71,NA,0.29,NA,2.54,2.3,9.68,NA,52927,FanDuel,11936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,23,25,Pittsburgh Steelers,25,Pittsburgh Steelers,PIT,28,Seattle Seahawks,SEA,WEEKLY
Cameron Dicker,K,LAC,NA,1.96,2.81,0.04,NA,0.57,NA,0.58,NA,0.55,NA,0.22,NA,2.7,2.15,9.57,NA,55437,FanDuel,15979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,13,34,Los Angeles Chargers,35,Las Vegas Raiders,LV,34,Los Angeles Chargers,LAC,WEEKLY
Brandon Aubrey,K,DAL,NA,2.17,2.11,0.02,NA,0.57,NA,0.81,NA,0.5,NA,0.22,NA,2.08,2.55,9.38,NA,55648,FanDuel,16414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,30,9,Dallas Cowboys,9,Dallas Cowboys,DAL,21,New York Giants,NYG,WEEKLY
Chad Ryland,K,ARI,NA,1.64,3.74,0.02,NA,0.34,NA,0.65,NA,0.47,NA,0.16,NA,3.67,2.07,9.38,NA,55627,FanDuel,16292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,21,1,Arizona Cardinals,1,Arizona Cardinals,ARI,5,Carolina Panthers,CAR,WEEKLY
Nick Folk,K,NYJ,NA,2.06,2.08,0,NA,0.5,NA,0.53,NA,0.58,NA,0.33,NA,2,2.47,9.06,NA,2816,FanDuel,8851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,28,22,New York Jets,22,New York Jets,NYJ,4,Buffalo Bills,BUF,WEEKLY
Tyler Loop,K,BAL,NA,1.55,3.94,0.02,NA,0.51,NA,0.51,NA,0.33,NA,0.14,NA,3.89,1.73,9.03,NA,56289,FanDuel,17222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8,3,Baltimore Ravens,3,Baltimore Ravens,BAL,8,Cleveland Browns,CLE,WEEKLY
Wil Lutz,K,DEN,NA,1.83,2.47,0.05,NA,0.61,NA,0.56,NA,0.5,NA,0.18,NA,2.47,2.19,9.03,NA,53178,FanDuel,12956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6,10,Denver Broncos,14,Indianapolis Colts,IND,10,Denver Broncos,DEN,WEEKLY
Will Reichard,K,MIN,NA,1.94,2.5,0.08,NA,0.56,NA,0.77,NA,0.39,NA,0.14,NA,2.46,2.32,8.95,NA,55919,FanDuel,16681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,20,18,Minnesota Vikings,18,Minnesota Vikings,MIN,2,Atlanta Falcons,ATL,WEEKLY
Joshua Karty,K,LA,NA,1.76,2.88,0,NA,0.6,NA,0.56,NA,0.41,NA,0.21,NA,2.75,2.15,8.92,NA,55999,FanDuel,16775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,3,33,Los Angeles Rams,31,Tennessee Titans,TEN,33,Los Angeles Rams,LA,WEEKLY
Cam Little,K,JAC,NA,1.87,2.37,0.02,NA,0.3,NA,0.79,NA,0.58,NA,0.18,NA,2.33,2.28,8.88,NA,55987,FanDuel,16680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,12,15,Jacksonville Jaguars,7,Cincinnati Bengals,CIN,15,Jacksonville Jaguars,JAC,WEEKLY
Ka'imi Fairbairn,K,HOU,NA,1.94,1.96,0.02,NA,0.64,NA,0.58,NA,0.4,NA,0.32,NA,1.94,2.24,8.86,NA,53463,FanDuel,12860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,22,13,Houston Texans,13,Houston Texans,HOU,30,Tampa Bay Buccaneers,TB,WEEKLY
Cairo Santos,K,CHI,NA,1.9,1.67,0.02,NA,0.48,NA,0.55,NA,0.59,NA,0.31,NA,1.65,2.36,8.71,NA,52487,FanDuel,11945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,25,6,Chicago Bears,11,Detroit Lions,DET,6,Chicago Bears,CHI,WEEKLY
Jason Myers,K,SEA,NA,1.83,1.73,0.02,NA,0.44,NA,0.59,NA,0.6,NA,0.29,NA,1.68,2.19,8.68,NA,52814,FanDuel,12437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,26,28,Seattle Seahawks,25,Pittsburgh Steelers,PIT,28,Seattle Seahawks,SEA,WEEKLY
Chase McLaughlin,K,TB,NA,1.73,2.55,0.02,NA,0.52,NA,0.44,NA,0.49,NA,0.25,NA,2.43,1.98,8.58,NA,54352,FanDuel,14717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,15,30,Tampa Bay Buccaneers,13,Houston Texans,HOU,30,Tampa Bay Buccaneers,TB,WEEKLY
