player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,rush_att,rush_yds,rush_tds,bye,opp,draft_rank,misc_tds,misc_yds,pct_owned,pass_comp,pass_att,pass_yds,pass_tds,pass_int,pos_rank,overall_rank,opp_def_rank,team_id,team_name,home_team_id,home_team,home_abbr,away_team_id,away_team,away_abbr,proj_type
Quintin Morris,TE,JAC,NA,NA,0.8,7.9,NA,NA,0.1,0,1.2,NA,22820,FantasyPros,15341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Julian Hill,TE,MIA,NA,NA,0.8,8,NA,NA,0.1,0,1.2,NA,25824,FantasyPros,16425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Charlie Woerner,TE,ATL,NA,NA,0.9,8.2,NA,NA,0.1,0,1.2,NA,19665,FantasyPros,14984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jackson Hawes,TE,BUF,NA,NA,0.7,7.8,NA,NA,0.1,0,1.2,NA,27469,FantasyPros,17213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luke Schoonmaker,TE,DAL,NA,NA,0.8,7.4,NA,NA,0.1,0,1.2,NA,25267,FantasyPros,16221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nick Vannett,TE,LAR,NA,NA,0.7,5.2,NA,NA,0.1,0,1.1,NA,15645,FantasyPros,12680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drew Sample,TE,CIN,NA,NA,0.8,6.4,NA,NA,0.1,0,1.1,NA,18561,FantasyPros,14146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Will Dissly,TE,LAC,NA,NA,0.7,7.2,NA,NA,0.1,0,1.1,NA,18049,FantasyPros,13763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nate Adkins,TE,DEN,NA,NA,0.6,4.7,NA,NA,0.1,0,1,NA,25881,FantasyPros,16474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eric Saubert,TE,SEA,NA,NA,0.6,6.5,NA,NA,0.1,0,0.9,NA,16706,FantasyPros,13315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mo Alie-Cox,TE,IND,NA,NA,0.6,5.6,NA,NA,0.1,0,0.9,NA,16579,FantasyPros,13246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luke Farrell,TE,SF,NA,NA,0.6,5.7,NA,NA,0.1,0,0.9,NA,19501,FantasyPros,15335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Payne Durham,TE,TB,NA,NA,0.5,6,NA,NA,0,0,0.9,NA,25346,FantasyPros,16218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jelani Woods,TE,NYJ,NA,NA,0.7,6.4,NA,NA,0,0,0.8,NA,23829,FantasyPros,15840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Blake Whiteheart,TE,CLE,NA,NA,0.5,5.4,NA,NA,0,0,0.8,NA,25657,FantasyPros,16940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Conklin,TE,LAC,NA,NA,0.4,5.6,NA,NA,0,0,0.8,NA,17598,FantasyPros,13675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colson Yankoff,TE,WAS,NA,NA,0.6,5.4,NA,NA,0,0,0.8,NA,26576,FantasyPros,16898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Devin Culp,TE,TB,NA,NA,0.4,4.2,NA,NA,0.1,0,0.7,NA,26440,FantasyPros,16796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Durham Smythe,TE,CHI,NA,NA,0.6,5.5,NA,NA,0,0,0.7,NA,17508,FantasyPros,13676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jake Briningstool,TE,KC,NA,NA,0.7,6.9,NA,NA,0,0,0.7,NA,22924,FantasyPros,17268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hunter Long,TE,JAC,NA,NA,0.4,3.7,NA,NA,0.1,0,0.7,NA,22783,FantasyPros,15334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brevyn Spann-Ford,TE,DAL,NA,NA,0.4,3.6,NA,NA,0.1,0,0.7,NA,26003,FantasyPros,16647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor Heyward,TE,PIT,NA,NA,0.3,3,NA,NA,0,0,0.6,NA,24562,FantasyPros,15800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grant Calcaterra,TE,PHI,NA,NA,0.4,4.7,NA,NA,0,0,0.6,NA,24180,FantasyPros,15804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jake Tonges,TE,SF,NA,NA,0.3,2.8,NA,NA,0,0,0.5,NA,24778,FantasyPros,16036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stone Smartt,TE,NYJ,NA,NA,0.4,4.2,NA,NA,0,0,0.5,NA,24621,FantasyPros,16113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josiah Deguara,TE,ARI,NA,NA,0.4,3.5,NA,NA,0,0,0.5,NA,19456,FantasyPros,14876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drew Ogletree,TE,IND,NA,NA,0.3,2.6,NA,NA,0,0,0.5,NA,24561,FantasyPros,15916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ian Thomas,TE,LV,NA,NA,0.5,4.2,NA,NA,0,0,0.5,NA,17387,FantasyPros,13678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Manhertz,TE,NYG,NA,NA,0.2,2.1,NA,NA,0,0,0.5,NA,14014,FantasyPros,12955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cam Grandy,TE,CIN,NA,NA,0.3,2.2,NA,NA,0,0,0.4,NA,26429,FantasyPros,16979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Teagan Quitoriano,TE,ATL,NA,NA,0.4,4.1,NA,NA,0,0,0.4,NA,24182,FantasyPros,15905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ben Sims,TE,MIN,NA,NA,0.4,3.5,NA,NA,0,0,0.4,NA,25349,FantasyPros,16483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pharaoh Brown,TE,ARI,NA,NA,0.3,2.7,NA,NA,0,0,0.4,NA,16937,FantasyPros,13994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Johnny Mundt,TE,JAC,NA,NA,0.3,3.1,NA,NA,0,0,0.4,NA,16743,FantasyPros,13940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Whyle,TE,GB,NA,NA,0.2,2.2,NA,NA,0,0,0.3,NA,22923,FantasyPros,16312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Will Mallory,TE,IND,NA,NA,0.3,3.2,NA,NA,0,0,0.3,NA,23821,FantasyPros,16220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kylen Granson,TE,PHI,NA,NA,0.3,3,NA,NA,0,0,0.3,NA,22841,FantasyPros,15419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gavin Bartholomew,TE,MIN,NA,NA,0.3,3,NA,NA,0,0,0.3,NA,26002,FantasyPros,17231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zaire Mitchell-Paden,TE,NO,NA,NA,0.3,2.9,NA,NA,0,0,0.3,NA,24853,FantasyPros,17375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brenden Bates,TE,CLE,NA,NA,0.3,2.7,NA,NA,0,0,0.3,NA,26437,FantasyPros,16962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Carter Runyon,TE,LV,NA,NA,0.3,2.6,NA,NA,0,0,0.3,NA,27470,FantasyPros,17385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Robert Tonyan,TE,KC,NA,NA,0.1,1.3,NA,NA,0,0,0.2,NA,16502,FantasyPros,13427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jack Westover,TE,NE,NA,NA,0.3,1.9,NA,NA,0,0,0.2,NA,26436,FantasyPros,16839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Robbie Ouzts,TE,SEA,NA,NA,0.1,0.5,NA,NA,0,0,0.1,NA,27473,FantasyPros,17215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trey McBride,TE,ARI,NA,7.1,7.1,73.7,NA,NA,1,0,13.33,NA,16895,FleaFlicker,15794,0,0,0,8,ATLSun 4:05 PM,TE2,1,73.7,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
George Kittle,TE,SF,NA,5.2,5.2,65.4,NA,NA,1,0,12.5,NA,13023,FleaFlicker,13299,0,0,0,4,@INDMon 8:15 PM,TE1,1,65.4,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kyle Pitts,TE,ATL,NA,5.1,5.1,58,NA,NA,0.4,0,8.12,NA,16256,FleaFlicker,15329,0,0,0,5,@ARISun 4:05 PM,TE4,0.4,58,92%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brock Bowers,TE,LV,NA,5.2,5.2,57.5,NA,NA,0.4,0,7.94,NA,18364,FleaFlicker,16641,0,0,0,8,@HOUSun 4:25 PM,TE3,0.4,57.5,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Travis Kelce,TE,KC,NA,4.9,4.9,53.5,NA,NA,0.3,0,7.13,NA,9360,FleaFlicker,11244,0,0,0,0,@TENSun 1:00 PM,TE5,0.3,53.5,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dallas Goedert,TE,PHI,NA,4.3,4.3,46.3,NA,NA,0.4,0,7.11,NA,13813,FleaFlicker,13674,0,0,0,9,@WASSat 5:00 PM,TE8,0.4,46.3,94%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Harold Fannin,TE,CLE,NA,4.9,4.9,51.2,NA,NA,0.3,0.1,6.58,NA,19305,FleaFlicker,17103,0,0,0,9,BUFSun 1:00 PM,TE7,0.3,51.2,74%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Darren Waller,TE,MIA,NA,3.5,3.5,40.4,NA,NA,0.4,0,6.48,NA,11261,FleaFlicker,12263,0,0,0,2,CINSun 1:00 PM,TE23,0.4,40.4,54%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Juwan Johnson,TE,NO,NA,4.3,4.3,45.6,NA,NA,0.3,0.1,6.38,NA,16036,FleaFlicker,14861,0,0,0,1,NYJSun 1:00 PM,TE18,0.3,45.6,69%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hunter Henry,TE,NE,NA,3.6,3.6,44.3,NA,NA,0.3,0,6.37,NA,12088,FleaFlicker,12676,0,0,0,4,@BALSun 8:20 PM,TE12,0.3,44.3,87%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oronde Gadsden,TE,LAC,NA,3.8,3.8,47.5,NA,NA,0.3,0.1,6.33,NA,19404,FleaFlicker,17099,0,0,0,2,@DALSun 1:00 PM,TE13,0.3,47.5,68%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colston Loveland,TE,CHI,NA,3.8,3.8,43,NA,NA,0.3,0,6.12,NA,19267,FleaFlicker,17104,0,0,0,5,GBSat 8:20 PM,TE15,0.3,43,73%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Warren,TE,IND,NA,4.1,4.1,41.2,NA,NA,0.3,0,5.92,NA,19242,FleaFlicker,17102,0,0,0,1,SFMon 8:15 PM,TE9,0.3,41.2,93%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mark Andrews,TE,BAL,NA,3.2,3.2,33.5,NA,NA,0.4,0,5.77,NA,13829,FleaFlicker,13671,0,0,0,7,NESun 8:20 PM,TE14,0.4,33.5,91%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Theo Johnson,TE,NYG,NA,3.6,3.6,39.2,NA,NA,0.3,0,5.76,NA,18475,FleaFlicker,16649,0,0,0,4,MINSun 1:00 PM,TE16,0.3,39.2,58%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dalton Kincaid,TE,BUF,NA,3.3,3.3,39.6,NA,NA,0.3,0,5.74,NA,17585,FleaFlicker,16213,0,0,0,7,@CLESun 1:00 PM,TE10,0.3,39.6,88%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dalton Schultz,TE,HOU,NA,4.2,4.2,41.2,NA,NA,0.3,0,5.7,NA,13853,FleaFlicker,13772,0,0,0,6,LVSun 4:25 PM,TE11,0.3,41.2,60%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jake Ferguson,TE,DAL,NA,4.5,4.5,36,NA,NA,0.4,0.1,5.7,NA,16933,FleaFlicker,15799,0,0,0,0,LACSun 1:00 PM,TE6,0.4,36,93%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brenton Strange,TE,JAC,NA,3.8,3.8,40.8,NA,NA,0.2,0,5.56,NA,17626,FleaFlicker,16269,0,0,0,8,@DENSun 4:05 PM,TE17,0.2,40.8,54%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colby Parkinson,TE,LAR,NA,4,4,36.2,NA,NA,0.3,0.1,5.48,NA,15679,FleaFlicker,14871,0,0,0,8,@SEAThu 8:15 PM,TE21,0.3,36.2,39%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AJ Barner,TE,SEA,NA,3.3,3.3,32.2,NA,NA,0.3,0,4.98,NA,18484,FleaFlicker,16723,0,0,0,8,LARThu 8:15 PM,TE19,0.3,32.2,43%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
T.J. Hockenson,TE,MIN,NA,3.7,3.7,35.2,NA,NA,0.2,0,4.83,NA,14677,FleaFlicker,14138,0,0,0,6,@NYGSun 1:00 PM,TE24,0.2,35.2,76%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isaiah Likely,TE,BAL,NA,2.4,2.4,29.8,NA,NA,0.3,0.1,4.68,NA,16927,FleaFlicker,15798,0,0,0,7,NESun 8:20 PM,TE20,0.3,29.8,47%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mike Gesicki,TE,CIN,NA,2.8,2.8,28.5,NA,NA,0.2,0,4.21,NA,13845,FleaFlicker,13672,0,0,0,0,@MIASun 1:00 PM,TE25,0.2,28.5,28%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Darnell Washington,TE,PIT,NA,2.4,2.4,26.6,NA,NA,0.2,0,3.66,NA,17639,FleaFlicker,16216,0,0,0,5,@DETSun 4:25 PM,TE33,0.2,26.6,16%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pat Freiermuth,TE,PIT,NA,2.2,2.2,24,NA,NA,0.2,0,3.58,NA,16293,FleaFlicker,15331,0,0,0,5,@DETSun 4:25 PM,TE30,0.2,24,39%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gunnar Helm,TE,TEN,NA,2.9,2.9,25.6,NA,NA,0.2,0,3.5,NA,19348,FleaFlicker,17105,0,0,0,0,KCSun 1:00 PM,TE28,0.2,25.6,23%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cole Kmet,TE,CHI,NA,2.3,2.3,24.5,NA,NA,0.2,0,3.49,NA,15573,FleaFlicker,14867,0,0,0,5,GBSat 8:20 PM,TE40,0.2,24.5,25%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Evan Engram,TE,DEN,NA,2.9,2.9,25.6,NA,NA,0.2,0,3.49,NA,12906,FleaFlicker,13189,0,0,0,2,JACSun 4:05 PM,TE26,0.2,25.6,60%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chig Okonkwo,TE,TEN,NA,3,3,28.1,NA,NA,0.1,0,3.39,NA,16912,FleaFlicker,15889,0,0,0,0,KCSun 1:00 PM,TE32,0.1,28.1,29%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cade Otton,TE,TB,NA,2.3,2.3,23.5,NA,NA,0.2,0,3.35,NA,16937,FleaFlicker,15802,0,0,0,9,@CARSun 1:00 PM,TE22,0.2,23.5,47%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dawson Knox,TE,BUF,NA,1.8,1.8,21.5,NA,NA,0.2,0,3.23,NA,14734,FleaFlicker,14143,0,0,0,7,@CLESun 1:00 PM,TE35,0.2,21.5,19%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luke Musgrave,TE,GB,NA,2.2,2.2,22.9,NA,NA,0.1,0,3.05,NA,17676,FleaFlicker,16215,0,0,0,5,@CHISat 8:20 PM,TE29,0.1,22.9,19%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mason Taylor,TE,NYJ,NA,2.4,2.4,21.4,NA,NA,0.1,0,2.9,NA,19270,FleaFlicker,17106,0,0,0,9,@NOSun 1:00 PM,TE34,0.1,21.4,40%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jonnu Smith,TE,PIT,NA,1.9,1.9,17.9,NA,NA,0.1,0,2.55,NA,12974,FleaFlicker,13193,0,0,0,5,@DETSun 4:25 PM,TE27,0.1,17.9,45%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ja'Tavion Sanders,TE,CAR,NA,1.8,1.8,16.7,NA,NA,0.1,0,2.45,NA,18477,FleaFlicker,16643,0,0,0,4,TBSun 1:00 PM,TE38,0.1,16.7,22%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daniel Bellinger,TE,NYG,NA,1.6,1.6,17.2,NA,NA,0.1,0,2.39,NA,16932,FleaFlicker,15873,0,0,0,4,MINSun 1:00 PM,NA,0.1,17.2,7%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noah Fant,TE,CIN,NA,1.8,1.8,16.2,NA,NA,0.1,0,2.26,NA,14665,FleaFlicker,14137,0,0,0,0,@MIASun 1:00 PM,TE37,0.1,16.2,25%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Greg Dulcich,TE,MIA,NA,1.6,1.6,16.8,NA,NA,0.1,0,2.26,NA,16853,FleaFlicker,15797,0,0,0,2,CINSun 1:00 PM,TE46,0.1,16.8,7%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jeremy Ruckert,TE,NYJ,NA,1.8,1.8,15.8,NA,NA,0.1,0,2.24,NA,16833,FleaFlicker,15796,0,0,0,9,@NOSun 1:00 PM,TE51,0.1,15.8,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Michael Mayer,TE,LV,NA,1.8,1.8,16.4,NA,NA,0.1,0,2.18,NA,17634,FleaFlicker,16212,0,0,0,8,@HOUSun 4:25 PM,TE45,0.1,16.4,20%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
John Bates,TE,WAS,NA,1.5,1.5,15.6,NA,NA,0.1,0,2.14,NA,16360,FleaFlicker,15344,0,0,0,2,PHISat 5:00 PM,NA,0.1,15.6,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Terrance Ferguson,TE,LAR,NA,1.3,1.3,14.6,NA,NA,0.1,0,2.06,NA,19329,FleaFlicker,17107,0,0,0,8,@SEAThu 8:15 PM,TE39,0.1,14.6,22%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Davis Allen,TE,LAR,NA,1.6,1.6,13.3,NA,NA,0.1,0,2.05,NA,17778,FleaFlicker,16219,0,0,0,8,@SEAThu 8:15 PM,NA,0.1,13.3,5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Oliver,TE,MIN,NA,1.1,1.1,12.9,NA,NA,0.1,0,2.01,NA,14749,FleaFlicker,14209,0,0,0,6,@NYGSun 1:00 PM,TE43,0.1,12.9,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noah Gray,TE,KC,NA,1.5,1.5,15.2,NA,NA,0.1,0,1.94,NA,16430,FleaFlicker,15337,0,0,0,0,@TENSun 1:00 PM,TE56,0.1,15.2,14%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
John FitzPatrick,TE,GB,NA,1.3,1.3,12.4,NA,NA,0.1,0,1.9,NA,16992,FleaFlicker,15925,0,0,0,5,@CHISat 8:20 PM,TE50,0.1,12.4,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shane Zylstra,TE,DET,NA,1.2,1.2,12.1,NA,NA,0.1,0,1.87,NA,16729,FleaFlicker,15604,0,0,0,8,PITSun 4:25 PM,NA,0.1,12.1,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elijah Higgins,TE,ARI,NA,1.4,1.4,13.5,NA,NA,0.1,0,1.87,NA,17726,FleaFlicker,16333,0,0,0,8,ATLSun 4:05 PM,NA,0.1,13.5,4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ben Sinnott,TE,WAS,NA,1.4,1.4,12.9,NA,NA,0.1,0,1.83,NA,18427,FleaFlicker,16644,0,0,0,2,PHISat 5:00 PM,TE41,0.1,12.9,16%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
