player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,rush_att,rush_yds,rush_tds,bye,opp,draft_rank,misc_tds,misc_yds,pct_owned
Tyler Higbee,TE,LAR,NA,NA,2.7,24.2,NA,NA,0.1,0,3.3,NA,15623,FantasyPros,12678,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cole Kmet,TE,CHI,NA,NA,2.4,23.9,NA,NA,0.2,0,3.3,NA,19229,FantasyPros,14867,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noah Fant,TE,CIN,NA,NA,2.9,26.8,NA,NA,0.1,0,3.2,NA,17527,FantasyPros,14137,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mike Gesicki,TE,CIN,NA,NA,2.4,23.6,NA,NA,0.1,0,3.2,NA,17272,FantasyPros,13672,NA,NA,NA,NA,NA,NA,NA,NA,NA
AJ Barner,TE,SEA,NA,NA,2.2,21.6,NA,NA,0.1,0,3,NA,26335,FantasyPros,16723,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colston Loveland,TE,CHI,NA,NA,1.8,19.5,NA,NA,0.1,0,2.7,NA,26006,FantasyPros,17104,NA,NA,NA,NA,NA,NA,NA,NA,NA
Michael Mayer,TE,LV,NA,NA,1.8,18.8,NA,NA,0.1,0,2.6,NA,23056,FantasyPros,16212,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dawson Knox,TE,BUF,NA,NA,1.4,15.1,NA,NA,0.1,0,2.4,NA,18631,FantasyPros,14143,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noah Gray,TE,KC,NA,NA,1.8,17,NA,NA,0.1,0,2.3,NA,19539,FantasyPros,15337,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tanner Conner,TE,MIA,NA,NA,1.9,17.6,NA,NA,0.1,0,2.2,NA,24216,FantasyPros,15991,NA,NA,NA,NA,NA,NA,NA,NA,NA
Will Dissly,TE,LAC,NA,NA,1.7,16.3,NA,NA,0.1,0,2.2,NA,18049,FantasyPros,13763,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elijah Arroyo,TE,SEA,NA,NA,1.5,15.4,NA,NA,0.1,0,2.1,NA,23004,FantasyPros,17108,NA,NA,NA,NA,NA,NA,NA,NA,NA
Austin Hooper,TE,NE,NA,NA,1.6,15.6,NA,NA,0.1,0,2.1,NA,15581,FantasyPros,12677,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Conklin,TE,LAC,NA,NA,1.6,14.4,NA,NA,0.1,0,2,NA,17598,FantasyPros,13675,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gunnar Helm,TE,TEN,NA,NA,1.4,13.8,NA,NA,0.1,0,1.9,NA,27109,FantasyPros,17105,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luke Musgrave,TE,GB,NA,NA,1.3,13.1,NA,NA,0.1,0,1.8,NA,25282,FantasyPros,16215,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luke Farrell,TE,SF,NA,NA,1.3,12,NA,NA,0.1,0,1.7,NA,19501,FantasyPros,15335,NA,NA,NA,NA,NA,NA,NA,NA,NA
Adam Trautman,TE,DEN,NA,NA,1.1,11.1,NA,NA,0.1,0,1.7,NA,19423,FantasyPros,14870,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tommy Tremble,TE,CAR,NA,NA,1.1,10.5,NA,NA,0.1,0,1.6,NA,22795,FantasyPros,15332,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grant Calcaterra,TE,PHI,NA,NA,1,11.5,NA,NA,0,0,1.4,NA,24180,FantasyPros,15804,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jeremy Ruckert,TE,NYJ,NA,NA,1.2,11,NA,NA,0.1,0,1.4,NA,23742,FantasyPros,15796,NA,NA,NA,NA,NA,NA,NA,NA,NA
Julian Hill,TE,MIA,NA,NA,1.1,11.2,NA,NA,0,0,1.4,NA,25824,FantasyPros,16425,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Oliver,TE,MIN,NA,NA,1,9.2,NA,NA,0.1,0,1.4,NA,18487,FantasyPros,14209,NA,NA,NA,NA,NA,NA,NA,NA,NA
Davis Allen,TE,LAR,NA,NA,1,9,NA,NA,0.1,0,1.3,NA,23761,FantasyPros,16219,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tip Reiman,TE,ARI,NA,NA,1,9.4,NA,NA,0.1,0,1.3,NA,26432,FantasyPros,16706,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elijah Higgins,TE,ARI,NA,NA,1,9.1,NA,NA,0.1,0,1.2,NA,23119,FantasyPros,16333,NA,NA,NA,NA,NA,NA,NA,NA,NA
Harrison Bryant,TE,HOU,NA,NA,0.9,8.7,NA,NA,0.1,0,1.2,NA,19389,FantasyPros,14875,NA,NA,NA,NA,NA,NA,NA,NA,NA
James Mitchell,TE,CAR,NA,NA,0.9,8.7,NA,NA,0.1,0,1.2,NA,23174,FantasyPros,15909,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colby Parkinson,TE,LAR,NA,NA,0.9,8.2,NA,NA,0.1,0,1.1,NA,19372,FantasyPros,14871,NA,NA,NA,NA,NA,NA,NA,NA,NA
Irv Smith Jr.,TE,HOU,NA,NA,0.9,7.6,NA,NA,0.1,0,1.1,NA,18610,FantasyPros,14141,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brock Wright,TE,DET,NA,NA,0.8,7.5,NA,NA,0.1,0,1.1,NA,23341,FantasyPros,15626,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luke Schoonmaker,TE,DAL,NA,NA,0.7,7.3,NA,NA,0,0,1,NA,25267,FantasyPros,16221,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mo Alie-Cox,TE,IND,NA,NA,0.7,6.7,NA,NA,0.1,0,1,NA,16579,FantasyPros,13246,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eric Saubert,TE,SEA,NA,NA,0.7,6.8,NA,NA,0,0,0.9,NA,16706,FantasyPros,13315,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drew Sample,TE,CIN,NA,NA,0.8,6.7,NA,NA,0,0,0.9,NA,18561,FantasyPros,14146,NA,NA,NA,NA,NA,NA,NA,NA,NA
Payne Durham,TE,TB,NA,NA,0.6,5.5,NA,NA,0,0,0.8,NA,25346,FantasyPros,16218,NA,NA,NA,NA,NA,NA,NA,NA,NA
Johnny Mundt,TE,JAC,NA,NA,0.6,4.9,NA,NA,0,0,0.7,NA,16743,FantasyPros,13940,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daniel Bellinger,TE,NYG,NA,NA,0.6,5.9,NA,NA,0,0,0.7,NA,24238,FantasyPros,15873,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor Heyward,TE,PIT,NA,NA,0.5,4.7,NA,NA,0,0,0.7,NA,24562,FantasyPros,15800,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ian Thomas,TE,LV,NA,NA,0.5,4.8,NA,NA,0,0,0.7,NA,17387,FantasyPros,13678,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jackson Hawes,TE,BUF,NA,NA,0.4,4.2,NA,NA,0,0,0.6,NA,27469,FantasyPros,17213,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lucas Krull,TE,DEN,NA,NA,0.5,4.1,NA,NA,0,0,0.6,NA,24240,FantasyPros,15970,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stone Smartt,TE,NYJ,NA,NA,0.4,4.5,NA,NA,0,0,0.6,NA,24621,FantasyPros,16113,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brevyn Spann-Ford,TE,DAL,NA,NA,0.4,4.4,NA,NA,0,0,0.6,NA,26003,FantasyPros,16647,NA,NA,NA,NA,NA,NA,NA,NA,NA
John Bates,TE,WAS,NA,NA,0.4,3.9,NA,NA,0,0,0.5,NA,22833,FantasyPros,15344,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Manhertz,TE,NYG,NA,NA,0.4,3.9,NA,NA,0,0,0.5,NA,14014,FantasyPros,12955,NA,NA,NA,NA,NA,NA,NA,NA,NA
Charlie Kolar,TE,BAL,NA,NA,0.3,3.4,NA,NA,0,0,0.5,NA,22756,FantasyPros,15795,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kylen Granson,TE,PHI,NA,NA,0.3,3.5,NA,NA,0,0,0.5,NA,22841,FantasyPros,15419,NA,NA,NA,NA,NA,NA,NA,NA,NA
Darnell Washington,TE,PIT,NA,NA,0.4,3.5,NA,NA,0,0,0.4,NA,22967,FantasyPros,16216,NA,NA,NA,NA,NA,NA,NA,NA,NA
Charlie Woerner,TE,ATL,NA,NA,0.4,3.5,NA,NA,0,0,0.4,NA,19665,FantasyPros,14984,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ben Sinnott,TE,WAS,NA,NA,0.3,2.3,NA,NA,0,0,0.4,NA,26310,FantasyPros,16644,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mitchell Evans,TE,CAR,NA,NA,0.2,2.3,NA,NA,0,0,0.4,NA,27138,FantasyPros,17109,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hunter Long,TE,JAC,NA,NA,0.3,2.7,NA,NA,0,0,0.3,NA,22783,FantasyPros,15334,NA,NA,NA,NA,NA,NA,NA,NA,NA
John FitzPatrick,TE,GB,NA,NA,0.2,2,NA,NA,0,0,0.3,NA,24181,FantasyPros,15925,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drew Ogletree,TE,IND,NA,NA,0.2,2.1,NA,NA,0,0,0.3,NA,24561,FantasyPros,15916,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jack Stoll,TE,NO,NA,NA,0.2,2,NA,NA,0,0,0.3,NA,23193,FantasyPros,15541,NA,NA,NA,NA,NA,NA,NA,NA,NA
Durham Smythe,TE,CHI,NA,NA,0.1,1.4,NA,NA,0,0,0.1,NA,17508,FantasyPros,13676,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jared Wiley,TE,KC,NA,NA,0.1,1.2,NA,NA,0,0,0.1,NA,26343,FantasyPros,16648,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oronde Gadsden II,TE,LAC,NA,NA,0.1,0.6,NA,NA,0,0,0.1,NA,25997,FantasyPros,17099,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brock Bowers,TE,LV,NA,6.3,6.3,68.1,NA,NA,0.3,0,8.85,NA,18364,FleaFlicker,16641,0,0,0,8,@WASSun 1:00 PM,TE1,0.3,68.1,98%
Trey McBride,TE,ARI,NA,6.9,6.9,67.3,NA,NA,0.3,0,8.69,NA,16895,FleaFlicker,15794,0,0,0,8,@SFSun 4:25 PM,TE2,0.3,67.3,98%
Tucker Kraft,TE,GB,NA,4.3,4.3,53.1,NA,NA,0.4,0,7.41,NA,17675,FleaFlicker,16222,0,0,0,5,@CLESun 1:00 PM,TE6,0.4,53.1,95%
Sam LaPorta,TE,DET,NA,4.7,4.7,52.7,NA,NA,0.4,0,7.37,NA,17681,FleaFlicker,16214,0,0,0,8,@BALMon 8:15 PM,TE4,0.4,52.7,97%
Travis Kelce,TE,KC,NA,4.6,4.6,49,NA,NA,0.3,0,6.88,NA,9360,FleaFlicker,11244,0,0,0,0,@NYGSun 8:20 PM,TE7,0.3,49,98%
Tyler Warren,TE,IND,NA,4.7,4.7,49.4,NA,NA,0.3,0.1,6.68,NA,19242,FleaFlicker,17102,0,0,0,1,@TENSun 1:00 PM,TE5,0.3,49.4,92%
Mark Andrews,TE,BAL,NA,3.2,3.2,38.9,NA,NA,0.4,0,6.05,NA,13829,FleaFlicker,13671,0,0,0,7,DETMon 8:15 PM,TE8,0.4,38.9,92%
Jake Ferguson,TE,DAL,NA,5,5,46.5,NA,NA,0.2,0.1,6.05,NA,16933,FleaFlicker,15799,0,0,0,0,@CHISun 4:25 PM,TE13,0.2,46.5,83%
Zach Ertz,TE,WAS,NA,4.2,4.2,38.4,NA,NA,0.3,0,5.9,NA,9376,FleaFlicker,11247,0,0,0,2,LVSun 1:00 PM,TE16,0.3,38.4,79%
Juwan Johnson,TE,NO,NA,4.4,4.4,45.1,NA,NA,0.2,0,5.87,NA,16036,FleaFlicker,14861,0,0,0,1,@SEASun 4:05 PM,TE17,0.2,45.1,71%
T.J. Hockenson,TE,MIN,NA,4.4,4.4,42.9,NA,NA,0.2,0,5.61,NA,14677,FleaFlicker,14138,0,0,0,6,CINSun 1:00 PM,TE9,0.2,42.9,93%
Kyle Pitts,TE,ATL,NA,3.5,3.5,42.4,NA,NA,0.2,0,5.52,NA,16256,FleaFlicker,15329,0,0,0,5,@CARSun 1:00 PM,TE12,0.2,42.4,89%
Hunter Henry,TE,NE,NA,3.6,3.6,39.7,NA,NA,0.3,0,5.49,NA,12088,FleaFlicker,12676,0,0,0,4,PITSun 1:00 PM,TE14,0.3,39.7,72%
David Njoku,TE,CLE,NA,4.1,4.1,40.2,NA,NA,0.2,0,5.42,NA,12904,FleaFlicker,13192,0,0,0,9,GBSun 1:00 PM,TE10,0.2,40.2,91%
Chig Okonkwo,TE,TEN,NA,4,4,39.8,NA,NA,0.2,0,4.94,NA,16912,FleaFlicker,15889,0,0,0,0,INDSun 1:00 PM,TE24,0.2,39.8,37%
Dallas Goedert,TE,PHI,NA,3.7,3.7,38.6,NA,NA,0.2,0,4.93,NA,13813,FleaFlicker,13674,0,0,0,9,LARSun 1:00 PM,TE15,0.2,38.6,80%
Jonnu Smith,TE,PIT,NA,3.2,3.2,33.6,NA,NA,0.3,0,4.86,NA,12974,FleaFlicker,13193,0,0,0,5,@NESun 1:00 PM,TE23,0.3,33.6,74%
Harold Fannin,TE,CLE,NA,4.1,4.1,38,NA,NA,0.2,0,4.82,NA,19305,FleaFlicker,17103,0,0,0,9,GBSun 1:00 PM,TE20,0.2,38,56%
Dalton Kincaid,TE,BUF,NA,3.3,3.3,33.1,NA,NA,0.2,0,4.69,NA,17585,FleaFlicker,16213,0,0,0,7,MIAThu 8:15 PM,TE11,0.2,33.1,87%
Pat Freiermuth,TE,PIT,NA,3.4,3.4,33.2,NA,NA,0.2,0,4.62,NA,16293,FleaFlicker,15331,0,0,0,5,@NESun 1:00 PM,TE26,0.2,33.2,46%
Dalton Schultz,TE,HOU,NA,3.3,3.3,34.5,NA,NA,0.2,0,4.53,NA,13853,FleaFlicker,13772,0,0,0,6,@JACSun 1:00 PM,TE32,0.2,34.5,36%
Ja'Tavion Sanders,TE,CAR,NA,3.2,3.2,31.9,NA,NA,0.2,0,4.3,NA,18477,FleaFlicker,16643,0,0,0,4,ATLSun 1:00 PM,TE27,0.2,31.9,32%
Brenton Strange,TE,JAC,NA,3.2,3.2,31.1,NA,NA,0.2,0,4.27,NA,17626,FleaFlicker,16269,0,0,0,8,HOUSun 1:00 PM,TE21,0.2,31.1,50%
Cade Otton,TE,TB,NA,2.8,2.8,28.5,NA,NA,0.2,0,4.17,NA,16937,FleaFlicker,15802,0,0,0,9,NYJSun 1:00 PM,TE31,0.2,28.5,42%
Isaiah Likely,TE,BAL,NA,2.1,2.1,25,NA,NA,0.2,0,3.96,NA,16927,FleaFlicker,15798,0,0,0,7,DETMon 8:15 PM,TE22,0.2,25,52%
Theo Johnson,TE,NYG,NA,2.7,2.7,28.9,NA,NA,0.1,0,3.77,NA,18475,FleaFlicker,16649,0,0,0,4,KCSun 8:20 PM,TE28,0.1,28.9,25%
Evan Engram,TE,DEN,NA,3.1,3.1,26.8,NA,NA,0.1,0,3.53,NA,12906,FleaFlicker,13189,0,0,0,2,@LACSun 4:05 PM,TE18,0.1,26.8,81%
Jake Tonges,TE,SF,NA,2.5,2.5,24,NA,NA,0.2,0,3.52,NA,17274,FleaFlicker,16036,0,0,0,4,ARISun 4:25 PM,NA,0.2,24,19%
Tyler Higbee,TE,LAR,NA,2.7,2.7,24.2,NA,NA,0.1,0,3.3,NA,12140,FleaFlicker,12678,0,0,0,8,@PHISun 1:00 PM,TE35,0.1,24.2,19%
Cole Kmet,TE,CHI,NA,2.4,2.4,23.9,NA,NA,0.2,0,3.27,NA,15573,FleaFlicker,14867,0,0,0,5,DALSun 4:25 PM,TE33,0.2,23.9,30%
Mason Taylor,TE,NYJ,NA,2.4,2.4,23.9,NA,NA,0.1,0,3.27,NA,19270,FleaFlicker,17106,0,0,0,9,@TBSun 1:00 PM,TE25,0.1,23.9,38%
Noah Fant,TE,CIN,NA,2.9,2.9,26.8,NA,NA,0.1,0,3.26,NA,14665,FleaFlicker,14137,0,0,0,0,@MINSun 1:00 PM,TE42,0.1,26.8,30%
Mike Gesicki,TE,CIN,NA,2.4,2.4,23.6,NA,NA,0.1,0,3.18,NA,13845,FleaFlicker,13672,0,0,0,0,@MINSun 1:00 PM,TE30,0.1,23.6,34%
AJ Barner,TE,SEA,NA,2.2,2.2,21.6,NA,NA,0.1,0,2.98,NA,18484,FleaFlicker,16723,0,0,0,8,NOSun 4:05 PM,TE39,0.1,21.6,15%
Colston Loveland,TE,CHI,NA,1.8,1.8,19.5,NA,NA,0.1,0,2.65,NA,19267,FleaFlicker,17104,0,0,0,5,DALSun 4:25 PM,TE19,0.1,19.5,72%
Michael Mayer,TE,LV,NA,1.8,1.8,18.8,NA,NA,0.1,0,2.46,NA,17634,FleaFlicker,16212,0,0,0,8,@WASSun 1:00 PM,TE41,0.1,18.8,23%
Dawson Knox,TE,BUF,NA,1.4,1.4,15.1,NA,NA,0.1,0,2.39,NA,14734,FleaFlicker,14143,0,0,0,7,MIAThu 8:15 PM,TE44,0.1,15.1,12%
Noah Gray,TE,KC,NA,1.8,1.8,17,NA,NA,0.1,0,2.28,NA,16430,FleaFlicker,15337,0,0,0,0,@NYGSun 8:20 PM,TE37,0.1,17,20%
Tanner Conner,TE,MIA,NA,1.9,1.9,17.6,NA,NA,0.1,0,2.22,NA,17462,FleaFlicker,15991,0,0,0,2,@BUFThu 8:15 PM,NA,0.1,17.6,2%
Will Dissly,TE,LAC,NA,1.7,1.7,16.3,NA,NA,0.1,0,2.15,NA,14475,FleaFlicker,13763,0,0,0,2,DENSun 4:05 PM,TE52,0.1,16.3,14%
Elijah Arroyo,TE,SEA,NA,1.5,1.5,15.3,NA,NA,0.1,0,2.12,NA,19326,FleaFlicker,17108,0,0,0,8,NOSun 4:05 PM,TE29,0.1,15.3,33%
Austin Hooper,TE,NE,NA,1.6,1.6,15.6,NA,NA,0.1,0,2.08,NA,12069,FleaFlicker,12677,0,0,0,4,PITSun 1:00 PM,TE45,0.1,15.6,9%
Tyler Conklin,TE,LAC,NA,1.6,1.6,14.4,NA,NA,0.1,0,1.96,NA,13980,FleaFlicker,13847,0,0,0,2,DENSun 4:05 PM,TE38,0.1,14.4,18%
Gunnar Helm,TE,TEN,NA,1.4,1.4,13.8,NA,NA,0.1,0,1.84,NA,19348,FleaFlicker,17105,0,0,0,0,INDSun 1:00 PM,TE48,0.1,13.8,16%
Luke Musgrave,TE,GB,NA,1.3,1.3,13.1,NA,NA,0.1,0,1.83,NA,17676,FleaFlicker,16215,0,0,0,5,@CLESun 1:00 PM,TE51,0.1,13.1,13%
Adam Trautman,TE,DEN,NA,1.1,1.1,11.1,NA,NA,0.1,0,1.69,NA,15575,FleaFlicker,14870,0,0,0,2,@LACSun 4:05 PM,NA,0.1,11.1,3%
Luke Farrell,TE,SF,NA,1.3,1.3,12,NA,NA,0.1,0,1.66,NA,16417,FleaFlicker,15335,0,0,0,4,ARISun 4:25 PM,NA,0.1,12,2%
Tommy Tremble,TE,CAR,NA,1.1,1.1,10.5,NA,NA,0.1,0,1.57,NA,16314,FleaFlicker,15332,0,0,0,4,ATLSun 1:00 PM,NA,0.1,10.5,4%
Grant Calcaterra,TE,PHI,NA,1,1,11.5,NA,NA,0.1,0,1.45,NA,16986,FleaFlicker,15804,0,0,0,9,LARSun 1:00 PM,TE53,0.1,11.5,5%
Julian Hill,TE,MIA,NA,1.1,1.1,11.2,NA,NA,0.1,0,1.4,NA,18170,FleaFlicker,16425,0,0,0,2,@BUFThu 8:15 PM,NA,0.1,11.2,1%
Jeremy Ruckert,TE,NYJ,NA,1.2,1.2,11,NA,NA,0.1,0,1.38,NA,16833,FleaFlicker,15796,0,0,0,9,@TBSun 1:00 PM,TE56,0.1,11,2%
Josh Oliver,TE,MIN,NA,1,1,9.2,NA,NA,0.1,0,1.38,NA,14749,FleaFlicker,14209,0,0,0,6,CINSun 1:00 PM,TE54,0.1,9.2,3%
Davis Allen,TE,LAR,NA,1,1,9,NA,NA,0.1,0,1.3,NA,17778,FleaFlicker,16219,0,0,0,8,@PHISun 1:00 PM,NA,0.1,9,5%
Tip Reiman,TE,ARI,NA,1,1,9.4,NA,NA,0.1,0,1.28,NA,18443,FleaFlicker,16706,0,0,0,8,@SFSun 4:25 PM,NA,0.1,9.4,2%
Elijah Higgins,TE,ARI,NA,1,1,9.1,NA,NA,0.1,0,1.25,NA,17726,FleaFlicker,16333,0,0,0,8,@SFSun 4:25 PM,NA,0.1,9.1,3%
Harrison Bryant,TE,HOU,NA,0.9,0.9,8.7,NA,NA,0.1,0,1.21,NA,15644,FleaFlicker,14875,0,0,0,6,@JACSun 1:00 PM,NA,0.1,8.7,1%
James Mitchell,TE,CAR,NA,0.9,0.9,8.7,NA,NA,0.1,0,1.17,NA,17017,FleaFlicker,15909,0,0,0,4,ATLSun 1:00 PM,NA,0.1,8.7,0%
IRIrv Smith,TE,HOU,NA,0.9,0.9,7.6,NA,NA,0.1,0,1.12,NA,14701,FleaFlicker,14141,0,0,0,6,@JACSun 1:00 PM,NA,0.1,7.6,1%
Colby Parkinson,TE,LAR,NA,0.9,0.9,8.2,NA,NA,0.1,0,1.12,NA,15679,FleaFlicker,14871,0,0,0,8,@PHISun 1:00 PM,TE49,0.1,8.2,4%
Brock Wright,TE,DET,NA,0.8,0.8,7.5,NA,NA,0.1,0,1.11,NA,16572,FleaFlicker,15626,0,0,0,8,@BALMon 8:15 PM,NA,0.1,7.5,2%
Luke Schoonmaker,TE,DAL,NA,0.7,0.7,7.3,NA,NA,0.1,0,1.01,NA,17649,FleaFlicker,16221,0,0,0,0,@CHISun 4:25 PM,NA,0.1,7.3,7%
Mo Alie-Cox,TE,IND,NA,0.7,0.7,6.8,NA,NA,0.1,0,0.96,NA,12887,FleaFlicker,13246,0,0,0,1,@TENSun 1:00 PM,NA,0.1,6.8,1%
Eric Saubert,TE,SEA,NA,0.7,0.7,6.8,NA,NA,0,0,0.92,NA,13110,FleaFlicker,13315,0,0,0,8,NOSun 4:05 PM,NA,0,6.8,0%
Drew Sample,TE,CIN,NA,0.8,0.8,6.7,NA,NA,0,0,0.89,NA,14714,FleaFlicker,14146,0,0,0,0,@MINSun 1:00 PM,NA,0,6.7,1%
Payne Durham,TE,TB,NA,0.6,0.6,5.5,NA,NA,0.1,0,0.85,NA,17768,FleaFlicker,16218,0,0,0,9,NYJSun 1:00 PM,NA,0.1,5.5,1%
Johnny Mundt,TE,JAC,NA,0.6,0.6,4.9,NA,NA,0,0,0.73,NA,13239,FleaFlicker,13940,0,0,0,8,HOUSun 1:00 PM,NA,0,4.9,1%
Daniel Bellinger,TE,NYG,NA,0.6,0.6,5.9,NA,NA,0,0,0.71,NA,16932,FleaFlicker,15873,0,0,0,4,KCSun 8:20 PM,NA,0,5.9,3%
Ian Thomas,TE,LV,NA,0.5,0.5,4.8,NA,NA,0,0,0.66,NA,13874,FleaFlicker,13678,0,0,0,8,@WASSun 1:00 PM,NA,0,4.8,0%
Connor Heyward,TE,PIT,NA,0.5,0.5,4.7,NA,NA,0,0,0.65,NA,16971,FleaFlicker,15800,0,0,0,5,@NESun 1:00 PM,NA,0,4.7,1%
Jackson Hawes,TE,BUF,NA,0.4,0.4,4.2,NA,NA,0,0,0.6,NA,19386,FleaFlicker,17213,0,0,0,7,MIAThu 8:15 PM,NA,0,4.2,2%
Lucas Krull,TE,DEN,NA,0.5,0.5,4.1,NA,NA,0,0,0.59,NA,17235,FleaFlicker,15970,0,0,0,2,@LACSun 4:05 PM,NA,0,4.1,1%
Stone Smartt,TE,NYJ,NA,0.4,0.4,4.5,NA,NA,0,0,0.57,NA,17123,FleaFlicker,16113,0,0,0,9,@TBSun 1:00 PM,NA,0,4.5,2%
Brevyn Spann-Ford,TE,DAL,NA,0.4,0.4,4.5,NA,NA,0,0,0.56,NA,18874,FleaFlicker,16647,0,0,0,0,@CHISun 4:25 PM,NA,0,4.5,1%
John Bates,TE,WAS,NA,0.4,0.4,3.9,NA,NA,0,0,0.55,NA,16360,FleaFlicker,15344,0,0,0,2,LVSun 1:00 PM,NA,0,3.9,1%
Chris Manhertz,TE,NYG,NA,0.3,0.3,3.9,NA,NA,0,0,0.51,NA,11114,FleaFlicker,12955,0,0,0,4,KCSun 8:20 PM,NA,0,3.9,0%
Kylen Granson,TE,PHI,NA,0.3,0.3,3.5,NA,NA,0,0,0.47,NA,16340,FleaFlicker,15419,0,0,0,9,LARSun 1:00 PM,NA,0,3.5,2%
Darnell Washington,TE,PIT,NA,0.3,0.3,3.5,NA,NA,0,0,0.47,NA,17639,FleaFlicker,16216,0,0,0,5,@NESun 1:00 PM,TE47,0,3.5,5%
Charlie Woerner,TE,ATL,NA,0.3,0.3,3.5,NA,NA,0,0,0.46,NA,15671,FleaFlicker,14984,0,0,0,5,@CARSun 1:00 PM,NA,0,3.5,0%
Charlie Kolar,TE,BAL,NA,0.3,0.3,3.4,NA,NA,0,0,0.46,NA,16923,FleaFlicker,15795,0,0,0,7,DETMon 8:15 PM,NA,0,3.4,1%
Ben Sinnott,TE,WAS,NA,0.2,0.2,2.3,NA,NA,0,0,0.35,NA,18427,FleaFlicker,16644,0,0,0,2,LVSun 1:00 PM,TE40,0,2.3,19%
Trey McBride,TE,ARI,NA,NA,7.14,70.39,NA,NA,0.32,0.03,16.06,NA,2568117,NFL,15794,NA,0.25,NA,NA,NA,NA,NA,NA,NA
Brock Bowers,TE,LV,NA,NA,6.26,67.08,NA,NA,0.33,0.03,15.21,NA,2572219,NFL,16641,NA,1.99,0.02,NA,NA,NA,NA,NA,NA
Tucker Kraft,TE,GB,NA,NA,4.36,58.55,NA,NA,0.42,0.03,13.02,NA,2569768,NFL,16222,NA,2.21,0.02,NA,NA,NA,NA,NA,NA
Tyler Warren,TE,IND,NA,NA,5.18,53.92,NA,NA,0.33,0.08,12.66,NA,2574204,NFL,17102,NA,2.06,0.01,NA,NA,NA,NA,NA,NA
Sam LaPorta,TE,DET,NA,NA,4.54,53.23,NA,NA,0.43,0.03,12.38,NA,2569726,NFL,16214,NA,NA,NA,NA,NA,NA,NA,NA,NA
Juwan Johnson,TE,NO,NA,NA,4.56,45.44,NA,NA,0.32,0.02,10.98,NA,2564676,NFL,14861,NA,NA,NA,NA,NA,NA,NA,NA,NA
Travis Kelce,TE,KC,NA,NA,4.37,47.69,NA,NA,0.28,0.03,10.78,NA,2540258,NFL,11244,NA,0.21,NA,NA,NA,NA,NA,NA,NA
Jake Ferguson,TE,DAL,NA,NA,4.69,46.35,NA,NA,0.22,0.03,10.59,NA,2567496,NFL,15799,NA,NA,NA,NA,NA,NA,NA,NA,NA
Harold Fannin Jr.,TE,CLE,NA,NA,4.45,40.31,NA,NA,0.26,0.02,10.01,NA,2574043,NFL,17103,NA,0.04,NA,NA,NA,NA,NA,NA,NA
T.J. Hockenson,TE,MIN,NA,NA,4.2,42.03,NA,NA,0.25,0.03,9.84,NA,2562378,NFL,14138,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mark Andrews,TE,BAL,NA,NA,3.13,40.23,NA,NA,0.39,0.03,9.8,NA,2560957,NFL,13671,NA,2.45,0.02,NA,NA,NA,NA,NA,NA
