player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,rush_att,rush_yds,rush_tds,bye,opp,draft_rank,misc_tds,misc_yds,pct_owned
Michael Mayer,TE,LV,NA,NA,2.8,26.2,NA,NA,0.1,0,3.5,NA,23056,FantasyPros,16212,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Higbee,TE,LAR,NA,NA,2.4,22.7,NA,NA,0.2,0,3.4,NA,15623,FantasyPros,12678,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elijah Arroyo,TE,SEA,NA,NA,1.9,21.8,NA,NA,0.2,0,3.1,NA,23004,FantasyPros,17108,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ja'Tavion Sanders,TE,CAR,NA,NA,2.2,20.9,NA,NA,0.2,0,3,NA,24334,FantasyPros,16643,NA,NA,NA,NA,NA,NA,NA,NA,NA
Darnell Washington,TE,PIT,NA,NA,1.9,19.5,NA,NA,0.1,0,2.8,NA,22967,FantasyPros,16216,NA,NA,NA,NA,NA,NA,NA,NA,NA
Greg Dulcich,TE,MIA,NA,NA,1.8,20.1,NA,NA,0.1,0,2.8,NA,23153,FantasyPros,15797,NA,NA,NA,NA,NA,NA,NA,NA,NA
Taysom Hill,TE,NO,NA,NA,0.9,8,NA,NA,0.1,0,2.6,NA,17115,FantasyPros,13424,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brock Wright,TE,DET,NA,NA,1.3,13.6,NA,NA,0.2,0,2.5,NA,23341,FantasyPros,15626,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daniel Bellinger,TE,NYG,NA,NA,1.5,19.3,NA,NA,0.1,0,2.5,NA,24238,FantasyPros,15873,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hunter Long,TE,JAC,NA,NA,1.8,15.9,NA,NA,0.1,0,2.4,NA,22783,FantasyPros,15334,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dawson Knox,TE,BUF,NA,NA,1.4,15.3,NA,NA,0.1,0,2.3,NA,18631,FantasyPros,14143,NA,NA,NA,NA,NA,NA,NA,NA,NA
Austin Hooper,TE,NE,NA,NA,1.5,16.7,NA,NA,0.1,0,2.3,NA,15581,FantasyPros,12677,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cole Kmet,TE,CHI,NA,NA,1.2,13,NA,NA,0.1,0,2,NA,19229,FantasyPros,14867,NA,NA,NA,NA,NA,NA,NA,NA,NA
Terrance Ferguson,TE,LAR,NA,NA,1.3,13.9,NA,NA,0.1,0,2,NA,23091,FantasyPros,17107,NA,NA,NA,NA,NA,NA,NA,NA,NA
Julian Hill,TE,MIA,NA,NA,1.5,13.6,NA,NA,0.1,0,2,NA,25824,FantasyPros,16425,NA,NA,NA,NA,NA,NA,NA,NA,NA
Davis Allen,TE,LAR,NA,NA,1.2,10.5,NA,NA,0.1,0,1.8,NA,23761,FantasyPros,16219,NA,NA,NA,NA,NA,NA,NA,NA,NA
Johnny Mundt,TE,JAC,NA,NA,1.4,12.2,NA,NA,0.1,0,1.8,NA,16743,FantasyPros,13940,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tanner Conner,TE,MIA,NA,NA,1.2,12.9,NA,NA,0.1,0,1.7,NA,24216,FantasyPros,15991,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Oliver,TE,MIN,NA,NA,1,10.2,NA,NA,0.1,0,1.7,NA,18487,FantasyPros,14209,NA,NA,NA,NA,NA,NA,NA,NA,NA
Adam Trautman,TE,DEN,NA,NA,1,9.7,NA,NA,0.1,0,1.7,NA,19423,FantasyPros,14870,NA,NA,NA,NA,NA,NA,NA,NA,NA
Charlie Kolar,TE,BAL,NA,NA,0.8,9.1,NA,NA,0.1,0,1.6,NA,22756,FantasyPros,15795,NA,NA,NA,NA,NA,NA,NA,NA,NA
John FitzPatrick,TE,GB,NA,NA,1,9.1,NA,NA,0.1,0,1.5,NA,24181,FantasyPros,15925,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elijah Higgins,TE,ARI,NA,NA,1.2,11.8,NA,NA,0.1,0,1.5,NA,23119,FantasyPros,16333,NA,NA,NA,NA,NA,NA,NA,NA,NA
John Bates,TE,WAS,NA,NA,1,9.6,NA,NA,0.1,0,1.4,NA,22833,FantasyPros,15344,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jake Tonges,TE,SF,NA,NA,0.9,10,NA,NA,0.1,0,1.4,NA,24778,FantasyPros,16036,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tommy Tremble,TE,CAR,NA,NA,1.1,9.1,NA,NA,0.1,0,1.4,NA,22795,FantasyPros,15332,NA,NA,NA,NA,NA,NA,NA,NA,NA
Robbie Ouzts,TE,SEA,NA,NA,0.7,7.1,NA,NA,0.1,0,1.3,NA,27473,FantasyPros,17215,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marcedes Lewis,TE,DEN,NA,NA,0.7,5.5,NA,NA,0.1,0,1.2,NA,9413,FantasyPros,8269,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grant Calcaterra,TE,PHI,NA,NA,0.7,7.6,NA,NA,0.1,0,1.1,NA,24180,FantasyPros,15804,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jeremy Ruckert,TE,NYJ,NA,NA,0.8,7.6,NA,NA,0.1,0,1.1,NA,23742,FantasyPros,15796,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mitchell Evans,TE,CAR,NA,NA,0.6,6,NA,NA,0.1,0,1,NA,27138,FantasyPros,17109,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nate Adkins,TE,DEN,NA,NA,0.7,5.5,NA,NA,0.1,0,1,NA,25881,FantasyPros,16474,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jackson Hawes,TE,BUF,NA,NA,0.6,6.3,NA,NA,0.1,0,1,NA,27469,FantasyPros,17213,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colby Parkinson,TE,LAR,NA,NA,0.7,6.1,NA,NA,0.1,0,1,NA,19372,FantasyPros,14871,NA,NA,NA,NA,NA,NA,NA,NA,NA
Harrison Bryant,TE,HOU,NA,NA,0.7,6.1,NA,NA,0.1,0,0.9,NA,19389,FantasyPros,14875,NA,NA,NA,NA,NA,NA,NA,NA,NA
Foster Moreau,TE,NO,NA,NA,0.5,5.5,NA,NA,0.1,0,0.9,NA,18397,FantasyPros,14239,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Conklin,TE,LAC,NA,NA,0.5,6.4,NA,NA,0,0,0.9,NA,17598,FantasyPros,13675,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor Heyward,TE,PIT,NA,NA,0.5,4.3,NA,NA,0.1,0,0.8,NA,24562,FantasyPros,15800,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Manhertz,TE,NYG,NA,NA,0.4,4.2,NA,NA,0.1,0,0.7,NA,14014,FantasyPros,12955,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cade Stover,TE,HOU,NA,NA,0.6,4.3,NA,NA,0.1,0,0.7,NA,25269,FantasyPros,16642,NA,NA,NA,NA,NA,NA,NA,NA,NA
Will Dissly,TE,LAC,NA,NA,0.5,4.8,NA,NA,0,0,0.7,NA,18049,FantasyPros,13763,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jack Stoll,TE,NO,NA,NA,0.4,3.7,NA,NA,0.1,0,0.7,NA,23193,FantasyPros,15541,NA,NA,NA,NA,NA,NA,NA,NA,NA
Payne Durham,TE,TB,NA,NA,0.3,3.6,NA,NA,0,0,0.6,NA,25346,FantasyPros,16218,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kylen Granson,TE,PHI,NA,NA,0.4,3.8,NA,NA,0,0,0.6,NA,22841,FantasyPros,15419,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ben Sinnott,TE,WAS,NA,NA,0.4,4.6,NA,NA,0,0,0.6,NA,26310,FantasyPros,16644,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drew Ogletree,TE,IND,NA,NA,0.2,2.9,NA,NA,0,0,0.5,NA,24561,FantasyPros,15916,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mo Alie-Cox,TE,IND,NA,NA,0.4,3.9,NA,NA,0,0,0.5,NA,16579,FantasyPros,13246,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ben Sims,TE,MIN,NA,NA,0.3,2.4,NA,NA,0.1,0,0.5,NA,25349,FantasyPros,16483,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luke Farrell,TE,SF,NA,NA,0.4,3.8,NA,NA,0,0,0.5,NA,19501,FantasyPros,15335,NA,NA,NA,NA,NA,NA,NA,NA,NA
Blake Whiteheart,TE,CLE,NA,NA,0.3,2.5,NA,NA,0,0,0.5,NA,25657,FantasyPros,16940,NA,NA,NA,NA,NA,NA,NA,NA,NA
Durham Smythe,TE,CHI,NA,NA,0.3,2.9,NA,NA,0,0,0.5,NA,17508,FantasyPros,13676,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ian Thomas,TE,LV,NA,NA,0.5,3.8,NA,NA,0,0,0.5,NA,17387,FantasyPros,13678,NA,NA,NA,NA,NA,NA,NA,NA,NA
Charlie Woerner,TE,ATL,NA,NA,0.4,3.1,NA,NA,0,0,0.4,NA,19665,FantasyPros,14984,NA,NA,NA,NA,NA,NA,NA,NA,NA
Teagan Quitoriano,TE,ATL,NA,NA,0.3,3.7,NA,NA,0,0,0.4,NA,24182,FantasyPros,15905,NA,NA,NA,NA,NA,NA,NA,NA,NA
Will Mallory,TE,IND,NA,NA,0.3,3.5,NA,NA,0,0,0.4,NA,23821,FantasyPros,16220,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thomas Fidone II,TE,NYG,NA,NA,0.3,3.2,NA,NA,0,0,0.3,NA,23039,FantasyPros,17243,NA,NA,NA,NA,NA,NA,NA,NA,NA
Devin Culp,TE,TB,NA,NA,0.3,3.1,NA,NA,0,0,0.3,NA,26440,FantasyPros,16796,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jelani Woods,TE,NYJ,NA,NA,0.3,3.1,NA,NA,0,0,0.3,NA,23829,FantasyPros,15840,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brenden Bates,TE,CLE,NA,NA,0.3,3,NA,NA,0,0,0.3,NA,26437,FantasyPros,16962,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zaire Mitchell-Paden,TE,NO,NA,NA,0.4,3,NA,NA,0,0,0.3,NA,24853,FantasyPros,17375,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gavin Bartholomew,TE,MIN,NA,NA,0.3,2.9,NA,NA,0,0,0.3,NA,26002,FantasyPros,17231,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Whyle,TE,GB,NA,NA,0.3,2.8,NA,NA,0,0,0.3,NA,22923,FantasyPros,16312,NA,NA,NA,NA,NA,NA,NA,NA,NA
Carter Runyon,TE,LV,NA,NA,0.3,2.5,NA,NA,0,0,0.2,NA,27470,FantasyPros,17385,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tucker Fisk,TE,LAC,NA,NA,0.2,1.8,NA,NA,0,0,0.2,NA,24921,FantasyPros,16557,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stone Smartt,TE,NYJ,NA,NA,0.2,2.2,NA,NA,0,0,0.2,NA,24621,FantasyPros,16113,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jack Westover,TE,NE,NA,NA,0.3,2.2,NA,NA,0,0,0.2,NA,26436,FantasyPros,16839,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brock Bowers,TE,LV,NA,6.2,6.2,67.6,NA,NA,0.4,0,9.12,NA,18364,FleaFlicker,16641,0,0,0,8,@DENThu 8:15 PM,TE1,0.4,67.6,97%
Trey McBride,TE,ARI,NA,6.7,6.7,63.6,NA,NA,0.4,0,8.72,NA,16895,FleaFlicker,15794,0,0,0,8,@SEASun 4:05 PM,TE2,0.4,63.6,98%
George Kittle,TE,SF,NA,4,4,54.2,NA,NA,0.4,0,7.78,NA,13023,FleaFlicker,13299,0,0,0,4,LARSun 4:25 PM,NA,0.4,54.2,97%
Sam LaPorta,TE,DET,NA,4.4,4.4,53.2,NA,NA,0.4,0,7.68,NA,17681,FleaFlicker,16214,0,0,0,8,@WASSun 4:25 PM,NA,0.4,53.2,97%
Tyler Warren,TE,IND,NA,4.8,4.8,52.9,NA,NA,0.4,0,7.51,NA,19242,FleaFlicker,17102,0,0,0,1,ATLSun 9:30 AM,TE3,0.4,52.9,94%
Oronde Gadsden,TE,LAC,NA,4.6,4.6,54.5,NA,NA,0.3,0.1,7.45,NA,19404,FleaFlicker,17099,0,0,0,2,PITSun 8:20 PM,NA,0.3,54.5,80%
Dalton Kincaid,TE,BUF,NA,4.1,4.1,46.3,NA,NA,0.4,0,6.81,NA,17585,FleaFlicker,16213,0,0,0,7,@MIASun 1:00 PM,NA,0.4,46.3,92%
Dallas Goedert,TE,PHI,NA,4.1,4.1,40.7,NA,NA,0.4,0,6.67,NA,13813,FleaFlicker,13674,0,0,0,9,@GBMon 8:15 PM,NA,0.4,40.7,93%
Harold Fannin,TE,CLE,NA,4.5,4.5,45.2,NA,NA,0.3,0,6.34,NA,19305,FleaFlicker,17103,0,0,0,9,@NYJSun 1:00 PM,NA,0.3,45.2,63%
Hunter Henry,TE,NE,NA,3.8,3.8,42.9,NA,NA,0.3,0,6.29,NA,12088,FleaFlicker,12676,0,0,0,4,@TBSun 1:00 PM,NA,0.3,42.9,87%
Mark Andrews,TE,BAL,NA,3.1,3.1,35.2,NA,NA,0.4,0,6.06,NA,13829,FleaFlicker,13671,0,0,0,7,@MINSun 1:00 PM,NA,0.4,35.2,89%
Kyle Pitts,TE,ATL,NA,4.2,4.2,47.5,NA,NA,0.2,0,6.05,NA,16256,FleaFlicker,15329,0,0,0,5,@INDSun 9:30 AM,NA,0.2,47.5,88%
Theo Johnson,TE,NYG,NA,3.5,3.5,38.8,NA,NA,0.3,0,5.9,NA,18475,FleaFlicker,16649,0,0,0,4,@CHISun 1:00 PM,NA,0.3,38.8,56%
Zach Ertz,TE,WAS,NA,3.9,3.9,37.8,NA,NA,0.3,0,5.66,NA,9376,FleaFlicker,11247,0,0,0,2,DETSun 4:25 PM,NA,0.3,37.8,77%
Juwan Johnson,TE,NO,NA,3.9,3.9,41.5,NA,NA,0.2,0.1,5.49,NA,16036,FleaFlicker,14861,0,0,0,1,@CARSun 1:00 PM,NA,0.2,41.5,57%
David Njoku,TE,CLE,NA,3.7,3.7,36.1,NA,NA,0.3,0,5.22,NA,12904,FleaFlicker,13192,0,0,0,9,@NYJSun 1:00 PM,NA,0.3,36.1,74%
Colston Loveland,TE,CHI,NA,3.2,3.2,35,NA,NA,0.3,0,5.2,NA,19267,FleaFlicker,17104,0,0,0,5,NYGSun 1:00 PM,NA,0.3,35,69%
Cade Otton,TE,TB,NA,3.7,3.7,38.3,NA,NA,0.2,0,5.17,NA,16937,FleaFlicker,15802,0,0,0,9,NESun 1:00 PM,NA,0.2,38.3,48%
Dalton Schultz,TE,HOU,NA,3.8,3.8,38,NA,NA,0.2,0,4.96,NA,13853,FleaFlicker,13772,0,0,0,6,JACSun 1:00 PM,NA,0.2,38,46%
T.J. Hockenson,TE,MIN,NA,3.7,3.7,35.3,NA,NA,0.2,0,4.77,NA,14677,FleaFlicker,14138,0,0,0,6,BALSun 1:00 PM,NA,0.2,35.3,83%
Mason Taylor,TE,NYJ,NA,3.4,3.4,33.5,NA,NA,0.2,0,4.65,NA,19270,FleaFlicker,17106,0,0,0,9,CLESun 1:00 PM,NA,0.2,33.5,44%
AJ Barner,TE,SEA,NA,2.8,2.8,27.1,NA,NA,0.3,0,4.61,NA,18484,FleaFlicker,16723,0,0,0,8,ARISun 4:05 PM,NA,0.3,27.1,42%
Isaiah Likely,TE,BAL,NA,2.5,2.5,29.8,NA,NA,0.3,0,4.52,NA,16927,FleaFlicker,15798,0,0,0,7,@MINSun 1:00 PM,NA,0.3,29.8,43%
Evan Engram,TE,DEN,NA,3.6,3.6,31.2,NA,NA,0.2,0,4.34,NA,12906,FleaFlicker,13189,0,0,0,2,LVThu 8:15 PM,NA,0.2,31.2,66%
Luke Musgrave,TE,GB,NA,3.2,3.2,30.8,NA,NA,0.2,0,4.26,NA,17676,FleaFlicker,16215,0,0,0,5,PHIMon 8:15 PM,NA,0.2,30.8,29%
Jonnu Smith,TE,PIT,NA,3,3,28,NA,NA,0.2,0,4.14,NA,12974,FleaFlicker,13193,0,0,0,5,@LACSun 8:20 PM,NA,0.2,28,52%
Pat Freiermuth,TE,PIT,NA,2.4,2.4,24.8,NA,NA,0.2,0,3.66,NA,16293,FleaFlicker,15331,0,0,0,5,@LACSun 8:20 PM,NA,0.2,24.8,41%
Michael Mayer,TE,LV,NA,2.8,2.8,26.2,NA,NA,0.1,0,3.44,NA,17634,FleaFlicker,16212,0,0,0,8,@DENThu 8:15 PM,NA,0.1,26.2,22%
Tyler Higbee,TE,LAR,NA,2.4,2.4,22.7,NA,NA,0.2,0,3.33,NA,12140,FleaFlicker,12678,0,0,0,8,@SFSun 4:25 PM,NA,0.2,22.7,20%
Elijah Arroyo,TE,SEA,NA,1.9,1.9,21.8,NA,NA,0.2,0,3.06,NA,19326,FleaFlicker,17108,0,0,0,8,ARISun 4:05 PM,NA,0.2,21.8,29%
Ja'Tavion Sanders,TE,CAR,NA,2.2,2.2,20.9,NA,NA,0.1,0,2.99,NA,18477,FleaFlicker,16643,0,0,0,4,NOSun 1:00 PM,NA,0.1,20.9,24%
Greg Dulcich,TE,MIA,NA,1.9,1.9,20.1,NA,NA,0.1,0,2.79,NA,16853,FleaFlicker,15797,0,0,0,2,BUFSun 1:00 PM,NA,0.1,20.1,6%
Darnell Washington,TE,PIT,NA,1.9,1.9,19.6,NA,NA,0.1,0,2.79,NA,17639,FleaFlicker,16216,0,0,0,5,@LACSun 8:20 PM,NA,0.1,19.6,11%
Brock Wright,TE,DET,NA,1.3,1.3,13.6,NA,NA,0.2,0,2.54,NA,16572,FleaFlicker,15626,0,0,0,8,@WASSun 4:25 PM,NA,0.2,13.6,3%
Daniel Bellinger,TE,NYG,NA,1.5,1.5,19.3,NA,NA,0.1,0,2.53,NA,16932,FleaFlicker,15873,0,0,0,4,@CHISun 1:00 PM,NA,0.1,19.3,9%
Hunter Long,TE,JAC,NA,1.8,1.8,15.9,NA,NA,0.1,0,2.38,NA,16269,FleaFlicker,15334,0,0,0,8,@HOUSun 1:00 PM,NA,0.1,15.9,6%
Dawson Knox,TE,BUF,NA,1.4,1.4,15.3,NA,NA,0.1,0,2.31,NA,14734,FleaFlicker,14143,0,0,0,7,@MIASun 1:00 PM,NA,0.1,15.3,12%
Austin Hooper,TE,NE,NA,1.5,1.5,16.7,NA,NA,0.1,0,2.27,NA,12069,FleaFlicker,12677,0,0,0,4,@TBSun 1:00 PM,NA,0.1,16.7,9%
Cole Kmet,TE,CHI,NA,1.2,1.2,13,NA,NA,0.1,0,2.02,NA,15573,FleaFlicker,14867,0,0,0,5,NYGSun 1:00 PM,NA,0.1,13,26%
Julian Hill,TE,MIA,NA,1.5,1.5,13.6,NA,NA,0.1,0,2.02,NA,18170,FleaFlicker,16425,0,0,0,2,BUFSun 1:00 PM,NA,0.1,13.6,2%
Terrance Ferguson,TE,LAR,NA,1.3,1.3,13.9,NA,NA,0.1,0,1.99,NA,19329,FleaFlicker,17107,0,0,0,8,@SFSun 4:25 PM,NA,0.1,13.9,23%
Davis Allen,TE,LAR,NA,1.1,1.1,10.5,NA,NA,0.1,0,1.83,NA,17778,FleaFlicker,16219,0,0,0,8,@SFSun 4:25 PM,NA,0.1,10.5,4%
Johnny Mundt,TE,JAC,NA,1.4,1.4,12.2,NA,NA,0.1,0,1.76,NA,13239,FleaFlicker,13940,0,0,0,8,@HOUSun 1:00 PM,NA,0.1,12.2,1%
Tanner Conner,TE,MIA,NA,1.2,1.2,12.9,NA,NA,0.1,0,1.71,NA,17462,FleaFlicker,15991,0,0,0,2,BUFSun 1:00 PM,NA,0.1,12.9,2%
Josh Oliver,TE,MIN,NA,1,1,10.2,NA,NA,0.1,0,1.68,NA,14749,FleaFlicker,14209,0,0,0,6,BALSun 1:00 PM,NA,0.1,10.2,3%
Adam Trautman,TE,DEN,NA,1,1,9.7,NA,NA,0.1,0,1.63,NA,15575,FleaFlicker,14870,0,0,0,2,LVThu 8:15 PM,NA,0.1,9.7,4%
Charlie Kolar,TE,BAL,NA,0.8,0.8,9.1,NA,NA,0.1,0,1.57,NA,16923,FleaFlicker,15795,0,0,0,7,@MINSun 1:00 PM,NA,0.1,9.1,1%
John FitzPatrick,TE,GB,NA,1,1,9.1,NA,NA,0.1,0,1.57,NA,16992,FleaFlicker,15925,0,0,0,5,PHIMon 8:15 PM,NA,0.1,9.1,1%
Elijah Higgins,TE,ARI,NA,1.2,1.2,11.8,NA,NA,0.1,0,1.54,NA,17726,FleaFlicker,16333,0,0,0,8,@SEASun 4:05 PM,NA,0.1,11.8,3%
John Bates,TE,WAS,NA,1,1,9.6,NA,NA,0.1,0,1.44,NA,16360,FleaFlicker,15344,0,0,0,2,DETSun 4:25 PM,NA,0.1,9.6,1%
Jake Tonges,TE,SF,NA,0.9,0.9,10,NA,NA,0.1,0,1.42,NA,17274,FleaFlicker,16036,0,0,0,4,LARSun 4:25 PM,NA,0.1,10,25%
Tommy Tremble,TE,CAR,NA,1.1,1.1,9.1,NA,NA,0.1,0,1.39,NA,16314,FleaFlicker,15332,0,0,0,4,NOSun 1:00 PM,NA,0.1,9.1,11%
Robbie Ouzts,TE,SEA,NA,0.7,0.7,7.1,NA,NA,0.1,0,1.31,NA,19440,FleaFlicker,17215,0,0,0,8,ARISun 4:05 PM,NA,0.1,7.1,4%
Taysom Hill,TE,NO,NA,0.9,0.9,8,NA,NA,0.1,0,1.18,NA,13653,FleaFlicker,13424,0,0,0,1,@CARSun 1:00 PM,NA,0.1,8,18%
Grant Calcaterra,TE,PHI,NA,0.8,0.8,7.6,NA,NA,0.1,0,1.18,NA,16986,FleaFlicker,15804,0,0,0,9,@GBMon 8:15 PM,NA,0.1,7.6,3%
Marcedes Lewis,TE,DEN,NA,0.7,0.7,5.5,NA,NA,0.1,0,1.15,NA,4007,FleaFlicker,8269,0,0,0,2,LVThu 8:15 PM,NA,0.1,5.5,0%
Jeremy Ruckert,TE,NYJ,NA,0.8,0.8,7.6,NA,NA,0.1,0,1.06,NA,16833,FleaFlicker,15796,0,0,0,9,CLESun 1:00 PM,NA,0.1,7.6,2%
Mitchell Evans,TE,CAR,NA,0.7,0.7,6,NA,NA,0.1,0,1.02,NA,19431,FleaFlicker,17109,0,0,0,4,NOSun 1:00 PM,NA,0.1,6,8%
OUTNate Adkins,TE,DEN,NA,0.7,0.7,5.5,NA,NA,0.1,0,1.01,NA,18244,FleaFlicker,16474,0,0,0,2,LVThu 8:15 PM,NA,0.1,5.5,1%
Jackson Hawes,TE,BUF,NA,0.6,0.6,6.3,NA,NA,0.1,0,0.99,NA,19386,FleaFlicker,17213,0,0,0,7,@MIASun 1:00 PM,NA,0.1,6.3,4%
Trey McBride,TE,ARI,NA,NA,6.81,67.8,NA,NA,0.38,0.03,15.92,NA,2568117,NFL,15794,NA,0.48,0.01,NA,NA,NA,NA,NA,NA
Brock Bowers,TE,LV,NA,NA,6.19,66.23,NA,NA,0.47,0.02,15.71,NA,2572219,NFL,16641,NA,0.6,0.01,NA,NA,NA,NA,NA,NA
George Kittle,TE,SF,NA,NA,4.7,65.92,NA,NA,0.51,0.03,14.29,NA,2558266,NFL,13299,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sam LaPorta,TE,DET,NA,NA,4.32,55.06,NA,NA,0.5,0.03,12.78,NA,2569726,NFL,16214,NA,0.13,NA,NA,NA,NA,NA,NA,NA
Tyler Warren,TE,IND,NA,NA,4.74,55.85,NA,NA,0.39,0.07,12.72,NA,2574204,NFL,17102,NA,1.3,0.01,NA,NA,NA,NA,NA,NA
Oronde Gadsden II,TE,LAC,NA,NA,4.78,56.12,NA,NA,0.28,0.02,12.04,NA,2574511,NFL,17099,NA,0.1,NA,NA,NA,NA,NA,NA,NA
Dallas Goedert,TE,PHI,NA,NA,4.21,42.24,NA,NA,0.46,0.03,11.14,NA,2560995,NFL,13674,NA,0.06,NA,NA,NA,NA,NA,NA,NA
Juwan Johnson,TE,NO,NA,NA,4.04,44.92,NA,NA,0.35,0.02,10.59,NA,2564676,NFL,14861,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hunter Henry,TE,NE,NA,NA,3.85,43.97,NA,NA,0.35,0.03,10.29,NA,2555341,NFL,12676,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zach Ertz,TE,WAS,NA,NA,3.77,36.92,NA,NA,0.41,0.02,9.88,NA,2540158,NFL,11247,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kyle Pitts,TE,ATL,NA,NA,3.88,43.5,NA,NA,0.26,0.02,9.75,NA,2565830,NFL,15329,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colston Loveland,TE,CHI,NA,NA,3.76,41.91,NA,NA,0.29,0.03,9.66,NA,2574014,NFL,17104,NA,0.28,NA,NA,NA,NA,NA,NA,NA
Harold Fannin Jr.,TE,CLE,NA,NA,4.08,38.38,NA,NA,0.27,0.02,9.65,NA,2574043,NFL,17103,NA,0.9,0.01,NA,NA,NA,NA,NA,NA
T.J. Hockenson,TE,MIN,NA,NA,4.09,40.06,NA,NA,0.26,0.02,9.62,NA,2562378,NFL,14138,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mark Andrews,TE,BAL,NA,NA,3.17,38.66,NA,NA,0.43,0.02,9.61,NA,2560957,NFL,13671,NA,0.33,NA,NA,NA,NA,NA,NA,NA
Dalton Kincaid,TE,BUF,NA,NA,3.52,39.79,NA,NA,0.33,0.03,9.42,NA,2569594,NFL,16213,NA,NA,NA,NA,NA,NA,NA,NA,NA
Theo Johnson,TE,NYG,NA,NA,3.41,38.86,NA,NA,0.34,0.02,9.3,NA,2572333,NFL,16649,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dalton Schultz,TE,HOU,NA,NA,3.6,36.82,NA,NA,0.24,0.04,8.64,NA,2560866,NFL,13772,NA,NA,NA,NA,NA,NA,NA,NA,NA
David Njoku,TE,CLE,NA,NA,3.67,33.21,NA,NA,0.26,0.02,8.51,NA,2557986,NFL,13192,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cade Otton,TE,TB,NA,NA,3.38,37.07,NA,NA,0.22,0.02,8.37,NA,2568312,NFL,15802,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mason Taylor,TE,NYJ,NA,NA,3.62,33.26,NA,NA,0.22,0.02,8.23,NA,2574451,NFL,17106,NA,0.01,NA,NA,NA,NA,NA,NA,NA
Evan Engram,TE,DEN,NA,NA,3.58,32.35,NA,NA,0.24,0.02,8.22,NA,2557858,NFL,13189,NA,0.06,NA,NA,NA,NA,NA,NA,NA
Jonnu Smith,TE,PIT,NA,NA,3.06,29.91,NA,NA,0.33,0.02,8.14,NA,2558207,NFL,13193,NA,0.87,0.01,NA,NA,NA,NA,NA,NA
Luke Musgrave,TE,GB,NA,NA,3.26,32.66,NA,NA,0.24,0.02,7.93,NA,2569780,NFL,16215,NA,NA,NA,NA,NA,NA,NA,NA,NA
AJ Barner,TE,SEA,NA,NA,2.75,27.59,NA,NA,0.33,0.01,7.68,NA,2572513,NFL,16723,NA,1.51,0.01,NA,NA,NA,NA,NA,NA
