player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,rush_att,rush_yds,rush_tds,bye,opp,curr_site_pts,draft_rank,misc_tds,misc_yds,pct_owned,pass_comp,pass_att,pass_yds,pass_tds,pass_int,pos_rank,overall_rank,opp_def_rank,team_id,team_name,home_team_id,home_team,home_abbr,away_team_id,away_team,away_abbr,proj_type
Grant Calcaterra,TE,PHI,NA,NA,0.6,6,NA,NA,0,0,0.9,NA,24180,FantasyPros,15804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mo Alie-Cox,TE,IND,NA,NA,0.6,6.2,NA,NA,0,0,0.9,NA,16579,FantasyPros,13246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Conklin,TE,LAC,NA,NA,0.5,5.7,NA,NA,0,0,0.8,NA,17598,FantasyPros,13675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brevyn Spann-Ford,TE,DAL,NA,NA,0.4,4,NA,NA,0.1,0,0.7,NA,26003,FantasyPros,16647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hunter Long,TE,JAC,NA,NA,0.5,4,NA,NA,0.1,0,0.7,NA,22783,FantasyPros,15334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nick Vannett,TE,LAR,NA,NA,0.4,3.7,NA,NA,0.1,0,0.7,NA,15645,FantasyPros,12680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ben Sinnott,TE,WAS,NA,NA,0.4,3.8,NA,NA,0,0,0.7,NA,26310,FantasyPros,16644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drew Ogletree,TE,IND,NA,NA,0.3,3.6,NA,NA,0,0,0.6,NA,24561,FantasyPros,15916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Charlie Woerner,TE,ATL,NA,NA,0.6,4.8,NA,NA,0,0,0.6,NA,19665,FantasyPros,14984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jack Stoll,TE,NO,NA,NA,0.4,3.7,NA,NA,0,0,0.6,NA,23193,FantasyPros,15541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor Heyward,TE,PIT,NA,NA,0.4,2.9,NA,NA,0.1,0,0.6,NA,24562,FantasyPros,15800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Will Dissly,TE,LAC,NA,NA,0.4,3.9,NA,NA,0,0,0.6,NA,18049,FantasyPros,13763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Payne Durham,TE,TB,NA,NA,0.3,3.1,NA,NA,0,0,0.5,NA,25346,FantasyPros,16218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Devin Culp,TE,TB,NA,NA,0.2,2.9,NA,NA,0,0,0.5,NA,26440,FantasyPros,16796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josiah Deguara,TE,ARI,NA,NA,0.4,3.6,NA,NA,0,0,0.5,NA,19456,FantasyPros,14876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Blake Whiteheart,TE,CLE,NA,NA,0.3,2.1,NA,NA,0,0,0.5,NA,25657,FantasyPros,16940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Durham Smythe,TE,CHI,NA,NA,0.4,3.7,NA,NA,0,0,0.4,NA,17508,FantasyPros,13676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Carter Runyon,TE,LV,NA,NA,0.4,3.6,NA,NA,0,0,0.4,NA,27470,FantasyPros,17385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colson Yankoff,TE,WAS,NA,NA,0.2,1.8,NA,NA,0,0,0.3,NA,26576,FantasyPros,16898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gavin Bartholomew,TE,MIN,NA,NA,0.3,2.9,NA,NA,0,0,0.3,NA,26002,FantasyPros,17231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jared Wiley,TE,KC,NA,NA,0.3,2.8,NA,NA,0,0,0.3,NA,26343,FantasyPros,16648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Teagan Quitoriano,TE,ATL,NA,NA,0.2,2.7,NA,NA,0,0,0.3,NA,24182,FantasyPros,15905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kylen Granson,TE,PHI,NA,NA,0.2,2.6,NA,NA,0,0,0.3,NA,22841,FantasyPros,15419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ben Sims,TE,MIN,NA,NA,0.3,2.3,NA,NA,0,0,0.2,NA,25349,FantasyPros,16483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stone Smartt,TE,NYJ,NA,NA,0.1,1.6,NA,NA,0,0,0.2,NA,24621,FantasyPros,16113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Robbie Ouzts,TE,SEA,NA,NA,0.1,0.5,NA,NA,0,0,0.1,NA,27473,FantasyPros,17215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trey McBride,TE,ARI,NA,7,7,68.8,NA,NA,0.5,0,9.66,NA,16895,FleaFlicker,15794,0,0,0,8,LARSun 4:25 PM,NA,TE1,0.5,68.8,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brock Bowers,TE,LV,NA,5.3,5.3,58.7,NA,NA,0.4,0,8.01,NA,18364,FleaFlicker,16641,0,0,0,8,DENSun 4:05 PM,NA,TE3,0.4,58.7,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Warren,TE,IND,NA,4.7,4.7,52.9,NA,NA,0.3,0,7.27,NA,19242,FleaFlicker,17102,0,0,0,1,@JACSun 1:00 PM,NA,TE4,0.3,52.9,94%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Travis Kelce,TE,KC,NA,4.5,4.5,50.6,NA,NA,0.3,0,6.9,NA,9360,FleaFlicker,11244,0,0,0,0,HOUSun 8:20 PM,NA,TE5,0.3,50.6,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jake Ferguson,TE,DAL,NA,4.7,4.7,40.8,NA,NA,0.4,0.1,6.42,NA,16933,FleaFlicker,15799,0,0,0,0,@DETL 30-44,6.42,TE7,0.4,40.8,94%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oronde Gadsden,TE,LAC,NA,3.8,3.8,48.1,NA,NA,0.3,0.1,6.39,NA,19404,FleaFlicker,17099,0,0,0,2,PHIMon 8:15 PM,NA,TE6,0.3,48.1,74%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kyle Pitts,TE,ATL,NA,4.6,4.6,48.4,NA,NA,0.2,0,6.2,NA,16256,FleaFlicker,15329,0,0,0,5,SEASun 1:00 PM,NA,TE8,0.2,48.4,88%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brenton Strange,TE,JAC,NA,3.9,3.9,47.1,NA,NA,0.2,0,5.99,NA,17626,FleaFlicker,16269,0,0,0,8,INDSun 1:00 PM,NA,TE15,0.2,47.1,58%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mark Andrews,TE,BAL,NA,3.2,3.2,34.6,NA,NA,0.4,0,5.95,NA,13829,FleaFlicker,13671,0,0,0,7,PITSun 1:00 PM,NA,TE10,0.4,34.6,94%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Juwan Johnson,TE,NO,NA,4.3,4.3,45.1,NA,NA,0.2,0.1,5.91,NA,16036,FleaFlicker,14861,0,0,0,1,@TBSun 1:00 PM,NA,TE21,0.2,45.1,71%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Harold Fannin,TE,CLE,NA,4.3,4.3,43.6,NA,NA,0.3,0.1,5.88,NA,19305,FleaFlicker,17103,0,0,0,9,TENSun 1:00 PM,NA,TE16,0.3,43.6,64%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dallas Goedert,TE,PHI,NA,3.7,3.7,38,NA,NA,0.3,0,5.56,NA,13813,FleaFlicker,13674,0,0,0,9,@LACMon 8:15 PM,NA,TE9,0.3,38,92%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Darren Waller,TE,MIA,NA,3,3,34.4,NA,NA,0.3,0,5.36,NA,11261,FleaFlicker,12263,0,0,0,2,@NYJSun 1:00 PM,NA,TE25,0.3,34.4,48%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zach Ertz,TE,WAS,NA,4.1,4.1,37.6,NA,NA,0.3,0,5.36,NA,9376,FleaFlicker,11247,0,0,0,2,@MINSun 1:00 PM,NA,TE19,0.3,37.6,76%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dalton Schultz,TE,HOU,NA,4.4,4.4,41.9,NA,NA,0.2,0,5.35,NA,13853,FleaFlicker,13772,0,0,0,6,@KCSun 8:20 PM,NA,TE17,0.2,41.9,58%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dalton Kincaid,TE,BUF,NA,2.9,2.9,36.1,NA,NA,0.3,0,5.13,NA,17585,FleaFlicker,16213,0,0,0,7,CINSun 1:00 PM,NA,TE11,0.3,36.1,87%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colston Loveland,TE,CHI,NA,3.5,3.5,36,NA,NA,0.2,0,5,NA,19267,FleaFlicker,17104,0,0,0,5,@GBSun 4:25 PM,NA,TE12,0.2,36,71%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AJ Barner,TE,SEA,NA,3.3,3.3,31.4,NA,NA,0.3,0,4.9,NA,18484,FleaFlicker,16723,0,0,0,8,@ATLSun 1:00 PM,NA,TE20,0.3,31.4,44%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
T.J. Hockenson,TE,MIN,NA,3.6,3.6,35.7,NA,NA,0.2,0,4.69,NA,14677,FleaFlicker,14138,0,0,0,6,WASSun 1:00 PM,NA,TE24,0.2,35.7,77%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Evan Engram,TE,DEN,NA,3.7,3.7,33.3,NA,NA,0.2,0,4.43,NA,12906,FleaFlicker,13189,0,0,0,2,@LVSun 4:05 PM,NA,TE27,0.2,33.3,62%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mason Taylor,TE,NYJ,NA,3.5,3.5,31.6,NA,NA,0.2,0,4.32,NA,19270,FleaFlicker,17106,0,0,0,9,MIASun 1:00 PM,NA,TE22,0.2,31.6,41%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isaiah Likely,TE,BAL,NA,2.5,2.5,30.1,NA,NA,0.2,0.1,4.29,NA,16927,FleaFlicker,15798,0,0,0,7,PITSun 1:00 PM,NA,TE23,0.2,30.1,42%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cade Otton,TE,TB,NA,2.9,2.9,29.9,NA,NA,0.2,0,4.23,NA,16937,FleaFlicker,15802,0,0,0,9,NOSun 1:00 PM,NA,TE18,0.2,29.9,52%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colby Parkinson,TE,LAR,NA,2.9,2.9,27.6,NA,NA,0.2,0,4.18,NA,15679,FleaFlicker,14871,0,0,0,8,@ARISun 4:25 PM,NA,TE52,0.2,27.6,18%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ross Dwelley,TE,DET,NA,2.4,2.4,22.8,NA,NA,0.2,0,3.58,NA,14377,FleaFlicker,13988,0,0,0,8,DALW 44-30,3.58,NA,0.2,22.8,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mike Gesicki,TE,CIN,NA,2.5,2.5,24.9,NA,NA,0.2,0,3.57,NA,13845,FleaFlicker,13672,0,0,0,0,@BUFSun 1:00 PM,NA,TE32,0.2,24.9,23%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
David Njoku,TE,CLE,NA,2.4,2.4,23.5,NA,NA,0.2,0,3.55,NA,12904,FleaFlicker,13192,0,0,0,9,TENSun 1:00 PM,NA,TE26,0.2,23.5,69%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chig Okonkwo,TE,TEN,NA,2.9,2.9,29.2,NA,NA,0.1,0,3.44,NA,16912,FleaFlicker,15889,0,0,0,0,@CLESun 1:00 PM,NA,TE34,0.1,29.2,30%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Darnell Washington,TE,PIT,NA,2.3,2.3,25.3,NA,NA,0.1,0,3.35,NA,17639,FleaFlicker,16216,0,0,0,5,@BALSun 1:00 PM,NA,TE39,0.1,25.3,16%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gunnar Helm,TE,TEN,NA,2.8,2.8,25.2,NA,NA,0.1,0,3.22,NA,19348,FleaFlicker,17105,0,0,0,0,@CLESun 1:00 PM,NA,TE31,0.1,25.2,22%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pat Freiermuth,TE,PIT,NA,2,2,20.5,NA,NA,0.2,0,3.05,NA,16293,FleaFlicker,15331,0,0,0,5,@BALSun 1:00 PM,NA,TE35,0.2,20.5,40%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dawson Knox,TE,BUF,NA,1.6,1.6,19.2,NA,NA,0.2,0,2.88,NA,14734,FleaFlicker,14143,0,0,0,7,CINSun 1:00 PM,NA,TE43,0.2,19.2,16%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luke Musgrave,TE,GB,NA,1.8,1.8,18.2,NA,NA,0.1,0,2.72,NA,17676,FleaFlicker,16215,0,0,0,5,CHISun 4:25 PM,NA,TE33,0.1,18.2,20%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jonnu Smith,TE,PIT,NA,2,2,18.6,NA,NA,0.1,0,2.61,NA,12974,FleaFlicker,13193,0,0,0,5,@BALSun 1:00 PM,NA,TE28,0.1,18.6,46%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cole Kmet,TE,CHI,NA,1.7,1.7,16.5,NA,NA,0.1,0,2.29,NA,15573,FleaFlicker,14867,0,0,0,5,@GBSun 4:25 PM,NA,TE38,0.1,16.5,25%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elijah Higgins,TE,ARI,NA,1.9,1.9,17.6,NA,NA,0.1,0,2.28,NA,17726,FleaFlicker,16333,0,0,0,8,LARSun 4:25 PM,NA,TE56,0.1,17.6,4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Davis Allen,TE,LAR,NA,1.3,1.3,12.3,NA,NA,0.2,0,2.19,NA,17778,FleaFlicker,16219,0,0,0,8,@ARISun 4:25 PM,NA,NA,0.2,12.3,5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Terrance Ferguson,TE,LAR,NA,1.3,1.3,15.1,NA,NA,0.1,0,2.17,NA,19329,FleaFlicker,17107,0,0,0,8,@ARISun 4:25 PM,NA,TE41,0.1,15.1,23%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noah Fant,TE,CIN,NA,1.6,1.6,15,NA,NA,0.1,0,2.14,NA,14665,FleaFlicker,14137,0,0,0,0,@BUFSun 1:00 PM,NA,TE30,0.1,15,27%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elijah Arroyo,TE,SEA,NA,1.3,1.3,15.5,NA,NA,0.1,0,2.13,NA,19326,FleaFlicker,17108,0,0,0,8,@ATLSun 1:00 PM,NA,TE37,0.1,15.5,27%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Foster Moreau,TE,NO,NA,1.3,1.3,14.2,NA,NA,0.1,0,2.08,NA,14781,FleaFlicker,14239,0,0,0,1,@TBSun 1:00 PM,NA,NA,0.1,14.2,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Whyle,TE,GB,NA,1.2,1.2,11.7,NA,NA,0.1,0,2.01,NA,17734,FleaFlicker,16312,0,0,0,5,CHISun 4:25 PM,NA,NA,0.1,11.7,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Adam Trautman,TE,DEN,NA,1.2,1.2,11.8,NA,NA,0.1,0,1.9,NA,15575,FleaFlicker,14870,0,0,0,2,@LVSun 4:05 PM,NA,NA,0.1,11.8,4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Oliver,TE,MIN,NA,1,1,11.1,NA,NA,0.1,0,1.83,NA,14749,FleaFlicker,14209,0,0,0,6,WASSun 1:00 PM,NA,TE54,0.1,11.1,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anthony Firkser,TE,DET,NA,1.1,1.1,11.4,NA,NA,0.1,0,1.8,NA,13415,FleaFlicker,13919,0,0,0,8,DALW 44-30,1.8,NA,0.1,11.4,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Charlie Kolar,TE,BAL,NA,0.9,0.9,10.4,NA,NA,0.1,0,1.76,NA,16923,FleaFlicker,15795,0,0,0,7,PITSun 1:00 PM,NA,NA,0.1,10.4,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jeremy Ruckert,TE,NYJ,NA,1.5,1.5,12,NA,NA,0.1,0,1.74,NA,16833,FleaFlicker,15796,0,0,0,9,MIASun 1:00 PM,NA,TE53,0.1,12,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noah Gray,TE,KC,NA,1.1,1.1,10.7,NA,NA,0.1,0,1.61,NA,16430,FleaFlicker,15337,0,0,0,0,HOUSun 8:20 PM,NA,TE49,0.1,10.7,15%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quintin Morris,TE,JAC,NA,1,1,9,NA,NA,0.1,0,1.38,NA,16654,FleaFlicker,15341,0,0,0,8,INDSun 1:00 PM,NA,NA,0.1,9,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tanner Hudson,TE,CIN,NA,0.9,0.9,8.3,NA,NA,0.1,0,1.31,NA,14275,FleaFlicker,14370,0,0,0,0,@BUFSun 1:00 PM,NA,NA,0.1,8.3,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IRDJake Briningstool,TE,KC,NA,0.7,0.7,6.9,NA,NA,0.1,0,1.29,NA,19561,FleaFlicker,17268,0,0,0,0,HOUSun 8:20 PM,NA,NA,0.1,6.9,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drew Sample,TE,CIN,NA,1,1,7.8,NA,NA,0.1,0,1.26,NA,14714,FleaFlicker,14146,0,0,0,0,@BUFSun 1:00 PM,NA,NA,0.1,7.8,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OUTMichael Mayer,TE,LV,NA,1,1,9.6,NA,NA,0.1,0,1.26,NA,17634,FleaFlicker,16212,0,0,0,8,DENSun 4:05 PM,NA,TE42,0.1,9.6,20%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
John Bates,TE,WAS,NA,0.9,0.9,8.3,NA,NA,0.1,0,1.25,NA,16360,FleaFlicker,15344,0,0,0,2,@MINSun 1:00 PM,NA,NA,0.1,8.3,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ian Thomas,TE,LV,NA,1.1,1.1,9.9,NA,NA,0,0,1.23,NA,13874,FleaFlicker,13678,0,0,0,8,DENSun 4:05 PM,NA,NA,0,9.9,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cade Stover,TE,HOU,NA,1.1,1.1,9.5,NA,NA,0.1,0,1.23,NA,18465,FleaFlicker,16642,0,0,0,6,@KCSun 8:20 PM,NA,TE58,0.1,9.5,8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Greg Dulcich,TE,MIA,NA,0.9,0.9,9.7,NA,NA,0,0,1.21,NA,16853,FleaFlicker,15797,0,0,0,2,@NYJSun 1:00 PM,NA,TE45,0,9.7,7%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
John FitzPatrick,TE,GB,NA,0.8,0.8,7.5,NA,NA,0.1,0,1.17,NA,16992,FleaFlicker,15925,0,0,0,5,CHISun 4:25 PM,NA,NA,0.1,7.5,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Julian Hill,TE,MIA,NA,0.8,0.8,7.3,NA,NA,0.1,0,1.15,NA,18170,FleaFlicker,16425,0,0,0,2,@NYJSun 1:00 PM,NA,NA,0.1,7.3,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Taysom Hill,TE,NO,NA,1,1,8.5,NA,NA,0.1,0,1.13,NA,13653,FleaFlicker,13424,0,0,0,1,@TBSun 1:00 PM,NA,TE29,0.1,8.5,15%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luke Schoonmaker,TE,DAL,NA,0.8,0.8,6.7,NA,NA,0.1,0,1.09,NA,17649,FleaFlicker,16221,0,0,0,0,@DETL 30-44,1.09,NA,0.1,6.7,6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keleki Latu,TE,BUF,NA,0.7,0.7,6.6,NA,NA,0.1,0,1.02,NA,19464,FleaFlicker,17419,0,0,0,7,CINSun 1:00 PM,NA,NA,0.1,6.6,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jackson Hawes,TE,BUF,NA,0.6,0.6,6.5,NA,NA,0.1,0,1.01,NA,19386,FleaFlicker,17213,0,0,0,7,CINSun 1:00 PM,NA,TE57,0.1,6.5,5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grant Calcaterra,TE,PHI,NA,0.6,0.6,6,NA,NA,0.1,0,0.9,NA,16986,FleaFlicker,15804,0,0,0,9,@LACMon 8:15 PM,NA,NA,0.1,6,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mo Alie-Cox,TE,IND,NA,0.6,0.6,6.2,NA,NA,0,0,0.86,NA,12887,FleaFlicker,13246,0,0,0,1,@JACSun 1:00 PM,NA,NA,0,6.2,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Conklin,TE,LAC,NA,0.5,0.5,5.7,NA,NA,0,0,0.81,NA,13980,FleaFlicker,13847,0,0,0,2,PHIMon 8:15 PM,NA,TE50,0,5.7,10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
