player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,rush_att,rush_yds,rush_avg,rush_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,bye,opp,draft_rank,misc_tds,misc_yds,pct_owned,return_tds,fumble_TD
Jayden Higgins,WR,HOU,NA,NA,3.6,39.5,NA,NA,0.3,0,0,NA,0,0,5.5,NA,27077,FantasyPros,17083,NA,NA,NA,NA,NA,NA,NA,NA
Josh Downs,WR,IND,NA,NA,3.7,39.6,NA,NA,0.2,0,0.1,NA,0,0.1,5.4,NA,24706,FantasyPros,16187,NA,NA,NA,NA,NA,NA,NA,NA
Jerry Jeudy,WR,CLE,NA,NA,3,42.3,NA,NA,0.2,0,0.1,NA,0,0.1,5.3,NA,19201,FantasyPros,14833,NA,NA,NA,NA,NA,NA,NA,NA
Rashid Shaheed,WR,SEA,NA,NA,2.5,35.9,NA,NA,0.2,0.7,3.4,NA,0,0.1,5.2,NA,24687,FantasyPros,16080,NA,NA,NA,NA,NA,NA,NA,NA
Cooper Kupp,WR,SEA,NA,NA,2.9,37.2,NA,NA,0.2,0,0.1,NA,0,0,5.1,NA,16433,FantasyPros,13164,NA,NA,NA,NA,NA,NA,NA,NA
Darnell Mooney,WR,ATL,NA,NA,2.6,38.1,NA,NA,0.2,0.2,0.7,NA,0,0,4.9,NA,19810,FantasyPros,14974,NA,NA,NA,NA,NA,NA,NA,NA
Adonai Mitchell,WR,NYJ,NA,NA,2.7,36.1,NA,NA,0.2,0,0.3,NA,0,0.1,4.8,NA,24357,FantasyPros,16626,NA,NA,NA,NA,NA,NA,NA,NA
Jayden Reed,WR,GB,NA,NA,2.3,30.8,NA,NA,0.2,0.6,3,NA,0,0,4.8,NA,23020,FantasyPros,16184,NA,NA,NA,NA,NA,NA,NA,NA
Dontayvion Wicks,WR,GB,NA,NA,2.5,31.5,NA,NA,0.3,0.1,0.6,NA,0,0,4.8,NA,24354,FantasyPros,16195,NA,NA,NA,NA,NA,NA,NA,NA
John Metchie III,WR,NYJ,NA,NA,3.3,31.3,NA,NA,0.2,0.3,1.2,NA,0,0,4.7,NA,22895,FantasyPros,15759,NA,NA,NA,NA,NA,NA,NA,NA
Malik Washington,WR,MIA,NA,NA,2.9,26.7,NA,NA,0.2,1,6,NA,0,0.1,4.5,NA,26314,FantasyPros,16684,NA,NA,NA,NA,NA,NA,NA,NA
Chimere Dike,WR,TEN,NA,NA,2.8,31.1,NA,NA,0.2,0.7,2.7,NA,0,0.1,4.4,NA,27315,FantasyPros,17171,NA,NA,NA,NA,NA,NA,NA,NA
Parker Washington,WR,JAC,NA,NA,2.4,30.1,NA,NA,0.2,0.3,0.9,NA,0,0,4.4,NA,23106,FantasyPros,16192,NA,NA,NA,NA,NA,NA,NA,NA
Isaac TeSlaa,WR,DET,NA,NA,2.2,29.5,NA,NA,0.2,0,0.1,NA,0,0,4.4,NA,27446,FantasyPros,17157,NA,NA,NA,NA,NA,NA,NA,NA
Elic Ayomanor,WR,TEN,NA,NA,2.6,34,NA,NA,0.2,0,0.1,NA,0,0,4.4,NA,27059,FantasyPros,17073,NA,NA,NA,NA,NA,NA,NA,NA
Tez Johnson,WR,TB,NA,NA,1.9,23.6,NA,NA,0.3,0.6,2.1,NA,0,0,4.2,NA,27147,FantasyPros,17079,NA,NA,NA,NA,NA,NA,NA,NA
Rashod Bateman,WR,BAL,NA,NA,2,29.2,NA,NA,0.2,0,0.1,NA,0,0,4.2,NA,19794,FantasyPros,15293,NA,NA,NA,NA,NA,NA,NA,NA
Calvin Austin III,WR,PIT,NA,NA,2.4,30.3,NA,NA,0.2,0,0.3,NA,0,0,4.1,NA,23739,FantasyPros,15777,NA,NA,NA,NA,NA,NA,NA,NA
Pat Bryant,WR,DEN,NA,NA,2.3,30.5,NA,NA,0.2,0,0.1,NA,0,0,4.1,NA,27211,FantasyPros,17082,NA,NA,NA,NA,NA,NA,NA,NA
Cedric Tillman,WR,CLE,NA,NA,2.2,26.8,NA,NA,0.2,0,0.1,NA,0,0,4.1,NA,25287,FantasyPros,16191,NA,NA,NA,NA,NA,NA,NA,NA
Jalen Nailor,WR,MIN,NA,NA,1.8,26.6,NA,NA,0.2,0,0.3,NA,0,0,3.8,NA,24177,FantasyPros,15786,NA,NA,NA,NA,NA,NA,NA,NA
Marvin Mims Jr.,WR,DEN,NA,NA,1.8,22.4,NA,NA,0.1,1,4.4,NA,0.1,0.1,3.7,NA,23080,FantasyPros,16189,NA,NA,NA,NA,NA,NA,NA,NA
Luther Burden III,WR,CHI,NA,NA,2.4,26.9,NA,NA,0.1,0.3,1.4,NA,0,0,3.6,NA,27016,FantasyPros,17070,NA,NA,NA,NA,NA,NA,NA,NA
Andrei Iosivas,WR,CIN,NA,NA,1.9,23.6,NA,NA,0.2,0.1,0.7,NA,0,0,3.5,NA,25335,FantasyPros,16207,NA,NA,NA,NA,NA,NA,NA,NA
Gabe Davis,WR,BUF,NA,NA,1.4,22.4,NA,NA,0.2,0,0,NA,0,0,3.5,NA,19398,FantasyPros,14845,NA,NA,NA,NA,NA,NA,NA,NA
Keon Coleman,WR,BUF,NA,NA,1.7,23.3,NA,NA,0.2,0,0.1,NA,0,0,3.5,NA,26019,FantasyPros,16617,NA,NA,NA,NA,NA,NA,NA,NA
Christian Kirk,WR,HOU,NA,NA,2.4,27.1,NA,NA,0.1,0,0.1,NA,0,0,3.5,NA,17268,FantasyPros,13633,NA,NA,NA,NA,NA,NA,NA,NA
Kalif Raymond,WR,DET,NA,NA,2,24.5,NA,NA,0.1,0.2,1.2,NA,0,0,3.4,NA,16081,FantasyPros,13066,NA,NA,NA,NA,NA,NA,NA,NA
Joshua Palmer,WR,BUF,NA,NA,1.7,25.6,NA,NA,0.1,0,0,NA,0,0,3.4,NA,22845,FantasyPros,15319,NA,NA,NA,NA,NA,NA,NA,NA
Marquise Brown,WR,KC,NA,NA,1.8,21.8,NA,NA,0.2,0,0.1,NA,0,0,3.3,NA,18226,FantasyPros,14105,NA,NA,NA,NA,NA,NA,NA,NA
Van Jefferson,WR,TEN,NA,NA,2.1,26.1,NA,NA,0.1,0,0,NA,0,0,3.3,NA,19483,FantasyPros,14858,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Lockett,WR,LV,NA,NA,2.4,25.8,NA,NA,0.1,0,0,NA,0,0,3.2,NA,13971,FantasyPros,12187,NA,NA,NA,NA,NA,NA,NA,NA
KaVontae Turpin,WR,DAL,NA,NA,1.4,18.5,NA,NA,0.1,0.9,4.8,NA,0,0,3.2,NA,18520,FantasyPros,15981,NA,NA,NA,NA,NA,NA,NA,NA
Matthew Golden,WR,GB,NA,NA,1.6,20.1,NA,NA,0.1,0.5,2.6,NA,0,0,3.1,NA,26024,FantasyPros,17075,NA,NA,NA,NA,NA,NA,NA,NA
Treylon Burks,WR,WAS,NA,NA,1.4,19.7,NA,NA,0.1,0.1,0.4,NA,0,0,2.8,NA,22905,FantasyPros,15752,NA,NA,NA,NA,NA,NA,NA,NA
Ryan Flournoy,WR,DAL,NA,NA,1.6,18.5,NA,NA,0.1,0,0,NA,0,0,2.7,NA,26398,FantasyPros,16778,NA,NA,NA,NA,NA,NA,NA,NA
Tom Kennedy,WR,DET,NA,NA,1.5,20.2,NA,NA,0.1,0.1,0.2,NA,0,0,2.7,NA,19052,FantasyPros,14503,NA,NA,NA,NA,NA,NA,NA,NA
Mason Tipton,WR,NO,NA,NA,1.7,18.5,NA,NA,0.1,0.4,1.5,NA,0,0,2.6,NA,26546,FantasyPros,16858,NA,NA,NA,NA,NA,NA,NA,NA
Isaiah Bond,WR,CLE,NA,NA,1.3,18.4,NA,NA,0.1,0.2,1.3,NA,0,0,2.6,NA,24371,FantasyPros,17076,NA,NA,NA,NA,NA,NA,NA,NA
Sterling Shepard,WR,TB,NA,NA,1.7,17.9,NA,NA,0.1,0.2,1,NA,0,0,2.6,NA,15569,FantasyPros,12658,NA,NA,NA,NA,NA,NA,NA,NA
Brandin Cooks,WR,BUF,NA,NA,1.4,17.2,NA,NA,0.1,0,0.2,NA,0,0,2.5,NA,12122,FantasyPros,11674,NA,NA,NA,NA,NA,NA,NA,NA
Greg Dortch,WR,ARI,NA,NA,1.6,13.7,NA,NA,0.1,0.6,2.5,NA,0,0,2.5,NA,18585,FantasyPros,14108,NA,NA,NA,NA,NA,NA,NA,NA
DeAndre Hopkins,WR,BAL,NA,NA,1.2,16.4,NA,NA,0.2,0,0,NA,0,0,2.5,NA,11606,FantasyPros,11232,NA,NA,NA,NA,NA,NA,NA,NA
Olamide Zaccheaus,WR,CHI,NA,NA,1.9,18,NA,NA,0.1,0.1,0.6,NA,0,0,2.5,NA,18864,FantasyPros,14592,NA,NA,NA,NA,NA,NA,NA,NA
David Sills V,WR,ATL,NA,NA,1.4,16,NA,NA,0.1,0,0.1,NA,0,0,2.3,NA,18566,FantasyPros,14110,NA,NA,NA,NA,NA,NA,NA,NA
Nick Westbrook-Ikhine,WR,MIA,NA,NA,1.1,13.9,NA,NA,0.1,0,0.1,NA,0,0,2.1,NA,19747,FantasyPros,15109,NA,NA,NA,NA,NA,NA,NA,NA
Jahan Dotson,WR,PHI,NA,NA,1.2,15.2,NA,NA,0.1,0,0.1,NA,0,0,2.1,NA,23101,FantasyPros,15755,NA,NA,NA,NA,NA,NA,NA,NA
Allen Lazard,WR,NYJ,NA,NA,1.1,13.1,NA,NA,0.1,0,0,NA,0,0,2.1,NA,17301,FantasyPros,13632,NA,NA,NA,NA,NA,NA,NA,NA
Roman Wilson,WR,PIT,NA,NA,1.2,15.2,NA,NA,0.1,0,0,NA,0,0,2.1,NA,26160,FantasyPros,16629,NA,NA,NA,NA,NA,NA,NA,NA
Xavier Hutchinson,WR,HOU,NA,NA,1.3,14.8,NA,NA,0.1,0.1,0.3,NA,0,0,2,NA,25332,FantasyPros,16201,NA,NA,NA,NA,NA,NA,NA,NA
Tyrell Shavers,WR,BUF,NA,NA,0.9,13.5,NA,NA,0.1,0,0,NA,0,0,2,NA,25813,FantasyPros,16451,NA,NA,NA,NA,NA,NA,NA,NA
Tutu Atwell,WR,LAR,NA,NA,0.9,14.1,NA,NA,0.1,0,0.2,NA,0,0,2,NA,20126,FantasyPros,15301,NA,NA,NA,NA,NA,NA,NA,NA
Isaiah Williams,WR,NYJ,NA,NA,1,11.4,NA,NA,0.1,0.4,2.6,NA,0,0,1.9,NA,26379,FantasyPros,16630,NA,NA,NA,NA,NA,NA,NA,NA
JuJu Smith-Schuster,WR,KC,NA,NA,1.2,13.6,NA,NA,0.1,0,0.1,NA,0,0,1.9,NA,16427,FantasyPros,13156,NA,NA,NA,NA,NA,NA,NA,NA
Dont'e Thornton Jr.,WR,LV,NA,NA,1.2,15.5,NA,NA,0.1,0,0.1,NA,0,0,1.9,NA,27288,FantasyPros,17087,NA,NA,NA,NA,NA,NA,NA,NA
Tim Patrick,WR,JAC,NA,NA,1.1,13.3,NA,NA,0.1,0,0,NA,0,0,1.9,NA,16556,FantasyPros,13377,NA,NA,NA,NA,NA,NA,NA,NA
Jaylin Noel,WR,HOU,NA,NA,1.2,12.5,NA,NA,0.1,0.2,0.8,NA,0,0,1.8,NA,27122,FantasyPros,17080,NA,NA,NA,NA,NA,NA,NA,NA
Tre Harris,WR,LAC,NA,NA,1.3,12.9,NA,NA,0.1,0,0.1,NA,0,0,1.8,NA,26215,FantasyPros,17072,NA,NA,NA,NA,NA,NA,NA,NA
Noah Brown,WR,WAS,NA,NA,1,14.4,NA,NA,0.1,0,0,NA,0,0,1.7,NA,16443,FantasyPros,13172,NA,NA,NA,NA,NA,NA,NA,NA
Tyquan Thornton,WR,KC,NA,NA,0.8,12.1,NA,NA,0.1,0,0.1,NA,0,0,1.7,NA,22913,FantasyPros,15787,NA,NA,NA,NA,NA,NA,NA,NA
Jaylin Lane,WR,WAS,NA,NA,1,12.5,NA,NA,0.1,0,0,NA,0,0,1.7,NA,27454,FantasyPros,17184,NA,NA,NA,NA,NA,NA,NA,NA
Xavier Smith,WR,LAR,NA,NA,1,14.6,NA,NA,0.1,0,0.4,NA,0,0.2,1.6,NA,25627,FantasyPros,16428,NA,NA,NA,NA,NA,NA,NA,NA
Mitch Tinsley,WR,CIN,NA,NA,0.8,10,NA,NA,0.1,0,0.1,NA,0,0,1.6,NA,24370,FantasyPros,16403,NA,NA,NA,NA,NA,NA,NA,NA
Dylan Drummond,WR,ATL,NA,NA,0.8,10.9,NA,NA,0.1,0,0,NA,0,0,1.5,NA,25912,FantasyPros,16429,NA,NA,NA,NA,NA,NA,NA,NA
Jack Bech,WR,LV,NA,NA,1.1,11.9,NA,NA,0.1,0,0.1,NA,0,0,1.5,NA,27224,FantasyPros,17078,NA,NA,NA,NA,NA,NA,NA,NA
Kevin Austin Jr.,WR,NO,NA,NA,0.8,11.6,NA,NA,0.1,0.1,0.3,NA,0,0,1.5,NA,23049,FantasyPros,15765,NA,NA,NA,NA,NA,NA,NA,NA
Lil'Jordan Humphrey,WR,DEN,NA,NA,0.9,10.6,NA,NA,0.1,0,0,NA,0,0,1.5,NA,18590,FantasyPros,14118,NA,NA,NA,NA,NA,NA,NA,NA
Malachi Corley,WR,CLE,NA,NA,0.6,7.4,NA,NA,0,0.6,3.7,NA,0,0,1.5,NA,26023,FantasyPros,16636,NA,NA,NA,NA,NA,NA,NA,NA
Jordan Whittington,WR,LAR,NA,NA,0.8,9.9,NA,NA,0.1,0.1,0.6,NA,0,0,1.4,NA,23135,FantasyPros,16633,NA,NA,NA,NA,NA,NA,NA,NA
Devontez Walker,WR,BAL,NA,NA,0.6,8.5,NA,NA,0.1,0,0.1,NA,0,0,1.3,NA,26011,FantasyPros,16621,NA,NA,NA,NA,NA,NA,NA,NA
Myles Price,WR,MIN,NA,NA,0.8,9.7,NA,NA,0.1,0,0,NA,0,0,1.2,NA,27805,FantasyPros,17360,NA,NA,NA,NA,NA,NA,NA,NA
Jamal Agnew,WR,ATL,NA,NA,0.7,8.5,NA,NA,0.1,0,0,NA,0,0,1.2,NA,16666,FantasyPros,13308,NA,NA,NA,NA,NA,NA,NA,NA
Jamari Thrash,WR,CLE,NA,NA,0.7,8,NA,NA,0.1,0,0.2,NA,0,0,1.1,NA,26162,FantasyPros,16624,NA,NA,NA,NA,NA,NA,NA,NA
Xavier Weaver,WR,ARI,NA,NA,0.8,8.9,NA,NA,0,0,0,NA,0,0,1.1,NA,23957,FantasyPros,16634,NA,NA,NA,NA,NA,NA,NA,NA
Luke McCaffrey,WR,WAS,NA,NA,0.6,7.6,NA,NA,0.1,0,0,NA,0,0,1.1,NA,26328,FantasyPros,16635,NA,NA,NA,NA,NA,NA,NA,NA
Dyami Brown,WR,JAC,NA,NA,0.6,7,NA,NA,0.1,0.1,0.5,NA,0,0,1,NA,20113,FantasyPros,15292,NA,NA,NA,NA,NA,NA,NA,NA
Gage Larvadain,WR,CLE,NA,NA,0.6,6.8,NA,NA,0,0.2,0.7,NA,0,0,1,NA,27829,FantasyPros,17349,NA,NA,NA,NA,NA,NA,NA,NA
Dominic Lovett,WR,DET,NA,NA,0.4,5.8,NA,NA,0.1,0.1,0.2,NA,0,0,0.9,NA,26013,FantasyPros,17255,NA,NA,NA,NA,NA,NA,NA,NA
Scotty Miller,WR,PIT,NA,NA,0.5,5.8,NA,NA,0,0,0,NA,0,0,0.8,NA,18714,FantasyPros,14280,NA,NA,NA,NA,NA,NA,NA,NA
Kameron Johnson,WR,TB,NA,NA,0.3,3.9,NA,NA,0,0.2,1.2,NA,0,0,0.8,NA,26626,FantasyPros,16883,NA,NA,NA,NA,NA,NA,NA,NA
Konata Mumpfield,WR,LAR,NA,NA,0.4,5.1,NA,NA,0,0,0,NA,0,0,0.8,NA,27449,FantasyPros,17254,NA,NA,NA,NA,NA,NA,NA,NA
Cedrick Wilson Jr.,WR,MIA,NA,NA,0.5,5.2,NA,NA,0,0,0.1,NA,0,0,0.7,NA,17262,FantasyPros,13652,NA,NA,NA,NA,NA,NA,NA,NA
Cody White,WR,SEA,NA,NA,0.3,5,NA,NA,0,0,0,NA,0,0,0.7,NA,19739,FantasyPros,15589,NA,NA,NA,NA,NA,NA,NA,NA
Chris Moore,WR,WAS,NA,NA,0.4,4.8,NA,NA,0,0.2,0.5,NA,0,0,0.7,NA,15654,FantasyPros,12773,NA,NA,NA,NA,NA,NA,NA,NA
James Proche II,WR,TEN,NA,NA,0.5,5.5,NA,NA,0,0,0.2,NA,0,0,0.7,NA,19359,FantasyPros,14848,NA,NA,NA,NA,NA,NA,NA,NA
Savion Williams,WR,GB,NA,NA,0.2,2.4,NA,NA,0,0.6,1.9,NA,0,0,0.6,NA,27144,FantasyPros,17096,NA,NA,NA,NA,NA,NA,NA,NA
KhaDarel Hodge,WR,ATL,NA,NA,0.3,4.7,NA,NA,0,0,0,NA,0,0,0.6,NA,18166,FantasyPros,13963,NA,NA,NA,NA,NA,NA,NA,NA
Tylan Wallace,WR,BAL,NA,NA,0.3,3.7,NA,NA,0,0,0.1,NA,0,0,0.6,NA,19801,FantasyPros,15285,NA,NA,NA,NA,NA,NA,NA,NA
Darius Cooper,WR,PHI,NA,NA,0.4,4.4,NA,NA,0,0,0,NA,0,0,0.6,NA,27866,FantasyPros,17333,NA,NA,NA,NA,NA,NA,NA,NA
Jalen Tolbert,WR,DAL,NA,NA,0.2,3.1,NA,NA,0,0,0,NA,0,0,0.5,NA,23770,FantasyPros,15788,NA,NA,NA,NA,NA,NA,NA,NA
Ben Skowronek,WR,PIT,NA,NA,0.4,3.5,NA,NA,0,0,0.1,NA,0,0,0.4,NA,22843,FantasyPros,15491,NA,NA,NA,NA,NA,NA,NA,NA
Charlie Jones,WR,CIN,NA,NA,0.3,3.2,NA,NA,0,0,0.1,NA,0,0,0.4,NA,25336,FantasyPros,16203,NA,NA,NA,NA,NA,NA,NA,NA
Dante Pettis,WR,NO,NA,NA,0.2,2.3,NA,NA,0,0,0,NA,0,0,0.4,NA,17264,FantasyPros,13634,NA,NA,NA,NA,NA,NA,NA,NA
Dee Eskridge,WR,MIA,NA,NA,0.2,2.3,NA,NA,0,0,0.3,NA,0,0,0.4,NA,22785,FantasyPros,15302,NA,NA,NA,NA,NA,NA,NA,NA
Tai Felton,WR,MIN,NA,NA,0.2,2.5,NA,NA,0,0,0,NA,0,0,0.3,NA,27182,FantasyPros,17097,NA,NA,NA,NA,NA,NA,NA,NA
Laquon Treadwell,WR,IND,NA,NA,0.2,2.4,NA,NA,0,0,0,NA,0,0,0.3,NA,15495,FantasyPros,12645,NA,NA,NA,NA,NA,NA,NA,NA
Mason Kinsey,WR,TEN,NA,NA,0.2,2,NA,NA,0,0,0,NA,0,0,0.3,NA,19704,FantasyPros,15535,NA,NA,NA,NA,NA,NA,NA,NA
KeAndre Lambert-Smith,WR,LAC,NA,NA,0.1,1.7,NA,NA,0,0,0,NA,0,0,0.3,NA,24372,FantasyPros,17205,NA,NA,NA,NA,NA,NA,NA,NA
Derius Davis,WR,LAC,NA,NA,0.1,1.6,NA,NA,0,0,0.8,NA,0,0,0.2,NA,25334,FantasyPros,16299,NA,NA,NA,NA,NA,NA,NA,NA
Ryan Miller,WR,TB,NA,NA,0.1,1.4,NA,NA,0,0,0,NA,0,0,0.2,NA,25857,FantasyPros,16958,NA,NA,NA,NA,NA,NA,NA,NA
Anthony Gould,WR,IND,NA,NA,0.1,1.5,NA,NA,0,0,0.1,NA,0,0,0.2,NA,26404,FantasyPros,16732,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Johnson,WR,NYJ,NA,NA,0.1,1.2,NA,NA,0,0,0.1,NA,0,0,0.2,NA,18633,FantasyPros,14864,NA,NA,NA,NA,NA,NA,NA,NA
Arian Smith,WR,NYJ,NA,NA,0.1,1,NA,NA,0,0,0.1,NA,0,0,0.2,NA,22965,FantasyPros,17175,NA,NA,NA,NA,NA,NA,NA,NA
Xavier Gipson,WR,PHI,NA,NA,0.1,1.1,NA,NA,0,0,0.1,NA,0,0,0.1,NA,25758,FantasyPros,16416,NA,NA,NA,NA,NA,NA,NA,NA
Andre Baccellia,WR,ARI,NA,NA,0.1,0.7,NA,NA,0,0,0,NA,0,0,0.1,NA,20050,FantasyPros,16037,NA,NA,NA,NA,NA,NA,NA,NA
Alex Bachman,WR,LV,NA,NA,0.1,0.6,NA,NA,0,0,0,NA,0,0,0.1,NA,18902,FantasyPros,14548,NA,NA,NA,NA,NA,NA,NA,NA
Jaxon Smith-Njigba,WR,SEA,NA,6.9,6.9,103,NA,NA,1,0.6,2.9,NA,0,0.1,16.51,NA,17606,FleaFlicker,16185,8,@ATLSun 1:00 PM,WR1,1,105.9,98%,NA,NA
CeeDee Lamb,WR,DAL,NA,6.3,6.3,87.2,NA,NA,1,0.1,1.3,NA,0,0,14.87,NA,15523,FleaFlicker,14832,0,@DETThu 8:15 PM,WR6,1,88.5,98%,NA,NA
Emeka Egbuka,WR,TB,NA,4.5,4.5,67.8,NA,NA,1,0.2,0.6,NA,0,0,14.8,NA,19261,FleaFlicker,17081,9,NOSun 1:00 PM,WR13,1,68.4,95%,NA,NA
George Pickens,WR,DAL,NA,5.4,5.4,86.2,NA,NA,1,0,0.2,NA,0,0,14.58,NA,16859,FleaFlicker,15762,0,@DETThu 8:15 PM,WR5,1,86.4,98%,NA,NA
Ja'Marr Chase,WR,CIN,NA,6.8,6.8,82.8,NA,NA,1,0.2,1.2,NA,0,0.1,14.34,NA,16250,FleaFlicker,15281,0,@BUFSun 1:00 PM,WR2,1,84,98%,NA,NA
Jameson Williams,WR,DET,NA,4.4,4.4,78.8,NA,NA,1,0.3,1.9,NA,0,0,14.09,NA,16830,FleaFlicker,15756,8,DALThu 8:15 PM,WR18,1,80.6,95%,NA,NA
Rashee Rice,WR,KC,NA,5.6,5.6,68.2,NA,NA,1,0.7,2.5,NA,0.1,0,13.29,NA,17633,FleaFlicker,16194,0,HOUSun 8:20 PM,WR3,1.1,70.7,96%,NA,NA
Puka Nacua,WR,LAR,NA,7.4,7.4,91.5,NA,NA,0.5,0.5,4.2,NA,0.1,0.1,12.67,NA,17779,FleaFlicker,16211,8,@ARISun 4:25 PM,WR4,0.5,95.7,98%,NA,NA
Davante Adams,WR,LAR,NA,4.7,4.7,66.6,NA,NA,1,0,0,NA,0,0,12.62,NA,10295,FleaFlicker,11675,8,@ARISun 4:25 PM,WR7,1,66.6,98%,NA,NA
Nico Collins,WR,HOU,NA,5.6,5.6,72.2,NA,NA,0.4,0.1,0.6,NA,0,0.1,9.67,NA,16281,FleaFlicker,15290,6,@KCSun 8:20 PM,WR10,0.4,72.8,97%,NA,NA
A.J. Brown,WR,PHI,NA,5,5,67,NA,NA,0.5,0,0,NA,0,0,9.42,NA,14694,FleaFlicker,14104,9,@LACMon 8:15 PM,WR12,0.5,67.1,98%,NA,NA
Chris Olave,WR,NO,NA,5.7,5.7,68.6,NA,NA,0.4,0.1,0.2,NA,0,0,9.01,NA,16824,FleaFlicker,15754,1,@TBSun 1:00 PM,WR22,0.4,68.8,95%,NA,NA
Justin Jefferson,WR,MIN,NA,4.8,4.8,68.9,NA,NA,0.3,0,0.1,NA,0,0,8.9,NA,15540,FleaFlicker,14836,6,WASSun 1:00 PM,WR14,0.3,69,98%,NA,NA
Zay Flowers,WR,BAL,NA,4.7,4.7,66,NA,NA,0.3,0.8,3.8,NA,0,0.1,8.72,NA,17595,FleaFlicker,16190,7,PITSun 1:00 PM,WR19,0.3,69.8,95%,NA,NA
Jaylen Waddle,WR,MIA,NA,4.7,4.7,62.8,NA,NA,0.4,0,0.1,NA,0,0,8.47,NA,16236,FleaFlicker,15284,2,@NYJSun 1:00 PM,WR9,0.4,62.9,96%,NA,NA
DeVonta Smith,WR,PHI,NA,4.9,4.9,62.2,NA,NA,0.3,0,0,NA,0,0,8.16,NA,16253,FleaFlicker,15282,9,@LACMon 8:15 PM,WR16,0.3,62.2,96%,NA,NA
Ladd McConkey,WR,LAC,NA,4.5,4.5,58.8,NA,NA,0.4,0,0.1,NA,0,0,8.07,NA,18407,FleaFlicker,16627,2,PHIMon 8:15 PM,WR11,0.4,58.9,96%,NA,NA
Christian Watson,WR,GB,NA,3.3,3.3,55.9,NA,NA,0.4,0.1,0.3,NA,0,0,8.04,NA,16896,FleaFlicker,15789,5,CHISun 4:25 PM,WR25,0.4,56.1,64%,NA,NA
Brian Thomas,WR,JAC,NA,3.9,3.9,58,NA,NA,0.3,0.1,0.5,NA,0,0,7.97,NA,18361,FleaFlicker,16618,8,INDSun 1:00 PM,WR38,0.4,58.5,90%,NA,NA
Courtland Sutton,WR,DEN,NA,4,4,54,NA,NA,0.4,0,0,NA,0,0,7.94,NA,13795,FleaFlicker,13630,2,@LVSun 4:05 PM,WR24,0.4,54,96%,NA,NA
DK Metcalf,WR,PIT,NA,3.7,3.7,54.7,NA,NA,0.4,0,0.2,NA,0,0,7.91,NA,14706,FleaFlicker,14102,5,@BALSun 1:00 PM,WR27,0.4,54.9,97%,NA,NA
Marvin Harrison,WR,ARI,NA,4.2,4.2,58.4,NA,NA,0.3,0,0.1,NA,0,0,7.85,NA,18381,FleaFlicker,16614,8,LARSun 4:25 PM,WR29,0.3,58.5,94%,NA,NA
Alec Pierce,WR,IND,NA,3.2,3.2,60.2,NA,NA,0.3,0,0,NA,0,0,7.72,NA,16842,FleaFlicker,15768,1,@JACSun 1:00 PM,WR28,0.3,60.2,66%,NA,NA
OUTTee Higgins,WR,CIN,NA,3.5,3.5,49,NA,NA,0.5,0,0.1,NA,0,0,7.69,NA,15585,FleaFlicker,14835,0,@BUFSun 1:00 PM,WR17,0.5,49.1,96%,NA,NA
OUTDrake London,WR,ATL,NA,4.2,4.2,53.4,NA,NA,0.4,0.2,0.7,NA,0,0,7.63,NA,16823,FleaFlicker,15751,5,SEASun 1:00 PM,WR23,0.4,54.1,97%,NA,NA
Terry McLaurin,WR,WAS,NA,3.9,3.9,53.8,NA,NA,0.4,0,0.1,NA,0,0,7.57,NA,14746,FleaFlicker,14109,2,@MINSun 1:00 PM,WR31,0.4,53.9,87%,NA,NA
Khalil Shakir,WR,BUF,NA,4.6,4.6,54.2,NA,NA,0.4,0,0.2,NA,0,0.1,7.48,NA,16947,FleaFlicker,15761,7,CINSun 1:00 PM,WR41,0.4,54.4,86%,NA,NA
Rome Odunze,WR,CHI,NA,3.6,3.6,52.6,NA,NA,0.4,0,0.2,NA,0,0,7.4,NA,18384,FleaFlicker,16616,5,@GBSun 4:25 PM,WR21,0.4,52.8,95%,NA,NA
Michael Pittman,WR,IND,NA,4.9,4.9,53.3,NA,NA,0.3,0,0.1,NA,0,0,7.4,NA,15603,FleaFlicker,14842,1,@JACSun 1:00 PM,WR26,0.3,53.4,94%,NA,NA
Romeo Doubs,WR,GB,NA,3.7,3.7,47.2,NA,NA,0.4,0,0,NA,0,0,7.08,NA,16941,FleaFlicker,15779,5,CHISun 4:25 PM,WR40,0.4,47.2,78%,NA,NA
Deebo Samuel,WR,WAS,NA,4,4,43.2,NA,NA,0.3,1.5,5.9,NA,0.1,0,7.07,NA,14702,FleaFlicker,14136,2,@MINSun 1:00 PM,WR33,0.4,49.1,94%,NA,NA
Jakobi Meyers,WR,JAC,NA,4.2,4.2,51,NA,NA,0.3,0.1,0.8,NA,0,0,6.94,NA,14949,FleaFlicker,14127,8,INDSun 1:00 PM,WR42,0.3,51.8,81%,NA,NA
Jordan Addison,WR,MIN,NA,3.2,3.2,45.9,NA,NA,0.4,0,0.6,NA,0,0,6.77,NA,17613,FleaFlicker,16186,6,WASSun 1:00 PM,WR44,0.4,46.4,87%,NA,NA
