week,data_src,id,pos,pts.proj,season,avg_type,points,sd_pts,dropoff,floor,ceiling,points_vor,floor_vor,ceiling_vor,rank,floor_rank,ceiling_rank,pos_rank,tier,first_name,last_name,team,position,age,exp
1,CBS,14783,QB,24.53,2025,robust,22.60966666666667,1.9369674800000005,0.8376666666666708,20.838483333333333,24.5775,6.230333333333334,6.220649999999999,6.855150000000002,15,16,17,1,1,Jalen,Hurts,PHI,QB,27,0
1,CBS,16581,QB,23.49,2025,robust,21.197,2.434429199999999,1.6889333333333312,19.26343333333333,23.301833333333335,4.817666666666664,4.645599999999998,5.579483333333336,29,27,27,4,4,Jayden,Daniels,WAS,QB,25,-4
1,CBS,13593,QB,23.01,2025,robust,21.468133333333334,1.643709200000002,0.271133333333335,19.94636666666667,22.887,5.088799999999999,5.328533333333336,5.164650000000002,28,24,32,3,3,Lamar,Jackson,BAL,QB,28,2
1,CBS,14777,QB,22.12,2025,robust,19.508066666666668,0.8598091599999967,0.8869666666666696,17.944833333333335,21.5998,3.128733333333333,3.3270000000000017,3.8774499999999996,43,39,41,5,5,Joe,Burrow,CIN,QB,29,0
1,CBS,16582,QB,20.790000000000003,2025,robust,17.6342,1.1095778399999976,1.052299999999999,16.4973,20.352,1.2548666666666648,1.8794666666666657,2.6296500000000016,72,61,51,10,9,Bo,Nix,DEN,QB,25,-4
1,CBS,13589,QB,20.79,2025,robust,21.772,0.8435994000000039,0.3038666666666643,20.8326,23.9135,5.392666666666663,6.214766666666666,6.19115,25,17,23,2,2,Josh,Allen,BUF,QB,29,2
1,CBS,13590,QB,20.56,2025,robust,18.104,0.5504893799999996,0.3130333333333333,17.5724,20.023049999999998,1.7246666666666641,2.954566666666665,2.300699999999999,63,47,59,7,7,Baker,Mayfield,TBB,QB,30,2
1,CBS,14056,QB,19.740000000000002,2025,robust,17.6536,1.1761959999999994,0.019400000000000972,14.617833333333333,19.2495,1.2742666666666658,0,1.5271500000000024,71,103,69,9,8,Kyler,Murray,ARI,QB,28,1
1,CBS,15237,QB,19.02,2025,robust,17.790966666666666,0.7749550200000058,0.13736666666666508,16.758783333333334,18.975833333333334,1.4116333333333309,2.14095,1.2534833333333353,66,55,74,8,7,Trevor,Lawrence,JAC,QB,26,-1
1,CBS,16580,QB,18.830000000000002,2025,robust,16.476,1.7791200000000003,0.09666666666666401,14.692,18.542500000000004,0.09666666666666401,0.07416666666666671,0.8201500000000053,94,97,85,12,10,Drake,Maye,NEP,QB,23,-4
1,CBS,13116,QB,17.19,2025,robust,18.6211,0.34989360000000097,0.5170999999999992,17.5025,19.602,2.2417666666666634,2.884666666666668,1.8796500000000016,52,51,63,6,6,Patrick,Mahomes,KCC,QB,30,3
1,CBS,14778,QB,16.900000000000002,2025,robust,15.876900000000001,1.5168480600000018,0.43423333333333325,13.26845,17.3485,-0.5024333333333342,-1.3493833333333338,-0.37384999999999735,123,178,125,17,13,Tua,Tagovailoa,MIA,QB,27,0
1,CBS,14782,QB,16.880000000000003,2025,robust,16.5819,0.7097206199999998,0.10590000000000188,13.1495,17.72235,0.2025666666666659,-1.4683333333333337,0,88,186,103,11,10,Jordan,Love,GBP,QB,27,0
1,CBS,15238,QB,16.41,2025,robust,15.442666666666668,1.4320927600000009,0.20200000000000173,13.709533333333333,16.83645,-0.9366666666666674,-0.9083000000000006,-0.8858999999999995,146,149,148,18,13,Justin,Fields,NYJ,QB,26,-1
1,CBS,16148,QB,16.2,2025,robust,14.7478,0.7709520000000006,0.022499999999999076,12.838000000000001,15.902999999999999,-1.6315333333333353,-1.7798333333333325,-1.81935,176,200,180,22,15,Bryce,Young,CAR,QB,24,-3
1,CBS,15698,QB,16.03,2025,robust,16.03,1.4529479999999992,0.15310000000000024,14.037,17.88955,-0.34933333333333394,-0.5808333333333326,0.16720000000000113,116,128,96,16,12,Brock,Purdy,SFO,QB,26,-2
1,CBS,14059,QB,15.92,2025,robust,13.846600000000002,0.8975660400000005,0.007800000000003138,13.1553,15.553,-2.532733333333333,-1.462533333333333,-2.169349999999998,210,184,197,27,18,Daniel,Jones,IND,QB,28,1
1,CBS,16579,QB,14.98,2025,robust,14.4786,0.9063627999999989,0.03989999999999938,12.951666666666666,15.475950000000001,-1.900733333333335,-1.6661666666666672,-2.2463999999999977,191,194,201,24,16,Caleb,Williams,CHI,QB,24,-4
1,CBS,16583,QB,14.959999999999999,2025,robust,14.258,1.3284095999999972,0.4113999999999969,12.4945,15.527999999999999,-2.121333333333336,-2.123333333333333,-2.19435,200,208,199,26,18,Michael,Penix Jr.,ATL,QB,25,-4
1,CBS,12620,QB,14.940000000000001,2025,robust,16.379333333333335,1.6781549399999984,0.16766666666666907,14.99071666666667,17.715666666666667,0,0.3728833333333359,-0.006683333333331376,103,88,104,13,11,Dak,Prescott,DAL,QB,32,4
1,CBS,9431,QB,14.88,2025,robust,15.240666666666666,0.4711208599999985,0.23266666666666502,14.618,16.689333333333334,-1.1386666666666692,1.6666666666687036e-4,-1.033016666666665,155,102,151,19,14,Matthew,Stafford,LAR,QB,37,11
1,CBS,11150,QB,14.709999999999999,2025,robust,14.4387,0.8302560000000007,0.18070000000000164,13.477,15.3074,-1.9406333333333343,-1.1408333333333331,-2.4149499999999993,194,167,207,25,17,Geno,Smith,LVR,QB,35,7
1,CBS,14779,QB,14.33,2025,robust,15.008000000000001,1.11195,0.16999999999999993,13.434500000000002,16.27685,-1.3713333333333342,-1.1833333333333318,-1.4454999999999991,165,169,167,20,15,Justin,Herbert,LAC,QB,27,0
1,CBS,16584,QB,14.3,2025,robust,16.165966666666666,0.9683848999999997,0.1359666666666648,14.603200000000001,17.593283333333332,-0.21336666666666915,-0.014633333333332388,-0.12906666666666666,107,104,108,15,11,J.J.,McCarthy,MIN,QB,22,-4
1,CBS,12611,QB,14.26,2025,robust,16.211666666666666,1.9080073600000018,0.045700000000000074,14.432083333333333,17.65805,-0.16766666666666907,-0.18575000000000053,-0.06429999999999936,106,113,105,14,11,Jared,Goff,DET,QB,31,4
1,CBS,10703,QB,14.22,2025,robust,14.7253,1.171254,0.24670000000000059,13.427000000000001,16.07995,-1.6540333333333344,-1.190833333333332,-1.6423999999999985,178,170,174,23,16,Russell,Wilson,NYG,QB,37,8
1,CBS,13592,QB,13.700000000000001,2025,robust,13.838799999999999,1.4974259999999997,0.07569999999999766,12.4875,15.821049999999998,-2.540533333333336,-2.1303333333333327,-1.9013000000000009,211,209,185,28,19,Sam,Darnold,SEA,QB,28,2
1,CBS,16150,QB,13.7,2025,robust,14.838000000000001,1.3865275200000013,0.09020000000000117,13.749999999999998,16.373150000000003,-1.541333333333334,-0.8678333333333352,-1.3491999999999962,173,147,163,21,15,C.J.,Stroud,HOU,QB,24,-3
1,CBS,7836,QB,12.85,2025,robust,12.518333333333334,1.173724999999999,10.969033333333334,11.171666666666667,14.967649999999999,-3.8610000000000007,-3.4461666666666666,-2.7546999999999997,232,233,223,32,23,Aaron,Rodgers,PIT,QB,42,15
1,CBS,17030,QB,11.96,2025,robust,13.201633333333334,1.5396800999999973,0.3683000000000014,11.910000000000002,14.405549999999998,-3.1777000000000015,-2.7078333333333315,-3.3168000000000006,220,218,235,30,21,Cam,Ward,TEN,QB,23,-5
