player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,rush_att,rush_yds,rush_avg,rush_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,bye,opp,draft_rank,misc_tds,misc_yds,pct_owned,return_tds,fumble_TD
Jerry Jeudy,WR,CLE,NA,NA,3.3,44.5,NA,NA,0.2,0,0.1,NA,0,0,5.4,NA,19201,FantasyPros,14833,NA,NA,NA,NA,NA,NA,NA,NA
Andrei Iosivas,WR,CIN,NA,NA,3,35.5,NA,NA,0.3,0.1,0.6,NA,0,0,5.4,NA,25335,FantasyPros,16207,NA,NA,NA,NA,NA,NA,NA,NA
Jayden Higgins,WR,HOU,NA,NA,3,34.8,NA,NA,0.3,0,0.1,NA,0,0,5,NA,27077,FantasyPros,17083,NA,NA,NA,NA,NA,NA,NA,NA
Elic Ayomanor,WR,TEN,NA,NA,3,37.8,NA,NA,0.2,0,0.1,NA,0,0,5,NA,27059,FantasyPros,17073,NA,NA,NA,NA,NA,NA,NA,NA
Tez Johnson,WR,TB,NA,NA,2.5,31.7,NA,NA,0.3,0.3,0.8,NA,0,0,4.8,NA,27147,FantasyPros,17079,NA,NA,NA,NA,NA,NA,NA,NA
KhaDarel Hodge,WR,ATL,NA,NA,2.6,36.3,NA,NA,0.2,0,0,NA,0,0,4.7,NA,18166,FantasyPros,13963,NA,NA,NA,NA,NA,NA,NA,NA
Adonai Mitchell,WR,NYJ,NA,NA,2.4,34.6,NA,NA,0.2,0,0.3,NA,0,0,4.6,NA,24357,FantasyPros,16626,NA,NA,NA,NA,NA,NA,NA,NA
Rashod Bateman,WR,BAL,NA,NA,1.7,26.7,NA,NA,0.3,0,0.1,NA,0,0,4.4,NA,19794,FantasyPros,15293,NA,NA,NA,NA,NA,NA,NA,NA
Matthew Golden,WR,GB,NA,NA,2.5,30.5,NA,NA,0.2,0.4,2.1,NA,0,0,4.3,NA,26024,FantasyPros,17075,NA,NA,NA,NA,NA,NA,NA,NA
Cedric Tillman,WR,CLE,NA,NA,2.6,29.5,NA,NA,0.2,0,0.1,NA,0,0,4.3,NA,25287,FantasyPros,16191,NA,NA,NA,NA,NA,NA,NA,NA
Jalen Coker,WR,CAR,NA,NA,2.7,31.7,NA,NA,0.2,0,0,NA,0,0,4.1,NA,26403,FantasyPros,16809,NA,NA,NA,NA,NA,NA,NA,NA
Marquise Brown,WR,KC,NA,NA,2.3,26.7,NA,NA,0.2,0.1,0.4,NA,0,0,4.1,NA,18226,FantasyPros,14105,NA,NA,NA,NA,NA,NA,NA,NA
Calvin Austin III,WR,PIT,NA,NA,2.3,30,NA,NA,0.2,0,0.3,NA,0,0,4.1,NA,23739,FantasyPros,15777,NA,NA,NA,NA,NA,NA,NA,NA
Chimere Dike,WR,TEN,NA,NA,2.8,29.6,NA,NA,0.1,0.5,1.9,NA,0,0,4.1,NA,27315,FantasyPros,17171,NA,NA,NA,NA,NA,NA,NA,NA
Christian Kirk,WR,HOU,NA,NA,2.5,30.9,NA,NA,0.2,0,0.1,NA,0,0,4,NA,17268,FantasyPros,13633,NA,NA,NA,NA,NA,NA,NA,NA
DeMario Douglas,WR,NE,NA,NA,2,27,NA,NA,0.2,0.4,1.7,NA,0,0,4,NA,25304,FantasyPros,16342,NA,NA,NA,NA,NA,NA,NA,NA
Van Jefferson,WR,TEN,NA,NA,2.5,30.6,NA,NA,0.1,0,0,NA,0,0,3.9,NA,19483,FantasyPros,14858,NA,NA,NA,NA,NA,NA,NA,NA
Joshua Palmer,WR,BUF,NA,NA,2.1,32,NA,NA,0.1,0,0,NA,0,0,3.9,NA,22845,FantasyPros,15319,NA,NA,NA,NA,NA,NA,NA,NA
Xavier Legette,WR,CAR,NA,NA,2.4,25.4,NA,NA,0.2,0.1,0.2,NA,0,0,3.8,NA,26136,FantasyPros,16639,NA,NA,NA,NA,NA,NA,NA,NA
Tory Horton,WR,SEA,NA,NA,1.7,22.4,NA,NA,0.3,0.1,0.2,NA,0,0,3.8,NA,26022,FantasyPros,17098,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Lockett,WR,LV,NA,NA,2.6,28.7,NA,NA,0.1,0,0,NA,0,0,3.7,NA,13971,FantasyPros,12187,NA,NA,NA,NA,NA,NA,NA,NA
Luther Burden III,WR,CHI,NA,NA,2.2,26.8,NA,NA,0.1,0.3,1.2,NA,0,0,3.7,NA,27016,FantasyPros,17070,NA,NA,NA,NA,NA,NA,NA,NA
Dontayvion Wicks,WR,GB,NA,NA,2.2,26.7,NA,NA,0.2,0,0,NA,0,0,3.6,NA,24354,FantasyPros,16195,NA,NA,NA,NA,NA,NA,NA,NA
Devaughn Vele,WR,NO,NA,NA,1.9,24.3,NA,NA,0.2,0,0.1,NA,0,0,3.6,NA,26409,FantasyPros,16788,NA,NA,NA,NA,NA,NA,NA,NA
John Metchie III,WR,NYJ,NA,NA,2.4,26.1,NA,NA,0.2,0.1,0.4,NA,0,0,3.6,NA,22895,FantasyPros,15759,NA,NA,NA,NA,NA,NA,NA,NA
Greg Dortch,WR,ARI,NA,NA,2.2,21.4,NA,NA,0.2,0.4,2,NA,0,0,3.6,NA,18585,FantasyPros,14108,NA,NA,NA,NA,NA,NA,NA,NA
Isaiah Hodgins,WR,NYG,NA,NA,2,22.7,NA,NA,0.2,0,0,NA,0,0,3.6,NA,19375,FantasyPros,14849,NA,NA,NA,NA,NA,NA,NA,NA
Sterling Shepard,WR,TB,NA,NA,2.5,25.8,NA,NA,0.1,0.3,1.3,NA,0,0,3.5,NA,15569,FantasyPros,12658,NA,NA,NA,NA,NA,NA,NA,NA
Gabe Davis,WR,BUF,NA,NA,1.5,24.4,NA,NA,0.2,0,0,NA,0,0,3.5,NA,19398,FantasyPros,14845,NA,NA,NA,NA,NA,NA,NA,NA
Isaiah Williams,WR,NYJ,NA,NA,2.2,25.4,NA,NA,0.1,0.1,1.2,NA,0,0,3.5,NA,26379,FantasyPros,16630,NA,NA,NA,NA,NA,NA,NA,NA
Jalen Nailor,WR,MIN,NA,NA,1.9,25.4,NA,NA,0.2,0,0.3,NA,0,0,3.5,NA,24177,FantasyPros,15786,NA,NA,NA,NA,NA,NA,NA,NA
Brandin Cooks,WR,NO,NA,NA,2,24,NA,NA,0.2,0,0.2,NA,0,0,3.4,NA,12122,FantasyPros,11674,NA,NA,NA,NA,NA,NA,NA,NA
Roman Wilson,WR,PIT,NA,NA,1.8,23.9,NA,NA,0.2,0,0,NA,0,0,3.3,NA,26160,FantasyPros,16629,NA,NA,NA,NA,NA,NA,NA,NA
Kendrick Bourne,WR,SF,NA,NA,1.6,25.3,NA,NA,0.1,0,0.1,NA,0,0,3.2,NA,17066,FantasyPros,13418,NA,NA,NA,NA,NA,NA,NA,NA
DeAndre Hopkins,WR,BAL,NA,NA,1.4,20.1,NA,NA,0.2,0,0,NA,0,0,3.2,NA,11606,FantasyPros,11232,NA,NA,NA,NA,NA,NA,NA,NA
Kalif Raymond,WR,DET,NA,NA,2,23.7,NA,NA,0.1,0.1,0.5,NA,0,0,3.2,NA,16081,FantasyPros,13066,NA,NA,NA,NA,NA,NA,NA,NA
KaVontae Turpin,WR,DAL,NA,NA,1.4,16.5,NA,NA,0.1,1,4.6,NA,0,0,3,NA,18520,FantasyPros,15981,NA,NA,NA,NA,NA,NA,NA,NA
Olamide Zaccheaus,WR,CHI,NA,NA,1.9,19.8,NA,NA,0.1,0.2,1.1,NA,0,0,2.9,NA,18864,FantasyPros,14592,NA,NA,NA,NA,NA,NA,NA,NA
Tyrell Shavers,WR,BUF,NA,NA,1.4,21.5,NA,NA,0.1,0,0.1,NA,0,0,2.9,NA,25813,FantasyPros,16451,NA,NA,NA,NA,NA,NA,NA,NA
Chris Godwin Jr.,WR,TB,NA,NA,1.7,20.7,NA,NA,0.1,0,0,NA,0,0,2.9,NA,16406,FantasyPros,13163,NA,NA,NA,NA,NA,NA,NA,NA
David Sills V,WR,ATL,NA,NA,1.7,19.9,NA,NA,0.1,0,0.1,NA,0,0,2.7,NA,18566,FantasyPros,14110,NA,NA,NA,NA,NA,NA,NA,NA
Dont'e Thornton Jr.,WR,LV,NA,NA,1.5,20.8,NA,NA,0.1,0,0.1,NA,0,0,2.7,NA,27288,FantasyPros,17087,NA,NA,NA,NA,NA,NA,NA,NA
Keon Coleman,WR,BUF,NA,NA,1.3,18.3,NA,NA,0.1,0,0.1,NA,0,0,2.6,NA,26019,FantasyPros,16617,NA,NA,NA,NA,NA,NA,NA,NA
Xavier Hutchinson,WR,HOU,NA,NA,1.5,16.3,NA,NA,0.1,0,0.3,NA,0,0,2.5,NA,25332,FantasyPros,16201,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Johnson,WR,NYJ,NA,NA,1.3,18,NA,NA,0.1,0,0,NA,0,0,2.4,NA,18633,FantasyPros,14864,NA,NA,NA,NA,NA,NA,NA,NA
Demarcus Robinson,WR,SF,NA,NA,1.1,16.8,NA,NA,0.1,0,0.1,NA,0,0,2.4,NA,15665,FantasyPros,12785,NA,NA,NA,NA,NA,NA,NA,NA
Curtis Samuel,WR,BUF,NA,NA,1.5,15.6,NA,NA,0.1,0.1,0.6,NA,0,0,2.3,NA,16434,FantasyPros,13157,NA,NA,NA,NA,NA,NA,NA,NA
Jordan Whittington,WR,LAR,NA,NA,1.3,16,NA,NA,0.1,0,0.2,NA,0,0,2.2,NA,23135,FantasyPros,16633,NA,NA,NA,NA,NA,NA,NA,NA
Jahan Dotson,WR,PHI,NA,NA,1.1,14.6,NA,NA,0.1,0,0.1,NA,0,0,2.1,NA,23101,FantasyPros,15755,NA,NA,NA,NA,NA,NA,NA,NA
Tim Patrick,WR,JAC,NA,NA,1.1,14.6,NA,NA,0.1,0,0,NA,0,0,2,NA,16556,FantasyPros,13377,NA,NA,NA,NA,NA,NA,NA,NA
Xavier Weaver,WR,ARI,NA,NA,1.1,14.2,NA,NA,0.1,0,0,NA,0,0,2,NA,23957,FantasyPros,16634,NA,NA,NA,NA,NA,NA,NA,NA
Jalin Hyatt,WR,NYG,NA,NA,1,14.3,NA,NA,0.1,0,0.1,NA,0,0,2,NA,25251,FantasyPros,16183,NA,NA,NA,NA,NA,NA,NA,NA
JuJu Smith-Schuster,WR,KC,NA,NA,1.2,13.6,NA,NA,0.1,0,0.1,NA,0,0,1.9,NA,16427,FantasyPros,13156,NA,NA,NA,NA,NA,NA,NA,NA
Kyle Williams,WR,NE,NA,NA,0.8,13,NA,NA,0.1,0,0.1,NA,0,0,1.9,NA,27487,FantasyPros,17134,NA,NA,NA,NA,NA,NA,NA,NA
Arian Smith,WR,NYJ,NA,NA,1.2,13.7,NA,NA,0.1,0.1,0.2,NA,0,0,1.9,NA,22965,FantasyPros,17175,NA,NA,NA,NA,NA,NA,NA,NA
Jalen Tolbert,WR,DAL,NA,NA,1,12,NA,NA,0.1,0,0,NA,0,0,1.8,NA,23770,FantasyPros,15788,NA,NA,NA,NA,NA,NA,NA,NA
Gunner Olszewski,WR,NYG,NA,NA,0.9,12.5,NA,NA,0.1,0,0.1,NA,0,0.1,1.7,NA,19093,FantasyPros,14555,NA,NA,NA,NA,NA,NA,NA,NA
Isaiah Bond,WR,CLE,NA,NA,1,12.7,NA,NA,0.1,0.1,0.7,NA,0,0,1.7,NA,24371,FantasyPros,17076,NA,NA,NA,NA,NA,NA,NA,NA
Casey Washington,WR,ATL,NA,NA,1,12.7,NA,NA,0.1,0.1,0.1,NA,0,0,1.7,NA,26413,FantasyPros,16760,NA,NA,NA,NA,NA,NA,NA,NA
Tyquan Thornton,WR,KC,NA,NA,0.8,11.3,NA,NA,0.1,0,0.1,NA,0,0,1.7,NA,22913,FantasyPros,15787,NA,NA,NA,NA,NA,NA,NA,NA
Jaylin Noel,WR,HOU,NA,NA,1,10.7,NA,NA,0.1,0.2,1.3,NA,0,0,1.6,NA,27122,FantasyPros,17080,NA,NA,NA,NA,NA,NA,NA,NA
Jimmy Horn Jr.,WR,CAR,NA,NA,0.8,9.7,NA,NA,0.1,0.4,2.4,NA,0,0,1.6,NA,27294,FantasyPros,17234,NA,NA,NA,NA,NA,NA,NA,NA
Dyami Brown,WR,JAC,NA,NA,0.8,10.8,NA,NA,0.1,0.3,1.1,NA,0,0,1.6,NA,20113,FantasyPros,15292,NA,NA,NA,NA,NA,NA,NA,NA
Savion Williams,WR,GB,NA,NA,0.8,9,NA,NA,0.1,0.4,1.8,NA,0,0,1.6,NA,27144,FantasyPros,17096,NA,NA,NA,NA,NA,NA,NA,NA
Jack Bech,WR,LV,NA,NA,1,11.4,NA,NA,0.1,0,0.1,NA,0,0,1.6,NA,27224,FantasyPros,17078,NA,NA,NA,NA,NA,NA,NA,NA
Konata Mumpfield,WR,LAR,NA,NA,0.9,10.3,NA,NA,0.1,0,0,NA,0,0,1.5,NA,27449,FantasyPros,17254,NA,NA,NA,NA,NA,NA,NA,NA
Mason Tipton,WR,NO,NA,NA,0.8,10,NA,NA,0.1,0,0,NA,0,0,1.4,NA,26546,FantasyPros,16858,NA,NA,NA,NA,NA,NA,NA,NA
Ryan Flournoy,WR,DAL,NA,NA,0.8,8.9,NA,NA,0.1,0.3,0.9,NA,0,0,1.4,NA,26398,FantasyPros,16778,NA,NA,NA,NA,NA,NA,NA,NA
Isaac TeSlaa,WR,DET,NA,NA,0.7,8.9,NA,NA,0.1,0,0.1,NA,0,0,1.4,NA,27446,FantasyPros,17157,NA,NA,NA,NA,NA,NA,NA,NA
Adam Thielen,WR,MIN,NA,NA,1,9.2,NA,NA,0.1,0,0.1,NA,0,0,1.3,NA,13429,FantasyPros,11938,NA,NA,NA,NA,NA,NA,NA,NA
Tylan Wallace,WR,BAL,NA,NA,0.6,9.1,NA,NA,0.1,0,0.1,NA,0,0,1.3,NA,19801,FantasyPros,15285,NA,NA,NA,NA,NA,NA,NA,NA
Charlie Jones,WR,CIN,NA,NA,0.9,9.2,NA,NA,0.1,0,0.1,NA,0,0,1.3,NA,25336,FantasyPros,16203,NA,NA,NA,NA,NA,NA,NA,NA
Jamari Thrash,WR,CLE,NA,NA,0.8,9,NA,NA,0.1,0,0.2,NA,0,0,1.3,NA,26162,FantasyPros,16624,NA,NA,NA,NA,NA,NA,NA,NA
Xavier Smith,WR,LAR,NA,NA,0.9,11.5,NA,NA,0.1,0,0.5,NA,0,0.2,1.3,NA,25627,FantasyPros,16428,NA,NA,NA,NA,NA,NA,NA,NA
Mason Kinsey,WR,TEN,NA,NA,1,11,NA,NA,0,0,0,NA,0,0,1.3,NA,19704,FantasyPros,15535,NA,NA,NA,NA,NA,NA,NA,NA
Elijah Moore,WR,BUF,NA,NA,0.6,6.9,NA,NA,0,0.3,0.8,NA,0,0,1.2,NA,20114,FantasyPros,15288,NA,NA,NA,NA,NA,NA,NA,NA
Allen Lazard,WR,NYJ,NA,NA,0.6,7,NA,NA,0.1,0,0,NA,0,0,1.1,NA,17301,FantasyPros,13632,NA,NA,NA,NA,NA,NA,NA,NA
Malachi Corley,WR,CLE,NA,NA,0.6,7.1,NA,NA,0,0.1,1.4,NA,0,0,1.1,NA,26023,FantasyPros,16636,NA,NA,NA,NA,NA,NA,NA,NA
Brycen Tremayne,WR,CAR,NA,NA,0.7,7.2,NA,NA,0.1,0,0.1,NA,0,0,1.1,NA,25631,FantasyPros,16949,NA,NA,NA,NA,NA,NA,NA,NA
Ray-Ray McCloud III,WR,NYG,NA,NA,0.6,8.5,NA,NA,0,0,0.1,NA,0,0,1,NA,17530,FantasyPros,13641,NA,NA,NA,NA,NA,NA,NA,NA
Devontez Walker,WR,BAL,NA,NA,0.5,6.6,NA,NA,0.1,0,0.1,NA,0,0,1,NA,26011,FantasyPros,16621,NA,NA,NA,NA,NA,NA,NA,NA
Jake Bobo,WR,SEA,NA,NA,0.5,5.6,NA,NA,0.1,0,0,NA,0,0,0.9,NA,25339,FantasyPros,16393,NA,NA,NA,NA,NA,NA,NA,NA
Nikko Remigio,WR,KC,NA,NA,0.4,5.5,NA,NA,0.1,0.1,0.6,NA,0,0,0.9,NA,25772,FantasyPros,16422,NA,NA,NA,NA,NA,NA,NA,NA
Scotty Miller,WR,PIT,NA,NA,0.5,6.6,NA,NA,0,0,0,NA,0,0,0.9,NA,18714,FantasyPros,14280,NA,NA,NA,NA,NA,NA,NA,NA
Jamal Agnew,WR,ATL,NA,NA,0.6,6.2,NA,NA,0,0,0.1,NA,0,0,0.9,NA,16666,FantasyPros,13308,NA,NA,NA,NA,NA,NA,NA,NA
Malik Heath,WR,GB,NA,NA,0.5,5.4,NA,NA,0,0,0,NA,0,0,0.7,NA,25668,FantasyPros,16413,NA,NA,NA,NA,NA,NA,NA,NA
Jermaine Burton,WR,CIN,NA,NA,0.4,4.6,NA,NA,0,0,0.1,NA,0,0,0.7,NA,22956,FantasyPros,16632,NA,NA,NA,NA,NA,NA,NA,NA
Bo Melton,WR,GB,NA,NA,0.2,2.4,NA,NA,0,0.3,1.7,NA,0,0,0.6,NA,24049,FantasyPros,15785,NA,NA,NA,NA,NA,NA,NA,NA
Ashton Dulin,WR,IND,NA,NA,0.4,4.4,NA,NA,0,0.1,0.7,NA,0,0,0.6,NA,18656,FantasyPros,14315,NA,NA,NA,NA,NA,NA,NA,NA
Ryan Miller,WR,TB,NA,NA,0.3,4,NA,NA,0,0,0,NA,0,0,0.6,NA,25857,FantasyPros,16958,NA,NA,NA,NA,NA,NA,NA,NA
Cody White,WR,SEA,NA,NA,0.3,3.8,NA,NA,0,0,0,NA,0,0,0.5,NA,19739,FantasyPros,15589,NA,NA,NA,NA,NA,NA,NA,NA
Andre Baccellia,WR,ARI,NA,NA,0.3,3.4,NA,NA,0,0,0,NA,0,0,0.5,NA,20050,FantasyPros,16037,NA,NA,NA,NA,NA,NA,NA,NA
Kameron Johnson,WR,TB,NA,NA,0.2,2,NA,NA,0,0.2,0.7,NA,0,0,0.4,NA,26626,FantasyPros,16883,NA,NA,NA,NA,NA,NA,NA,NA
Gage Larvadain,WR,CLE,NA,NA,0.2,2.1,NA,NA,0,0,0,NA,0,0,0.3,NA,27829,FantasyPros,17349,NA,NA,NA,NA,NA,NA,NA,NA
Skyy Moore,WR,SF,NA,NA,0.1,1.4,NA,NA,0,0,0.2,NA,0,0,0.2,NA,23905,FantasyPros,15766,NA,NA,NA,NA,NA,NA,NA,NA
Jalen Royals,WR,KC,NA,NA,0.1,1.3,NA,NA,0,0,0.1,NA,0,0,0.2,NA,27076,FantasyPros,17086,NA,NA,NA,NA,NA,NA,NA,NA
Alex Bachman,WR,LV,NA,NA,0.1,1.3,NA,NA,0,0,0.1,NA,0,0,0.2,NA,18902,FantasyPros,14548,NA,NA,NA,NA,NA,NA,NA,NA
Mecole Hardman Jr.,WR,BUF,NA,NA,0.1,1.1,NA,NA,0,0,0.1,NA,0,0,0.2,NA,18587,FantasyPros,14113,NA,NA,NA,NA,NA,NA,NA,NA
Jordan Watkins,WR,SF,NA,NA,0.1,0.8,NA,NA,0,0,0.1,NA,0,0,0.1,NA,27486,FantasyPros,17192,NA,NA,NA,NA,NA,NA,NA,NA
Ben Skowronek,WR,PIT,NA,NA,0.1,0.6,NA,NA,0,0,0.1,NA,0,0,0.1,NA,22843,FantasyPros,15491,NA,NA,NA,NA,NA,NA,NA,NA
Puka Nacua,WR,LAR,NA,7.3,7.3,89.9,NA,NA,1,0.6,4.2,NA,0.1,0.1,17.57,NA,17779,FleaFlicker,16211,8,TBSun 8:20 PM,WR2,1.1,94.1,98%,NA,NA
Jaxon Smith-Njigba,WR,SEA,NA,7.3,7.3,105.6,NA,NA,1,0.3,2.1,NA,0,0.1,16.69,NA,17606,FleaFlicker,16185,8,@TENSun 1:00 PM,WR3,1,107.7,98%,NA,NA
Amon-Ra St.,WR,WR,NA,6.8,6.8,82,NA,NA,1,0.1,0.8,NA,0,0,16.22,NA,16373,FleaFlicker,15287,8,NYGSun 1:00 PM,WR5,1,82.8,98%,NA,NA
Rashee Rice,WR,KC,NA,6,6,69,NA,NA,1,0.5,2.1,NA,0,0,13.26,NA,17633,FleaFlicker,16194,0,INDSun 1:00 PM,WR9,1,71.1,96%,NA,NA
George Pickens,WR,DAL,NA,4.8,4.8,72.7,NA,NA,1,0,0.2,NA,0,0,13.23,NA,16859,FleaFlicker,15762,0,PHISun 4:25 PM,WR12,1,73,97%,NA,NA
A.J. Brown,WR,PHI,NA,4.8,4.8,70.3,NA,NA,1,0,0,NA,0,0,12.97,NA,14694,FleaFlicker,14104,9,@DALSun 4:25 PM,WR14,1,70.3,97%,NA,NA
Tee Higgins,WR,CIN,NA,5.2,5.2,70.2,NA,NA,1,0,0.1,NA,0,0,12.97,NA,15585,FleaFlicker,14835,0,NESun 1:00 PM,WR15,1,70.2,97%,NA,NA
Davante Adams,WR,LAR,NA,4.8,4.8,69.4,NA,NA,1,0,0,NA,0,0,12.9,NA,10295,FleaFlicker,11675,8,TBSun 8:20 PM,WR8,1,69.4,98%,NA,NA
CeeDee Lamb,WR,DAL,NA,6.4,6.4,81,NA,NA,0.5,0.2,1.8,NA,0,0,11.08,NA,15523,FleaFlicker,14832,0,PHISun 4:25 PM,WR4,0.5,82.7,98%,NA,NA
Emeka Egbuka,WR,TB,NA,4.9,4.9,74,NA,NA,0.5,0.1,0.4,NA,0,0,10.33,NA,19261,FleaFlicker,17081,9,@LARSun 8:20 PM,WR10,0.5,74.5,95%,NA,NA
Zay Flowers,WR,BAL,NA,4.9,4.9,71.4,NA,NA,0.4,0.7,3.3,NA,0,0.1,10.05,NA,17595,FleaFlicker,16190,7,NYJSun 1:00 PM,WR18,0.5,74.8,95%,NA,NA
Chris Olave,WR,NO,NA,5.5,5.5,71.2,NA,NA,0.4,0.1,0.5,NA,0,0,9.75,NA,16824,FleaFlicker,15754,1,ATLSun 4:25 PM,WR26,0.4,71.7,94%,NA,NA
Stefon Diggs,WR,NE,NA,5.5,5.5,69.4,NA,NA,0.5,0.1,0.5,NA,0,0,9.71,NA,11329,FleaFlicker,12186,4,@CINSun 1:00 PM,WR23,0.5,69.9,92%,NA,NA
Jameson Williams,WR,DET,NA,3.6,3.6,64.2,NA,NA,0.5,0.3,2.4,NA,0,0,9.62,NA,16830,FleaFlicker,15756,8,NYGSun 1:00 PM,WR21,0.5,66.6,93%,NA,NA
Nico Collins,WR,HOU,NA,5,5,68.5,NA,NA,0.5,0,0.3,NA,0,0.1,9.46,NA,16281,FleaFlicker,15290,6,BUFThu 8:15 PM,WR7,0.5,68.8,97%,NA,NA
Justin Jefferson,WR,MIN,NA,5.6,5.6,72.8,NA,NA,0.4,0,0.1,NA,0,0,9.41,NA,15540,FleaFlicker,14836,6,@GBSun 1:00 PM,WR6,0.4,72.9,98%,NA,NA
Tetairoa McMillan,WR,CAR,NA,5.4,5.4,68.3,NA,NA,0.4,0,0.2,NA,0,0,9.25,NA,19258,FleaFlicker,17071,4,@SFMon 8:15 PM,WR17,0.4,68.6,92%,NA,NA
DeVonta Smith,WR,PHI,NA,5,5,66.4,NA,NA,0.4,0,0.1,NA,0,0,9.23,NA,16253,FleaFlicker,15282,9,@DALSun 4:25 PM,WR20,0.4,66.5,96%,NA,NA
Rome Odunze,WR,CHI,NA,3.7,3.7,57.7,NA,NA,0.5,0,0.2,NA,0,0,8.57,NA,18384,FleaFlicker,16616,5,PITSun 1:00 PM,WR16,0.5,57.9,95%,NA,NA
DK Metcalf,WR,PIT,NA,3.7,3.7,59.2,NA,NA,0.4,0,0.1,NA,0,0,8.47,NA,14706,FleaFlicker,14102,5,@CHISun 1:00 PM,WR22,0.4,59.3,97%,NA,NA
Jauan Jennings,WR,SF,NA,4,4,55.9,NA,NA,0.5,0,0.1,NA,0,0.1,8.18,NA,15751,FleaFlicker,14860,4,CARMon 8:15 PM,WR32,0.5,56,84%,NA,NA
Michael Pittman,WR,IND,NA,5.7,5.7,60.7,NA,NA,0.3,0,0.1,NA,0,0,7.88,NA,15603,FleaFlicker,14842,1,@KCSun 1:00 PM,WR30,0.3,60.8,94%,NA,NA
Alec Pierce,WR,IND,NA,3.4,3.4,62,NA,NA,0.2,0,0,NA,0,0,7.6,NA,16842,FleaFlicker,15768,1,@KCSun 1:00 PM,WR35,0.2,62,61%,NA,NA
Romeo Doubs,WR,GB,NA,3.8,3.8,50.6,NA,NA,0.4,0,0,NA,0,0,7.4,NA,16941,FleaFlicker,15779,5,MINSun 1:00 PM,WR36,0.4,50.7,80%,NA,NA
Xavier Worthy,WR,KC,NA,3.6,3.6,43.4,NA,NA,0.3,0.9,5.9,NA,0.1,0,7.29,NA,18363,FleaFlicker,16620,0,INDSun 1:00 PM,WR31,0.4,49.3,89%,NA,NA
Wan'Dale Robinson,WR,NYG,NA,5.1,5.1,55.8,NA,NA,0.3,0.1,0.6,NA,0,0,7.28,NA,16869,FleaFlicker,15757,4,@DETSun 1:00 PM,WR39,0.3,56.3,76%,NA,NA
OUTMarvin Harrison,WR,ARI,NA,3.3,3.3,50.2,NA,NA,0.4,0,0,NA,0,0,7.12,NA,18381,FleaFlicker,16614,8,JACSun 4:05 PM,WR25,0.4,50.2,95%,NA,NA
Ricky Pearsall,WR,SF,NA,3.3,3.3,52,NA,NA,0.3,0.2,1.1,NA,0,0,7.07,NA,18377,FleaFlicker,16622,4,CARMon 8:15 PM,WR29,0.3,53.1,81%,NA,NA
Christian Watson,WR,GB,NA,2.8,2.8,49.6,NA,NA,0.3,0.1,0.2,NA,0,0,7,NA,16896,FleaFlicker,15789,5,MINSun 1:00 PM,WR45,0.3,49.8,55%,NA,NA
Khalil Shakir,WR,BUF,NA,4.6,4.6,52.7,NA,NA,0.3,0,0.2,NA,0,0,6.93,NA,16947,FleaFlicker,15761,7,@HOUThu 8:15 PM,WR40,0.3,52.9,86%,NA,NA
Parker Washington,WR,JAC,NA,3.8,3.8,44.3,NA,NA,0.3,0.4,1.8,NA,0,0,6.73,NA,17738,FleaFlicker,16192,8,@ARISun 4:05 PM,WR60,0.4,46.1,51%,NA,NA
Tre Tucker,WR,LV,NA,3.4,3.4,44.6,NA,NA,0.3,0.6,3.2,NA,0,0,6.66,NA,17635,FleaFlicker,16287,8,CLESun 4:05 PM,WR50,0.3,47.7,69%,NA,NA
OUTBrian Thomas,WR,JAC,NA,3.2,3.2,48.1,NA,NA,0.3,0.1,0.8,NA,0,0,6.65,NA,18361,FleaFlicker,16618,8,@ARISun 4:05 PM,WR27,0.3,48.9,92%,NA,NA
Darnell Mooney,WR,ATL,NA,3.6,3.6,51.9,NA,NA,0.2,0,0.1,NA,0,0,6.6,NA,15658,FleaFlicker,14974,5,@NOSun 4:25 PM,WR49,0.2,52,55%,NA,NA
Jordan Addison,WR,MIN,NA,3.5,3.5,45.7,NA,NA,0.3,0,0.5,NA,0,0,6.56,NA,17613,FleaFlicker,16186,6,@GBSun 1:00 PM,WR33,0.3,46.2,91%,NA,NA
Michael Wilson,WR,ARI,NA,3.9,3.9,48.3,NA,NA,0.3,0,0.1,NA,0,0,6.36,NA,17671,FleaFlicker,16206,8,JACSun 4:05 PM,WR52,0.3,48.4,33%,NA,NA
Jakobi Meyers,WR,JAC,NA,4.2,4.2,48.6,NA,NA,0.2,0,0.5,NA,0,0,6.32,NA,14949,FleaFlicker,14127,8,@ARISun 4:05 PM,WR44,0.2,49.2,78%,NA,NA
OUTKayshon Boutte,WR,NE,NA,2.5,2.5,42.2,NA,NA,0.3,0.1,0.4,NA,0,0,6.28,NA,17725,FleaFlicker,16193,4,@CINSun 1:00 PM,WR46,0.3,42.6,58%,NA,NA
Rashid Shaheed,WR,SEA,NA,3.1,3.1,44,NA,NA,0.3,0.4,2.3,NA,0,0.1,6.25,NA,17243,FleaFlicker,16080,8,@TENSun 1:00 PM,WR43,0.3,46.3,82%,NA,NA
