player,pos,team,games,fg,fg_att,fg_0019,fg_att_0019,fg_2029,fg_att_2029,fg_3039,fg_att_3039,fg_4049,fg_att_4049,fg_50,fg_att_50,xp,xp_att,site_pts,site_fppg,src_id,data_src,id,fg_50_att,fg_49,fg_49_att,fg_39,fg_att_39,opp,fg_miss,bye,curr_site_pts,draft_rank,fg_pct,xp_pct,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_pos,FanDuel FP,draftkings_site_points,yahoo_site_points
"Koo, Younghoe",K,ATL,NA,2.2,2.5,0,NA,0.6,NA,0.6,NA,0.5,NA,0.5,NA,1.8,1.8,8.8,NA,NA,FantasySharks,13403,NA,NA,NA,NA,NA,SEA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reichard, Will",K,MIN,NA,1.7,1.8,0,NA,0.4,NA,0.6,NA,0.2,NA,0.4,NA,2.8,2.9,8.6,NA,NA,FantasySharks,16681,NA,NA,NA,NA,NA,DET,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McLaughlin, Chase",K,TBB,NA,1.7,1.9,0,NA,0.5,NA,0.6,NA,0.1,NA,0.6,NA,2.5,2.6,8.6,NA,NA,FantasySharks,14717,NA,NA,NA,NA,NA,BAL,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Butker, Harrison",K,KCC,NA,2.1,2.3,0.1,NA,0.6,NA,0.7,NA,0.3,NA,0.4,NA,2.2,2.3,8.6,NA,NA,FantasySharks,13354,NA,NA,NA,NA,NA,@SFO,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lutz, Wil",K,DEN,NA,2,2.2,0,NA,0.4,NA,0.7,NA,0.7,NA,0.2,NA,2,2,8.3,NA,NA,FantasySharks,12956,NA,NA,NA,NA,NA,@NOS,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dicker, Cameron",K,LAC,NA,1.9,2.1,0,NA,0.6,NA,0.4,NA,0.6,NA,0.3,NA,1.8,1.9,8.2,NA,NA,FantasySharks,15979,NA,NA,NA,NA,NA,@ARI,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tucker, Justin",K,BAL,NA,1.8,2.1,0,NA,0.5,NA,0.6,NA,0.5,NA,0.1,NA,3,3,8.1,NA,NA,FantasySharks,10976,NA,NA,NA,NA,NA,@TBB,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Karty, Joshua",K,LAR,NA,2.1,2.3,0,NA,0.6,NA,0.7,NA,0.4,NA,0.3,NA,1.7,2,8,NA,NA,FantasySharks,16775,NA,NA,NA,NA,NA,LVR,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fairbairn, Ka'imi",K,HOU,NA,1.8,2.1,0,NA,0.4,NA,0.5,NA,0.3,NA,0.7,NA,1.8,1.8,8,NA,NA,FantasySharks,12860,NA,NA,NA,NA,NA,@GBP,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Little, Cam",K,JAC,NA,1.8,2,0,NA,0.4,NA,0.5,NA,0.6,NA,0.3,NA,2,2,7.7,NA,NA,FantasySharks,16680,NA,NA,NA,NA,NA,NEP,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sanders, Jason",K,MIA,NA,1.8,2.2,0,NA,0.3,NA,0.6,NA,0.4,NA,0.4,NA,2.2,2.3,7.6,NA,NA,FantasySharks,13832,NA,NA,NA,NA,NA,@IND,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McPherson, Evan",K,CIN,NA,1.6,1.9,0,NA,0.4,NA,0.5,NA,0.4,NA,0.4,NA,2.5,2.6,7.5,NA,NA,FantasySharks,15368,NA,NA,NA,NA,NA,@CLE,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Elliott, Jake",K,PHI,NA,1.5,1.7,0,NA,0.5,NA,0.4,NA,0.4,NA,0.2,NA,2.6,2.6,7.4,NA,NA,FantasySharks,13303,NA,NA,NA,NA,NA,@NYG,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Grupe, Blake",K,NOS,NA,1.5,1.8,0,NA,0.5,NA,0.4,NA,0.4,NA,0.3,NA,2.4,2.5,7.3,NA,NA,FantasySharks,16444,NA,NA,NA,NA,NA,DEN,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Folk, Nick",K,TEN,NA,1.5,1.6,0,NA,0.4,NA,0.3,NA,0.5,NA,0.4,NA,1.8,1.9,7.3,NA,NA,FantasySharks,8851,NA,NA,NA,NA,NA,@BUF,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gay, Matt",K,IND,NA,1.7,2.1,0,NA,0.5,NA,0.7,NA,0.2,NA,0.2,NA,2.4,2.4,7.2,NA,NA,FantasySharks,14244,NA,NA,NA,NA,NA,MIA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hopkins, Dustin",K,CLE,NA,1.7,2,0,NA,0.2,NA,0.5,NA,0.5,NA,0.5,NA,1.4,1.5,7.1,NA,NA,FantasySharks,11387,NA,NA,NA,NA,NA,CIN,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bates, Jake",K,DET,NA,1.4,1.5,0,NA,0.3,NA,0.8,NA,0.3,NA,0,NA,2.8,3,7,NA,NA,FantasySharks,16846,NA,NA,NA,NA,NA,@MIN,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bass, Tyler",K,BUF,NA,1.4,1.7,0,NA,0.4,NA,0.6,NA,0.3,NA,0.2,NA,3.1,3.3,7,NA,NA,FantasySharks,14983,NA,NA,NA,NA,NA,TEN,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pineiro, Eddy",K,CAR,NA,1.7,1.9,0,NA,0.4,NA,0.5,NA,0.6,NA,0.2,NA,1.6,1.7,7,NA,NA,FantasySharks,13719,NA,NA,NA,NA,NA,@WAS,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carlson, Daniel",K,LVR,NA,1.6,1.9,0,NA,0.4,NA,0.5,NA,0.4,NA,0.3,NA,1.9,1.9,6.8,NA,NA,FantasySharks,13718,NA,NA,NA,NA,NA,@LAR,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McManus, Brandon",K,GBP,NA,1.8,2.3,0,NA,0.4,NA,0.6,NA,0.6,NA,0.1,NA,2.2,2.3,6.7,NA,NA,FantasySharks,11947,NA,NA,NA,NA,NA,HOU,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zuerlein, Greg",K,NYJ,NA,1.7,2.3,0,NA,0.5,NA,0.6,NA,0.5,NA,0.2,NA,1.3,1.3,5.7,NA,NA,FantasySharks,10868,NA,NA,NA,NA,NA,@PIT,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Joseph, Greg",K,NYG,NA,1.2,1.5,0,NA,0.3,NA,0.5,NA,0.2,NA,0.2,NA,1.6,1.7,5.1,NA,NA,FantasySharks,13898,NA,NA,NA,NA,NA,PHI,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Slye, Joey",K,NEP,NA,1.3,1.6,0,NA,0.2,NA,0.5,NA,0.2,NA,0.3,NA,1.5,1.6,5,NA,NA,FantasySharks,14600,NA,NA,NA,NA,NA,@JAC,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ryland, Chad",K,ARI,NA,1.3,1.7,0,NA,0.2,NA,0.5,NA,0.4,NA,0.1,NA,1.3,1.3,4.5,NA,NA,FantasySharks,16292,NA,NA,NA,NA,NA,LAC,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gano, Graham",K,NYG,NA,1.2,1.7,0,NA,0.3,NA,0.3,NA,0.3,NA,0.3,NA,1.1,1.2,3.9,NA,NA,FantasySharks,9694,NA,NA,NA,NA,NA,PHI,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nick Folk,K,TEN,NA,2,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,1.8,11.75,NA,4780,FleaFlicker,8851,NA,NA,NA,NA,NA,@BUFSun 1:00 PM,NA,5,NA,K25,2/1,1/1,38%,NA,NA,NA,NA,NA,NA,NA
Justin Tucker,K,BAL,NA,2,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9,2.9,10.89,NA,8663,FleaFlicker,10976,NA,NA,NA,NA,NA,@TBMon 8:15 PM,NA,4,NA,K3,2/1,2/2,97%,NA,NA,NA,NA,NA,NA,NA
Jason Myers,K,SEA,NA,2,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,2.5,10.52,NA,11124,FleaFlicker,12437,NA,NA,NA,NA,NA,@ATLSun 1:00 PM,NA,0,NA,K10,2/2,2/2,52%,NA,NA,NA,NA,NA,NA,NA
Chase McLaughlin,K,TB,NA,2,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,2.4,10.39,NA,15412,FleaFlicker,14717,NA,NA,NA,NA,NA,BALMon 8:15 PM,NA,1,NA,K20,2/1,2/2,69%,NA,NA,NA,NA,NA,NA,NA
Jason Sanders,K,MIA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,10.02,NA,13977,FleaFlicker,13832,NA,NA,NA,NA,NA,@INDSun 1:00 PM,NA,6,NA,K15,2/1,2/2,52%,NA,NA,NA,NA,NA,NA,NA
Chris Boswell,K,PIT,NA,2,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,9.96,NA,10779,FleaFlicker,11936,NA,NA,NA,NA,NA,NYJSun 8:20 PM,NA,9,NA,K8,2/2,1/1,80%,NA,NA,NA,NA,NA,NA,NA
Austin Seibert,K,WAS,NA,2,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,9.95,NA,14847,FleaFlicker,14258,NA,NA,NA,NA,NA,CARSun 4:05 PM,NA,4,NA,K14,2/2,2/2,63%,NA,NA,NA,NA,NA,NA,NA
Joey Slye,K,NE,NA,2,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,1.9,9.9,NA,15366,FleaFlicker,14600,NA,NA,NA,NA,NA,@JACSun 9:30 AM,NA,4,NA,NA,2/1,1/1,7%,NA,NA,NA,NA,NA,NA,NA
Greg Joseph,K,NYG,NA,2,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,1.9,9.85,NA,14337,FleaFlicker,13898,NA,NA,NA,NA,NA,PHISun 1:00 PM,NA,1,NA,NA,2/1,1/1,8%,NA,NA,NA,NA,NA,NA,NA
Younghoe Koo,K,ATL,NA,2,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,2.7,9.74,NA,13324,FleaFlicker,13403,NA,NA,NA,NA,NA,SEASun 1:00 PM,NA,2,NA,K4,2/2,2/2,91%,NA,NA,NA,NA,NA,NA,NA
Tyler Bass,K,BUF,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,2.6,9.59,NA,15626,FleaFlicker,14983,NA,NA,NA,NA,NA,TENSun 1:00 PM,NA,2,NA,K9,2/2,2/2,69%,NA,NA,NA,NA,NA,NA,NA
Jake Elliott,K,PHI,NA,2,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,2.6,9.56,NA,13035,FleaFlicker,13303,NA,NA,NA,NA,NA,@NYGSun 1:00 PM,NA,5,NA,K7,2/2,2/2,54%,NA,NA,NA,NA,NA,NA,NA
Harrison Butker,K,KC,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,2.3,9.34,NA,13124,FleaFlicker,13354,NA,NA,NA,NA,NA,@SFSun 4:25 PM,NA,6,NA,K2,2/2,2/2,87%,NA,NA,NA,NA,NA,NA,NA
Wil Lutz,K,DEN,NA,2,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,2.3,9.29,NA,12611,FleaFlicker,12956,NA,NA,NA,NA,NA,@NOW 33-10,NA,4,9.29,K16,2/2,2/2,26%,NA,NA,NA,NA,NA,NA,NA
Chad Ryland,K,ARI,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,2.1,9.13,NA,17688,FleaFlicker,16292,NA,NA,NA,NA,NA,LACMon 9:00 PM,NA,1,NA,NA,2/2,2/2,2%,NA,NA,NA,NA,NA,NA,NA
Eddy Pineiro,K,CAR,NA,2,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,9.01,NA,13986,FleaFlicker,13719,NA,NA,NA,NA,NA,@WASSun 4:05 PM,NA,1,NA,K26,2/1,2/2,4%,NA,NA,NA,NA,NA,NA,NA
Blake Grupe,K,NO,NA,2,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,1.9,8.87,NA,17834,FleaFlicker,16444,NA,NA,NA,NA,NA,DENL 10-33,NA,2,8.87,K19,2/2,1/1,28%,NA,NA,NA,NA,NA,NA,NA
Daniel Carlson,K,LV,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,1.8,8.84,NA,13947,FleaFlicker,13718,NA,NA,NA,NA,NA,@LARSun 4:05 PM,NA,0,NA,K21,2/1,1/1,18%,NA,NA,NA,NA,NA,NA,NA
Cameron Dicker,K,LAC,NA,2,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,2.6,8.64,NA,17315,FleaFlicker,15979,NA,NA,NA,NA,NA,@ARIMon 9:00 PM,NA,5,NA,K17,2/1,2/2,38%,NA,NA,NA,NA,NA,NA,NA
Evan McPherson,K,CIN,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,2.6,8.57,NA,16457,FleaFlicker,15368,NA,NA,NA,NA,NA,@CLESun 1:00 PM,NA,2,NA,K5,2/1,2/2,77%,NA,NA,NA,NA,NA,NA,NA
Ka'imi Fairbairn,K,HOU,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,2.4,8.44,NA,12347,FleaFlicker,12860,NA,NA,NA,NA,NA,@GBSun 1:00 PM,NA,4,NA,K6,2/2,2/2,92%,NA,NA,NA,NA,NA,NA,NA
Will Reichard,K,MIN,NA,2,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,2.1,8.09,NA,18573,FleaFlicker,16681,NA,NA,NA,NA,NA,DETSun 1:00 PM,NA,6,NA,K22,2/1,2/2,28%,NA,NA,NA,NA,NA,NA,NA
Joshua Karty,K,LAR,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,2.6,6.62,NA,18562,FleaFlicker,16775,NA,NA,NA,NA,NA,LVSun 4:05 PM,NA,6,NA,K27,1/2,2/2,8%,NA,NA,NA,NA,NA,NA,NA
Matt Gay,K,IND,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,2.5,6.49,NA,14848,FleaFlicker,14244,NA,NA,NA,NA,NA,MIASun 1:00 PM,NA,4,NA,K18,1/2,2/2,38%,NA,NA,NA,NA,NA,NA,NA
Cam Little,K,JAC,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,2.4,6.38,NA,18510,FleaFlicker,16680,NA,NA,NA,NA,NA,NESun 9:30 AM,NA,2,NA,K28,1/2,2/2,15%,NA,NA,NA,NA,NA,NA,NA
Dustin Hopkins,K,CLE,NA,1,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,5.97,NA,9416,FleaFlicker,11387,NA,NA,NA,NA,NA,CINSun 1:00 PM,NA,0,NA,K29,1/1,1/1,26%,NA,NA,NA,NA,NA,NA,NA
Greg Zuerlein,K,NYJ,NA,1,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,1.9,5.95,NA,8608,FleaFlicker,10868,NA,NA,NA,NA,NA,@PITSun 8:20 PM,NA,2,NA,K23,1/1,1/1,18%,NA,NA,NA,NA,NA,NA,NA
Brandon McManus,K,GB,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,2.6,5.64,NA,9754,FleaFlicker,11947,NA,NA,NA,NA,NA,HOUSun 1:00 PM,NA,0,NA,NA,1/1,2/2,7%,NA,NA,NA,NA,NA,NA,NA
Jake Bates,K,DET,NA,1,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,2.6,5.64,NA,18337,FleaFlicker,16846,NA,NA,NA,NA,NA,@MINSun 1:00 PM,NA,5,NA,K24,1/1,2/2,17%,NA,NA,NA,NA,NA,NA,NA
Anders Carlson,K,SF,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,2.6,5.63,NA,17790,FleaFlicker,16339,NA,NA,NA,NA,NA,KCSun 4:25 PM,NA,9,NA,NA,1/2,2/2,2%,NA,NA,NA,NA,NA,NA,NA
Matthew Wright,K,SF,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,15021,FleaFlicker,14426,NA,NA,NA,NA,NA,KCSun 4:25 PM,NA,9,NA,NA,0/0,0/0,3%,NA,NA,NA,NA,NA,NA,NA
Lucas Havrisik,K,BUF,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,17574,FleaFlicker,16043,NA,NA,NA,NA,NA,TENSun 1:00 PM,NA,2,NA,NA,0/0,0/0,0%,NA,NA,NA,NA,NA,NA,NA
Jake Moody,K,SF,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,17665,FleaFlicker,16286,NA,NA,NA,NA,NA,KCSun 4:25 PM,NA,9,NA,K12,0/0,0/0,58%,NA,NA,NA,NA,NA,NA,NA
Jude McAtamney,K,NYG,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,19165,FleaFlicker,16848,NA,NA,NA,NA,NA,PHISun 1:00 PM,NA,1,NA,NA,0/0,0/0,1%,NA,NA,NA,NA,NA,NA,NA
Austin Seibert,K,WSH,NA,1.98,2.26,0,NA,0.49,NA,0.7,NA,0.7,NA,0.16,NA,3.58,NA,10.74,NA,austin-seibert,NumberFire,14258,NA,NA,NA,NA,NA,CAR,NA,NA,NA,NA,NA,NA,NA,6,15.48,#31,1,10.75,10.75,10.75
Jake Elliott,K,PHI,NA,2.17,2.64,0,NA,0.65,NA,0.72,NA,0.6,NA,0.14,NA,2.59,NA,9.79,NA,jake-elliott,NumberFire,13303,NA,NA,NA,NA,NA,NYG,NA,NA,NA,NA,NA,NA,NA,5.27,14.31,#13,2,9.8,9.8,9.8
Younghoe Koo,K,ATL,NA,2.2,2.42,0.04,NA,0.79,NA,0.59,NA,0.47,NA,0.16,NA,2.71,NA,9.66,NA,younghoe-koo,NumberFire,13403,NA,NA,NA,NA,NA,SEA,NA,NA,NA,NA,NA,NA,NA,5.05,14.27,#17,3,9.65,9.65,9.65
Chris Boswell,K,PIT,NA,2.06,2.31,0.08,NA,0.41,NA,0.6,NA,0.65,NA,0.31,NA,1.9,NA,9.31,NA,chris-boswell,NumberFire,11936,NA,NA,NA,NA,NA,NYJ,NA,NA,NA,NA,NA,NA,NA,5.37,13.25,#11,4,9.32,9.32,9.32
Chase McLaughlin,K,TB,NA,1.81,1.99,0.02,NA,0.6,NA,0.52,NA,0.57,NA,0.13,NA,2.83,NA,9.17,NA,chase-mclaughlin,NumberFire,14717,NA,NA,NA,NA,NA,BAL,NA,NA,NA,NA,NA,NA,NA,4.72,13.62,#24,5,9.18,9.18,9.18
Blake Grupe,K,NO,NA,1.96,2.27,0.04,NA,0.55,NA,0.67,NA,0.47,NA,0.27,NA,1.99,NA,9.02,NA,blake-grupe,NumberFire,16444,NA,NA,NA,NA,NA,DEN,NA,NA,NA,NA,NA,NA,NA,4.4,13.64,#3,6,9,9,9
Joshua Karty,K,LA,NA,1.78,2.17,0.04,NA,0.57,NA,0.55,NA,0.5,NA,0.14,NA,2.76,NA,8.93,NA,joshua-karty,NumberFire,16775,NA,NA,NA,NA,NA,LV,NA,NA,NA,NA,NA,NA,NA,5.4,12.46,#20,7,8.94,8.94,8.94
Cameron Dicker,K,LAC,NA,1.68,1.97,0,NA,0.54,NA,0.54,NA,0.56,NA,0.07,NA,3.02,NA,8.86,NA,cameron-dicker,NumberFire,15979,NA,NA,NA,NA,NA,ARI,NA,NA,NA,NA,NA,NA,NA,4.23,13.49,#29,8,8.85,8.85,8.85
Ka'imi Fairbairn,K,HOU,NA,1.98,2.15,0,NA,0.76,NA,0.51,NA,0.47,NA,0.21,NA,2.09,NA,8.85,NA,ka-imi-fairbairn,NumberFire,12860,NA,NA,NA,NA,NA,GB,NA,NA,NA,NA,NA,NA,NA,4.9,12.8,#7,9,8.83,8.83,8.83
Wil Lutz,K,DEN,NA,1.89,2.25,0,NA,0.52,NA,0.75,NA,0.44,NA,0.16,NA,2.36,NA,8.74,NA,wil-lutz,NumberFire,12956,NA,NA,NA,NA,NA,NO,NA,NA,NA,NA,NA,NA,NA,3.51,13.97,#16,10,8.73,8.73,8.73
Anders Carlson,K,SF,NA,1.8,2.14,0.04,NA,0.61,NA,0.49,NA,0.55,NA,0.1,NA,2.53,NA,8.66,NA,anders-carlson,NumberFire,16339,NA,NA,NA,NA,NA,KC,NA,NA,NA,NA,NA,NA,NA,3.93,13.39,#9,11,8.65,8.65,8.65
Evan McPherson,K,CIN,NA,1.67,2.01,0.02,NA,0.66,NA,0.49,NA,0.44,NA,0.06,NA,2.99,NA,8.57,NA,evan-mcpherson,NumberFire,15368,NA,NA,NA,NA,NA,CLE,NA,NA,NA,NA,NA,NA,NA,4.46,12.68,#21,12,8.56,8.56,8.56
Brandon McManus,K,GB,NA,1.7,2.07,0.04,NA,0.46,NA,0.44,NA,0.55,NA,0.15,NA,2.67,NA,8.46,NA,brandon-mcmanus,NumberFire,11947,NA,NA,NA,NA,NA,HOU,NA,NA,NA,NA,NA,NA,NA,4.39,12.53,#12,13,8.44,8.44,8.44
Eddy Pineiro,K,CAR,NA,1.55,1.73,0.05,NA,0.4,NA,0.37,NA,0.49,NA,0.3,NA,2.45,NA,8.36,NA,eddy-pineiro,NumberFire,13719,NA,NA,NA,NA,NA,WSH,NA,NA,NA,NA,NA,NA,NA,4.02,12.7,#30,14,8.37,8.37,8.37
Nick Folk,K,TEN,NA,1.68,1.74,0,NA,0.34,NA,0.64,NA,0.5,NA,0.34,NA,1.73,NA,8.35,NA,nick-folk,NumberFire,8851,NA,NA,NA,NA,NA,BUF,NA,NA,NA,NA,NA,NA,NA,3.88,12.82,#15,15,8.37,8.37,8.37
Harrison Butker,K,KC,NA,1.79,2.15,0,NA,0.56,NA,0.6,NA,0.46,NA,0.18,NA,2.05,NA,8.26,NA,harrison-butker,NumberFire,13354,NA,NA,NA,NA,NA,SF,NA,NA,NA,NA,NA,NA,NA,3.72,12.8,#14,16,8.27,8.27,8.27
Tyler Bass,K,BUF,NA,1.78,2.18,0.04,NA,0.58,NA,0.67,NA,0.43,NA,0.1,NA,2.12,NA,8.21,NA,tyler-bass,NumberFire,14983,NA,NA,NA,NA,NA,TEN,NA,NA,NA,NA,NA,NA,NA,3.99,12.43,#6,17,8.21,8.21,8.21
Matt Gay,K,IND,NA,1.55,2.15,0.04,NA,0.63,NA,0.36,NA,0.45,NA,0.15,NA,2.58,NA,8.21,NA,matt-gay,NumberFire,14244,NA,NA,NA,NA,NA,MIA,NA,NA,NA,NA,NA,NA,NA,4.72,11.7,#8,17,8.22,8.22,8.22
Cam Little,K,JAC,NA,1.71,2.12,0,NA,0.44,NA,0.62,NA,0.53,NA,0.18,NA,2.01,NA,8.19,NA,cam-little,NumberFire,16680,NA,NA,NA,NA,NA,NE,NA,NA,NA,NA,NA,NA,NA,4.14,12.24,#25,19,8.21,8.21,8.21
Will Reichard,K,MIN,NA,1.71,1.93,0.02,NA,0.57,NA,0.52,NA,0.44,NA,0.19,NA,2.13,NA,8.19,NA,will-reichard,NumberFire,16681,NA,NA,NA,NA,NA,DET,NA,NA,NA,NA,NA,NA,NA,3.89,12.49,#10,19,8.17,8.17,8.17
Justin Tucker,K,BAL,NA,1.56,1.93,0.02,NA,0.56,NA,0.47,NA,0.45,NA,0.04,NA,3.01,NA,8.17,NA,justin-tucker,NumberFire,10976,NA,NA,NA,NA,NA,TB,NA,NA,NA,NA,NA,NA,NA,4.62,11.72,#19,21,8.16,8.16,8.16
Dustin Hopkins,K,CLE,NA,1.63,1.77,0.02,NA,0.42,NA,0.56,NA,0.42,NA,0.22,NA,2.35,NA,8.14,NA,dustin-hopkins,NumberFire,11387,NA,NA,NA,NA,NA,CIN,NA,NA,NA,NA,NA,NA,NA,3.77,12.51,#27,22,8.13,8.13,8.13
Jason Myers,K,SEA,NA,1.75,2.31,0.05,NA,0.47,NA,0.81,NA,0.3,NA,0.07,NA,2.6,NA,8.13,NA,jason-myers,NumberFire,12437,NA,NA,NA,NA,NA,ATL,NA,NA,NA,NA,NA,NA,NA,4.61,11.65,#18,23,8.14,8.14,8.14
Daniel Carlson,K,LV,NA,1.62,1.98,0.08,NA,0.46,NA,0.43,NA,0.4,NA,0.25,NA,2.17,NA,7.94,NA,daniel-carlson,NumberFire,13718,NA,NA,NA,NA,NA,LA,NA,NA,NA,NA,NA,NA,NA,3.91,11.97,#28,24,7.93,7.93,7.93
Jake Bates,K,DET,NA,1.6,1.89,0,NA,0.7,NA,0.46,NA,0.28,NA,0.15,NA,2.51,NA,7.87,NA,jake-bates,NumberFire,16846,NA,NA,NA,NA,NA,MIN,NA,NA,NA,NA,NA,NA,NA,4.5,11.24,#1,25,7.86,7.86,7.86
Jason Sanders,K,MIA,NA,1.61,1.97,0.04,NA,0.58,NA,0.4,NA,0.38,NA,0.13,NA,2.17,NA,7.41,NA,jason-sanders,NumberFire,13832,NA,NA,NA,NA,NA,IND,NA,NA,NA,NA,NA,NA,NA,3.32,11.5,#23,26,7.4,7.4,7.4
Joey Slye,K,NE,NA,1.58,1.82,0.02,NA,0.44,NA,0.53,NA,0.42,NA,0.15,NA,1.84,NA,7.25,NA,joey-slye,NumberFire,14600,NA,NA,NA,NA,NA,JAC,NA,NA,NA,NA,NA,NA,NA,3.6,10.9,#32,27,7.24,7.24,7.24
Chad Ryland,K,ARI,NA,1.34,2.09,0,NA,0.43,NA,0.45,NA,0.3,NA,0.17,NA,2.32,NA,7.02,NA,chad-ryland,NumberFire,16292,NA,NA,NA,NA,NA,LAC,NA,NA,NA,NA,NA,NA,NA,3.36,10.68,#4,28,7.01,7.01,7.01
Greg Joseph,K,NYG,NA,1.52,1.94,0.02,NA,0.51,NA,0.49,NA,0.33,NA,0.11,NA,1.69,NA,6.61,NA,greg-joseph,NumberFire,13898,NA,NA,NA,NA,NA,PHI,NA,NA,NA,NA,NA,NA,NA,2.54,10.68,#22,29,6.62,6.62,6.62
