player,pos,team,games,fg,fg_att,fg_0019,fg_att_0019,fg_2029,fg_att_2029,fg_3039,fg_att_3039,fg_4049,fg_att_4049,fg_50,fg_att_50,xp,xp_att,site_pts,site_fppg,src_id,data_src,id,fg_50_att,fg_49,fg_49_att,fg_39,fg_att_39,opp,fg_miss,bye,curr_site_pts,draft_rank,fg_pct,xp_pct,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_pos,FanDuel FP,draftkings_site_points,yahoo_site_points
Dustin Hopkins,K,CLE,NA,1.3,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,6,NA,11818,FantasyPros,11387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Graham Gano,K,NYG,NA,1.2,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,NA,5.1,NA,9232,FantasyPros,9694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brayden Narveson,K,TEN,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,4,NA,26581,FantasyPros,16873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fairbairn, Ka'imi",K,HOU,NA,2.5,3,0,NA,0.7,NA,0.9,NA,0.2,NA,0.8,NA,2.4,2.4,10.5,NA,NA,FantasySharks,12860,NA,NA,NA,NA,NA,MIA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Aubrey, Brandon",K,DAL,NA,2.1,2.5,0,NA,0.4,NA,0.6,NA,0.5,NA,0.6,NA,2.2,2.3,9.2,NA,NA,FantasySharks,16414,NA,NA,NA,NA,NA,@CAR,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boswell, Chris",K,PIT,NA,2.1,2.4,0,NA,0.6,NA,0.6,NA,0.4,NA,0.6,NA,1.9,1.9,8.9,NA,NA,FantasySharks,11936,NA,NA,NA,NA,NA,@PHI,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reichard, Will",K,MIN,NA,1.9,2.2,0,NA,0.5,NA,0.6,NA,0.5,NA,0.4,NA,3,3.1,8.8,NA,NA,FantasySharks,16681,NA,NA,NA,NA,NA,CHI,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sanders, Jason",K,MIA,NA,1.9,2.1,0,NA,0.4,NA,0.6,NA,0.3,NA,0.6,NA,2.4,2.5,8.6,NA,NA,FantasySharks,13832,NA,NA,NA,NA,NA,@HOU,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lutz, Wil",K,DEN,NA,2,2.2,0,NA,0.4,NA,0.8,NA,0.5,NA,0.3,NA,2.5,2.5,8.6,NA,NA,FantasySharks,12956,NA,NA,NA,NA,NA,IND,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bates, Jake",K,DET,NA,1.5,1.6,0,NA,0.2,NA,0.6,NA,0.3,NA,0.4,NA,3.5,3.6,8.5,NA,NA,FantasySharks,16846,NA,NA,NA,NA,NA,BUF,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dicker, Cameron",K,LAC,NA,1.9,2.1,0.1,NA,0.4,NA,0.4,NA,0.5,NA,0.5,NA,1.9,2,8.5,NA,NA,FantasySharks,15979,NA,NA,NA,NA,NA,TBB,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gay, Matt",K,IND,NA,2,2.3,0,NA,0.7,NA,0.5,NA,0.4,NA,0.3,NA,2,2,8.4,NA,NA,FantasySharks,14244,NA,NA,NA,NA,NA,@DEN,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Koo, Younghoe",K,ATL,NA,2.1,2.5,0,NA,0.7,NA,0.5,NA,0.5,NA,0.4,NA,2.1,2.1,8.2,NA,NA,FantasySharks,13403,NA,NA,NA,NA,NA,@LVR,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Folk, Nick",K,TEN,NA,1.8,1.9,0,NA,0.4,NA,0.4,NA,0.6,NA,0.4,NA,1.7,1.8,8.1,NA,NA,FantasySharks,8851,NA,NA,NA,NA,NA,CIN,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wright, Matthew",K,KCC,NA,2.1,2.4,0,NA,0.5,NA,0.9,NA,0.5,NA,0.2,NA,1.6,1.6,7.8,NA,NA,FantasySharks,14426,NA,NA,NA,NA,NA,@CLE,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tucker, Justin",K,BAL,NA,1.7,2.2,0,NA,0.3,NA,0.6,NA,0.5,NA,0.3,NA,3.3,3.4,7.8,NA,NA,FantasySharks,10976,NA,NA,NA,NA,NA,@NYG,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moody, Jake",K,SFO,NA,1.7,2.1,0,NA,0.7,NA,0.5,NA,0.4,NA,0.2,NA,3,3.1,7.7,NA,NA,FantasySharks,16286,NA,NA,NA,NA,NA,LAR,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carlson, Daniel",K,LVR,NA,2,2.3,0,NA,0.8,NA,0.6,NA,0.4,NA,0.3,NA,1.8,1.8,7.7,NA,NA,FantasySharks,13718,NA,NA,NA,NA,NA,ATL,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carlson, Anders",K,NYJ,NA,1.7,1.8,0,NA,0.2,NA,0.6,NA,0.4,NA,0.4,NA,1.7,2.1,7.6,NA,NA,FantasySharks,16339,NA,NA,NA,NA,NA,@JAC,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Myers, Jason",K,SEA,NA,1.7,2,0,NA,0.3,NA,0.6,NA,0.4,NA,0.4,NA,2.1,2.2,7.6,NA,NA,FantasySharks,12437,NA,NA,NA,NA,NA,GBP,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McLaughlin, Chase",K,TBB,NA,1.5,1.7,0,NA,0.6,NA,0.4,NA,0.1,NA,0.4,NA,2.4,2.5,7.2,NA,NA,FantasySharks,14717,NA,NA,NA,NA,NA,@LAC,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bass, Tyler",K,BUF,NA,1.3,1.6,0,NA,0.4,NA,0.5,NA,0.3,NA,0.2,NA,3.2,3.4,7,NA,NA,FantasySharks,14983,NA,NA,NA,NA,NA,@DET,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pineiro, Eddy",K,CAR,NA,1.7,2,0,NA,0.5,NA,0.5,NA,0.5,NA,0.2,NA,1.6,1.8,6.9,NA,NA,FantasySharks,13719,NA,NA,NA,NA,NA,DAL,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Little, Cam",K,JAC,NA,1.5,1.7,0,NA,0.4,NA,0.6,NA,0.3,NA,0.2,NA,1.7,1.7,6.5,NA,NA,FantasySharks,16680,NA,NA,NA,NA,NA,NYJ,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ryland, Chad",K,ARI,NA,1.8,2.3,0,NA,0.5,NA,0.8,NA,0.3,NA,0.2,NA,1.7,1.8,6.4,NA,NA,FantasySharks,16292,NA,NA,NA,NA,NA,NEP,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Elliott, Jake",K,PHI,NA,1.5,1.8,0,NA,0.4,NA,0.5,NA,0.3,NA,0.1,NA,2.6,2.6,6.4,NA,NA,FantasySharks,13303,NA,NA,NA,NA,NA,PIT,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Butker, Harrison",K,KCC,NA,1.6,1.8,0,NA,0.5,NA,0.6,NA,0.3,NA,0.2,NA,1.6,1.6,6.3,NA,NA,FantasySharks,13354,NA,NA,NA,NA,NA,@CLE,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McManus, Brandon",K,GBP,NA,1.4,1.8,0,NA,0.3,NA,0.7,NA,0.4,NA,0.1,NA,2.4,2.5,6.3,NA,NA,FantasySharks,11947,NA,NA,NA,NA,NA,@SEA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Slye, Joey",K,NEP,NA,1.7,2.1,0,NA,0.3,NA,0.7,NA,0.3,NA,0.3,NA,1.6,1.7,6.2,NA,NA,FantasySharks,14600,NA,NA,NA,NA,NA,@ARI,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Santos, Cairo",K,CHI,NA,1.4,1.8,0,NA,0.4,NA,0.3,NA,0.4,NA,0.4,NA,1.6,1.7,6.2,NA,NA,FantasySharks,11945,NA,NA,NA,NA,NA,@MIN,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Karty, Joshua",K,LAR,NA,1.3,1.7,0,NA,0.5,NA,0.4,NA,0.2,NA,0.2,NA,2.4,2.7,5.8,NA,NA,FantasySharks,16775,NA,NA,NA,NA,NA,@SFO,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gano, Graham",K,NYG,NA,1.5,1.9,0,NA,0.3,NA,0.4,NA,0.7,NA,0.2,NA,1.3,1.3,5.8,NA,NA,FantasySharks,9694,NA,NA,NA,NA,NA,BAL,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Grupe, Blake",K,NOS,NA,1.4,1.9,0,NA,0.4,NA,0.3,NA,0.3,NA,0.3,NA,1.9,2,5.7,NA,NA,FantasySharks,16444,NA,NA,NA,NA,NA,WAS,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"York, Cade",K,CIN,NA,1.1,1.5,0,NA,0.5,NA,0.4,NA,0.2,NA,0.1,NA,2.5,2.5,5,NA,NA,FantasySharks,15882,NA,NA,NA,NA,NA,@TEN,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zuerlein, Greg",K,NYJ,NA,1.5,1.9,0,NA,0.4,NA,0.5,NA,0.4,NA,0.1,NA,1.2,1.3,4.9,NA,NA,FantasySharks,10868,NA,NA,NA,NA,NA,@JAC,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hopkins, Dustin",K,CLE,NA,1.4,2,0,NA,0.2,NA,0.4,NA,0.4,NA,0.3,NA,1.3,1.5,4.6,NA,NA,FantasySharks,11387,NA,NA,NA,NA,NA,KCC,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Prater, Matt",K,ARI,NA,1,1.2,0,NA,0.2,NA,0.2,NA,0.3,NA,0.3,NA,1.3,1.3,4.4,NA,NA,FantasySharks,8930,NA,NA,NA,NA,NA,NEP,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gonzalez, Zane",K,WAS,NA,1.1,1.8,0,NA,0.2,NA,0.2,NA,0.6,NA,0.1,NA,1.8,2,3.7,NA,NA,FantasySharks,13347,NA,NA,NA,NA,NA,@NOS,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nick Folk,K,TEN,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,12.04,NA,4780,FleaFlicker,8851,NA,NA,NA,NA,NA,CINSun 1:00 PM,NA,5,NA,K30,2/1,2/2,58%,NA,NA,NA,NA,NA,NA,NA
Justin Tucker,K,BAL,NA,2,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1,3.1,11.07,NA,8663,FleaFlicker,10976,NA,NA,NA,NA,NA,@NYGSun 1:00 PM,NA,4,NA,K10,2/2,3/3,79%,NA,NA,NA,NA,NA,NA,NA
Matthew Wright,K,KC,NA,2,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,2.4,10.41,NA,15021,FleaFlicker,14426,NA,NA,NA,NA,NA,@CLESun 1:00 PM,NA,6,NA,K24,2/1,2/2,24%,NA,NA,NA,NA,NA,NA,NA
Jason Myers,K,SEA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,2.2,10.16,NA,11124,FleaFlicker,12437,NA,NA,NA,NA,NA,GBSun 8:20 PM,NA,0,NA,K16,2/1,2/2,54%,NA,NA,NA,NA,NA,NA,NA
Chase McLaughlin,K,TB,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,2.1,10.15,NA,15412,FleaFlicker,14717,NA,NA,NA,NA,NA,@LACSun 4:25 PM,NA,1,NA,K15,2/1,2/2,71%,NA,NA,NA,NA,NA,NA,NA
Joey Slye,K,NE,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,1.9,9.91,NA,15366,FleaFlicker,14600,NA,NA,NA,NA,NA,@ARISun 4:25 PM,NA,4,NA,K29,2/1,1/1,9%,NA,NA,NA,NA,NA,NA,NA
Cairo Santos,K,CHI,NA,2,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,1.8,9.83,NA,10888,FleaFlicker,11945,NA,NA,NA,NA,NA,@MINMon 8:00 PM,NA,7,NA,K20,2/2,1/1,28%,NA,NA,NA,NA,NA,NA,NA
Zane Gonzalez,K,WAS,NA,2,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,2.7,9.71,NA,13085,FleaFlicker,13347,NA,NA,NA,NA,NA,@NOSun 1:00 PM,NA,4,NA,K33,2/2,2/2,3%,NA,NA,NA,NA,NA,NA,NA
Matt Gay,K,IND,NA,2,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,1.7,9.7,NA,14848,FleaFlicker,14244,NA,NA,NA,NA,NA,@DENSun 4:25 PM,NA,4,NA,K25,2/1,1/1,36%,NA,NA,NA,NA,NA,NA,NA
Tyler Bass,K,BUF,NA,2,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,2.6,9.63,NA,15626,FleaFlicker,14983,NA,NA,NA,NA,NA,@DETSun 4:25 PM,NA,2,NA,K4,2/2,2/2,76%,NA,NA,NA,NA,NA,NA,NA
Jake Moody,K,SF,NA,2,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,2.6,9.63,NA,17665,FleaFlicker,16286,NA,NA,NA,NA,NA,LARL 6-12,NA,9,9.63,K6,2/1,2/2,60%,NA,NA,NA,NA,NA,NA,NA
Chris Boswell,K,PIT,NA,2,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,1.6,9.62,NA,10779,FleaFlicker,11936,NA,NA,NA,NA,NA,@PHISun 4:25 PM,NA,9,NA,K3,2/1,1/1,90%,NA,NA,NA,NA,NA,NA,NA
Brandon McManus,K,GB,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,2.4,9.43,NA,9754,FleaFlicker,11947,NA,NA,NA,NA,NA,@SEASun 8:20 PM,NA,0,NA,K27,2/2,2/2,17%,NA,NA,NA,NA,NA,NA,NA
Jake Bates,K,DET,NA,2,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4,3.4,9.39,NA,18337,FleaFlicker,16846,NA,NA,NA,NA,NA,BUFSun 4:25 PM,NA,5,NA,K8,2/2,3/3,69%,NA,NA,NA,NA,NA,NA,NA
Jake Elliott,K,PHI,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,2.4,9.36,NA,13035,FleaFlicker,13303,NA,NA,NA,NA,NA,PITSun 4:25 PM,NA,5,NA,K9,2/2,2/2,66%,NA,NA,NA,NA,NA,NA,NA
Wil Lutz,K,DEN,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,2.1,9.15,NA,12611,FleaFlicker,12956,NA,NA,NA,NA,NA,INDSun 4:25 PM,NA,4,NA,K11,2/2,2/2,42%,NA,NA,NA,NA,NA,NA,NA
Daniel Carlson,K,LV,NA,2,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,1.9,8.91,NA,13947,FleaFlicker,13718,NA,NA,NA,NA,NA,ATLMon 8:30 PM,NA,0,NA,K17,2/1,1/1,21%,NA,NA,NA,NA,NA,NA,NA
Cameron Dicker,K,LAC,NA,2,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,2.7,8.68,NA,17315,FleaFlicker,15979,NA,NA,NA,NA,NA,TBSun 4:25 PM,NA,5,NA,K5,2/2,2/2,78%,NA,NA,NA,NA,NA,NA,NA
Will Reichard,K,MIN,NA,2,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,2.6,8.64,NA,18573,FleaFlicker,16681,NA,NA,NA,NA,NA,CHIMon 8:00 PM,NA,6,NA,K23,2/2,2/2,21%,NA,NA,NA,NA,NA,NA,NA
Cade York,K,CIN,NA,2,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,2.5,8.49,NA,16929,FleaFlicker,15882,NA,NA,NA,NA,NA,@TENSun 1:00 PM,NA,2,NA,K28,2/2,2/2,5%,NA,NA,NA,NA,NA,NA,NA
Anders Carlson,K,NYJ,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,2.3,8.34,NA,17790,FleaFlicker,16339,NA,NA,NA,NA,NA,@JACSun 1:00 PM,NA,2,NA,NA,2/1,2/2,4%,NA,NA,NA,NA,NA,NA,NA
Ka'imi Fairbairn,K,HOU,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,2.3,8.31,NA,12347,FleaFlicker,12860,NA,NA,NA,NA,NA,MIASun 1:00 PM,NA,4,NA,K1,2/2,2/2,86%,NA,NA,NA,NA,NA,NA,NA
Brandon Aubrey,K,DAL,NA,2,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,2.1,8.13,NA,18330,FleaFlicker,16414,NA,NA,NA,NA,NA,@CARSun 1:00 PM,NA,7,NA,K2,2/1,2/2,93%,NA,NA,NA,NA,NA,NA,NA
Younghoe Koo,K,ATL,NA,1,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,2.5,6.54,NA,13324,FleaFlicker,13403,NA,NA,NA,NA,NA,@LVMon 8:30 PM,NA,2,NA,K7,1/1,2/2,66%,NA,NA,NA,NA,NA,NA,NA
Joshua Karty,K,LAR,NA,1,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,2.5,6.48,NA,18562,FleaFlicker,16775,NA,NA,NA,NA,NA,@SFW 12-6,NA,6,6.48,K18,1/1,2/2,11%,NA,NA,NA,NA,NA,NA,NA
Jason Sanders,K,MIA,NA,1,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,2.4,6.42,NA,13977,FleaFlicker,13832,NA,NA,NA,NA,NA,@HOUSun 1:00 PM,NA,6,NA,K12,1/1,2/2,82%,NA,NA,NA,NA,NA,NA,NA
Eddy Pineiro,K,CAR,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,2.3,6.28,NA,13986,FleaFlicker,13719,NA,NA,NA,NA,NA,DALSun 1:00 PM,NA,1,NA,K31,1/2,2/2,5%,NA,NA,NA,NA,NA,NA,NA
Cam Little,K,JAC,NA,1,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,6.01,NA,18510,FleaFlicker,16680,NA,NA,NA,NA,NA,NYJSun 1:00 PM,NA,2,NA,NA,1/1,2/2,13%,NA,NA,NA,NA,NA,NA,NA
Dustin Hopkins,K,CLE,NA,1,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,5.99,NA,9416,FleaFlicker,11387,NA,NA,NA,NA,NA,KCSun 1:00 PM,NA,0,NA,K32,1/1,1/1,20%,NA,NA,NA,NA,NA,NA,NA
Chad Ryland,K,ARI,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,2.7,5.71,NA,17688,FleaFlicker,16292,NA,NA,NA,NA,NA,NESun 4:25 PM,NA,1,NA,K22,1/1,2/2,9%,NA,NA,NA,NA,NA,NA,NA
Graham Gano,K,NYG,NA,1,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,1.5,5.46,NA,6304,FleaFlicker,9694,NA,NA,NA,NA,NA,BALSun 1:00 PM,NA,1,NA,NA,1/1,1/1,4%,NA,NA,NA,NA,NA,NA,NA
Blake Grupe,K,NO,NA,1,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,5.03,NA,17834,FleaFlicker,16444,NA,NA,NA,NA,NA,WASSun 1:00 PM,NA,2,NA,K13,1/1,2/2,26%,NA,NA,NA,NA,NA,NA,NA
Brayden Narveson,K,TEN,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4,NA,18718,FleaFlicker,16873,NA,NA,NA,NA,NA,CINSun 1:00 PM,NA,5,NA,NA,0/0,1/1,1%,NA,NA,NA,NA,NA,NA,NA
IRMatt Prater,K,ARI,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,4221,FleaFlicker,8930,NA,NA,NA,NA,NA,NESun 4:25 PM,NA,1,NA,K21,0/0,0/0,7%,NA,NA,NA,NA,NA,NA,NA
IRGreg Zuerlein,K,NYJ,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,8608,FleaFlicker,10868,NA,NA,NA,NA,NA,@JACSun 1:00 PM,NA,2,NA,K26,0/0,0/0,9%,NA,NA,NA,NA,NA,NA,NA
IRDHarrison Butker,K,KC,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,13124,FleaFlicker,13354,NA,NA,NA,NA,NA,@CLESun 1:00 PM,NA,6,NA,K19,0/0,0/0,58%,NA,NA,NA,NA,NA,NA,NA
Greg Joseph,K,WAS,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,14337,FleaFlicker,13898,NA,NA,NA,NA,NA,@NOSun 1:00 PM,NA,4,NA,NA,0/0,0/0,2%,NA,NA,NA,NA,NA,NA,NA
IRAustin Seibert,K,WAS,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,14847,FleaFlicker,14258,NA,NA,NA,NA,NA,@NOSun 1:00 PM,NA,4,NA,NA,0/0,0/0,25%,NA,NA,NA,NA,NA,NA,NA
IREvan McPherson,K,CIN,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,16457,FleaFlicker,15368,NA,NA,NA,NA,NA,@TENSun 1:00 PM,NA,2,NA,K14,0/0,0/0,41%,NA,NA,NA,NA,NA,NA,NA
Riley Patterson,K,CLE,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,16587,FleaFlicker,15369,NA,NA,NA,NA,NA,KCSun 1:00 PM,NA,0,NA,NA,0/0,0/0,1%,NA,NA,NA,NA,NA,NA,NA
Jake Bates,K,DET,NA,1.94,2.28,0.02,NA,0.66,NA,0.57,NA,0.48,NA,0.18,NA,3.69,NA,10.27,NA,jake-bates,NumberFire,16846,NA,NA,NA,NA,NA,BUF,NA,NA,NA,NA,NA,NA,NA,6.09,14.45,#10,1,10.26,10.26,10.26
Anders Carlson,K,NYJ,NA,1.77,2.06,0.03,NA,0.2,NA,0.48,NA,0.67,NA,0.48,NA,2.66,NA,9.85,NA,anders-carlson,NumberFire,16339,NA,NA,NA,NA,NA,JAC,NA,NA,NA,NA,NA,NA,NA,5.03,14.67,#32,2,9.87,9.87,9.87
Cameron Dicker,K,LAC,NA,2.05,2.21,0,NA,0.58,NA,0.63,NA,0.72,NA,0.08,NA,2.94,NA,9.84,NA,cameron-dicker,NumberFire,15979,NA,NA,NA,NA,NA,TB,NA,NA,NA,NA,NA,NA,NA,5.64,14.04,#26,3,9.85,9.85,9.85
Brandon McManus,K,GB,NA,1.86,2.16,0.03,NA,0.57,NA,0.75,NA,0.36,NA,0.12,NA,3.37,NA,9.45,NA,brandon-mcmanus,NumberFire,11947,NA,NA,NA,NA,NA,SEA,NA,NA,NA,NA,NA,NA,NA,4.97,13.93,#8,4,9.46,9.46,9.46
Will Reichard,K,MIN,NA,2.01,2.31,0.06,NA,0.6,NA,0.7,NA,0.62,NA,0.06,NA,2.6,NA,9.44,NA,will-reichard,NumberFire,16681,NA,NA,NA,NA,NA,CHI,NA,NA,NA,NA,NA,NA,NA,5.68,13.2,#13,5,9.46,9.46,9.46
Matthew Wright,K,KC,NA,1.7,1.84,0.05,NA,0.56,NA,0.52,NA,0.51,NA,0.14,NA,2.84,NA,8.96,NA,matthew-wright,NumberFire,14426,NA,NA,NA,NA,NA,CLE,NA,NA,NA,NA,NA,NA,NA,4.82,13.1,#19,6,8.97,8.97,8.97
Wil Lutz,K,DEN,NA,1.85,2.1,0.08,NA,0.58,NA,0.66,NA,0.47,NA,0.16,NA,2.34,NA,8.96,NA,wil-lutz,NumberFire,12956,NA,NA,NA,NA,NA,IND,NA,NA,NA,NA,NA,NA,NA,4.69,13.23,#17,6,8.98,8.98,8.98
Justin Tucker,K,BAL,NA,1.69,2.35,0.06,NA,0.54,NA,0.54,NA,0.45,NA,0.11,NA,3.16,NA,8.92,NA,justin-tucker,NumberFire,10976,NA,NA,NA,NA,NA,NYG,NA,NA,NA,NA,NA,NA,NA,4.42,13.42,#18,8,8.93,8.93,8.93
Tyler Bass,K,BUF,NA,1.86,2.2,0.04,NA,0.69,NA,0.53,NA,0.45,NA,0.17,NA,2.26,NA,8.7,NA,tyler-bass,NumberFire,14983,NA,NA,NA,NA,NA,DET,NA,NA,NA,NA,NA,NA,NA,3.95,13.45,#4,9,8.69,8.69,8.69
Jason Myers,K,SEA,NA,1.81,2.05,0,NA,0.5,NA,0.58,NA,0.41,NA,0.28,NA,2.42,NA,8.69,NA,jason-myers,NumberFire,12437,NA,NA,NA,NA,NA,GB,NA,NA,NA,NA,NA,NA,NA,3.49,13.89,#9,10,8.7,8.7,8.7
Nick Folk,K,TEN,NA,1.87,2.02,0,NA,0.38,NA,0.55,NA,0.65,NA,0.24,NA,2.11,NA,8.69,NA,nick-folk,NumberFire,8851,NA,NA,NA,NA,NA,CIN,NA,NA,NA,NA,NA,NA,NA,3.82,13.56,#30,10,8.7,8.7,8.7
Ka'imi Fairbairn,K,HOU,NA,1.78,2.12,0,NA,0.62,NA,0.51,NA,0.42,NA,0.24,NA,2.35,NA,8.63,NA,ka-imi-fairbairn,NumberFire,12860,NA,NA,NA,NA,NA,MIA,NA,NA,NA,NA,NA,NA,NA,3.72,13.54,#11,12,8.62,8.62,8.62
Zane Gonzalez,K,WSH,NA,1.64,2.39,0.04,NA,0.51,NA,0.68,NA,0.36,NA,0.07,NA,3.06,NA,8.55,NA,zane-gonzalez,NumberFire,13347,NA,NA,NA,NA,NA,NO,NA,NA,NA,NA,NA,NA,NA,5.07,12.03,#16,13,8.54,8.54,8.54
