player,pos,team,games,rush_att,rush_yds,rush_avg,rush_tds,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,dst_int,dst_fum_recvr,dst_sacks,dst_fumbles,dst_tackles,opp,rush_09_tds,rush_1019_tds,rush_2029_tds,rush_3039_tds,rush_4049_tds,rush_50_tds,rec_rz_tgt,rush_50_yds,rush_100_yds,return_yds,scoring_opp,bye,curr_site_pts,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value
"Gibbs, Jahmyr",RB,DET,NA,12.3,73,NA,0.8,3.8,2.8,20,NA,NA,0.1,0.1,14.7,NA,NA,FantasySharks,16162,NA,NA,NA,NA,NA,@GBP,0.5,0.1,0.1,0,0.1,0.1,0.7,0.1,0,0,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mixon, Joe",RB,HOU,NA,15.3,67,NA,0.6,3.8,2.7,22,NA,NA,0.3,0,14.3,NA,NA,FantasySharks,13131,NA,NA,NA,NA,NA,@NYJ,0.4,0.1,0.1,0,0,0,0.6,0.1,0,0,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Robinson, Bijan",RB,ATL,NA,15.3,72,NA,0.4,5.5,4.1,33,NA,NA,0.2,0,14.2,NA,NA,FantasySharks,16161,NA,NA,NA,NA,NA,DAL,0.4,0,0,0,0,0,0.7,0.1,0.1,0,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cook, James",RB,BUF,NA,15,69,NA,0.6,2.9,2.5,26,NA,NA,0.2,0.1,14,NA,NA,FantasySharks,15715,NA,NA,NA,NA,NA,MIA,0.4,0.1,0,0,0.1,0,0.3,0.1,0.1,0,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Achane, De'Von",RB,MIA,NA,13.2,68,NA,0.4,5,3.7,30,NA,NA,0.3,0.1,13.9,NA,NA,FantasySharks,16167,NA,NA,NA,NA,NA,@BUF,0.3,0.1,0.1,0,0,0,0.8,0.1,0.1,3,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Taylor, Jonathan",RB,IND,NA,16.7,75,NA,0.8,2.7,2.1,15,NA,NA,0.1,0.1,13.8,NA,NA,FantasySharks,14802,NA,NA,NA,NA,NA,@MIN,0.7,0,0.1,0,0,0,0.4,0.1,0,2,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Walker III, Kenneth",RB,SEA,NA,14.9,62,NA,0.7,3.9,3.2,24,NA,NA,0.1,0,13.4,NA,NA,FantasySharks,15711,NA,NA,NA,NA,NA,LAR,0.4,0.1,0.2,0,0,0,0.6,0.1,0.1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Conner, James",RB,ARI,NA,16.4,75,NA,0.5,3.3,2.4,19,NA,NA,0.1,0.1,13.1,NA,NA,FantasySharks,13146,NA,NA,NA,NA,NA,CHI,0.5,0,0,0,0,0,0.2,0.1,0,0,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Swift, D'Andre",RB,CHI,NA,16.4,72,NA,0.6,3.4,2.8,25,NA,NA,0,0,13.1,NA,NA,FantasySharks,14797,NA,NA,NA,NA,NA,@ARI,0.3,0,0,0.1,0,0.1,0.2,0.1,0.1,0,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kamara, Alvin",RB,NOS,NA,15,60,NA,0.5,7,5.3,32,NA,NA,0.1,0,12.5,NA,NA,FantasySharks,13132,NA,NA,NA,NA,NA,@CAR,0.4,0.1,0,0,0,0,0.5,0.1,0.1,0,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montgomery, David",RB,DET,NA,12.5,58,NA,0.8,2,1.7,15,NA,NA,0,0.1,12.2,NA,NA,FantasySharks,14071,NA,NA,NA,NA,NA,@GBP,0.7,0.1,0,0,0,0,0.1,0.1,0,0,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hall, Breece",RB,NYJ,NA,13.3,56,NA,0.3,5.7,4.1,36,NA,NA,0.2,0.1,12,NA,NA,FantasySharks,15708,NA,NA,NA,NA,NA,HOU,0.1,0.1,0,0,0,0.1,0.6,0.1,0.1,0,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pollard, Tony",RB,TEN,NA,16.2,68,NA,0.5,4.8,3.2,18,NA,NA,0,0,11.6,NA,NA,FantasySharks,14085,NA,NA,NA,NA,NA,NEP,0.2,0,0.2,0,0,0,0.5,0.1,0,0,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hubbard, Chuba",RB,CAR,NA,16.9,74,NA,0.4,3.8,3.1,15,NA,NA,0.1,0.1,11.5,NA,NA,FantasySharks,15261,NA,NA,NA,NA,NA,NOS,0.3,0,0,0.1,0,0,0.5,0.1,0,0,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jones, Aaron",RB,MIN,NA,14.7,68,NA,0.3,3.5,2.9,28,NA,NA,0.1,0.1,11.4,NA,NA,FantasySharks,13319,NA,NA,NA,NA,NA,IND,0.2,0,0,0.1,0,0,1,0.1,0.1,0,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tracy, Tyrone",RB,NYG,NA,13.5,65,NA,0.4,3.3,2.7,17,NA,NA,0.1,0.2,11,NA,NA,FantasySharks,16747,NA,NA,NA,NA,NA,WAS,0.3,0,0,0,0.1,0,0.2,0.1,0,2,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brown, Chase",RB,CIN,NA,12.1,49,NA,0.6,3.3,2.6,14,NA,NA,0.2,0,11,NA,NA,FantasySharks,16181,NA,NA,NA,NA,NA,LVR,0.4,0,0,0.1,0,0,0.8,0.1,0,7,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hunt, Kareem",RB,KCC,NA,15.4,56,NA,0.7,2.1,1.5,10,NA,NA,0,0,11,NA,NA,FantasySharks,13138,NA,NA,NA,NA,NA,TBB,0.7,0,0,0,0,0,0.7,0,0,0,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jacobs, Josh",RB,GBP,NA,15.6,69,NA,0.3,2.5,2,14,NA,NA,0.1,0.1,10.5,NA,NA,FantasySharks,14073,NA,NA,NA,NA,NA,DET,0.2,0,0,0.1,0,0,0.4,0.1,0,0,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Robinson, Brian",RB,WAS,NA,12.9,55,NA,0.5,2.1,1.7,16,NA,NA,0.1,0.1,10.4,NA,NA,FantasySharks,15716,NA,NA,NA,NA,NA,@NYG,0.4,0,0,0,0,0,0.3,0.1,0,2,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stevenson, Rhamondre",RB,NEP,NA,14,57,NA,0.5,4.5,3.4,17,NA,NA,0,0.2,10.1,NA,NA,FantasySharks,15259,NA,NA,NA,NA,NA,@TEN,0.4,0,0,0.1,0,0,0.8,0.1,0,0,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dobbins, J.K.",RB,LAC,NA,14.1,59,NA,0.5,3.5,2.6,14,NA,NA,0,0.1,10,NA,NA,FantasySharks,14800,NA,NA,NA,NA,NA,@CLE,0.3,0.1,0,0,0.1,0,0.4,0.1,0,0,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chubb, Nick",RB,CLE,NA,13,58,NA,0.3,3.1,2.1,14,NA,NA,0.1,0,9.3,NA,NA,FantasySharks,13610,NA,NA,NA,NA,NA,LAC,0.2,0.1,0,0,0,0,0.1,0.1,0,0,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"White, Rachaad",RB,TBB,NA,9.4,38,NA,0.1,4,3.3,30,NA,NA,0.3,0.2,9.1,NA,NA,FantasySharks,15721,NA,NA,NA,NA,NA,@KCC,0.1,0,0,0,0,0,0.5,0.1,0.1,2,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Etienne, Travis",RB,JAC,NA,10,42,NA,0.5,3.5,2.5,18,NA,NA,0,0.1,8.8,NA,NA,FantasySharks,15253,NA,NA,NA,NA,NA,@PHI,0.3,0,0,0,0,0.1,0.2,0.1,0,0,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mostert, Raheem",RB,MIA,NA,10.5,41,NA,0.6,2,1.3,8,NA,NA,0,0.1,8.7,NA,NA,FantasySharks,12447,NA,NA,NA,NA,NA,@BUF,0.5,0.1,0,0,0,0,0.2,0,0,0,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Irving, Bucky",RB,TBB,NA,12,51,NA,0.3,2.7,2.5,20,NA,NA,0,0.1,8.7,NA,NA,FantasySharks,16598,NA,NA,NA,NA,NA,@KCC,0.3,0,0,0,0,0,0.2,0.1,0,8,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mattison, Alexander",RB,LVR,NA,12,42,NA,0.3,3.3,2.5,21,NA,NA,0.1,0,8.7,NA,NA,FantasySharks,14223,NA,NA,NA,NA,NA,@CIN,0.3,0,0,0,0,0,0.3,0.1,0,0,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dowdle, Rico",RB,DAL,NA,10,42,NA,0.2,3,2.4,19,NA,NA,0.2,0,8.7,NA,NA,FantasySharks,14823,NA,NA,NA,NA,NA,@ATL,0.2,0,0,0,0,0,0.3,0.1,0,1,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allgeier, Tyler",RB,ATL,NA,11.9,54,NA,0.2,1.4,1.2,11,NA,NA,0,0,8.2,NA,NA,FantasySharks,15712,NA,NA,NA,NA,NA,DAL,0.2,0,0,0,0,0,0.1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ekeler, Austin",RB,WAS,NA,8.2,40,NA,0.2,3.5,2.8,26,NA,NA,0,0.1,8,NA,NA,FantasySharks,13404,NA,NA,NA,NA,NA,@NYG,0.1,0,0.1,0,0,0,0.4,0.1,0.1,26,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Williams, Javonte",RB,DEN,NA,12.1,46,NA,0.2,4.1,3.1,18,NA,NA,0.1,0.2,7.9,NA,NA,FantasySharks,15256,NA,NA,NA,NA,NA,@BAL,0.2,0,0,0,0,0,0.2,0.1,0,0,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bigsby, Tank",RB,JAC,NA,11,50,NA,0.3,0.7,0.4,3,NA,NA,0,0,7.2,NA,NA,FantasySharks,16164,NA,NA,NA,NA,NA,@PHI,0.2,0.1,0,0,0,0.1,0,0,0,12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Johnson, Roschon",RB,CHI,NA,7.4,24,NA,0.5,2.3,1.6,12,NA,NA,0,0,6.4,NA,NA,FantasySharks,16175,NA,NA,NA,NA,NA,@ARI,0.5,0,0,0,0,0,0.1,0.1,0,0,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Singletary, Devin",RB,NYG,NA,9.1,37,NA,0.2,2.6,2,14,NA,NA,0,0.1,6.1,NA,NA,FantasySharks,14080,NA,NA,NA,NA,NA,WAS,0.2,0,0,0,0,0,0.2,0.1,0,3,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Charbonnet, Zach",RB,SEA,NA,6.2,25,NA,0.2,2.9,2.4,17,NA,NA,0.1,0,5.8,NA,NA,FantasySharks,16169,NA,NA,NA,NA,NA,LAR,0.2,0.1,0,0,0,0,0.1,0.1,0,0,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ford, Jerome",RB,CLE,NA,7.6,33,NA,0.2,2.9,2.1,11,NA,NA,0,0,5.7,NA,NA,FantasySharks,15713,NA,NA,NA,NA,NA,LAC,0.2,0,0,0,0,0,0.1,0,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Elliott, Ezekiel",RB,DAL,NA,8.4,28,NA,0.2,2.2,1.7,12,NA,NA,0.1,0,5.6,NA,NA,FantasySharks,12625,NA,NA,NA,NA,NA,@ATL,0.2,0,0,0,0,0,0.3,0.1,0,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis, Ray",RB,BUF,NA,7,30,NA,0.3,1.3,1.1,10,NA,NA,0,0,5.6,NA,NA,FantasySharks,16603,NA,NA,NA,NA,NA,MIA,0.1,0.1,0,0,0,0,0.1,0,0,8,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hill, Justice",RB,BAL,NA,4.1,17,NA,0.1,2.9,2.1,19,NA,NA,0.1,0,5,NA,NA,FantasySharks,14086,NA,NA,NA,NA,NA,DEN,0.1,0,0,0,0,0,0.4,0.1,0,10,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moss, Zack",RB,CIN,NA,6.3,21,NA,0.1,2.4,1.9,15,NA,NA,0.1,0.1,4.9,NA,NA,FantasySharks,14798,NA,NA,NA,NA,NA,LVR,0.1,0,0,0,0,0,0.3,0.1,0,3,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McLaughlin, Jaleel",RB,DEN,NA,5.3,24,NA,0.1,2.1,1.8,8,NA,NA,0.2,0.1,4.9,NA,NA,FantasySharks,16390,NA,NA,NA,NA,NA,@BAL,0.1,0,0,0,0,0,0.4,0,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Herbert, Khalil",RB,CHI,NA,6.6,30,NA,0.2,1.4,1,5,NA,NA,0,0,4.7,NA,NA,FantasySharks,15271,NA,NA,NA,NA,NA,@ARI,0.1,0.1,0,0,0,0,0.2,0,0,4,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gibson, Antonio",RB,NEP,NA,6.4,26,NA,0.1,2.1,1.7,16,NA,NA,0,0,4.6,NA,NA,FantasySharks,14852,NA,NA,NA,NA,NA,@TEN,0,0,0,0,0,0,0.2,0.1,0,8,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chandler, Ty",RB,MIN,NA,7.8,29,NA,0.1,1.7,1.4,9,NA,NA,0,0,4.5,NA,NA,FantasySharks,15723,NA,NA,NA,NA,NA,IND,0.1,0,0,0,0,0,0.3,0,0,0,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chestnut, Julius",RB,TEN,NA,6.7,25,NA,0.1,2.1,1.8,11,NA,NA,0,0,4.1,NA,NA,FantasySharks,15965,NA,NA,NA,NA,NA,NEP,0.1,0,0,0,0,0,0.1,0,0,8,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allen, Braelon",RB,NYJ,NA,5.7,20,NA,0.2,1.8,1.2,9,NA,NA,0.1,0,4,NA,NA,FantasySharks,16596,NA,NA,NA,NA,NA,HOU,0.1,0,0.1,0,0,0,0.1,0,0,1,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gainwell, Kenneth",RB,PHI,NA,5.4,25,NA,0.1,2.1,1.5,10,NA,NA,0,0,3.9,NA,NA,FantasySharks,15255,NA,NA,NA,NA,NA,JAC,0,0,0,0,0,0,0.1,0,0,12,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Goodson, Tyler",RB,IND,NA,4.4,21,NA,0.1,1.5,1.3,10,NA,NA,0,0,3.8,NA,NA,FantasySharks,15730,NA,NA,NA,NA,NA,@MIN,0.1,0,0,0,0,0,0.1,0,0,5,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"White, Zamir",RB,LVR,NA,8,30,NA,0,1.5,1.1,8,NA,NA,0,0.2,3.6,NA,NA,FantasySharks,15714,NA,NA,NA,NA,NA,@CIN,0,0,0,0,0,0,0.1,0,0,1,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Johnson, Ty",RB,BUF,NA,2.5,10,NA,0.1,1.1,0.7,8,NA,NA,0.2,0,3.6,NA,NA,FantasySharks,14095,NA,NA,NA,NA,NA,MIA,0.1,0,0,0,0,0,0.5,0,0,12,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tucker, Sean",RB,TBB,NA,2.8,16,NA,0.1,0.8,0.7,9,NA,NA,0.1,0,3.5,NA,NA,FantasySharks,16166,NA,NA,NA,NA,NA,@KCC,0.1,0,0,0,0,0,0,0,0,20,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sanders, Miles",RB,CAR,NA,5.5,22,NA,0.1,2.4,1.6,9,NA,NA,0,0,3.5,NA,NA,FantasySharks,14079,NA,NA,NA,NA,NA,NOS,0.1,0,0,0,0,0,0.4,0,0,5,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wilson, Emanuel",RB,GBP,NA,4.5,22,NA,0,1.5,1,7,NA,NA,0.1,0,3.5,NA,NA,FantasySharks,16432,NA,NA,NA,NA,NA,DET,0,0,0,0,0,0,0.2,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Perine, Samaje",RB,KCC,NA,2.5,9,NA,0.1,2,1.6,17,NA,NA,0,0,3.4,NA,NA,FantasySharks,13133,NA,NA,NA,NA,NA,TBB,0.1,0,0,0,0,0,0.2,0.1,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brooks, Jonathon",RB,CAR,NA,5.4,21,NA,0.1,1.7,1.3,8,NA,NA,0,0,3.3,NA,NA,FantasySharks,16597,NA,NA,NA,NA,NA,NOS,0.1,0,0,0,0,0,0.3,0,0,4,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mitchell, Keaton",RB,BAL,NA,2.9,17,NA,0.1,0.6,0.4,6,NA,NA,0,0,3,NA,NA,FantasySharks,16178,NA,NA,NA,NA,NA,DEN,0.1,0,0,0.1,0,0,0.1,0,0,8,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Vidal, Kimani",RB,LAC,NA,5.3,16,NA,0,0.8,0.6,7,NA,NA,0.1,0,3,NA,NA,FantasySharks,16757,NA,NA,NA,NA,NA,@CLE,0,0,0,0,0,0,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ogunbowale, Dare",RB,HOU,NA,2.5,10,NA,0.1,1.5,1.1,10,NA,NA,0.1,0,2.9,NA,NA,FantasySharks,13148,NA,NA,NA,NA,NA,@NYJ,0,0,0,0,0,0,0.3,0,0,2,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sermon, Trey",RB,IND,NA,4.8,19,NA,0.1,0.9,0.6,4,NA,NA,0,0,2.9,NA,NA,FantasySharks,15257,NA,NA,NA,NA,NA,@MIN,0.1,0,0,0,0,0,0.2,0,0,1,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Demercado, Emari",RB,ARI,NA,3,18,NA,0,1.7,1.3,8,NA,NA,0,0,2.8,NA,NA,FantasySharks,16385,NA,NA,NA,NA,NA,CHI,0,0,0,0,0,0,0.2,0,0,3,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Corum, Blake",RB,LAR,NA,5.5,21,NA,0.1,0.5,0.4,3,NA,NA,0,0,2.7,NA,NA,FantasySharks,16593,NA,NA,NA,NA,NA,@SEA,0,0,0,0,0,0,0,0,0,14,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Luepke, Hunter",RB,DAL,NA,0.4,1,NA,0.2,0.9,0.6,12,NA,NA,0,0,2.5,NA,NA,FantasySharks,16391,NA,NA,NA,NA,NA,@ATL,0.2,0,0,0,0,0,0,0.1,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Akers, Cam",RB,MIN,NA,4.5,14,NA,0.1,1.1,0.7,4,NA,NA,0.1,0.1,2.5,NA,NA,FantasySharks,14799,NA,NA,NA,NA,NA,IND,0.1,0,0,0,0,0,0.3,0,0,19,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Prentice, Adam",RB,NOS,NA,4.2,15,NA,0.1,1.5,1.1,5,NA,NA,0,0,2.5,NA,NA,FantasySharks,15650,NA,NA,NA,NA,NA,@CAR,0,0,0,0,0,0,0.1,0,0,10,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lloyd, MarShawn",RB,GBP,NA,4.7,20,NA,0,1.2,0.7,3,NA,NA,0,0,2.5,NA,NA,FantasySharks,16604,NA,NA,NA,NA,NA,DET,0,0,0,0,0,0,0.2,0,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Foreman, D'Onta",RB,CLE,NA,4.7,17,NA,0,0.6,0.5,4,NA,NA,0,0,2.2,NA,NA,FantasySharks,13134,NA,NA,NA,NA,NA,LAC,0,0,0,0,0,0,0,0,0,13,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McNichols, Jeremy",RB,WAS,NA,2.9,14,NA,0.1,0.1,0.1,1,NA,NA,0,0,2.2,NA,NA,FantasySharks,13143,NA,NA,NA,NA,NA,@NYG,0.1,0,0,0,0,0,0,0,0,5,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Edwards-Helaire, Clyde",RB,KCC,NA,3,10,NA,0,1.3,0.9,10,NA,NA,0,0,2.1,NA,NA,FantasySharks,14803,NA,NA,NA,NA,NA,TBB,0,0,0,0,0,0,0.3,0,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wright, Jaylen",RB,MIA,NA,3.6,18,NA,0,0.6,0.3,3,NA,NA,0,0,2,NA,NA,FantasySharks,16610,NA,NA,NA,NA,NA,@BUF,0,0,0,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hasty, JaMycal",RB,NEP,NA,1.3,4,NA,0,1.2,0.8,7,NA,NA,0.1,0,1.9,NA,NA,FantasySharks,14821,NA,NA,NA,NA,NA,@TEN,0,0,0,0,0,0,0.1,0,0,31,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wilson, Jeffery",RB,MIA,NA,3.1,15,NA,0,1,0.8,5,NA,NA,0,0.1,1.9,NA,NA,FantasySharks,14017,NA,NA,NA,NA,NA,@BUF,0,0,0,0,0,0,0.1,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Strong Jr., Pierre",RB,CLE,NA,2.9,11,NA,0,1.2,0.7,5,NA,NA,0,0,1.6,NA,NA,FantasySharks,15733,NA,NA,NA,NA,NA,LAC,0,0,0,0,0,0,0,0,0,19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Johnson, D'Ernest",RB,JAC,NA,2.6,8,NA,0,1,0.8,8,NA,NA,0,0,1.6,NA,NA,FantasySharks,14331,NA,NA,NA,NA,NA,@PHI,0,0,0,0,0,0,0.1,0,0,4,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
