player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,rush_att,rush_yds,opp,rec_rz_tgt,rec_09_tds,rec_1019_tds,rec_2029_tds,rec_3039_tds,rec_4049_tds,rec_50_tds,rush_tds,return_yds,scoring_opp,bye,curr_site_pts,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value
Noah Fant,TE,SEA,NA,2.9,2.9,30,NA,NA,0.1,0,3.76,NA,14665,FleaFlicker,14137,0,0,GBSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,TE27,0.1,30,30%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cole Kmet,TE,CHI,NA,3,3,28.7,NA,NA,0.2,0,3.75,NA,15573,FleaFlicker,14867,0,0,@MINMon 8:00 PM,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,7,NA,TE20,0.2,28.7,74%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan Akins,TE,CLE,NA,2.6,2.6,27,NA,NA,0.2,0,3.74,NA,13844,FleaFlicker,13753,0,0,KCSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0.2,27,7%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Austin Hooper,TE,NE,NA,2.6,2.6,26.2,NA,NA,0.2,0,3.62,NA,12069,FleaFlicker,12677,0,0,@ARISun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,4,NA,TE31,0.2,26.2,14%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Conklin,TE,NYJ,NA,2.5,2.5,26.2,NA,NA,0.1,0,3.5,NA,13980,FleaFlicker,13847,0,0,@JACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,2,NA,TE26,0.1,26.2,33%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chig Okonkwo,TE,TEN,NA,2.3,2.3,25.1,NA,NA,0.2,0,3.39,NA,16912,FleaFlicker,15889,0,0,CINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,5,NA,TE32,0.2,25.1,27%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grant Calcaterra,TE,PHI,NA,2.5,2.5,23.3,NA,NA,0.2,0,3.33,NA,16986,FleaFlicker,15804,0,0,PITSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,5,NA,TE21,0.2,23.3,15%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brenton Strange,TE,JAC,NA,2.3,2.3,22.4,NA,NA,0.2,0,3.24,NA,17626,FleaFlicker,16269,0,0,NYJSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,2,NA,NA,0.2,22.4,15%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daniel Bellinger,TE,NYG,NA,2.6,2.6,25.6,NA,NA,0.1,0,3.2,NA,16932,FleaFlicker,15873,0,0,BALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,NA,NA,0.1,25.6,8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Michael Mayer,TE,LV,NA,2.3,2.3,23.8,NA,NA,0.1,0,3.2,NA,17634,FleaFlicker,16212,0,0,ATLMon 8:30 PM,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,TE30,0.1,23.8,22%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ja'Tavion Sanders,TE,CAR,NA,2.2,2.2,23,NA,NA,0.1,0,3.18,NA,18477,FleaFlicker,16643,0,0,DALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,NA,TE29,0.1,23,30%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Foster Moreau,TE,NO,NA,1.9,1.9,21.3,NA,NA,0.1,0,3.01,NA,14781,FleaFlicker,14239,0,0,WASSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,2,NA,TE35,0.1,21.3,14%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Oliver,TE,MIN,NA,1.4,1.4,16.4,NA,NA,0.1,0,2.4,NA,14749,FleaFlicker,14209,0,0,CHIMon 8:00 PM,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,6,NA,NA,0.1,16.4,8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tommy Tremble,TE,CAR,NA,1.8,1.8,17.4,NA,NA,0.1,0,2.38,NA,16314,FleaFlicker,15332,0,0,DALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,NA,TE34,0.1,17.4,8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tanner Hudson,TE,CIN,NA,1.7,1.7,15.3,NA,NA,0.1,0,2.23,NA,14275,FleaFlicker,14370,0,0,@TENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,2,NA,NA,0.1,15.3,6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colby Parkinson,TE,LAR,NA,1.4,1.4,14.7,NA,NA,0.1,0,2.11,NA,15679,FleaFlicker,14871,0,0,@SFW 12-6,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,6,2.11,NA,0.1,14.7,19%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lucas Krull,TE,DEN,NA,1.4,1.4,13.1,NA,NA,0.1,0,1.83,NA,17235,FleaFlicker,15970,0,0,INDSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,4,NA,NA,0.1,13.1,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dawson Knox,TE,BUF,NA,1.3,1.3,12.4,NA,NA,0.1,0,1.82,NA,14734,FleaFlicker,14143,0,0,@DETSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,2,NA,TE33,0.1,12.4,24%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Blake Whiteheart,TE,CLE,NA,1.3,1.3,12.7,NA,NA,0.1,0,1.78,NA,17981,FleaFlicker,16940,0,0,KCSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0.1,12.7,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Darnell Washington,TE,PIT,NA,1.2,1.2,13.1,NA,NA,0.1,0,1.77,NA,17639,FleaFlicker,16216,0,0,@PHISun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,9,NA,NA,0.1,13.1,11%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kylen Granson,TE,IND,NA,1.1,1.1,13.1,NA,NA,0.1,0,1.71,NA,16340,FleaFlicker,15419,0,0,@DENSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,4,NA,NA,0.1,13.1,5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AJ Barner,TE,SEA,NA,1.3,1.3,12.7,NA,NA,0.1,0,1.67,NA,18484,FleaFlicker,16723,0,0,GBSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0.1,12.7,14%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Whyle,TE,TEN,NA,1.1,1.1,11.4,NA,NA,0.1,0,1.66,NA,17734,FleaFlicker,16312,0,0,CINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,5,NA,NA,0.1,11.4,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cade Stover,TE,HOU,NA,1.2,1.2,12.6,NA,NA,0.1,0,1.66,NA,18465,FleaFlicker,16642,0,0,MIASun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,4,NA,NA,0.1,12.6,16%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luke Schoonmaker,TE,DAL,NA,0.9,0.9,10.1,NA,NA,0.1,0,1.47,NA,17649,FleaFlicker,16221,0,0,@CARSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,7,NA,NA,0.1,10.1,20%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Adam Trautman,TE,DEN,NA,1,1,10,NA,NA,0.1,0,1.46,NA,15575,FleaFlicker,14870,0,0,INDSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,4,NA,NA,0.1,10,6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mo Alie-Cox,TE,IND,NA,0.9,0.9,10.7,NA,NA,0.1,0,1.41,NA,12887,FleaFlicker,13246,0,0,@DENSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,4,NA,NA,0.1,10.7,4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jeremy Ruckert,TE,NYJ,NA,1.1,1.1,10.5,NA,NA,0.1,0,1.39,NA,16833,FleaFlicker,15796,0,0,@JACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,2,NA,NA,0.1,10.5,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drew Sample,TE,CIN,NA,1.1,1.1,9,NA,NA,0.1,0,1.3,NA,14714,FleaFlicker,14146,0,0,@TENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,2,NA,NA,0.1,9,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luke Farrell,TE,JAC,NA,1,1,9.5,NA,NA,0.1,0,1.29,NA,16417,FleaFlicker,15335,0,0,NYJSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,2,NA,NA,0.1,9.5,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brock Wright,TE,DET,NA,0.9,0.9,8.1,NA,NA,0.1,0,1.23,NA,16572,FleaFlicker,15626,0,0,BUFSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,5,NA,NA,0.1,8.1,5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Davis Allen,TE,LAR,NA,0.8,0.8,7.8,NA,NA,0.1,0,1.2,NA,17778,FleaFlicker,16219,0,0,@SFW 12-6,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,6,1.2,NA,0.1,7.8,5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nick Vannett,TE,TEN,NA,0.8,0.8,7.4,NA,NA,0.1,0,1.14,NA,12056,FleaFlicker,12680,0,0,CINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,5,NA,NA,0.1,7.4,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elijah Higgins,TE,ARI,NA,0.8,0.8,7.6,NA,NA,0.1,0,1.1,NA,17726,FleaFlicker,16333,0,0,NESun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,NA,NA,0.1,7.6,6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hunter Long,TE,LAR,NA,0.9,0.9,7.4,NA,NA,0.1,0,1.04,NA,16269,FleaFlicker,15334,0,0,@SFW 12-6,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,6,1.04,NA,0.1,7.4,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Julian Hill,TE,MIA,NA,0.8,0.8,6.8,NA,NA,0.1,0,1.02,NA,18170,FleaFlicker,16425,0,0,@HOUSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,6,NA,NA,0.1,6.8,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eric Saubert,TE,SF,NA,0.7,0.7,7,NA,NA,0.1,0,1,NA,13110,FleaFlicker,13315,0,0,LARL 6-12,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,9,1,NA,0.1,7,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brock Bowers,TE,LV,NA,NA,6.28,71.05,NA,NA,0.37,NA,9.73,NA,brock-bowers,NumberFire,16641,0.52,2.65,ATL,NA,NA,NA,NA,NA,NA,NA,0.03,NA,NA,NA,NA,NA,NA,NA,NA,3.2,16.26,#24,65,1,12.89,7600,1.7,16.05,6600,2.43,12.89,28,0.46
George Kittle,TE,SF,NA,NA,4.52,64.05,NA,NA,0.4,NA,8.78,NA,george-kittle,NumberFire,13299,0,0,LA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2.58,14.98,#29,85,2,11.07,7800,1.42,13.34,6100,2.19,11.07,27,0.41
Trey McBride,TE,ARI,NA,NA,6.14,63.84,NA,NA,0.36,NA,8.53,NA,trey-mcbride,NumberFire,15794,0,0,NE,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2.42,14.64,#27,90,3,11.57,7500,1.54,14.67,6000,2.45,11.57,25,0.46
Travis Kelce,TE,KC,NA,NA,5.57,50.83,NA,NA,0.4,NA,7.42,NA,travis-kelce-1,NumberFire,11244,0,0,CLE,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1.7,13.14,#19,103,4,10.21,6700,1.52,13.03,5700,2.29,10.21,20,0.51
Sam LaPorta,TE,DET,NA,NA,4.52,44.9,NA,NA,0.37,NA,6.71,NA,sam-laporta,NumberFire,16214,0,0,BUF,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1.24,12.18,#10,114,5,8.97,6000,1.5,11.24,4400,2.55,8.97,19,0.47
T.J. Hockenson,TE,MIN,NA,NA,4.64,46.71,NA,NA,0.34,NA,6.67,NA,t-j-hockenson,NumberFire,14138,0,0,CHI,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1.21,12.13,#13,117,6,8.99,6100,1.47,11.34,4800,2.36,8.99,17,0.53
Hunter Henry,TE,NE,NA,NA,4.5,47.23,NA,NA,0.3,NA,6.53,NA,hunter-henry,NumberFire,12676,0,0,ARI,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1.12,11.94,#23,120,7,8.77,5000,1.75,11.03,4300,2.57,8.77,16,0.55
Jonnu Smith,TE,MIA,NA,NA,4.49,47.63,NA,NA,0.29,NA,6.52,NA,jonnu-smith,NumberFire,13193,0.13,0.58,HOU,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1.11,11.93,#6,121,8,8.73,6900,1.27,11.02,5400,2.04,8.73,26,0.34
Mark Andrews,TE,BAL,NA,NA,3.19,37.84,NA,NA,0.35,NA,5.86,NA,mark-andrews,NumberFire,13671,0,0,NYG,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0.69,11.03,#18,135,9,7.46,6300,1.18,9.07,4100,2.21,7.46,21,0.36
Zach Ertz,TE,WSH,NA,NA,4.34,39.1,NA,NA,0.33,NA,5.86,NA,zach-ertz-1,NumberFire,11247,0,0,NO,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0.69,11.03,#16,135,9,8.06,5200,1.55,10.24,4000,2.56,8.06,19,0.42
Cade Otton,TE,TB,NA,NA,4.5,43.57,NA,NA,0.24,NA,5.72,NA,cade-otton,NumberFire,15802,0,0,LAC,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0.6,10.84,#7,140,11,7.99,5500,1.45,10.28,4500,2.28,7.99,16,0.5
Dalton Kincaid,TE,BUF,NA,NA,4.06,40.45,NA,NA,0.27,NA,5.6,NA,dalton-kincaid,NumberFire,16213,0,0,DET,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0.52,10.68,#4,141,12,7.66,5700,1.34,9.72,4900,1.98,7.66,15,0.51
Evan Engram,TE,JAC,NA,NA,5.31,41.54,NA,NA,0.23,NA,5.46,NA,evan-engram,NumberFire,13189,0,0,NYJ,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0.43,10.49,#21,145,13,8.11,5600,1.45,10.81,4600,2.35,8.11,16,0.51
Jake Ferguson,TE,DAL,NA,NA,4.01,40.73,NA,NA,0.22,NA,5.3,NA,jake-ferguson,NumberFire,15799,0,0,CAR,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0.32,10.28,#31,147,14,7.34,5400,1.36,9.38,3800,2.47,7.34,16,0.46
Tucker Kraft,TE,GB,NA,NA,3.28,37.52,NA,NA,0.24,NA,5.14,NA,tucker-kraft,NumberFire,16222,0,0,SEA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0.22,10.06,#8,154,15,6.81,5200,1.31,8.47,4000,2.12,6.81,17,0.4
Dalton Schultz,TE,HOU,NA,NA,3.55,36.18,NA,NA,0.25,NA,5.11,NA,dalton-schultz,NumberFire,13772,0,0,MIA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0.2,10.02,#11,155,16,6.87,5300,1.3,8.67,3300,2.63,6.87,15,0.46
Pat Freiermuth,TE,PIT,NA,NA,3.54,37.46,NA,NA,0.21,NA,4.96,NA,pat-freiermuth,NumberFire,15331,0,0,PHI,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0.1,9.82,#5,159,17,6.76,5300,1.28,8.55,3900,2.19,6.76,15,0.45
Isaiah Likely,TE,BAL,NA,NA,2.68,32.38,NA,NA,0.24,NA,4.66,NA,isaiah-likely,NumberFire,15798,0,0,NYG,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,-0.09,9.41,#18,170,18,6.02,5800,1.04,7.37,3600,2.05,6.02,12,0.5
Kyle Pitts,TE,ATL,NA,NA,2.73,33.77,NA,NA,0.21,NA,4.64,NA,kyle-pitts,NumberFire,15329,0,0,LV,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,-0.1,9.38,#25,172,19,6.02,5200,1.16,7.39,3900,1.89,6.02,12,0.5
Noah Fant,TE,SEA,NA,NA,3.11,32.56,NA,NA,0.15,NA,4.18,NA,noah-fant,NumberFire,14137,0,0,GB,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,-0.4,8.76,#9,179,20,5.73,5000,1.15,7.29,3600,2.03,5.73,11,0.52
Juwan Johnson,TE,NO,NA,NA,2.92,29.84,NA,NA,0.17,NA,4.02,NA,juwan-johnson,NumberFire,14861,0,0,WSH,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,-0.51,8.55,#22,183,21,5.46,5500,0.99,6.93,3400,2.04,5.46,15,0.36
Jordan Akins,TE,CLE,NA,NA,2.81,30.05,NA,NA,0.16,NA,3.93,NA,jordan-akins,NumberFire,13753,0,0,KC,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,-0.56,8.42,#12,185,22,5.33,4800,1.11,6.77,2700,2.51,5.33,10,0.53
Mike Gesicki,TE,CIN,NA,NA,2.65,26.1,NA,NA,0.19,NA,3.72,NA,michael-gesicki,NumberFire,13672,0,0,TEN,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,-0.7,8.14,#15,191,23,5.08,5100,1,6.41,3500,1.83,5.08,13,0.39
Stone Smartt,TE,LAC,NA,NA,2.77,26.05,NA,NA,0.18,NA,3.68,NA,stone-smartt,NumberFire,16113,0,0,TB,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,-0.73,8.09,#26,192,24,5.07,4500,1.13,6.47,2600,2.49,5.07,10,0.51
Noah Gray,TE,KC,NA,NA,2.37,26.79,NA,NA,0.16,NA,3.64,NA,noah-gray-1,NumberFire,15337,0,0,CLE,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,-0.75,8.03,#19,196,25,4.8,5400,0.89,6,3200,1.88,4.8,16,0.3
Chigoziem Okonkwo,TE,TEN,NA,NA,2.54,25.75,NA,NA,0.15,NA,3.47,NA,chigoziem-okonkwo,NumberFire,15889,0,0,CIN,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,-0.86,7.8,#30,198,26,4.71,4900,0.96,6,2900,2.07,4.71,NA,NA
Cole Kmet,TE,CHI,NA,NA,2.69,25.95,NA,NA,0.14,NA,3.45,NA,cole-kmet,NumberFire,14867,0,0,MIN,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,-0.87,7.77,#2,199,27,4.76,5100,0.93,6.13,3800,1.61,4.76,14,0.34
Michael Mayer,TE,LV,NA,NA,2.36,23.78,NA,NA,0.15,NA,3.25,NA,michael-mayer,NumberFire,16212,0,0,ATL,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,-1,7.5,#24,204,28,4.44,4400,1.01,5.63,3000,1.88,4.44,10,0.44
Austin Hooper,TE,NE,NA,NA,2.25,24.09,NA,NA,0.13,NA,3.19,NA,austin-hooper,NumberFire,12677,0,0,ARI,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,-1.04,7.42,#23,206,29,4.29,4900,0.88,5.43,3200,1.7,4.29,13,0.33
Tyler Conklin,TE,NYJ,NA,NA,2.31,22.5,NA,NA,0.14,NA,3.05,NA,tyler-conklin,NumberFire,13675,0,0,JAC,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,-1.13,7.23,#32,208,30,4.21,4800,0.88,5.38,2800,1.92,4.21,10,0.42
Ja'Tavion Sanders,TE,CAR,NA,NA,2,20.35,NA,NA,0.12,NA,2.74,NA,ja-tavion-sanders,NumberFire,16643,0,0,DAL,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,-1.33,6.81,#28,221,31,3.74,4700,0.8,4.75,3100,1.53,3.74,11,0.34
Colby Parkinson,TE,LA,NA,NA,2.16,20.84,NA,NA,0.11,NA,2.74,NA,colby-parkinson,NumberFire,14871,0,0,SF,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,-1.33,6.81,#14,221,31,3.8,4700,0.81,4.89,2700,1.81,3.8,10,0.38
Tanner Hudson,TE,CIN,NA,NA,2.06,17.88,NA,NA,0.13,NA,2.56,NA,tanner-hudson,NumberFire,14370,0,0,TEN,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,-1.45,6.57,#15,226,33,3.58,4500,0.8,4.62,2600,1.78,3.58,10,0.36
Daniel Bellinger,TE,NYG,NA,NA,2.09,21.6,NA,NA,0.07,NA,2.55,NA,daniel-bellinger,NumberFire,15873,0,0,BAL,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,-1.46,6.56,#20,227,34,3.61,4800,0.75,4.66,2800,1.66,3.61,10,0.36
Grant Calcaterra,TE,PHI,NA,NA,1.86,18.51,NA,NA,0.11,NA,2.49,NA,grant-calcaterra,NumberFire,15804,0,0,PIT,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,-1.5,6.48,#3,229,35,3.42,4900,0.7,4.36,3500,1.25,3.42,10,0.34
Foster Moreau,TE,NO,NA,NA,1.58,17.35,NA,NA,0.09,NA,2.25,NA,foster-moreau,NumberFire,14239,0,0,WSH,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,-1.65,6.15,#22,238,36,3.05,5000,0.61,3.85,3000,1.28,3.05,10,0.31
Blake Whiteheart,TE,CLE,NA,NA,1.5,15.97,NA,NA,0.09,NA,2.13,NA,blake-whiteheart,NumberFire,16940,0,0,KC,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,-1.73,5.99,#12,240,37,2.87,4100,0.7,3.63,2500,1.45,2.87,10,0.29
AJ Barner,TE,SEA,NA,NA,1.66,15.37,NA,NA,0.09,NA,2.07,NA,aj-barner,NumberFire,16723,0,0,GB,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,-1.77,5.91,#9,245,38,2.89,4900,0.59,3.73,3100,1.2,2.89,10,0.29
Lucas Krull,TE,DEN,NA,NA,1.59,14.28,NA,NA,0.1,NA,2.03,NA,lucas-krull,NumberFire,15970,0,0,IND,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,-1.79,5.85,#17,248,39,2.8,4700,0.6,3.61,2500,1.44,2.8,10,0.28
Kylen Granson,TE,IND,NA,NA,1.34,14.82,NA,NA,0.09,NA,2.03,NA,kylen-granson,NumberFire,15419,0,0,DEN,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,-1.79,5.85,#1,248,39,2.67,4100,0.65,3.35,2500,1.34,2.67,10,0.27
Brenton Strange,TE,JAC,NA,NA,1.63,14.59,NA,NA,0.09,NA,1.98,NA,brenton-strange,NumberFire,16269,0,0,NYJ,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,-1.83,5.79,#21,251,41,2.79,4600,0.61,3.62,2500,1.45,2.79,10,0.28
Darnell Washington,TE,PIT,NA,NA,1.44,14.34,NA,NA,0.08,NA,1.91,NA,darnell-washington,NumberFire,16216,0,0,PHI,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,-1.87,5.69,#5,252,42,2.61,4600,0.57,3.34,2700,1.24,2.61,10,0.26
Hunter Long,TE,LA,NA,NA,1.44,13.18,NA,NA,0.08,NA,1.76,NA,hunter-long,NumberFire,15334,0,0,SF,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,-1.97,5.49,#14,260,43,2.5,4200,0.6,3.23,2500,1.29,2.5,10,0.25
Tommy Tremble,TE,CAR,NA,NA,1.24,11.45,NA,NA,0.08,NA,1.64,NA,tommy-tremble,NumberFire,15332,0,0,DAL,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,-2.05,5.33,#28,267,44,2.23,4900,0.46,2.86,3000,0.95,2.23,10,0.22
