player,pos,team,games,fg,fg_att,fg_0019,fg_att_0019,fg_2029,fg_att_2029,fg_3039,fg_att_3039,fg_4049,fg_att_4049,fg_50,fg_att_50,xp,xp_att,site_pts,site_fppg,src_id,data_src,id,fg_50_att,fg_49,fg_49_att,fg_39,fg_att_39,opp,fg_miss,bye,curr_site_pts,draft_rank,fg_pct,xp_pct,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_pos,FanDuel FP,draftkings_site_points,yahoo_site_points
Graham Gano,K,NYG,NA,1.3,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,NA,5.7,NA,9232,FantasyPros,9694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Matthew Wright,K,KC,NA,1,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,NA,5.4,NA,18779,FantasyPros,14426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Romo, John Parker",K,MIN,NA,2.3,2.4,0,NA,0.8,NA,0.6,NA,0.7,NA,0.2,NA,2.4,2.6,9.9,NA,NA,FantasySharks,16405,NA,NA,NA,NA,NA,ARI,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dicker, Cameron",K,LAC,NA,2.1,2.3,0.1,NA,0.6,NA,0.3,NA,0.6,NA,0.6,NA,2.3,2.4,9.9,NA,NA,FantasySharks,15979,NA,NA,NA,NA,NA,@ATL,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Aubrey, Brandon",K,DAL,NA,2.1,2.6,0,NA,0.4,NA,0.5,NA,0.6,NA,0.7,NA,2.2,2.3,9.4,NA,NA,FantasySharks,16414,NA,NA,NA,NA,NA,NYG,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bates, Jake",K,DET,NA,1.4,1.5,0,NA,0.2,NA,0.5,NA,0.2,NA,0.5,NA,4,4.1,9.1,NA,NA,FantasySharks,16846,NA,NA,NA,NA,NA,CHI,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fairbairn, Ka'imi",K,HOU,NA,2.2,2.7,0,NA,0.6,NA,0.8,NA,0.2,NA,0.6,NA,2.2,2.2,8.7,NA,NA,FantasySharks,12860,NA,NA,NA,NA,NA,@JAC,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boswell, Chris",K,PIT,NA,2.2,2.5,0,NA,0.7,NA,0.5,NA,0.5,NA,0.5,NA,1.7,1.7,8.7,NA,NA,FantasySharks,11936,NA,NA,NA,NA,NA,@CIN,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McLaughlin, Chase",K,TBB,NA,1.7,1.8,0,NA,0.6,NA,0.5,NA,0.1,NA,0.5,NA,2.7,2.9,8.4,NA,NA,FantasySharks,14717,NA,NA,NA,NA,NA,@CAR,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Elliott, Jake",K,PHI,NA,1.8,2.1,0,NA,0.6,NA,0.6,NA,0.4,NA,0.2,NA,3.1,3.2,8.4,NA,NA,FantasySharks,13303,NA,NA,NA,NA,NA,@BAL,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Grupe, Blake",K,NOS,NA,1.8,2,0,NA,0.5,NA,0.5,NA,0.5,NA,0.3,NA,2.5,2.6,8.2,NA,NA,FantasySharks,16444,NA,NA,NA,NA,NA,LAR,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sanders, Jason",K,MIA,NA,1.7,2,0,NA,0.4,NA,0.5,NA,0.3,NA,0.5,NA,2.6,2.6,8,NA,NA,FantasySharks,13832,NA,NA,NA,NA,NA,@GBP,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bass, Tyler",K,BUF,NA,1.6,1.8,0,NA,0.5,NA,0.6,NA,0.4,NA,0.2,NA,2.9,3.1,7.8,NA,NA,FantasySharks,14983,NA,NA,NA,NA,NA,SFO,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carlson, Daniel",K,LVR,NA,1.9,2,0,NA,0.6,NA,0.6,NA,0.4,NA,0.3,NA,1.6,1.6,7.7,NA,NA,FantasySharks,13718,NA,NA,NA,NA,NA,@KCC,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gay, Matt",K,IND,NA,1.8,2.2,0,NA,0.6,NA,0.5,NA,0.4,NA,0.3,NA,1.8,1.8,7.1,NA,NA,FantasySharks,14244,NA,NA,NA,NA,NA,@NEP,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McManus, Brandon",K,GBP,NA,1.6,2,0,NA,0.3,NA,0.7,NA,0.4,NA,0.2,NA,2.6,2.7,7.1,NA,NA,FantasySharks,11947,NA,NA,NA,NA,NA,MIA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moody, Jake",K,SFO,NA,1.6,2.1,0,NA,0.6,NA,0.4,NA,0.4,NA,0.2,NA,2.4,2.5,7,NA,NA,FantasySharks,16286,NA,NA,NA,NA,NA,@BUF,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Myers, Jason",K,SEA,NA,1.6,2,0,NA,0.3,NA,0.5,NA,0.3,NA,0.4,NA,2,2.1,7,NA,NA,FantasySharks,12437,NA,NA,NA,NA,NA,@NYJ,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Santos, Cairo",K,CHI,NA,1.6,2,0,NA,0.4,NA,0.4,NA,0.4,NA,0.5,NA,1.6,1.7,6.9,NA,NA,FantasySharks,11945,NA,NA,NA,NA,NA,@DET,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Little, Cam",K,JAC,NA,1.5,1.6,0,NA,0.3,NA,0.5,NA,0.4,NA,0.3,NA,1.8,1.8,6.7,NA,NA,FantasySharks,16680,NA,NA,NA,NA,NA,HOU,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Folk, Nick",K,TEN,NA,1.4,1.6,0,NA,0.4,NA,0.3,NA,0.4,NA,0.4,NA,1.6,1.7,6.7,NA,NA,FantasySharks,8851,NA,NA,NA,NA,NA,@WAS,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gonzalez, Zane",K,WAS,NA,1.6,1.9,0,NA,0.3,NA,0.3,NA,0.8,NA,0.2,NA,1.8,2,6.6,NA,NA,FantasySharks,13347,NA,NA,NA,NA,NA,TEN,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lutz, Wil",K,DEN,NA,1.6,1.9,0,NA,0.3,NA,0.6,NA,0.4,NA,0.3,NA,1.8,1.9,6.6,NA,NA,FantasySharks,12956,NA,NA,NA,NA,NA,CLE,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pineiro, Eddy",K,CAR,NA,1.5,1.7,0,NA,0.4,NA,0.5,NA,0.4,NA,0.2,NA,1.4,1.5,6.3,NA,NA,FantasySharks,13719,NA,NA,NA,NA,NA,TBB,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hopkins, Dustin",K,CLE,NA,1.7,2.1,0,NA,0.3,NA,0.6,NA,0.5,NA,0.3,NA,1.3,1.5,6.3,NA,NA,FantasySharks,11387,NA,NA,NA,NA,NA,@DEN,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tucker, Justin",K,BAL,NA,1.3,1.8,0,NA,0.3,NA,0.4,NA,0.5,NA,0.2,NA,2.9,2.9,6.3,NA,NA,FantasySharks,10976,NA,NA,NA,NA,NA,PHI,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ryland, Chad",K,ARI,NA,1.5,1.9,0,NA,0.3,NA,0.7,NA,0.2,NA,0.3,NA,1.8,1.8,6.1,NA,NA,FantasySharks,16292,NA,NA,NA,NA,NA,@MIN,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carlson, Anders",K,NYJ,NA,1.4,1.8,0,NA,0.3,NA,0.4,NA,0.4,NA,0.3,NA,1.5,1.8,5.5,NA,NA,FantasySharks,16339,NA,NA,NA,NA,NA,SEA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gano, Graham",K,NYG,NA,1.5,1.9,0,NA,0.4,NA,0.5,NA,0.4,NA,0.2,NA,1.3,1.3,5.5,NA,NA,FantasySharks,9694,NA,NA,NA,NA,NA,@DAL,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McPherson, Evan",K,CIN,NA,1.3,1.8,0,NA,0.5,NA,0.3,NA,0.3,NA,0.2,NA,2.5,2.5,5.4,NA,NA,FantasySharks,15368,NA,NA,NA,NA,NA,PIT,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Karty, Joshua",K,LAR,NA,1.4,2,0,NA,0.4,NA,0.5,NA,0.2,NA,0.3,NA,1.8,2,5.1,NA,NA,FantasySharks,16775,NA,NA,NA,NA,NA,@NOS,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Slye, Joey",K,NEP,NA,1.3,1.7,0,NA,0.3,NA,0.5,NA,0.3,NA,0.2,NA,1.4,1.5,5,NA,NA,FantasySharks,14600,NA,NA,NA,NA,NA,IND,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Koo, Younghoe",K,ATL,NA,1.4,2,0,NA,0.4,NA,0.4,NA,0.3,NA,0.3,NA,1.5,1.5,5,NA,NA,FantasySharks,13403,NA,NA,NA,NA,NA,LAC,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nick Folk,K,TEN,NA,2,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,12,NA,4780,FleaFlicker,8851,NA,NA,NA,NA,NA,@WASSun 1:00 PM,NA,5,NA,K26,2/1,2/2,42%,NA,NA,NA,NA,NA,NA,NA
Justin Tucker,K,BAL,NA,2,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,10.95,NA,8663,FleaFlicker,10976,NA,NA,NA,NA,NA,PHISun 4:25 PM,NA,4,NA,K6,2/1,2/2,95%,NA,NA,NA,NA,NA,NA,NA
Chase McLaughlin,K,TB,NA,2,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9,2.9,10.92,NA,15412,FleaFlicker,14717,NA,NA,NA,NA,NA,@CARSun 4:05 PM,NA,1,NA,K16,2/1,2/2,64%,NA,NA,NA,NA,NA,NA,NA
OUTSpencer Shrader,K,KC,NA,2,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9,2.9,10.9,NA,18967,FleaFlicker,16896,NA,NA,NA,NA,NA,LVFri 3:00 PM,NA,6,NA,K25,2/1,2/2,17%,NA,NA,NA,NA,NA,NA,NA
Jason Myers,K,SEA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,2.4,10.39,NA,11124,FleaFlicker,12437,NA,NA,NA,NA,NA,@NYJSun 1:00 PM,NA,0,NA,K24,2/2,2/2,45%,NA,NA,NA,NA,NA,NA,NA
Chris Boswell,K,PIT,NA,2,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,2.3,10.32,NA,10779,FleaFlicker,11936,NA,NA,NA,NA,NA,@CINSun 1:00 PM,NA,9,NA,K11,2/1,2/2,86%,NA,NA,NA,NA,NA,NA,NA
Jason Sanders,K,MIA,NA,2,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,2.2,10.18,NA,13977,FleaFlicker,13832,NA,NA,NA,NA,NA,@GBL 17-30,NA,6,10.18,K3,2/1,2/2,83%,NA,NA,NA,NA,NA,NA,NA
Matt Gay,K,IND,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,10.05,NA,14848,FleaFlicker,14244,NA,NA,NA,NA,NA,@NESun 1:00 PM,NA,4,NA,K19,2/1,2/2,49%,NA,NA,NA,NA,NA,NA,NA
Dustin Hopkins,K,CLE,NA,2,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,1.9,9.85,NA,9416,FleaFlicker,11387,NA,NA,NA,NA,NA,@DENMon 8:15 PM,NA,0,NA,K20,2/2,1/1,21%,NA,NA,NA,NA,NA,NA,NA
Cam Little,K,JAC,NA,2,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,1.8,9.81,NA,18510,FleaFlicker,16680,NA,NA,NA,NA,NA,HOUSun 1:00 PM,NA,2,NA,K31,2/2,1/1,9%,NA,NA,NA,NA,NA,NA,NA
Joshua Karty,K,LAR,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,2.7,9.7,NA,18562,FleaFlicker,16775,NA,NA,NA,NA,NA,@NOSun 4:05 PM,NA,6,NA,K22,2/2,2/2,12%,NA,NA,NA,NA,NA,NA,NA
Cairo Santos,K,CHI,NA,2,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,1.7,9.68,NA,10888,FleaFlicker,11945,NA,NA,NA,NA,NA,@DETL 20-23,NA,7,9.68,K29,2/2,1/1,28%,NA,NA,NA,NA,NA,NA,NA
Wil Lutz,K,DEN,NA,2,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,2.6,9.56,NA,12611,FleaFlicker,12956,NA,NA,NA,NA,NA,CLEMon 8:15 PM,NA,4,NA,K7,2/2,2/2,51%,NA,NA,NA,NA,NA,NA,NA
Zane Gonzalez,K,WAS,NA,2,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,2.5,9.53,NA,13085,FleaFlicker,13347,NA,NA,NA,NA,NA,TENSun 1:00 PM,NA,4,NA,NA,2/1,2/2,5%,NA,NA,NA,NA,NA,NA,NA
Tyler Bass,K,BUF,NA,2,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,2.5,9.53,NA,15626,FleaFlicker,14983,NA,NA,NA,NA,NA,SFSun 8:20 PM,NA,2,NA,K9,2/1,2/2,66%,NA,NA,NA,NA,NA,NA,NA
Chad Ryland,K,ARI,NA,2,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,2.3,9.32,NA,17688,FleaFlicker,16292,NA,NA,NA,NA,NA,@MINSun 1:00 PM,NA,1,NA,K23,2/1,2/2,5%,NA,NA,NA,NA,NA,NA,NA
Jake Bates,K,DET,NA,2,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3,3.3,9.29,NA,18337,FleaFlicker,16846,NA,NA,NA,NA,NA,CHIW 23-20,NA,5,9.29,K4,2/2,3/3,64%,NA,NA,NA,NA,NA,NA,NA
Jake Moody,K,SF,NA,2,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,2.3,9.27,NA,17665,FleaFlicker,16286,NA,NA,NA,NA,NA,@BUFSun 8:20 PM,NA,9,NA,K8,2/1,2/2,58%,NA,NA,NA,NA,NA,NA,NA
Blake Grupe,K,NO,NA,2,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,2.2,9.2,NA,17834,FleaFlicker,16444,NA,NA,NA,NA,NA,LARSun 4:05 PM,NA,2,NA,K14,2/2,2/2,20%,NA,NA,NA,NA,NA,NA,NA
Younghoe Koo,K,ATL,NA,2,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,2.2,9.16,NA,13324,FleaFlicker,13403,NA,NA,NA,NA,NA,LACSun 1:00 PM,NA,2,NA,K10,2/1,2/2,63%,NA,NA,NA,NA,NA,NA,NA
Eddy Pineiro,K,CAR,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,2.1,9.06,NA,13986,FleaFlicker,13719,NA,NA,NA,NA,NA,TBSun 4:05 PM,NA,1,NA,K30,2/1,2/2,4%,NA,NA,NA,NA,NA,NA,NA
Cameron Dicker,K,LAC,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,2.8,8.79,NA,17315,FleaFlicker,15979,NA,NA,NA,NA,NA,@ATLSun 1:00 PM,NA,5,NA,K2,2/2,2/2,73%,NA,NA,NA,NA,NA,NA,NA
Ka'imi Fairbairn,K,HOU,NA,2,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,2.6,8.6,NA,12347,FleaFlicker,12860,NA,NA,NA,NA,NA,@JACSun 1:00 PM,NA,4,NA,K1,2/2,2/2,93%,NA,NA,NA,NA,NA,NA,NA
Daniel Carlson,K,LV,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,1.4,8.45,NA,13947,FleaFlicker,13718,NA,NA,NA,NA,NA,@KCFri 3:00 PM,NA,0,NA,K15,2/2,1/1,19%,NA,NA,NA,NA,NA,NA,NA
Brandon Aubrey,K,DAL,NA,2,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,2.4,8.38,NA,18330,FleaFlicker,16414,NA,NA,NA,NA,NA,NYGW 27-20,NA,7,8.38,K5,2/2,2/2,92%,NA,NA,NA,NA,NA,NA,NA
Anders Carlson,K,NYJ,NA,2,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,8.01,NA,17790,FleaFlicker,16339,NA,NA,NA,NA,NA,SEASun 1:00 PM,NA,2,NA,NA,2/1,2/2,3%,NA,NA,NA,NA,NA,NA,NA
Matthew Wright,K,KC,NA,1,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,2.2,6.24,NA,15021,FleaFlicker,14426,NA,NA,NA,NA,NA,LVFri 3:00 PM,NA,6,NA,NA,0/0,2/2,2%,NA,NA,NA,NA,NA,NA,NA
Joey Slye,K,NE,NA,1,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,2.2,6.18,NA,15366,FleaFlicker,14600,NA,NA,NA,NA,NA,INDSun 1:00 PM,NA,4,NA,K28,1/1,2/2,13%,NA,NA,NA,NA,NA,NA,NA
Graham Gano,K,NYG,NA,1,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,1.7,5.71,NA,6304,FleaFlicker,9694,NA,NA,NA,NA,NA,@DALL 20-27,NA,1,5.71,K32,1/1,1/1,4%,NA,NA,NA,NA,NA,NA,NA
Evan McPherson,K,CIN,NA,1,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,2.7,5.66,NA,16457,FleaFlicker,15368,NA,NA,NA,NA,NA,PITSun 1:00 PM,NA,2,NA,K21,1/2,2/2,48%,NA,NA,NA,NA,NA,NA,NA
Brandon McManus,K,GB,NA,1,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,2.6,5.56,NA,9754,FleaFlicker,11947,NA,NA,NA,NA,NA,MIAW 30-17,NA,0,5.56,K18,1/1,2/2,13%,NA,NA,NA,NA,NA,NA,NA
Jake Elliott,K,PHI,NA,1,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,2.6,5.56,NA,13035,FleaFlicker,13303,NA,NA,NA,NA,NA,@BALSun 4:25 PM,NA,5,NA,K12,1/1,2/2,61%,NA,NA,NA,NA,NA,NA,NA
IRMatt Prater,K,ARI,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,4221,FleaFlicker,8930,NA,NA,NA,NA,NA,@MINSun 1:00 PM,NA,1,NA,NA,0/0,0/0,7%,NA,NA,NA,NA,NA,NA,NA
IRGreg Zuerlein,K,NYJ,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,8608,FleaFlicker,10868,NA,NA,NA,NA,NA,SEASun 1:00 PM,NA,2,NA,NA,0/0,0/0,10%,NA,NA,NA,NA,NA,NA,NA
Jude McAtamney,K,NYG,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,19165,FleaFlicker,16848,NA,NA,NA,NA,NA,@DALL 20-27,NA,1,NA,NA,0/0,0/0,1%,NA,NA,NA,NA,NA,NA,NA
Jake Bates,K,DET,NA,2.01,2.31,0.03,NA,0.58,NA,0.67,NA,0.54,NA,0.19,NA,4.02,NA,10.96,NA,jake-bates,NumberFire,16846,NA,NA,NA,NA,NA,CHI,NA,NA,NA,NA,NA,NA,NA,5.87,16.05,#11,1,10.97,10.97,10.97
Chase McLaughlin,K,TB,NA,1.79,2,0.05,NA,0.63,NA,0.62,NA,0.41,NA,0.07,NA,3.47,NA,9.37,NA,chase-mclaughlin,NumberFire,14717,NA,NA,NA,NA,NA,CAR,NA,NA,NA,NA,NA,NA,NA,5.48,13.26,#31,2,9.36,9.36,9.36
Wil Lutz,K,DEN,NA,1.85,2.22,0.04,NA,0.56,NA,0.62,NA,0.51,NA,0.15,NA,2.89,NA,9.34,NA,wil-lutz,NumberFire,12956,NA,NA,NA,NA,NA,CLE,NA,NA,NA,NA,NA,NA,NA,4.87,13.81,#20,3,9.34,9.34,9.34
Cameron Dicker,K,LAC,NA,1.76,2.19,0.06,NA,0.48,NA,0.48,NA,0.49,NA,0.22,NA,3.14,NA,9.27,NA,cameron-dicker,NumberFire,15979,NA,NA,NA,NA,NA,ATL,NA,NA,NA,NA,NA,NA,NA,4.93,13.61,#21,4,9.26,9.26,9.26
Tyler Bass,K,BUF,NA,1.69,1.99,0,NA,0.35,NA,0.61,NA,0.65,NA,0.14,NA,2.69,NA,8.88,NA,tyler-bass,NumberFire,14983,NA,NA,NA,NA,NA,SF,NA,NA,NA,NA,NA,NA,NA,4.5,13.26,#14,5,8.87,8.87,8.87
Blake Grupe,K,NO,NA,1.9,2.21,0,NA,0.52,NA,0.52,NA,0.62,NA,0.16,NA,2.46,NA,8.88,NA,blake-grupe,NumberFire,16444,NA,NA,NA,NA,NA,LA,NA,NA,NA,NA,NA,NA,NA,4.5,13.26,#22,5,8.86,8.86,8.86
Eddy Pineiro,K,CAR,NA,1.84,2.02,0.02,NA,0.49,NA,0.57,NA,0.46,NA,0.27,NA,2.42,NA,8.86,NA,eddy-pineiro,NumberFire,13719,NA,NA,NA,NA,NA,TB,NA,NA,NA,NA,NA,NA,NA,3.87,13.85,#27,7,8.85,8.85,8.85
Chris Boswell,K,PIT,NA,1.71,1.91,0,NA,0.41,NA,0.62,NA,0.53,NA,0.09,NA,3.13,NA,8.8,NA,chris-boswell,NumberFire,11936,NA,NA,NA,NA,NA,CIN,NA,NA,NA,NA,NA,NA,NA,4.82,12.78,#29,8,8.79,8.79,8.79
Ka'imi Fairbairn,K,HOU,NA,1.85,2.19,0.08,NA,0.47,NA,0.62,NA,0.51,NA,0.14,NA,2.5,NA,8.75,NA,ka-imi-fairbairn,NumberFire,12860,NA,NA,NA,NA,NA,JAC,NA,NA,NA,NA,NA,NA,NA,4.82,12.68,#32,9,8.75,8.75,8.75
Jason Myers,K,SEA,NA,1.89,2.1,0.02,NA,0.6,NA,0.69,NA,0.45,NA,0.12,NA,2.4,NA,8.74,NA,jason-myers,NumberFire,12437,NA,NA,NA,NA,NA,NYJ,NA,NA,NA,NA,NA,NA,NA,4.47,13.01,#19,10,8.73,8.73,8.73
Matthew Wright,K,SF,NA,1.63,1.83,0,NA,0.59,NA,0.51,NA,0.36,NA,0.17,NA,3.14,NA,8.73,NA,matthew-wright,NumberFire,14426,NA,NA,NA,NA,NA,BUF,NA,NA,NA,NA,NA,NA,NA,4.59,12.87,#7,11,8.73,8.73,8.73
Nick Folk,K,TEN,NA,1.81,1.94,0.02,NA,0.43,NA,0.61,NA,0.48,NA,0.25,NA,2.27,NA,8.63,NA,nick-folk,NumberFire,8851,NA,NA,NA,NA,NA,WSH,NA,NA,NA,NA,NA,NA,NA,4.07,13.19,#28,12,8.62,8.62,8.62
Brandon Aubrey,K,DAL,NA,1.88,2.2,0.02,NA,0.54,NA,0.67,NA,0.5,NA,0.12,NA,2.29,NA,8.57,NA,brandon-aubrey,NumberFire,16414,NA,NA,NA,NA,NA,NYG,NA,NA,NA,NA,NA,NA,NA,3.94,13.2,#18,13,8.58,8.58,8.58
Joshua Karty,K,LA,NA,1.55,2.15,0.03,NA,0.39,NA,0.64,NA,0.37,NA,0.14,NA,2.98,NA,8.35,NA,joshua-karty,NumberFire,16775,NA,NA,NA,NA,NA,NO,NA,NA,NA,NA,NA,NA,NA,2.91,13.79,#17,14,8.34,8.34,8.34
Brandon McManus,K,GB,NA,1.6,1.84,0.04,NA,0.48,NA,0.5,NA,0.48,NA,0.15,NA,2.56,NA,8.28,NA,brandon-mcmanus,NumberFire,11947,NA,NA,NA,NA,NA,MIA,NA,NA,NA,NA,NA,NA,NA,5.22,11.34,#8,15,8.29,8.29,8.29
Cairo Santos,K,CHI,NA,2.07,2.26,0,NA,0.36,NA,0.67,NA,0.65,NA,0.24,NA,1.34,NA,8.24,NA,cairo-santos,NumberFire,11945,NA,NA,NA,NA,NA,DET,NA,NA,NA,NA,NA,NA,NA,3.57,12.91,#3,16,8.23,8.23,8.23
Cam Little,K,JAC,NA,1.77,2.2,0,NA,0.56,NA,0.32,NA,0.49,NA,0.39,NA,1.65,NA,8.21,NA,cam-little,NumberFire,16680,NA,NA,NA,NA,NA,HOU,NA,NA,NA,NA,NA,NA,NA,2.83,13.59,#6,17,8.2,8.2,8.2
John Parker Romo,K,MIN,NA,1.59,1.75,0.02,NA,0.46,NA,0.54,NA,0.32,NA,0.26,NA,2.52,NA,8.15,NA,john-parker-romo,NumberFire,16405,NA,NA,NA,NA,NA,ARI,NA,NA,NA,NA,NA,NA,NA,3.98,12.32,#23,18,8.16,8.16,8.16
Matt Gay,K,IND,NA,1.66,2.05,0.04,NA,0.45,NA,0.48,NA,0.53,NA,0.18,NA,2.16,NA,8.1,NA,matt-gay,NumberFire,14244,NA,NA,NA,NA,NA,NE,NA,NA,NA,NA,NA,NA,NA,4,12.2,#26,19,8.09,8.09,8.09
Zane Gonzalez,K,WSH,NA,1.58,1.67,0,NA,0.49,NA,0.4,NA,0.49,NA,0.16,NA,2.68,NA,8.1,NA,zane-gonzalez,NumberFire,13347,NA,NA,NA,NA,NA,TEN,NA,NA,NA,NA,NA,NA,NA,4.35,11.85,#12,19,8.11,8.11,8.11
Justin Tucker,K,BAL,NA,1.48,1.91,0,NA,0.56,NA,0.44,NA,0.33,NA,0.17,NA,2.92,NA,8.09,NA,justin-tucker,NumberFire,10976,NA,NA,NA,NA,NA,PHI,NA,NA,NA,NA,NA,NA,NA,4.08,12.1,#5,21,8.09,8.09,8.09
Chad Ryland,K,ARI,NA,1.42,1.73,0.06,NA,0.58,NA,0.27,NA,0.33,NA,0.19,NA,2.99,NA,7.98,NA,chad-ryland,NumberFire,16292,NA,NA,NA,NA,NA,MIN,NA,NA,NA,NA,NA,NA,NA,4.32,11.64,#1,22,7.99,7.99,7.99
Joey Slye,K,NE,NA,1.61,1.81,0.02,NA,0.55,NA,0.51,NA,0.49,NA,0.11,NA,2.03,NA,7.78,NA,joey-slye,NumberFire,14600,NA,NA,NA,NA,NA,IND,NA,NA,NA,NA,NA,NA,NA,3.56,12,#16,23,7.78,7.78,7.78
