player,pos,team,games,fg,fg_att,fg_0019,fg_att_0019,fg_2029,fg_att_2029,fg_3039,fg_att_3039,fg_4049,fg_att_4049,fg_50,fg_att_50,xp,xp_att,site_pts,site_fppg,src_id,data_src,id,fg_50_att,fg_49,fg_49_att,fg_39,fg_att_39,opp,fg_miss,bye,curr_site_pts,draft_rank,fg_pct,xp_pct,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_pos,FanDuel FP,draftkings_site_points,yahoo_site_points
"Seibert, Austin",K,WAS,NA,2.5,2.8,0,NA,0.9,NA,0.7,NA,0.8,NA,0.1,NA,2.4,2.4,9.9,NA,NA,FantasySharks,14258,NA,NA,NA,NA,NA,@NYG,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Koo, Younghoe",K,ATL,NA,2.3,2.7,0,NA,0.6,NA,0.7,NA,0.5,NA,0.5,NA,2.3,2.3,9.6,NA,NA,FantasySharks,13403,NA,NA,NA,NA,NA,DAL,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fairbairn, Ka'imi",K,HOU,NA,2.1,2.4,0,NA,0.4,NA,0.8,NA,0.3,NA,0.7,NA,2,2,9.4,NA,NA,FantasySharks,12860,NA,NA,NA,NA,NA,@NYJ,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Butker, Harrison",K,KCC,NA,2.1,2.3,0.1,NA,0.6,NA,0.7,NA,0.4,NA,0.4,NA,2.6,2.6,9.3,NA,NA,FantasySharks,13354,NA,NA,NA,NA,NA,TBB,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reichard, Will",K,MIN,NA,1.8,1.9,0,NA,0.4,NA,0.5,NA,0.4,NA,0.5,NA,2.6,2.7,9.1,NA,NA,FantasySharks,16681,NA,NA,NA,NA,NA,IND,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dicker, Cameron",K,LAC,NA,2,2.2,0,NA,0.6,NA,0.4,NA,0.7,NA,0.4,NA,1.6,1.7,8.5,NA,NA,FantasySharks,15979,NA,NA,NA,NA,NA,@CLE,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lutz, Wil",K,DEN,NA,2,2.2,0,NA,0.4,NA,0.7,NA,0.6,NA,0.2,NA,2.1,2.2,8.5,NA,NA,FantasySharks,12956,NA,NA,NA,NA,NA,@BAL,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bates, Jake",K,DET,NA,1.4,1.5,0,NA,0.2,NA,0.7,NA,0.4,NA,0.1,NA,3.6,3.8,8.3,NA,NA,FantasySharks,16846,NA,NA,NA,NA,NA,@GBP,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Elliott, Jake",K,PHI,NA,1.6,1.8,0,NA,0.4,NA,0.5,NA,0.5,NA,0.2,NA,2.9,2.9,8.1,NA,NA,FantasySharks,13303,NA,NA,NA,NA,NA,JAC,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Myers, Jason",K,SEA,NA,1.9,2.3,0,NA,0.4,NA,0.7,NA,0.5,NA,0.3,NA,2.3,2.3,8.1,NA,NA,FantasySharks,12437,NA,NA,NA,NA,NA,LAR,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tucker, Justin",K,BAL,NA,1.6,2.1,0,NA,0.5,NA,0.5,NA,0.5,NA,0.2,NA,3.1,3.1,7.7,NA,NA,FantasySharks,10976,NA,NA,NA,NA,NA,DEN,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Little, Cam",K,JAC,NA,1.7,1.9,0,NA,0.4,NA,0.5,NA,0.5,NA,0.2,NA,2.1,2.1,7.6,NA,NA,FantasySharks,16680,NA,NA,NA,NA,NA,@PHI,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McLaughlin, Chase",K,TBB,NA,1.6,1.7,0,NA,0.5,NA,0.5,NA,0.1,NA,0.5,NA,2.4,2.5,7.6,NA,NA,FantasySharks,14717,NA,NA,NA,NA,NA,@KCC,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Grupe, Blake",K,NOS,NA,1.7,2,0,NA,0.5,NA,0.4,NA,0.6,NA,0.2,NA,2.3,2.4,7.5,NA,NA,FantasySharks,16444,NA,NA,NA,NA,NA,@CAR,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carlson, Daniel",K,LVR,NA,1.8,2.1,0,NA,0.5,NA,0.6,NA,0.4,NA,0.3,NA,1.8,1.8,7.5,NA,NA,FantasySharks,13718,NA,NA,NA,NA,NA,@CIN,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McManus, Brandon",K,GBP,NA,1.8,2.2,0,NA,0.4,NA,0.7,NA,0.6,NA,0.1,NA,2.5,2.6,7.5,NA,NA,FantasySharks,11947,NA,NA,NA,NA,NA,DET,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bass, Tyler",K,BUF,NA,1.4,1.7,0,NA,0.4,NA,0.6,NA,0.2,NA,0.2,NA,3.4,3.5,7.4,NA,NA,FantasySharks,14983,NA,NA,NA,NA,NA,MIA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pineiro, Eddy",K,CAR,NA,1.7,1.8,0,NA,0.5,NA,0.5,NA,0.6,NA,0.2,NA,1.7,1.8,7.2,NA,NA,FantasySharks,13719,NA,NA,NA,NA,NA,NOS,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Santos, Cairo",K,CHI,NA,1.6,1.8,0,NA,0.4,NA,0.4,NA,0.4,NA,0.4,NA,2.2,2.4,7.2,NA,NA,FantasySharks,11945,NA,NA,NA,NA,NA,@ARI,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McPherson, Evan",K,CIN,NA,1.5,1.9,0,NA,0.5,NA,0.4,NA,0.3,NA,0.3,NA,2.6,2.7,7.1,NA,NA,FantasySharks,15368,NA,NA,NA,NA,NA,LVR,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Folk, Nick",K,TEN,NA,1.4,1.5,0,NA,0.4,NA,0.2,NA,0.4,NA,0.3,NA,1.8,1.9,6.9,NA,NA,FantasySharks,8851,NA,NA,NA,NA,NA,NEP,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gay, Matt",K,IND,NA,1.6,1.9,0,NA,0.4,NA,0.6,NA,0.2,NA,0.2,NA,1.9,1.9,6.2,NA,NA,FantasySharks,14244,NA,NA,NA,NA,NA,@MIN,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sanders, Jason",K,MIA,NA,1.5,1.9,0,NA,0.3,NA,0.5,NA,0.3,NA,0.4,NA,2,2,6.2,NA,NA,FantasySharks,13832,NA,NA,NA,NA,NA,@BUF,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ryland, Chad",K,ARI,NA,1.5,1.8,0,NA,0.1,NA,0.7,NA,0.4,NA,0.2,NA,1.6,1.7,6.1,NA,NA,FantasySharks,16292,NA,NA,NA,NA,NA,CHI,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hopkins, Dustin",K,CLE,NA,1.6,1.9,0,NA,0.3,NA,0.5,NA,0.5,NA,0.4,NA,1.2,1.4,6.1,NA,NA,FantasySharks,11387,NA,NA,NA,NA,NA,LAC,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Slye, Joey",K,NEP,NA,1.3,1.5,0,NA,0.3,NA,0.5,NA,0.3,NA,0.2,NA,1.7,1.8,5.7,NA,NA,FantasySharks,14600,NA,NA,NA,NA,NA,@TEN,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Karty, Joshua",K,LAR,NA,1.4,1.8,0,NA,0.4,NA,0.5,NA,0.3,NA,0.2,NA,1.8,2.1,5.6,NA,NA,FantasySharks,16775,NA,NA,NA,NA,NA,@SEA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gano, Graham",K,NYG,NA,1.2,1.7,0,NA,0.3,NA,0.4,NA,0.3,NA,0.2,NA,0.9,0.9,3.6,NA,NA,FantasySharks,9694,NA,NA,NA,NA,NA,WAS,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nick Folk,K,TEN,NA,2,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,1.9,11.85,NA,4780,FleaFlicker,8851,NA,NA,NA,NA,NA,NESun 1:00 PM,NA,5,NA,K29,2/2,1/1,37%,NA,NA,NA,NA,NA,NA,NA
Justin Tucker,K,BAL,NA,2,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,2.8,10.8,NA,8663,FleaFlicker,10976,NA,NA,NA,NA,NA,DENSun 1:00 PM,NA,4,NA,K2,2/2,2/2,97%,NA,NA,NA,NA,NA,NA,NA
Jason Myers,K,SEA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,2.3,10.3,NA,11124,FleaFlicker,12437,NA,NA,NA,NA,NA,LARSun 4:25 PM,NA,0,NA,K12,2/2,2/2,51%,NA,NA,NA,NA,NA,NA,NA
Chase McLaughlin,K,TB,NA,2,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,2.1,10.14,NA,15412,FleaFlicker,14717,NA,NA,NA,NA,NA,@KCMon 8:15 PM,NA,1,NA,K22,2/1,2/2,65%,NA,NA,NA,NA,NA,NA,NA
Cam Little,K,JAC,NA,2,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,2.1,10.11,NA,18510,FleaFlicker,16680,NA,NA,NA,NA,NA,@PHISun 4:05 PM,NA,2,NA,NA,2/1,2/2,15%,NA,NA,NA,NA,NA,NA,NA
Jake Elliott,K,PHI,NA,2,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,10.03,NA,13035,FleaFlicker,13303,NA,NA,NA,NA,NA,JACSun 4:05 PM,NA,5,NA,K6,2/1,3/3,57%,NA,NA,NA,NA,NA,NA,NA
Jason Sanders,K,MIA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,10.02,NA,13977,FleaFlicker,13832,NA,NA,NA,NA,NA,@BUFSun 1:00 PM,NA,6,NA,K16,2/2,2/2,50%,NA,NA,NA,NA,NA,NA,NA
Matt Gay,K,IND,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,9.97,NA,14848,FleaFlicker,14244,NA,NA,NA,NA,NA,@MINSun 8:20 PM,NA,4,NA,K18,2/2,1/1,36%,NA,NA,NA,NA,NA,NA,NA
Tyler Bass,K,BUF,NA,2,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,9.95,NA,15626,FleaFlicker,14983,NA,NA,NA,NA,NA,MIASun 1:00 PM,NA,2,NA,K9,2/1,2/2,70%,NA,NA,NA,NA,NA,NA,NA
Dustin Hopkins,K,CLE,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,1.9,9.9,NA,9416,FleaFlicker,11387,NA,NA,NA,NA,NA,LACSun 1:00 PM,NA,0,NA,K27,2/1,1/1,24%,NA,NA,NA,NA,NA,NA,NA
Younghoe Koo,K,ATL,NA,2,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9,2.9,9.87,NA,13324,FleaFlicker,13403,NA,NA,NA,NA,NA,DALSun 1:00 PM,NA,2,NA,K4,2/1,2/2,90%,NA,NA,NA,NA,NA,NA,NA
Harrison Butker,K,KC,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,2.6,9.64,NA,13124,FleaFlicker,13354,NA,NA,NA,NA,NA,TBMon 8:15 PM,NA,6,NA,K3,2/2,2/2,86%,NA,NA,NA,NA,NA,NA,NA
Blake Grupe,K,NO,NA,2,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,2.4,9.35,NA,17834,FleaFlicker,16444,NA,NA,NA,NA,NA,@CARSun 1:00 PM,NA,2,NA,K21,2/2,2/2,24%,NA,NA,NA,NA,NA,NA,NA
Austin Seibert,K,WAS,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,2.3,9.32,NA,14847,FleaFlicker,14258,NA,NA,NA,NA,NA,@NYGSun 1:00 PM,NA,4,NA,K11,2/1,2/2,71%,NA,NA,NA,NA,NA,NA,NA
Wil Lutz,K,DEN,NA,2,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,2.1,9.13,NA,12611,FleaFlicker,12956,NA,NA,NA,NA,NA,@BALSun 1:00 PM,NA,4,NA,K15,2/1,2/2,38%,NA,NA,NA,NA,NA,NA,NA
Chad Ryland,K,ARI,NA,2,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,2.1,9.06,NA,17688,FleaFlicker,16292,NA,NA,NA,NA,NA,CHISun 4:05 PM,NA,1,NA,NA,2/1,2/2,3%,NA,NA,NA,NA,NA,NA,NA
Riley Patterson,K,NYJ,NA,2,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,8.97,NA,16587,FleaFlicker,15369,NA,NA,NA,NA,NA,HOUW 21-13,NA,2,8.97,NA,2/2,1/1,1%,NA,NA,NA,NA,NA,NA,NA
Jake Bates,K,DET,NA,2,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9,2.9,8.85,NA,18337,FleaFlicker,16846,NA,NA,NA,NA,NA,@GBSun 4:25 PM,NA,5,NA,K24,2/1,2/2,22%,NA,NA,NA,NA,NA,NA,NA
Daniel Carlson,K,LV,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,1.8,8.8,NA,13947,FleaFlicker,13718,NA,NA,NA,NA,NA,@CINSun 1:00 PM,NA,0,NA,K19,2/1,1/1,19%,NA,NA,NA,NA,NA,NA,NA
Jude McAtamney,K,NYG,NA,2,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,1.7,8.73,NA,19165,FleaFlicker,16848,NA,NA,NA,NA,NA,WASSun 1:00 PM,NA,1,NA,NA,2/1,1/1,1%,NA,NA,NA,NA,NA,NA,NA
Evan McPherson,K,CIN,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,2.6,8.56,NA,16457,FleaFlicker,15368,NA,NA,NA,NA,NA,LVSun 1:00 PM,NA,2,NA,K7,2/2,2/2,68%,NA,NA,NA,NA,NA,NA,NA
Will Reichard,K,MIN,NA,2,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,2.5,8.51,NA,18573,FleaFlicker,16681,NA,NA,NA,NA,NA,INDSun 8:20 PM,NA,6,NA,K20,2/2,2/2,41%,NA,NA,NA,NA,NA,NA,NA
Brandon Aubrey,K,DAL,NA,2,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,2.2,8.21,NA,18330,FleaFlicker,16414,NA,NA,NA,NA,NA,@ATLSun 1:00 PM,NA,7,NA,K1,2/1,2/2,94%,NA,NA,NA,NA,NA,NA,NA
Cameron Dicker,K,LAC,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,2.2,8.2,NA,17315,FleaFlicker,15979,NA,NA,NA,NA,NA,@CLESun 1:00 PM,NA,5,NA,K14,2/2,2/2,49%,NA,NA,NA,NA,NA,NA,NA
Ka'imi Fairbairn,K,HOU,NA,2,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,2.2,8.17,NA,12347,FleaFlicker,12860,NA,NA,NA,NA,NA,@NYJL 13-21,NA,4,8.17,K5,2/2,2/2,92%,NA,NA,NA,NA,NA,NA,NA
Joshua Karty,K,LAR,NA,1,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,2.6,6.62,NA,18562,FleaFlicker,16775,NA,NA,NA,NA,NA,@SEASun 4:25 PM,NA,6,NA,K26,1/1,2/2,7%,NA,NA,NA,NA,NA,NA,NA
Cairo Santos,K,CHI,NA,1,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,2.5,6.55,NA,10888,FleaFlicker,11945,NA,NA,NA,NA,NA,@ARISun 4:05 PM,NA,7,NA,K17,1/1,2/2,25%,NA,NA,NA,NA,NA,NA,NA
Joey Slye,K,NE,NA,1,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,1.9,5.86,NA,15366,FleaFlicker,14600,NA,NA,NA,NA,NA,@TENSun 1:00 PM,NA,4,NA,K28,1/1,1/1,6%,NA,NA,NA,NA,NA,NA,NA
Eddy Pineiro,K,CAR,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,1.9,5.85,NA,13986,FleaFlicker,13719,NA,NA,NA,NA,NA,NOSun 1:00 PM,NA,1,NA,NA,1/1,1/1,4%,NA,NA,NA,NA,NA,NA,NA
Brandon McManus,K,GB,NA,1,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,2.5,5.5,NA,9754,FleaFlicker,11947,NA,NA,NA,NA,NA,DETSun 4:25 PM,NA,0,NA,K25,1/1,2/2,11%,NA,NA,NA,NA,NA,NA,NA
IRGreg Joseph,K,NYG,NA,1,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,1.2,5.18,NA,14337,FleaFlicker,13898,NA,NA,NA,NA,NA,WASSun 1:00 PM,NA,1,NA,NA,0/0,1/1,7%,NA,NA,NA,NA,NA,NA,NA
IRGraham Gano,K,NYG,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,6304,FleaFlicker,9694,NA,NA,NA,NA,NA,WASSun 1:00 PM,NA,1,NA,NA,0/0,0/0,4%,NA,NA,NA,NA,NA,NA,NA
IRGreg Zuerlein,K,NYJ,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,8608,FleaFlicker,10868,NA,NA,NA,NA,NA,HOUW 21-13,NA,2,NA,K23,0/0,0/0,14%,NA,NA,NA,NA,NA,NA,NA
Spencer Shrader,K,NYJ,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,18967,FleaFlicker,16896,NA,NA,NA,NA,NA,HOUW 21-13,NA,2,NA,NA,0/0,0/0,1%,NA,NA,NA,NA,NA,NA,NA
Will Reichard,K,MIN,NA,2.36,2.51,0.04,NA,0.8,NA,0.5,NA,0.83,NA,0.17,NA,2.42,NA,10.59,NA,will-reichard,NumberFire,16681,NA,NA,NA,NA,NA,IND,NA,NA,NA,NA,NA,NA,NA,5.4,15.78,#17,1,10.61,10.61,10.61
Nick Folk,K,TEN,NA,1.98,2.44,0,NA,0.27,NA,0.46,NA,0.87,NA,0.43,NA,1.77,NA,9.56,NA,nick-folk,NumberFire,8851,NA,NA,NA,NA,NA,NE,NA,NA,NA,NA,NA,NA,NA,3.53,15.59,#29,2,9.59,9.59,9.59
Blake Grupe,K,NO,NA,1.99,2.37,0,NA,0.7,NA,0.58,NA,0.67,NA,0.05,NA,2.78,NA,9.54,NA,blake-grupe,NumberFire,16444,NA,NA,NA,NA,NA,CAR,NA,NA,NA,NA,NA,NA,NA,5.41,13.67,#32,3,9.55,9.55,9.55
Brandon Aubrey,K,DAL,NA,1.82,1.93,0,NA,0.41,NA,0.58,NA,0.54,NA,0.45,NA,1.97,NA,9.33,NA,brandon-aubrey,NumberFire,16414,NA,NA,NA,NA,NA,ATL,NA,NA,NA,NA,NA,NA,NA,4.93,13.73,#22,4,9.35,9.35,9.35
Austin Seibert,K,WSH,NA,1.85,2.05,0.04,NA,0.67,NA,0.59,NA,0.5,NA,0.1,NA,2.76,NA,9.15,NA,austin-seibert,NumberFire,14258,NA,NA,NA,NA,NA,NYG,NA,NA,NA,NA,NA,NA,NA,5.84,12.46,#15,5,9.16,9.16,9.16
Cameron Dicker,K,LAC,NA,1.9,2.1,0.04,NA,0.59,NA,0.64,NA,0.39,NA,0.24,NA,2.42,NA,8.99,NA,cameron-dicker,NumberFire,15979,NA,NA,NA,NA,NA,CLE,NA,NA,NA,NA,NA,NA,NA,4.18,13.8,#19,6,8.99,8.99,8.99
Justin Tucker,K,BAL,NA,1.96,2.26,0,NA,0.56,NA,0.53,NA,0.55,NA,0.22,NA,2.38,NA,8.94,NA,justin-tucker,NumberFire,10976,NA,NA,NA,NA,NA,DEN,NA,NA,NA,NA,NA,NA,NA,4.37,13.51,#1,7,8.95,8.95,8.95
Ka'imi Fairbairn,K,HOU,NA,2.15,2.46,0.02,NA,0.65,NA,0.54,NA,0.66,NA,0.12,NA,1.92,NA,8.8,NA,ka-imi-fairbairn,NumberFire,12860,NA,NA,NA,NA,NA,NYJ,NA,NA,NA,NA,NA,NA,NA,2.94,14.66,#16,8,8.79,8.79,8.79
Jake Bates,K,DET,NA,1.72,1.99,0,NA,0.63,NA,0.7,NA,0.31,NA,0.13,NA,2.91,NA,8.78,NA,jake-bates,NumberFire,16846,NA,NA,NA,NA,NA,GB,NA,NA,NA,NA,NA,NA,NA,4.72,12.84,#9,9,8.79,8.79,8.79
Riley Patterson,K,JAC,NA,1.83,2.27,0.02,NA,0.55,NA,0.63,NA,0.59,NA,0.07,NA,2.44,NA,8.76,NA,riley-patterson,NumberFire,15369,NA,NA,NA,NA,NA,PHI,NA,NA,NA,NA,NA,NA,NA,3.73,13.79,#14,10,8.75,8.75,8.75
Younghoe Koo,K,ATL,NA,1.56,1.99,0.06,NA,0.42,NA,0.47,NA,0.47,NA,0.14,NA,3.31,NA,8.73,NA,younghoe-koo,NumberFire,13403,NA,NA,NA,NA,NA,DAL,NA,NA,NA,NA,NA,NA,NA,5.23,12.23,#28,11,8.74,8.74,8.74
Jake Elliott,K,PHI,NA,1.54,1.97,0.06,NA,0.46,NA,0.51,NA,0.39,NA,0.09,NA,3.55,NA,8.64,NA,jake-elliott,NumberFire,13303,NA,NA,NA,NA,NA,JAC,NA,NA,NA,NA,NA,NA,NA,4.04,13.24,#31,12,8.65,8.65,8.65
Harrison Butker,K,KC,NA,1.87,2.18,0.02,NA,0.53,NA,0.58,NA,0.47,NA,0.17,NA,2.49,NA,8.63,NA,harrison-butker,NumberFire,13354,NA,NA,NA,NA,NA,TB,NA,NA,NA,NA,NA,NA,NA,4.67,12.59,#25,13,8.61,8.61,8.61
Jason Myers,K,SEA,NA,1.59,2.09,0.02,NA,0.5,NA,0.46,NA,0.51,NA,0.13,NA,2.82,NA,8.48,NA,jason-myers,NumberFire,12437,NA,NA,NA,NA,NA,LA,NA,NA,NA,NA,NA,NA,NA,3.1,13.86,#24,14,8.45,8.45,8.45
Evan McPherson,K,CIN,NA,1.72,2.17,0.04,NA,0.48,NA,0.55,NA,0.41,NA,0.21,NA,2.54,NA,8.45,NA,evan-mcpherson,NumberFire,15368,NA,NA,NA,NA,NA,LV,NA,NA,NA,NA,NA,NA,NA,3.69,13.21,#20,15,8.44,8.44,8.44
Cairo Santos,K,CHI,NA,1.6,1.95,0,NA,0.43,NA,0.43,NA,0.56,NA,0.16,NA,2.8,NA,8.43,NA,cairo-santos,NumberFire,11945,NA,NA,NA,NA,NA,ARI,NA,NA,NA,NA,NA,NA,NA,2.73,14.13,#30,16,8.42,8.42,8.42
Tyler Bass,K,BUF,NA,1.45,1.88,0.02,NA,0.51,NA,0.47,NA,0.35,NA,0.18,NA,3.08,NA,8.39,NA,tyler-bass,NumberFire,14983,NA,NA,NA,NA,NA,MIA,NA,NA,NA,NA,NA,NA,NA,5.02,11.76,#11,17,8.38,8.38,8.38
Daniel Carlson,K,LV,NA,1.7,1.98,0.02,NA,0.51,NA,0.5,NA,0.56,NA,0.17,NA,2.02,NA,8.19,NA,daniel-carlson,NumberFire,13718,NA,NA,NA,NA,NA,CIN,NA,NA,NA,NA,NA,NA,NA,4.18,12.2,#27,18,8.2,8.2,8.2
Dustin Hopkins,K,CLE,NA,1.8,2.02,0.02,NA,0.58,NA,0.63,NA,0.49,NA,0.14,NA,1.79,NA,8.14,NA,dustin-hopkins,NumberFire,11387,NA,NA,NA,NA,NA,LAC,NA,NA,NA,NA,NA,NA,NA,3.59,12.69,#5,19,8.14,8.14,8.14
Eddy Pineiro,K,CAR,NA,1.78,2.02,0,NA,0.57,NA,0.51,NA,0.58,NA,0.14,NA,1.88,NA,8.12,NA,eddy-pineiro,NumberFire,13719,NA,NA,NA,NA,NA,NO,NA,NA,NA,NA,NA,NA,NA,3.05,13.19,#18,20,8.14,8.14,8.14
Joey Slye,K,NE,NA,1.74,1.93,0.02,NA,0.57,NA,0.44,NA,0.48,NA,0.21,NA,1.92,NA,8,NA,joey-slye,NumberFire,14600,NA,NA,NA,NA,NA,TEN,NA,NA,NA,NA,NA,NA,NA,3.97,12.03,#13,21,7.98,7.98,7.98
Joshua Karty,K,LA,NA,1.46,1.92,0.02,NA,0.54,NA,0.54,NA,0.28,NA,0.11,NA,2.83,NA,7.82,NA,joshua-karty,NumberFire,16775,NA,NA,NA,NA,NA,SEA,NA,NA,NA,NA,NA,NA,NA,4.08,11.56,#21,22,7.8,7.8,7.8
Wil Lutz,K,DEN,NA,1.56,1.86,0,NA,0.49,NA,0.26,NA,0.59,NA,0.14,NA,2.49,NA,7.79,NA,wil-lutz,NumberFire,12956,NA,NA,NA,NA,NA,BAL,NA,NA,NA,NA,NA,NA,NA,3.33,12.25,#26,23,7.8,7.8,7.8
Matt Gay,K,IND,NA,1.63,2.07,0,NA,0.5,NA,0.47,NA,0.45,NA,0.18,NA,2.06,NA,7.66,NA,matt-gay,NumberFire,14244,NA,NA,NA,NA,NA,MIN,NA,NA,NA,NA,NA,NA,NA,2.85,12.47,#2,24,7.67,7.67,7.67
Cam Little,K,JAC,NA,1.5,1.79,0.04,NA,0.45,NA,0.63,NA,0.29,NA,0.16,NA,2.25,NA,7.56,NA,cam-little,NumberFire,16680,NA,NA,NA,NA,NA,PHI,NA,NA,NA,NA,NA,NA,NA,3.23,11.89,#14,25,7.57,7.57,7.57
Chase McLaughlin,K,TB,NA,1.6,1.78,0,NA,0.42,NA,0.45,NA,0.5,NA,0.12,NA,2.31,NA,7.53,NA,chase-mclaughlin,NumberFire,14717,NA,NA,NA,NA,NA,KC,NA,NA,NA,NA,NA,NA,NA,3.05,12.01,#7,26,7.52,7.52,7.52
Brandon McManus,K,GB,NA,1.35,1.51,0,NA,0.43,NA,0.41,NA,0.3,NA,0.23,NA,2.62,NA,7.48,NA,brandon-mcmanus,NumberFire,11947,NA,NA,NA,NA,NA,DET,NA,NA,NA,NA,NA,NA,NA,3.42,11.54,#8,27,7.49,7.49,7.49
Jason Sanders,K,MIA,NA,1.63,2.12,0.02,NA,0.53,NA,0.62,NA,0.35,NA,0.16,NA,1.46,NA,7.17,NA,jason-sanders,NumberFire,13832,NA,NA,NA,NA,NA,BUF,NA,NA,NA,NA,NA,NA,NA,2.96,11.38,#6,28,7.17,7.17,7.17
