team,dst_int,dst_safety,dst_sacks,dst_tackles,dst_fum_rec,dst_fum_force,dst_td,dst_pts_allowed,dst_pts_allowed_g,dst_pass_yds_allowed,dst_rush_yds_allowed,dst_yds_allowed,dst_avg_yds_allowed,site_pts,site_fppg,data_src,id,src_id,pos,player,dst_fum_recvr,dst_fumbles,dst_yds_against,dst_pts_against,opp,bye,curr_site_pts,draft_rank,idp_solo,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value
NA,0.6,0,1.9,NA,0.5,0.8,0.1,26.7,NA,NA,NA,375.4,NA,4.9,NA,FantasyPros,0518,8230,DST,Philadelphia Eagles,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DEN,0.8,0.1,4.3,NA,0.5,NA,0.1,13.5,NA,NA,NA,242,NA,15.4,NA,FantasySharks,0511,NA,D,"Broncos, Denver",NA,NA,NA,NA,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAL,1.2,0,3.2,NA,0.6,NA,0.4,16.3,NA,NA,NA,216.2,NA,15.3,NA,FantasySharks,0516,NA,D,"Cowboys, Dallas",NA,NA,NA,NA,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KCC,0.8,0,2.6,NA,0.3,NA,0.1,13.2,NA,NA,NA,195.3,NA,15.3,NA,FantasySharks,0512,NA,D,"Chiefs, Kansas City",NA,NA,NA,NA,LVR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BUF,1.3,0,2.6,NA,0.6,NA,0.2,17.6,NA,NA,NA,289.3,NA,14.4,NA,FantasySharks,0501,NA,D,"Bills, Buffalo",NA,NA,NA,NA,SFO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DET,1.4,0,2.6,NA,0.3,NA,0.2,14.2,NA,NA,NA,265.2,NA,13.6,NA,FantasySharks,0522,NA,D,"Lions, Detroit",NA,NA,NA,NA,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NYG,0.3,0,3.3,NA,0.9,NA,0.1,20,NA,NA,NA,279,NA,13,NA,FantasySharks,0517,NA,D,"Giants, New York",NA,NA,NA,NA,@DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIN,1.2,0,3.1,NA,0.5,NA,0.2,20,NA,NA,NA,338.9,NA,12.7,NA,FantasySharks,0524,NA,D,"Vikings, Minnesota",NA,NA,NA,NA,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WAS,0.4,0,2.8,NA,0.9,NA,0.1,17.6,NA,NA,NA,252.3,NA,12.3,NA,FantasySharks,0520,NA,D,"Commanders, Washington",NA,NA,NA,NA,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HOU,1.2,0,3.4,NA,0.3,NA,0.2,22.1,NA,NA,NA,315.6,NA,12.1,NA,FantasySharks,0532,NA,D,"Texans, Houston",NA,NA,NA,NA,@JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NYJ,0.3,0,3.4,NA,0.6,NA,0,20.5,NA,NA,NA,271.3,NA,12.1,NA,FantasySharks,0505,NA,D,"Jets, New York",NA,NA,NA,NA,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LAC,0.8,0,3.2,NA,0.2,NA,0,15.6,NA,NA,NA,296.7,NA,11.7,NA,FantasySharks,0514,NA,D,"Chargers, Los Angeles",NA,NA,NA,NA,@ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IND,0.7,0,2.9,NA,0.8,NA,0.1,20,NA,NA,NA,318.6,NA,11.5,NA,FantasySharks,0502,NA,D,"Colts, Indianapolis",NA,NA,NA,NA,@NEP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIT,1,0,2.1,NA,0.8,NA,0.1,19.2,NA,NA,NA,345.5,NA,11.3,NA,FantasySharks,0510,NA,D,"Steelers, Pittsburgh",NA,NA,NA,NA,@CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEP,0.3,0,2.7,NA,0.3,NA,0.2,18.5,NA,NA,NA,283.1,NA,11.3,NA,FantasySharks,0504,NA,D,"Patriots, New England",NA,NA,NA,NA,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JAC,0.6,0,2.3,NA,0.3,NA,0.2,21.3,NA,NA,NA,323.3,NA,9.6,NA,FantasySharks,0509,NA,D,"Jaguars, Jacksonville",NA,NA,NA,NA,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEA,0.8,0.1,2.5,NA,0.3,NA,0.3,21.3,NA,NA,NA,352,NA,9.5,NA,FantasySharks,0515,NA,D,"Seahawks, Seattle",NA,NA,NA,NA,@NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LAR,0.8,0.1,2.5,NA,0.3,NA,0.2,26.3,NA,NA,NA,379.3,NA,9,NA,FantasySharks,0528,NA,D,"Rams, Los Angeles",NA,NA,NA,NA,@NOS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PHI,0.5,0,2,NA,0.5,NA,0,23.8,NA,NA,NA,348.1,NA,8.2,NA,FantasySharks,0518,NA,D,"Eagles, Philadelphia",NA,NA,NA,NA,@BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GBP,0.7,0,2,NA,0.6,NA,0,24.1,NA,NA,NA,369.6,NA,7.8,NA,FantasySharks,0523,NA,D,"Packers, Green Bay",NA,NA,NA,NA,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CLE,0.3,0.1,2.8,NA,0.4,NA,0.1,26.8,NA,NA,NA,369.2,NA,7.7,NA,FantasySharks,0507,NA,D,"Browns, Cleveland",NA,NA,NA,NA,@DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TBB,0.3,0.1,2.8,NA,0.6,NA,0,22.5,NA,NA,NA,362.4,NA,7.6,NA,FantasySharks,0525,NA,D,"Buccaneers, Tampa Bay",NA,NA,NA,NA,@CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARI,0.4,0.2,2.4,NA,0.5,NA,0,21.4,NA,NA,NA,356.4,NA,7.4,NA,FantasySharks,0519,NA,D,"Cardinals, Arizona",NA,NA,NA,NA,@MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LVR,0.5,0,1.8,NA,0.1,NA,0.2,28.1,NA,NA,NA,342.2,NA,6.9,NA,FantasySharks,0513,NA,D,"Raiders, Las Vegas",NA,NA,NA,NA,@KCC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHI,0.6,0,1.6,NA,0.5,NA,0.1,25.1,NA,NA,NA,448.6,NA,6.4,NA,FantasySharks,0521,NA,D,"Bears, Chicago",NA,NA,NA,NA,@DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BAL,0.5,0,2.6,NA,0.3,NA,0,27.8,NA,NA,NA,421.3,NA,6.2,NA,FantasySharks,0531,NA,D,"Ravens, Baltimore",NA,NA,NA,NA,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SFO,0.6,0,1.8,NA,0.2,NA,0.1,30.3,NA,NA,NA,388.8,NA,6.2,NA,FantasySharks,0530,NA,D,"49ers, San Francisco",NA,NA,NA,NA,@BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NOS,0.7,0.1,1.7,NA,0.3,NA,0,25.5,NA,NA,NA,460.2,NA,5.7,NA,FantasySharks,0529,NA,D,"Saints, New Orleans",NA,NA,NA,NA,LAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIA,0.5,0,1.5,NA,0.3,NA,0,28,NA,NA,NA,414.4,NA,5.2,NA,FantasySharks,0503,NA,D,"Dolphins, Miami",NA,NA,NA,NA,@GBP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TEN,0.4,0.1,1.8,NA,0.2,NA,0,33.8,NA,NA,NA,365.3,NA,5.1,NA,FantasySharks,0508,NA,D,"Titans, Tennessee",NA,NA,NA,NA,@WAS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CIN,0.4,0.1,1.6,NA,0.4,NA,0.1,32.7,NA,NA,NA,416.2,NA,4.7,NA,FantasySharks,0506,NA,D,"Bengals, Cincinnati",NA,NA,NA,NA,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAR,0.4,0,1.4,NA,0.3,NA,0,33.9,NA,NA,NA,446.7,NA,3.9,NA,FantasySharks,0527,NA,D,"Panthers, Carolina",NA,NA,NA,NA,TBB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ATL,0.4,0,0.9,NA,0.2,NA,0.1,30.3,NA,NA,NA,422.5,NA,3.8,NA,FantasySharks,0526,NA,D,"Falcons, Atlanta",NA,NA,NA,NA,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WAS,0.8,NA,4.2,NA,0.6,0.7,0.2,18.7,NA,NA,NA,317,NA,13.09,NA,FleaFlicker,0520,2359,DST,Washington Commanders,NA,NA,NA,NA,TENSun 1:00 PM,14,NA,D/ST11,0,52%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NYJ,0.9,NA,3.1,NA,0.5,0.8,0.1,21.1,NA,NA,NA,348.6,NA,10.84,NA,FleaFlicker,0505,2349,DST,New York Jets,NA,NA,NA,NA,SEASun 1:00 PM,12,NA,D/ST15,0,58%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DEN,1,NA,2.9,NA,0.5,0.7,0.2,17.4,NA,NA,NA,330.6,NA,10.45,NA,FleaFlicker,0511,2337,DST,Denver Broncos,NA,NA,NA,NA,CLEMon 8:15 PM,14,NA,D/ST1,0,81%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DET,0.8,NA,3.1,NA,0.5,0.7,0.1,19.4,NA,NA,NA,315.1,NA,10.45,NA,FleaFlicker,0522,2338,DST,Detroit Lions,NA,NA,NA,NA,CHIW 23-20,5,10.45,D/ST5,0,69%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BAL,0.7,NA,3,NA,0.5,0.8,0.1,23.1,NA,NA,NA,350,NA,10.25,NA,FleaFlicker,0531,2330,DST,Baltimore Ravens,NA,NA,NA,NA,PHISun 4:25 PM,14,NA,D/ST23,0,76%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIT,0.6,NA,2.8,NA,0.5,0.9,0.1,24.2,NA,NA,NA,354.3,NA,10.21,NA,FleaFlicker,0510,2352,DST,Pittsburgh Steelers,NA,NA,NA,NA,@CINSun 1:00 PM,9,NA,D/ST2,0,89%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CIN,0.6,NA,3.1,NA,0.5,0.7,0.1,21.4,NA,NA,NA,331.5,NA,10.21,NA,FleaFlicker,0506,2334,DST,Cincinnati Bengals,NA,NA,NA,NA,PITSun 1:00 PM,12,NA,D/ST28,0,20%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARI,0.9,NA,2.9,NA,0.5,0.6,0.1,23.3,NA,NA,NA,357.7,NA,10.13,NA,FleaFlicker,0519,2328,DST,Arizona Cardinals,NA,NA,NA,NA,@MINSun 1:00 PM,11,NA,D/ST16,0,25%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IND,0.7,NA,2.7,NA,0.6,0.8,0.1,19.8,NA,NA,NA,333,NA,10.1,NA,FleaFlicker,0502,2341,DST,Indianapolis Colts,NA,NA,NA,NA,@NESun 1:00 PM,14,NA,D/ST20,0,35%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAL,0.8,NA,2.5,NA,0.6,0.8,0.2,16.9,NA,NA,NA,352.1,NA,9.87,NA,FleaFlicker,0516,2336,DST,Dallas Cowboys,NA,NA,NA,NA,NYGW 27-20,7,9.87,D/ST29,0,68%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TB,0.8,NA,2.5,NA,0.6,1,0.1,19.7,NA,NA,NA,311.3,NA,9.87,NA,FleaFlicker,0525,2357,DST,Tampa Bay Buccaneers,NA,NA,NA,NA,@CARSun 4:05 PM,11,NA,D/ST13,0,58%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LAC,0.8,NA,2.6,NA,0.5,0.7,0.1,23.5,NA,NA,NA,360.2,NA,9.43,NA,FleaFlicker,0514,2353,DST,Los Angeles Chargers,NA,NA,NA,NA,@ATLSun 1:00 PM,5,NA,D/ST8,0,40%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HOU,0.8,NA,2.5,NA,0.5,0.7,0.1,19.1,NA,NA,NA,316.5,NA,9.36,NA,FleaFlicker,0532,2340,DST,Houston Texans,NA,NA,NA,NA,@JACSun 1:00 PM,14,NA,D/ST7,0,86%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KC,0.8,NA,2.4,NA,0.5,0.7,0.2,16.2,NA,NA,NA,304.4,NA,9.33,NA,FleaFlicker,0512,2343,DST,Kansas City Chiefs,NA,NA,NA,NA,LVFri 3:00 PM,6,NA,D/ST9,0,83%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BUF,0.8,NA,2.4,NA,0.5,0.8,0.1,21.6,NA,NA,NA,380.6,NA,9.32,NA,FleaFlicker,0501,2331,DST,Buffalo Bills,NA,NA,NA,NA,SFSun 8:20 PM,12,NA,D/ST6,0,83%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TEN,0.6,NA,2.6,NA,0.5,0.8,0.1,24.4,NA,NA,NA,341.7,NA,9.23,NA,FleaFlicker,0508,2358,DST,Tennessee Titans,NA,NA,NA,NA,@WASSun 1:00 PM,5,NA,D/ST25,0,10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO,0.7,NA,2.4,NA,0.5,0.8,0.1,24.3,NA,NA,NA,376.2,NA,9.15,NA,FleaFlicker,0529,2347,DST,New Orleans Saints,NA,NA,NA,NA,LARSun 4:05 PM,12,NA,D/ST18,0,49%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ATL,0.5,NA,2.5,NA,0.6,0.8,0.1,23.9,NA,NA,NA,351.4,NA,9.03,NA,FleaFlicker,0526,2329,DST,Atlanta Falcons,NA,NA,NA,NA,LACSun 1:00 PM,12,NA,D/ST21,0,10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NYG,0.7,NA,2,NA,0.6,1,0.1,19.8,NA,NA,NA,355.9,NA,8.97,NA,FleaFlicker,0517,2348,DST,New York Giants,NA,NA,NA,NA,@DALL 20-27,11,8.97,D/ST26,0,22%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JAC,0.7,NA,2.7,NA,0.4,0.5,0.1,22.7,NA,NA,NA,374.1,NA,8.89,NA,FleaFlicker,0509,2342,DST,Jacksonville Jaguars,NA,NA,NA,NA,HOUSun 1:00 PM,12,NA,D/ST30,0,10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEA,0.6,NA,2.4,NA,0.5,0.7,0.1,21.9,NA,NA,NA,329.2,NA,8.79,NA,FleaFlicker,0515,2354,DST,Seattle Seahawks,NA,NA,NA,NA,@NYJSun 1:00 PM,10,NA,D/ST22,0,36%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GB,0.7,NA,2.2,NA,0.5,0.8,0.1,21.8,NA,NA,NA,365.5,NA,8.71,NA,FleaFlicker,0523,2339,DST,Green Bay Packers,NA,NA,NA,NA,MIAW 30-17,10,8.71,D/ST14,0,45%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIN,0.7,NA,2.3,NA,0.5,0.7,0.1,20.8,NA,NA,NA,328.5,NA,8.57,NA,FleaFlicker,0524,2345,DST,Minnesota Vikings,NA,NA,NA,NA,ARISun 1:00 PM,6,NA,D/ST3,0,85%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAR,0.7,NA,2,NA,0.5,0.8,0.1,26.4,NA,NA,NA,361.3,NA,8.35,NA,FleaFlicker,0527,2332,DST,Carolina Panthers,NA,NA,NA,NA,TBSun 4:05 PM,11,NA,D/ST32,0,4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHI,0.7,NA,2.2,NA,0.4,0.7,0.1,28.7,NA,NA,NA,397,NA,8.31,NA,FleaFlicker,0521,2333,DST,Chicago Bears,NA,NA,NA,NA,@DETL 20-23,7,8.31,D/ST10,0,55%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LV,0.7,NA,2.4,NA,0.3,0.5,0.1,27.4,NA,NA,NA,339.5,NA,8.19,NA,FleaFlicker,0513,2350,DST,Las Vegas Raiders,NA,NA,NA,NA,@KCFri 3:00 PM,10,NA,D/ST24,0,8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CLE,0.6,NA,2,NA,0.5,0.8,0.1,23.1,NA,NA,NA,347.9,NA,8.15,NA,FleaFlicker,0507,2335,DST,Cleveland Browns,NA,NA,NA,NA,@DENMon 8:15 PM,10,NA,D/ST19,0,56%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIA,0.8,NA,1.8,NA,0.5,0.8,0.1,24.7,NA,NA,NA,362.8,NA,8.04,NA,FleaFlicker,0503,2344,DST,Miami Dolphins,NA,NA,NA,NA,@GBL 17-30,6,8.04,D/ST27,0,42%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LAR,0.7,NA,1.9,NA,0.5,0.8,0.1,22.4,NA,NA,NA,386.5,NA,7.97,NA,FleaFlicker,0528,2356,DST,Los Angeles Rams,NA,NA,NA,NA,@NOSun 4:05 PM,6,NA,D/ST17,0,36%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PHI,0.6,NA,1.9,NA,0.5,0.8,0.1,26.7,NA,NA,NA,375.4,NA,7.91,NA,FleaFlicker,0518,2351,DST,Philadelphia Eagles,NA,NA,NA,NA,@BALSun 4:25 PM,5,NA,D/ST4,0,70%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SF,0.7,NA,1.8,NA,0.5,0.8,0.1,24.6,NA,NA,NA,348.4,NA,7.87,NA,FleaFlicker,0530,2355,DST,San Francisco 49ers,NA,NA,NA,NA,@BUFSun 8:20 PM,9,NA,D/ST12,0,86%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NE,0.7,NA,1.9,NA,0.5,0.6,0.1,22,NA,NA,NA,353.1,NA,7.86,NA,FleaFlicker,0504,2346,DST,New England Patriots,NA,NA,NA,NA,INDSun 1:00 PM,14,NA,D/ST31,0,13%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WSH,0.68,NA,5.07,NA,0.6,NA,0.2,19,NA,NA,NA,302.64,NA,10.4,NA,NumberFire,0520,washington-dst,D,Washington D/ST,NA,NA,NA,NA,TEN,NA,NA,NA,NA,NA,3.73,17.07,#30,1,10.37,4700,2.21,10.37,NA,NA,10.37,NA,NA
DEN,1.15,NA,2.89,NA,0.36,NA,0.2,18,NA,NA,NA,338.48,NA,8.98,NA,NumberFire,0511,denver-dst,D,Denver D/ST,NA,NA,NA,NA,CLE,NA,NA,NA,NA,NA,2.59,15.37,#32,2,8.96,5100,1.76,8.96,NA,NA,8.96,NA,NA
DAL,0.75,NA,2.68,NA,0.7,NA,0.2,17,NA,NA,NA,339.56,NA,8.95,NA,NumberFire,0516,dallas-dst,D,Dallas D/ST,NA,NA,NA,NA,NYG,NA,NA,NA,NA,NA,2.57,15.33,#26,3,8.9,4100,2.17,8.9,3100,2.87,8.9,NA,NA
KC,0.73,NA,2.38,NA,0.46,NA,0.23,15,NA,NA,NA,307.51,NA,8.88,NA,NumberFire,0512,kansas-city-dst,D,Kansas City D/ST,NA,NA,NA,NA,LV,NA,NA,NA,NA,NA,2.51,15.25,#31,4,8.86,5200,1.7,8.86,3700,2.39,8.86,NA,NA
DET,0.7,NA,3.42,NA,0.51,NA,0.19,19,NA,NA,NA,317.18,NA,8.62,NA,NumberFire,0522,detroit-dst,D,Detroit D/ST,NA,NA,NA,NA,CHI,NA,NA,NA,NA,NA,2.31,14.93,#24,5,8.58,4700,1.83,8.58,3500,2.45,8.58,NA,NA
IND,0.71,NA,2.87,NA,0.82,NA,0.18,20,NA,NA,NA,331.13,NA,8.35,NA,NumberFire,0502,indianapolis-dst,D,Indianapolis D/ST,NA,NA,NA,NA,NE,NA,NA,NA,NA,NA,2.09,14.61,#27,6,8.39,4600,1.82,8.39,NA,NA,8.39,NA,NA
NYJ,0.95,NA,3.21,NA,0.41,NA,0.15,22,NA,NA,NA,339.33,NA,7.76,NA,NumberFire,0505,new-york-jets-dst,D,New York Jets D/ST,NA,NA,NA,NA,SEA,NA,NA,NA,NA,NA,1.62,13.9,#20,7,7.74,3700,2.09,7.74,NA,NA,7.74,NA,NA
HOU,0.74,NA,2.52,NA,0.56,NA,0.19,19.5,NA,NA,NA,295.67,NA,7.72,NA,NumberFire,0532,houston-dst,D,Houston D/ST,NA,NA,NA,NA,JAC,NA,NA,NA,NA,NA,1.59,13.85,#25,8,7.71,5000,1.54,7.71,NA,NA,7.71,NA,NA
BUF,0.74,NA,2.39,NA,0.43,NA,0.19,19,NA,NA,NA,370.81,NA,7.5,NA,NumberFire,0501,buffalo-dst,D,Buffalo D/ST,NA,NA,NA,NA,SF,NA,NA,NA,NA,NA,1.41,13.59,#10,9,7.47,4800,1.56,7.47,NA,NA,7.47,NA,NA
ARI,1.02,NA,2.94,NA,0.58,NA,0.15,24,NA,NA,NA,367.86,NA,7.41,NA,NumberFire,0519,arizona-dst,D,Arizona D/ST,NA,NA,NA,NA,MIN,NA,NA,NA,NA,NA,1.34,13.48,#15,10,7.41,3900,1.9,7.41,NA,NA,7.41,NA,NA
TB,0.69,NA,2.46,NA,0.57,NA,0.18,20.5,NA,NA,NA,297.21,NA,7.28,NA,NumberFire,0525,tampa-bay-dst,D,Tampa Bay D/ST,NA,NA,NA,NA,CAR,NA,NA,NA,NA,NA,1.24,13.32,#28,11,7.28,4900,1.49,7.28,NA,NA,7.28,NA,NA
CIN,0.55,NA,3.42,NA,0.5,NA,0.17,22.5,NA,NA,NA,335.29,NA,7.26,NA,NumberFire,0506,cincinnati-dst,D,Cincinnati D/ST,NA,NA,NA,NA,PIT,NA,NA,NA,NA,NA,1.22,13.3,#17,12,7.29,3400,2.14,7.29,NA,NA,7.29,NA,NA
BAL,0.63,NA,3.24,NA,0.52,NA,0.16,23.75,NA,NA,NA,352.61,NA,6.93,NA,NumberFire,0531,baltimore-dst,D,Baltimore D/ST,NA,NA,NA,NA,PHI,NA,NA,NA,NA,NA,0.96,12.9,#6,13,6.93,3900,1.78,6.93,NA,NA,6.93,10,0.69
MIN,0.58,NA,2.22,NA,0.6,NA,0.18,20.5,NA,NA,NA,326.21,NA,6.89,NA,NumberFire,0524,minnesota-dst,D,Minnesota D/ST,NA,NA,NA,NA,ARI,NA,NA,NA,NA,NA,0.92,12.86,#11,14,6.88,4300,1.6,6.88,NA,NA,6.88,NA,NA
LAC,0.67,NA,2.84,NA,0.53,NA,0.16,23,NA,NA,NA,345.71,NA,6.82,NA,NumberFire,0514,los-angeles-chargers-d-st,D,Los Angeles Chargers D/ST,NA,NA,NA,NA,ATL,NA,NA,NA,NA,NA,0.87,12.77,#12,15,6.81,4100,1.66,6.81,NA,NA,6.81,12,0.57
GB,0.72,NA,2.39,NA,0.5,NA,0.17,22,NA,NA,NA,363.47,NA,6.69,NA,NumberFire,0523,green-bay-dst,D,Green Bay D/ST,NA,NA,NA,NA,MIA,NA,NA,NA,NA,NA,0.76,12.62,#23,16,6.7,4200,1.6,6.7,3000,2.23,6.7,NA,NA
NYG,0.72,NA,2.1,NA,0.54,NA,0.16,21.5,NA,NA,NA,344.68,NA,6.58,NA,NumberFire,0517,new-york-giants-dst,D,New York Giants D/ST,NA,NA,NA,NA,DAL,NA,NA,NA,NA,NA,0.68,12.48,#29,17,6.53,3700,1.76,6.53,2800,2.33,6.53,NA,NA
SEA,0.42,NA,2.43,NA,0.51,NA,0.18,20.5,NA,NA,NA,325.28,NA,6.57,NA,NumberFire,0515,seattle-dst,D,Seattle D/ST,NA,NA,NA,NA,NYJ,NA,NA,NA,NA,NA,0.67,12.47,#19,18,6.59,4400,1.5,6.59,NA,NA,6.59,NA,NA
PIT,0.65,NA,3.15,NA,0.42,NA,0.15,25,NA,NA,NA,353.19,NA,6.32,NA,NumberFire,0510,pittsburgh-dst,D,Pittsburgh D/ST,NA,NA,NA,NA,CIN,NA,NA,NA,NA,NA,0.47,12.17,#7,19,6.33,4200,1.51,6.33,NA,NA,6.33,NA,NA
JAC,0.65,NA,2.89,NA,0.32,NA,0.15,24,NA,NA,NA,355.87,NA,6.1,NA,NumberFire,0509,jacksonville-dst,D,Jacksonville D/ST,NA,NA,NA,NA,HOU,NA,NA,NA,NA,NA,0.29,11.91,#18,20,6.08,3200,1.9,6.08,NA,NA,6.08,NA,NA
NE,0.66,NA,1.7,NA,0.68,NA,0.16,22.5,NA,NA,NA,339.67,NA,6.07,NA,NumberFire,0504,new-england-dst,D,New England D/ST,NA,NA,NA,NA,IND,NA,NA,NA,NA,NA,0.27,11.87,#22,21,6.05,3600,1.68,6.05,NA,NA,6.05,NA,NA
ATL,0.52,NA,2.55,NA,0.6,NA,0.15,24.5,NA,NA,NA,340.32,NA,5.97,NA,NumberFire,0526,atlanta-dst,D,Atlanta D/ST,NA,NA,NA,NA,LAC,NA,NA,NA,NA,NA,0.19,11.75,#13,22,5.95,3100,1.92,5.95,NA,NA,5.95,NA,NA
