player,pos,team,games,fg,fg_att,fg_0019,fg_att_0019,fg_2029,fg_att_2029,fg_3039,fg_att_3039,fg_4049,fg_att_4049,fg_50,fg_att_50,xp,xp_att,site_pts,site_fppg,src_id,data_src,id,fg_50_att,fg_49,fg_49_att,fg_39,fg_att_39,opp,fg_miss,bye,curr_site_pts,draft_rank,fg_pct,xp_pct,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_pos,FanDuel FP,draftkings_site_points,yahoo_site_points
"Boswell, Chris",K,PIT,NA,2,2.3,0,NA,0.4,NA,0.5,NA,0.5,NA,0.6,NA,1.7,1.8,8.4,NA,NA,FantasySharks,11936,NA,NA,NA,NA,NA,@LVR,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Seibert, Austin",K,WAS,NA,1.8,2,0,NA,0.6,NA,0.6,NA,0.5,NA,0.1,NA,2.5,2.6,8.1,NA,NA,FantasySharks,14258,NA,NA,NA,NA,NA,@BAL,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gay, Matt",K,IND,NA,1.9,2.3,0,NA,0.4,NA,0.9,NA,0.3,NA,0.3,NA,2.6,2.6,8,NA,NA,FantasySharks,14244,NA,NA,NA,NA,NA,@TEN,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pineiro, Eddy",K,CAR,NA,1.9,2.1,0,NA,0.4,NA,0.6,NA,0.7,NA,0.2,NA,1.7,1.9,8,NA,NA,FantasySharks,13719,NA,NA,NA,NA,NA,ATL,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Santos, Cairo",K,CHI,NA,1.8,2,0,NA,0.4,NA,0.5,NA,0.4,NA,0.5,NA,1.9,2.2,7.9,NA,NA,FantasySharks,11945,NA,NA,NA,NA,NA,JAC,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tucker, Justin",K,BAL,NA,1.7,2.1,0,NA,0.6,NA,0.5,NA,0.5,NA,0.2,NA,3,3,7.9,NA,NA,FantasySharks,10976,NA,NA,NA,NA,NA,WAS,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hopkins, Dustin",K,CLE,NA,1.7,1.9,0,NA,0.3,NA,0.5,NA,0.4,NA,0.6,NA,1.5,1.7,7.5,NA,NA,FantasySharks,11387,NA,NA,NA,NA,NA,@PHI,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McPherson, Evan",K,CIN,NA,1.6,1.9,0,NA,0.4,NA,0.4,NA,0.4,NA,0.4,NA,2.4,2.5,7.4,NA,NA,FantasySharks,15368,NA,NA,NA,NA,NA,@NYG,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Myers, Jason",K,SEA,NA,1.8,2.2,0,NA,0.4,NA,0.6,NA,0.5,NA,0.3,NA,2.1,2.1,7.4,NA,NA,FantasySharks,12437,NA,NA,NA,NA,NA,SFO,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dicker, Cameron",K,LAC,NA,1.7,1.9,0,NA,0.5,NA,0.4,NA,0.5,NA,0.4,NA,1.7,1.7,7.3,NA,NA,FantasySharks,15979,NA,NA,NA,NA,NA,@DEN,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Elliott, Jake",K,PHI,NA,1.5,1.6,0,NA,0.5,NA,0.4,NA,0.2,NA,0.2,NA,2.7,2.7,7.3,NA,NA,FantasySharks,13303,NA,NA,NA,NA,NA,CLE,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bates, Jake",K,DET,NA,1.4,1.4,0,NA,0.4,NA,0.8,NA,0.1,NA,0,NA,3.2,3.4,7.2,NA,NA,FantasySharks,16846,NA,NA,NA,NA,NA,@DAL,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bass, Tyler",K,BUF,NA,1.4,1.7,0,NA,0.3,NA,0.7,NA,0.3,NA,0.2,NA,3,3.2,7.2,NA,NA,FantasySharks,14983,NA,NA,NA,NA,NA,@NYJ,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Joseph, Greg",K,NYG,NA,1.9,2.3,0,NA,0.5,NA,0.8,NA,0.3,NA,0.3,NA,1.7,1.8,7.2,NA,NA,FantasySharks,13898,NA,NA,NA,NA,NA,CIN,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Little, Cam",K,JAC,NA,1.7,2,0,NA,0.4,NA,0.4,NA,0.6,NA,0.3,NA,1.9,1.9,7.1,NA,NA,FantasySharks,16680,NA,NA,NA,NA,NA,@CHI,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zuerlein, Greg",K,NYJ,NA,1.9,2.2,0,NA,0.5,NA,0.6,NA,0.6,NA,0.2,NA,1.4,1.4,6.9,NA,NA,FantasySharks,10868,NA,NA,NA,NA,NA,BUF,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lutz, Wil",K,DEN,NA,1.7,2,0,NA,0.4,NA,0.6,NA,0.5,NA,0.2,NA,1.6,1.7,6.7,NA,NA,FantasySharks,12956,NA,NA,NA,NA,NA,LAC,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Grupe, Blake",K,NOS,NA,1.4,1.7,0,NA,0.4,NA,0.4,NA,0.4,NA,0.3,NA,2.1,2.3,6.4,NA,NA,FantasySharks,16444,NA,NA,NA,NA,NA,TBB,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carlson, Daniel",K,LVR,NA,1.5,1.9,0,NA,0.4,NA,0.5,NA,0.4,NA,0.3,NA,1.8,1.8,6.4,NA,NA,FantasySharks,13718,NA,NA,NA,NA,NA,PIT,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Narveson, Brayden",K,GBP,NA,1.7,2.3,0,NA,0.6,NA,0.5,NA,0.6,NA,0.1,NA,2.1,2.2,6.3,NA,NA,FantasySharks,16873,NA,NA,NA,NA,NA,ARI,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Prater, Matt",K,ARI,NA,1.5,1.8,0,NA,0.2,NA,0.5,NA,0.5,NA,0.4,NA,1.5,1.6,6.2,NA,NA,FantasySharks,8930,NA,NA,NA,NA,NA,@GBP,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wright, Matthew",K,SFO,NA,1.3,1.5,0,NA,0.7,NA,0.3,NA,0.2,NA,0.1,NA,2.5,2.5,5.9,NA,NA,FantasySharks,14426,NA,NA,NA,NA,NA,@SEA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Slye, Joey",K,NEP,NA,1.3,1.7,0,NA,0.3,NA,0.6,NA,0.2,NA,0.3,NA,1.3,1.4,5,NA,NA,FantasySharks,14600,NA,NA,NA,NA,NA,HOU,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ryland, Chad",K,ARI,NA,0.8,1.2,0,NA,0.1,NA,0.4,NA,0.2,NA,0.1,NA,1,1.1,2.3,NA,NA,FantasySharks,16292,NA,NA,NA,NA,NA,@GBP,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nick Folk,K,TEN,NA,2,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,11.99,NA,4780,FleaFlicker,8851,NA,NA,NA,NA,NA,INDSun 1:00 PM,NA,5,NA,K30,2/2,1/1,35%,NA,NA,NA,NA,NA,NA,NA
Justin Tucker,K,BAL,NA,2,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1,3.1,11.06,NA,8663,FleaFlicker,10976,NA,NA,NA,NA,NA,WASSun 1:00 PM,NA,4,NA,K3,2/1,3/3,96%,NA,NA,NA,NA,NA,NA,NA
Chase McLaughlin,K,TB,NA,2,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,2.5,10.53,NA,15412,FleaFlicker,14717,NA,NA,NA,NA,NA,@NOSun 1:00 PM,NA,1,NA,K22,2/2,2/2,64%,NA,NA,NA,NA,NA,NA,NA
Matthew Wright,K,SF,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,2.4,10.35,NA,15021,FleaFlicker,14426,NA,NA,NA,NA,NA,@SEAW 36-24,NA,9,10.35,NA,2/1,2/2,6%,NA,NA,NA,NA,NA,NA,NA
Cairo Santos,K,CHI,NA,2,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,2.3,10.34,NA,10888,FleaFlicker,11945,NA,NA,NA,NA,NA,JACSun 9:30 AM,NA,7,NA,K13,2/2,2/2,46%,NA,NA,NA,NA,NA,NA,NA
Chris Boswell,K,PIT,NA,2,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,2.3,10.31,NA,10779,FleaFlicker,11936,NA,NA,NA,NA,NA,@LVSun 4:05 PM,NA,9,NA,K9,2/2,2/2,76%,NA,NA,NA,NA,NA,NA,NA
Jason Myers,K,SEA,NA,2,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,2.1,10.15,NA,11124,FleaFlicker,12437,NA,NA,NA,NA,NA,SFL 24-36,NA,0,10.15,K10,2/2,2/2,47%,NA,NA,NA,NA,NA,NA,NA
Cam Little,K,JAC,NA,2,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,2.1,10.12,NA,18510,FleaFlicker,16680,NA,NA,NA,NA,NA,@CHISun 9:30 AM,NA,2,NA,K27,2/2,2/2,16%,NA,NA,NA,NA,NA,NA,NA
Greg Joseph,K,NYG,NA,2,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,2.1,10.07,NA,14337,FleaFlicker,13898,NA,NA,NA,NA,NA,CINSun 8:20 PM,NA,1,NA,NA,2/1,2/2,10%,NA,NA,NA,NA,NA,NA,NA
Greg Zuerlein,K,NYJ,NA,2,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,9.96,NA,8608,FleaFlicker,10868,NA,NA,NA,NA,NA,BUFMon 8:15 PM,NA,2,NA,K21,2/1,1/1,20%,NA,NA,NA,NA,NA,NA,NA
Dustin Hopkins,K,CLE,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,1.9,9.88,NA,9416,FleaFlicker,11387,NA,NA,NA,NA,NA,@PHISun 1:00 PM,NA,0,NA,K28,2/2,1/1,26%,NA,NA,NA,NA,NA,NA,NA
Younghoe Koo,K,ATL,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,2.7,9.72,NA,13324,FleaFlicker,13403,NA,NA,NA,NA,NA,@CARSun 4:25 PM,NA,2,NA,K4,2/1,2/2,90%,NA,NA,NA,NA,NA,NA,NA
Joey Slye,K,NE,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,1.5,9.49,NA,15366,FleaFlicker,14600,NA,NA,NA,NA,NA,HOUSun 1:00 PM,NA,4,NA,NA,2/1,1/1,6%,NA,NA,NA,NA,NA,NA,NA
Jake Elliott,K,PHI,NA,2,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,2.3,9.29,NA,13035,FleaFlicker,13303,NA,NA,NA,NA,NA,CLESun 1:00 PM,NA,5,NA,K6,2/2,2/2,54%,NA,NA,NA,NA,NA,NA,NA
Austin Seibert,K,WAS,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,2.2,9.23,NA,14847,FleaFlicker,14258,NA,NA,NA,NA,NA,@BALSun 1:00 PM,NA,4,NA,K14,2/1,2/2,47%,NA,NA,NA,NA,NA,NA,NA
Eddy Pineiro,K,CAR,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,1.9,8.91,NA,13986,FleaFlicker,13719,NA,NA,NA,NA,NA,ATLSun 4:25 PM,NA,1,NA,K25,2/1,1/1,4%,NA,NA,NA,NA,NA,NA,NA
Jake Bates,K,DET,NA,2,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9,2.9,8.89,NA,18337,FleaFlicker,16846,NA,NA,NA,NA,NA,@DALSun 4:25 PM,NA,5,NA,K24,2/1,2/2,12%,NA,NA,NA,NA,NA,NA,NA
Chad Ryland,K,ARI,NA,2,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,1.8,8.8,NA,17688,FleaFlicker,16292,NA,NA,NA,NA,NA,@GBSun 1:00 PM,NA,1,NA,NA,2/1,1/1,2%,NA,NA,NA,NA,NA,NA,NA
Brayden Narveson,K,GB,NA,2,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,2.7,8.73,NA,18718,FleaFlicker,16873,NA,NA,NA,NA,NA,ARISun 1:00 PM,NA,0,NA,K29,2/1,2/2,16%,NA,NA,NA,NA,NA,NA,NA
Brandon Aubrey,K,DAL,NA,2,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,2.7,8.68,NA,18330,FleaFlicker,16414,NA,NA,NA,NA,NA,DETSun 4:25 PM,NA,7,NA,K1,2/2,2/2,97%,NA,NA,NA,NA,NA,NA,NA
Daniel Carlson,K,LV,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,1.7,8.67,NA,13947,FleaFlicker,13718,NA,NA,NA,NA,NA,PITSun 4:05 PM,NA,0,NA,K20,2/2,1/1,19%,NA,NA,NA,NA,NA,NA,NA
Evan McPherson,K,CIN,NA,2,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,2.6,8.56,NA,16457,FleaFlicker,15368,NA,NA,NA,NA,NA,@NYGSun 8:20 PM,NA,2,NA,K5,2/1,2/2,77%,NA,NA,NA,NA,NA,NA,NA
Ka'imi Fairbairn,K,HOU,NA,2,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,2.4,8.36,NA,12347,FleaFlicker,12860,NA,NA,NA,NA,NA,@NESun 1:00 PM,NA,4,NA,K7,2/2,2/2,91%,NA,NA,NA,NA,NA,NA,NA
Cameron Dicker,K,LAC,NA,2,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,1.9,7.85,NA,17315,FleaFlicker,15979,NA,NA,NA,NA,NA,@DENSun 4:05 PM,NA,5,NA,K17,2/2,1/1,34%,NA,NA,NA,NA,NA,NA,NA
Matt Gay,K,IND,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,2.3,6.33,NA,14848,FleaFlicker,14244,NA,NA,NA,NA,NA,@TENSun 1:00 PM,NA,4,NA,K19,1/1,2/2,37%,NA,NA,NA,NA,NA,NA,NA
Wil Lutz,K,DEN,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,1.8,5.84,NA,12611,FleaFlicker,12956,NA,NA,NA,NA,NA,LACSun 4:05 PM,NA,4,NA,K15,1/2,1/1,21%,NA,NA,NA,NA,NA,NA,NA
Tyler Bass,K,BUF,NA,1,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,2.6,5.57,NA,15626,FleaFlicker,14983,NA,NA,NA,NA,NA,@NYJMon 8:15 PM,NA,2,NA,K8,1/1,2/2,71%,NA,NA,NA,NA,NA,NA,NA
Blake Grupe,K,NO,NA,1,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,2.1,5.09,NA,17834,FleaFlicker,16444,NA,NA,NA,NA,NA,TBSun 1:00 PM,NA,2,NA,K18,1/1,2/2,27%,NA,NA,NA,NA,NA,NA,NA
Matt Prater,K,ARI,NA,1,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,1.5,4.5,NA,4221,FleaFlicker,8930,NA,NA,NA,NA,NA,@GBSun 1:00 PM,NA,1,NA,K11,0/0,1/1,10%,NA,NA,NA,NA,NA,NA,NA
Jude McAtamney,K,NYG,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,19165,FleaFlicker,16848,NA,NA,NA,NA,NA,CINSun 8:20 PM,NA,1,NA,NA,0/0,0/0,1%,NA,NA,NA,NA,NA,NA,NA
Chase McLaughlin,K,TB,NA,2.13,2.49,0,NA,0.68,NA,0.49,NA,0.64,NA,0.28,NA,2.83,NA,10.33,NA,chase-mclaughlin,NumberFire,14717,NA,NA,NA,NA,NA,NO,NA,NA,NA,NA,NA,NA,NA,4.57,16.09,#8,1,10.3,10.3,10.3
Jake Elliott,K,PHI,NA,2.24,2.61,0.02,NA,0.74,NA,0.84,NA,0.59,NA,0.15,NA,2.3,NA,10.21,NA,jake-elliott,NumberFire,13303,NA,NA,NA,NA,NA,CLE,NA,NA,NA,NA,NA,NA,NA,5.41,15.01,#17,2,10.21,10.21,10.21
Ka'imi Fairbairn,K,HOU,NA,2.12,2.3,0,NA,0.49,NA,0.77,NA,0.45,NA,0.42,NA,2.25,NA,9.94,NA,ka-imi-fairbairn,NumberFire,12860,NA,NA,NA,NA,NA,NE,NA,NA,NA,NA,NA,NA,NA,5.04,14.84,#21,3,9.93,9.93,9.93
Chris Boswell,K,PIT,NA,2.03,2.2,0.02,NA,0.68,NA,0.68,NA,0.38,NA,0.23,NA,2.92,NA,9.72,NA,chris-boswell,NumberFire,11936,NA,NA,NA,NA,NA,LV,NA,NA,NA,NA,NA,NA,NA,5.04,14.4,#19,4,9.73,9.73,9.73
Nick Folk,K,TEN,NA,1.97,2.3,0,NA,0.49,NA,0.51,NA,0.7,NA,0.32,NA,2.3,NA,9.72,NA,nick-folk,NumberFire,8851,NA,NA,NA,NA,NA,IND,NA,NA,NA,NA,NA,NA,NA,4.06,15.38,#25,4,9.7,9.7,9.7
Brandon Aubrey,K,DAL,NA,1.91,2.23,0.04,NA,0.54,NA,0.63,NA,0.57,NA,0.23,NA,2.5,NA,9.55,NA,brandon-aubrey,NumberFire,16414,NA,NA,NA,NA,NA,DET,NA,NA,NA,NA,NA,NA,NA,5.28,13.82,#20,6,9.56,9.56,9.56
Cameron Dicker,K,LAC,NA,2.04,2.39,0,NA,0.77,NA,0.67,NA,0.44,NA,0.18,NA,2.07,NA,9.06,NA,cameron-dicker,NumberFire,15979,NA,NA,NA,NA,NA,DEN,NA,NA,NA,NA,NA,NA,NA,3.79,14.33,#2,7,9.05,9.05,9.05
Younghoe Koo,K,ATL,NA,1.87,2.03,0,NA,0.72,NA,0.53,NA,0.51,NA,0.11,NA,2.65,NA,8.98,NA,younghoe-koo,NumberFire,13403,NA,NA,NA,NA,NA,CAR,NA,NA,NA,NA,NA,NA,NA,4.09,13.87,#29,8,8.99,8.99,8.99
Austin Seibert,K,WSH,NA,1.79,2.03,0.02,NA,0.44,NA,0.69,NA,0.51,NA,0.19,NA,2.36,NA,8.81,NA,austin-seibert,NumberFire,14258,NA,NA,NA,NA,NA,BAL,NA,NA,NA,NA,NA,NA,NA,5.11,12.51,#22,9,8.8,8.8,8.8
Cairo Santos,K,CHI,NA,1.97,2.3,0.02,NA,0.57,NA,0.75,NA,0.34,NA,0.28,NA,1.91,NA,8.67,NA,cairo-santos,NumberFire,11945,NA,NA,NA,NA,NA,JAC,NA,NA,NA,NA,NA,NA,NA,4.42,12.92,#30,10,8.69,8.69,8.69
Evan McPherson,K,CIN,NA,1.55,1.94,0.02,NA,0.55,NA,0.53,NA,0.45,NA,0.1,NA,2.95,NA,8.56,NA,evan-mcpherson,NumberFire,15368,NA,NA,NA,NA,NA,NYG,NA,NA,NA,NA,NA,NA,NA,4.67,12.45,#13,11,8.55,8.55,8.55
Eddy Pineiro,K,CAR,NA,1.8,2.05,0,NA,0.48,NA,0.64,NA,0.41,NA,0.3,NA,1.91,NA,8.4,NA,eddy-pineiro,NumberFire,13719,NA,NA,NA,NA,NA,ATL,NA,NA,NA,NA,NA,NA,NA,3.88,12.92,#18,12,8.41,8.41,8.41
Cam Little,K,JAC,NA,1.73,2.19,0,NA,0.64,NA,0.48,NA,0.48,NA,0.17,NA,2.28,NA,8.39,NA,cam-little,NumberFire,16680,NA,NA,NA,NA,NA,CHI,NA,NA,NA,NA,NA,NA,NA,3.02,13.76,#3,13,8.41,8.41,8.41
Jake Bates,K,DET,NA,1.47,1.81,0.02,NA,0.5,NA,0.42,NA,0.46,NA,0.14,NA,2.98,NA,8.33,NA,jake-bates,NumberFire,16846,NA,NA,NA,NA,NA,DAL,NA,NA,NA,NA,NA,NA,NA,5.51,11.15,#23,14,8.34,8.34,8.34
Justin Tucker,K,BAL,NA,1.49,1.93,0.02,NA,0.52,NA,0.68,NA,0.24,NA,0.08,NA,3.22,NA,8.24,NA,justin-tucker,NumberFire,10976,NA,NA,NA,NA,NA,WSH,NA,NA,NA,NA,NA,NA,NA,4.54,11.94,#28,15,8.24,8.24,8.24
Matthew Wright,K,SF,NA,1.69,2.03,0.04,NA,0.48,NA,0.46,NA,0.54,NA,0.07,NA,2.62,NA,8.08,NA,matthew-wright,NumberFire,14426,NA,NA,NA,NA,NA,SEA,NA,NA,NA,NA,NA,NA,NA,4.37,11.79,#10,16,8.07,8.07,8.07
Daniel Carlson,K,LV,NA,1.73,2.12,0,NA,0.52,NA,0.56,NA,0.49,NA,0.11,NA,2.29,NA,8.05,NA,daniel-carlson,NumberFire,13718,NA,NA,NA,NA,NA,PIT,NA,NA,NA,NA,NA,NA,NA,2.46,13.64,#9,17,8.04,8.04,8.04
Wil Lutz,K,DEN,NA,1.79,2.12,0.02,NA,0.6,NA,0.59,NA,0.4,NA,0.18,NA,1.91,NA,8.05,NA,wil-lutz,NumberFire,12956,NA,NA,NA,NA,NA,LAC,NA,NA,NA,NA,NA,NA,NA,3.33,12.77,#4,17,8.04,8.04,8.04
Dustin Hopkins,K,CLE,NA,1.77,2.08,0.02,NA,0.47,NA,0.67,NA,0.54,NA,0.11,NA,1.83,NA,8.02,NA,dustin-hopkins,NumberFire,11387,NA,NA,NA,NA,NA,PHI,NA,NA,NA,NA,NA,NA,NA,4.08,11.96,#26,19,8.02,8.02,8.02
Brayden Narveson,K,GB,NA,1.45,1.77,0.02,NA,0.42,NA,0.47,NA,0.5,NA,0.06,NA,2.89,NA,7.93,NA,brayden-narveson,NumberFire,16873,NA,NA,NA,NA,NA,ARI,NA,NA,NA,NA,NA,NA,NA,4.53,11.33,#27,20,7.92,7.92,7.92
Matt Prater,K,ARI,NA,1.51,1.77,0.02,NA,0.43,NA,0.49,NA,0.54,NA,0.08,NA,2.5,NA,7.89,NA,matt-prater,NumberFire,8930,NA,NA,NA,NA,NA,GB,NA,NA,NA,NA,NA,NA,NA,4.52,11.26,#14,21,7.88,7.88,7.88
Tyler Bass,K,BUF,NA,1.53,1.91,0,NA,0.64,NA,0.61,NA,0.28,NA,0.08,NA,2.6,NA,7.86,NA,tyler-bass,NumberFire,14983,NA,NA,NA,NA,NA,NYJ,NA,NA,NA,NA,NA,NA,NA,3.66,12.06,#5,22,7.87,7.87,7.87
Blake Grupe,K,NO,NA,1.52,1.85,0.04,NA,0.58,NA,0.43,NA,0.39,NA,0.1,NA,2.53,NA,7.75,NA,blake-grupe,NumberFire,16444,NA,NA,NA,NA,NA,TB,NA,NA,NA,NA,NA,NA,NA,4.83,10.67,#24,23,7.74,7.74,7.74
Joey Slye,K,NE,NA,1.65,2.01,0.04,NA,0.41,NA,0.34,NA,0.59,NA,0.21,NA,1.86,NA,7.64,NA,joey-slye,NumberFire,14600,NA,NA,NA,NA,NA,HOU,NA,NA,NA,NA,NA,NA,NA,2.34,12.94,#16,24,7.64,7.64,7.64
Greg Joseph,K,NYG,NA,1.51,1.84,0.02,NA,0.36,NA,0.61,NA,0.54,NA,0.08,NA,1.97,NA,7.52,NA,greg-joseph,NumberFire,13898,NA,NA,NA,NA,NA,CIN,NA,NA,NA,NA,NA,NA,NA,4.23,10.81,#31,25,7.5,7.5,7.5
Matt Gay,K,IND,NA,1.46,2.01,0.02,NA,0.62,NA,0.32,NA,0.47,NA,0.11,NA,2.18,NA,7.5,NA,matt-gay,NumberFire,14244,NA,NA,NA,NA,NA,TEN,NA,NA,NA,NA,NA,NA,NA,3.66,11.34,#6,26,7.49,7.49,7.49
Jason Myers,K,SEA,NA,1.58,2.24,0.02,NA,0.37,NA,0.6,NA,0.35,NA,0.12,NA,2.43,NA,7.41,NA,jason-myers,NumberFire,12437,NA,NA,NA,NA,NA,SF,NA,NA,NA,NA,NA,NA,NA,2.71,12.11,#15,27,7.4,7.4,7.4
Greg Zuerlein,K,NYJ,NA,1.32,1.66,0,NA,0.39,NA,0.45,NA,0.45,NA,0.04,NA,1.77,NA,6.28,NA,greg-zuerlein,NumberFire,10868,NA,NA,NA,NA,NA,BUF,NA,NA,NA,NA,NA,NA,NA,2.66,9.9,#7,28,6.29,6.29,6.29
Justin Tucker,K,BAL,NA,NA,NA,NA,NA,0.53,NA,0.59,NA,0.59,NA,0.33,NA,3.16,NA,9.94,NA,2536340,NFL,10976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brandon Aubrey,K,DAL,NA,NA,NA,NA,NA,0.55,NA,0.55,NA,0.42,NA,0.3,NA,2.91,NA,8.97,NA,2571750,NFL,16414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Younghoe Koo,K,ATL,NA,NA,NA,NA,NA,0.5,NA,0.57,NA,0.44,NA,0.38,NA,2.46,NA,8.89,NA,2559205,NFL,13403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Evan McPherson,K,CIN,NA,NA,NA,NA,NA,0.43,NA,0.49,NA,0.55,NA,0.3,NA,2.92,NA,8.83,NA,2565953,NFL,15368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ka'imi Fairbairn,K,HOU,NA,NA,NA,NA,NA,0.42,NA,0.54,NA,0.42,NA,0.24,NA,2.84,NA,8.18,NA,2556521,NFL,12860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jake Elliott,K,PHI,NA,NA,NA,NA,NA,0.44,NA,0.5,NA,0.5,NA,0.25,NA,2.58,NA,8.15,NA,2558172,NFL,13303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brayden Narveson,K,GB,NA,NA,NA,NA,NA,0.43,NA,0.5,NA,0.43,NA,0.25,NA,2.72,NA,8.05,NA,2573470,NFL,16873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Greg Zuerlein,K,NYJ,NA,NA,NA,NA,NA,0.4,NA,0.52,NA,0.46,NA,0.29,NA,2.31,NA,7.9,NA,2534797,NFL,10868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Bass,K,BUF,NA,NA,NA,NA,NA,0.41,NA,0.53,NA,0.41,NA,0.24,NA,2.6,NA,7.85,NA,2563596,NFL,14983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
