team,dst_int,dst_safety,dst_sacks,dst_tackles,dst_fum_rec,dst_fum_force,dst_td,dst_pts_allowed,dst_pts_allowed_g,dst_pass_yds_allowed,dst_rush_yds_allowed,dst_yds_allowed,dst_avg_yds_allowed,site_pts,site_fppg,data_src,id,src_id,pos,player,dst_fum_recvr,dst_fumbles,dst_yds_against,dst_pts_against,opp,bye,curr_site_pts,draft_rank,idp_solo,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value
ATL,0.6,0,1.9,NA,0.3,NA,0.3,20.6,NA,NA,NA,321.9,NA,10.8,NA,FantasySharks,0526,NA,D,"Falcons, Atlanta",NA,NA,NA,NA,TBB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DEN,0.5,0.2,3.2,NA,0.7,NA,0,17.6,NA,NA,NA,310.3,NA,10.6,NA,FantasySharks,0511,NA,D,"Broncos, Denver",NA,NA,NA,NA,LVR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAR,0.8,0,1.4,NA,0.3,NA,0.1,19.8,NA,NA,NA,230.9,NA,10.5,NA,FantasySharks,0527,NA,D,"Panthers, Carolina",NA,NA,NA,NA,@CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GBP,1.1,0,2.7,NA,0.7,NA,0.2,22.7,NA,NA,NA,370.1,NA,10.3,NA,FantasySharks,0523,NA,D,"Packers, Green Bay",NA,NA,NA,NA,@LAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TBB,0.6,0.1,2.6,NA,0.6,NA,0,17.5,NA,NA,NA,311.6,NA,10.1,NA,FantasySharks,0525,NA,D,"Buccaneers, Tampa Bay",NA,NA,NA,NA,@ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEA,0.6,0.1,3.2,NA,0.2,NA,0.1,20,NA,NA,NA,301.7,NA,10.1,NA,FantasySharks,0515,NA,D,"Seahawks, Seattle",NA,NA,NA,NA,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CLE,0.7,0.1,2.6,NA,0.3,NA,0.2,24,NA,NA,NA,322,NA,10,NA,FantasySharks,0507,NA,D,"Browns, Cleveland",NA,NA,NA,NA,@WAS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIT,0.8,0,2.5,NA,0.4,NA,0,16.9,NA,NA,NA,314.5,NA,9.9,NA,FantasySharks,0510,NA,D,"Steelers, Pittsburgh",NA,NA,NA,NA,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAL,0.8,0,2.1,NA,0.2,NA,0.2,21.5,NA,NA,NA,335.5,NA,9.7,NA,FantasySharks,0516,NA,D,"Cowboys, Dallas",NA,NA,NA,NA,@PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SFO,0.8,0,2.6,NA,0.6,NA,0.2,24.1,NA,NA,NA,373.7,NA,9.2,NA,FantasySharks,0530,NA,D,"49ers, San Francisco",NA,NA,NA,NA,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NYG,0.6,0,2.6,NA,0.6,NA,0.1,23.4,NA,NA,NA,383.9,NA,8.6,NA,FantasySharks,0517,NA,D,"Giants, New York",NA,NA,NA,NA,@SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WAS,0.4,0,2.2,NA,0.6,NA,0,22.9,NA,NA,NA,309.6,NA,8.1,NA,FantasySharks,0520,NA,D,"Commanders, Washington",NA,NA,NA,NA,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARI,0.5,0,1.8,NA,0.3,NA,0.1,24.9,NA,NA,NA,327.3,NA,8,NA,FantasySharks,0519,NA,D,"Cardinals, Arizona",NA,NA,NA,NA,@SFO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KCC,0.3,0,2,NA,0.3,NA,0.1,21.7,NA,NA,NA,370.1,NA,6.8,NA,FantasySharks,0512,NA,D,"Chiefs, Kansas City",NA,NA,NA,NA,NOS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JAC,0.4,0,2.3,NA,0.2,NA,0,23.6,NA,NA,NA,351.3,NA,6.8,NA,FantasySharks,0509,NA,D,"Jaguars, Jacksonville",NA,NA,NA,NA,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HOU,0.6,0,2.5,NA,0.1,NA,0.1,28.5,NA,NA,NA,363.9,NA,6.6,NA,FantasySharks,0532,NA,D,"Texans, Houston",NA,NA,NA,NA,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CIN,0.6,0,1.5,NA,0.3,NA,0,28.3,NA,NA,NA,440.1,NA,4.3,NA,FantasySharks,0506,NA,D,"Bengals, Cincinnati",NA,NA,NA,NA,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LAR,0.4,0.1,1.8,NA,0.3,NA,0,29.9,NA,NA,NA,416.3,NA,4.1,NA,FantasySharks,0528,NA,D,"Rams, Los Angeles",NA,NA,NA,NA,GBP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WAS,0.8,NA,3.8,NA,0.5,0.8,0.1,20.8,NA,NA,NA,311.3,NA,12.04,NA,FleaFlicker,0520,2359,DST,Washington Commanders,NA,NA,NA,NA,CLESun 1:00 PM,14,NA,D/ST30,0,28%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEA,0.8,NA,3.2,NA,0.6,0.8,0.2,18.6,NA,NA,NA,311.1,NA,11.19,NA,FleaFlicker,0515,2354,DST,Seattle Seahawks,NA,NA,NA,NA,NYGSun 4:25 PM,10,NA,D/ST14,0,55%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NYJ,0.9,NA,3,NA,0.5,0.8,0.2,20.9,NA,NA,NA,318.2,NA,10.67,NA,FleaFlicker,0505,2349,DST,New York Jets,NA,NA,NA,NA,@MINSun 9:30 AM,12,NA,D/ST1,0,90%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIT,0.7,NA,2.9,NA,0.5,0.8,0.2,21,NA,NA,NA,355.6,NA,10.21,NA,FleaFlicker,0510,2352,DST,Pittsburgh Steelers,NA,NA,NA,NA,DALSun 8:20 PM,9,NA,D/ST2,0,88%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DEN,0.7,NA,2.8,NA,0.6,0.8,0.2,15.7,NA,NA,NA,300.8,NA,10.19,NA,FleaFlicker,0511,2337,DST,Denver Broncos,NA,NA,NA,NA,LVSun 4:05 PM,14,NA,D/ST20,0,58%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ATL,0.8,NA,2.9,NA,0.5,0.6,0.1,21.1,NA,NA,NA,324.8,NA,9.98,NA,FleaFlicker,0526,2329,DST,Atlanta Falcons,NA,NA,NA,NA,TBW 36-30,12,9.98,D/ST26,0,10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SF,0.7,NA,2.7,NA,0.5,0.8,0.2,20,NA,NA,NA,336.7,NA,9.96,NA,FleaFlicker,0530,2355,DST,San Francisco 49ers,NA,NA,NA,NA,ARISun 4:05 PM,9,NA,D/ST6,0,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NYG,0.8,NA,2.6,NA,0.5,0.9,0.1,24.2,NA,NA,NA,357.8,NA,9.81,NA,FleaFlicker,0517,2348,DST,New York Giants,NA,NA,NA,NA,@SEASun 4:25 PM,11,NA,D/ST27,0,11%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BAL,0.7,NA,2.8,NA,0.4,0.7,0.1,23.4,NA,NA,NA,333.4,NA,9.63,NA,FleaFlicker,0531,2330,DST,Baltimore Ravens,NA,NA,NA,NA,@CINSun 1:00 PM,14,NA,D/ST5,0,88%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIA,0.6,NA,2.7,NA,0.6,0.8,0.1,16.5,NA,NA,NA,298.7,NA,9.62,NA,FleaFlicker,0503,2344,DST,Miami Dolphins,NA,NA,NA,NA,@NESun 1:00 PM,6,NA,D/ST23,0,57%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NE,0.7,NA,2.5,NA,0.5,0.8,0.2,19.9,NA,NA,NA,315.1,NA,9.41,NA,FleaFlicker,0504,2346,DST,New England Patriots,NA,NA,NA,NA,MIASun 1:00 PM,14,NA,D/ST25,0,23%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BUF,0.7,NA,2.6,NA,0.5,0.8,0.1,23.4,NA,NA,NA,361.3,NA,9.32,NA,FleaFlicker,0501,2331,DST,Buffalo Bills,NA,NA,NA,NA,@HOUSun 1:00 PM,12,NA,D/ST10,0,84%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GB,0.8,NA,2.5,NA,0.5,0.7,0.1,22.1,NA,NA,NA,358.1,NA,9.2,NA,FleaFlicker,0523,2339,DST,Green Bay Packers,NA,NA,NA,NA,@LARSun 4:25 PM,10,NA,D/ST18,0,52%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IND,0.7,NA,2.3,NA,0.6,0.9,0.1,22,NA,NA,NA,347,NA,9.17,NA,FleaFlicker,0502,2341,DST,Indianapolis Colts,NA,NA,NA,NA,@JACSun 1:00 PM,14,NA,D/ST16,0,33%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CLE,0.6,NA,2.5,NA,0.6,0.8,0.1,24.5,NA,NA,NA,343.1,NA,9.13,NA,FleaFlicker,0507,2335,DST,Cleveland Browns,NA,NA,NA,NA,@WASSun 1:00 PM,10,NA,D/ST7,0,83%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIN,0.6,NA,2.6,NA,0.5,0.7,0.1,18.6,NA,NA,NA,319.9,NA,9.06,NA,FleaFlicker,0524,2345,DST,Minnesota Vikings,NA,NA,NA,NA,NYJSun 9:30 AM,6,NA,D/ST15,0,74%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAL,0.7,NA,2.5,NA,0.5,0.7,0.1,23.1,NA,NA,NA,328.9,NA,9.04,NA,FleaFlicker,0516,2336,DST,Dallas Cowboys,NA,NA,NA,NA,@PITSun 8:20 PM,7,NA,D/ST12,0,80%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TB,0.7,NA,2.1,NA,0.6,0.8,0.1,22.5,NA,NA,NA,346.3,NA,8.85,NA,FleaFlicker,0525,2357,DST,Tampa Bay Buccaneers,NA,NA,NA,NA,@ATLL 30-36,11,8.85,D/ST24,0,19%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHI,0.8,NA,2.2,NA,0.5,0.7,0.2,18.2,NA,NA,NA,335.6,NA,8.72,NA,FleaFlicker,0521,2333,DST,Chicago Bears,NA,NA,NA,NA,CARSun 1:00 PM,7,NA,D/ST9,0,63%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAR,0.8,NA,2.4,NA,0.5,0.6,0.1,21.4,NA,NA,NA,325.6,NA,8.7,NA,FleaFlicker,0527,2332,DST,Carolina Panthers,NA,NA,NA,NA,@CHISun 1:00 PM,11,NA,NA,0,4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KC,0.7,NA,2.2,NA,0.5,0.7,0.2,19.5,NA,NA,NA,320.8,NA,8.62,NA,FleaFlicker,0512,2343,DST,Kansas City Chiefs,NA,NA,NA,NA,NOMon 8:15 PM,6,NA,D/ST4,0,79%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CIN,0.6,NA,2.2,NA,0.5,0.8,0.1,26.4,NA,NA,NA,369.9,NA,8.4,NA,FleaFlicker,0506,2334,DST,Cincinnati Bengals,NA,NA,NA,NA,BALSun 1:00 PM,12,NA,D/ST19,0,16%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO,0.8,NA,2.1,NA,0.4,0.7,0.1,24.1,NA,NA,NA,353.8,NA,8.38,NA,FleaFlicker,0529,2347,DST,New Orleans Saints,NA,NA,NA,NA,@KCMon 8:15 PM,12,NA,D/ST3,0,61%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LAR,0.7,NA,1.9,NA,0.5,0.7,0.1,25.8,NA,NA,NA,383.2,NA,8.02,NA,FleaFlicker,0528,2356,DST,Los Angeles Rams,NA,NA,NA,NA,GBSun 4:25 PM,6,NA,D/ST31,0,8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HOU,0.7,NA,2,NA,0.5,0.6,0.1,23.5,NA,NA,NA,350.4,NA,7.96,NA,FleaFlicker,0532,2340,DST,Houston Texans,NA,NA,NA,NA,BUFSun 1:00 PM,14,NA,D/ST8,0,60%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARI,0.6,NA,2.1,NA,0.5,0.6,0.1,28,NA,NA,NA,393.8,NA,7.92,NA,FleaFlicker,0519,2328,DST,Arizona Cardinals,NA,NA,NA,NA,@SFSun 4:05 PM,11,NA,D/ST28,0,7%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LV,0.8,NA,1.9,NA,0.5,0.6,0.1,19.4,NA,NA,NA,315,NA,7.82,NA,FleaFlicker,0513,2350,DST,Las Vegas Raiders,NA,NA,NA,NA,@DENSun 4:05 PM,10,NA,D/ST21,0,18%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JAC,0.7,NA,1.7,NA,0.5,0.6,0.1,22.8,NA,NA,NA,330,NA,7.45,NA,FleaFlicker,0509,2342,DST,Jacksonville Jaguars,NA,NA,NA,NA,INDSun 1:00 PM,12,NA,D/ST22,0,13%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEA,0.67,NA,3.81,NA,0.62,NA,0.2,17.75,NA,NA,NA,291.88,NA,9.55,NA,NumberFire,0515,seattle-dst,D,Seattle D/ST,NA,NA,NA,NA,NYG,NA,NA,NA,NA,NA,3.05,16.05,#24,1,9.51,4800,1.98,9.51,3500,2.72,9.51,17,0.56
WSH,0.69,NA,4.01,NA,0.53,NA,0.19,20.25,NA,NA,NA,308.66,NA,8.83,NA,NumberFire,0520,washington-dst,D,Washington D/ST,NA,NA,NA,NA,CLE,NA,NA,NA,NA,NA,2.47,15.19,#31,2,8.79,3500,2.51,8.79,3000,2.93,8.79,NA,NA
MIA,0.47,NA,2.93,NA,0.69,NA,0.2,17,NA,NA,NA,299.87,NA,8.61,NA,NumberFire,0503,miami-dst,D,Miami D/ST,NA,NA,NA,NA,NE,NA,NA,NA,NA,NA,2.3,14.92,#28,3,8.57,4200,2.04,8.57,3300,2.6,8.57,11,0.78
DEN,0.57,NA,2.66,NA,0.6,NA,0.2,16.5,NA,NA,NA,306.95,NA,8.53,NA,NumberFire,0511,denver-dst,D,Denver D/ST,NA,NA,NA,NA,LV,NA,NA,NA,NA,NA,2.23,14.83,#26,4,8.46,4000,2.12,8.46,2900,2.92,8.46,18,0.47
NYJ,0.95,NA,3.15,NA,0.6,NA,0.17,21.5,NA,NA,NA,321.69,NA,8.21,NA,NumberFire,0505,new-york-jets-dst,D,New York Jets D/ST,NA,NA,NA,NA,MIN,NA,NA,NA,NA,NA,1.98,14.44,#10,5,8.16,4200,1.94,8.16,3200,2.55,8.16,15,0.54
PIT,0.72,NA,3.28,NA,0.52,NA,0.18,20.5,NA,NA,NA,341.41,NA,8.04,NA,NumberFire,0510,pittsburgh-dst,D,Pittsburgh D/ST,NA,NA,NA,NA,DAL,NA,NA,NA,NA,NA,1.84,14.24,#19,6,8.04,4100,1.96,8.04,3100,2.59,8.04,17,0.47
NE,0.72,NA,2.8,NA,0.37,NA,0.19,18.5,NA,NA,NA,311.9,NA,7.85,NA,NumberFire,0504,new-england-dst,D,New England D/ST,NA,NA,NA,NA,MIA,NA,NA,NA,NA,NA,1.69,14.01,#32,7,7.83,4100,1.91,7.83,2900,2.7,7.83,13,0.6
ATL,0.78,NA,2.84,NA,0.43,NA,0.19,20.5,NA,NA,NA,325.7,NA,7.54,NA,NumberFire,0526,atlanta-dst,D,Atlanta D/ST,NA,NA,NA,NA,TB,NA,NA,NA,NA,NA,1.44,13.64,#8,8,7.54,3600,2.09,7.54,2500,3.02,7.54,14,0.54
CHI,0.82,NA,2.19,NA,0.36,NA,0.19,18.5,NA,NA,NA,334.88,NA,7.44,NA,NumberFire,0521,chicago-dst,D,Chicago D/ST,NA,NA,NA,NA,CAR,NA,NA,NA,NA,NA,1.36,13.52,#25,9,7.48,4600,1.63,7.48,3600,2.08,7.48,18,0.42
SF,0.68,NA,2.83,NA,0.48,NA,0.18,21,NA,NA,NA,323.38,NA,7.32,NA,NumberFire,0530,san-francisco-dst,D,San Francisco D/ST,NA,NA,NA,NA,ARI,NA,NA,NA,NA,NA,1.27,13.37,#11,10,7.32,5000,1.46,7.32,3700,1.98,7.32,18,0.41
KC,0.64,NA,2.36,NA,0.38,NA,0.19,19,NA,NA,NA,317.65,NA,7.15,NA,NumberFire,0512,kansas-city-dst,D,Kansas City D/ST,NA,NA,NA,NA,NO,NA,NA,NA,NA,NA,1.13,13.17,#4,11,7.12,4300,1.66,7.12,3300,2.16,7.12,14,0.51
LV,0.73,NA,1.98,NA,0.5,NA,0.19,19,NA,NA,NA,306.37,NA,7.14,NA,NumberFire,0513,las-vegas-d-st,D,Las Vegas D/ST,NA,NA,NA,NA,DEN,NA,NA,NA,NA,NA,1.12,13.16,#30,12,7.1,4300,1.65,7.1,3200,2.22,7.1,11,0.65
CAR,0.74,NA,2.65,NA,0.49,NA,0.16,22,NA,NA,NA,321.44,NA,6.93,NA,NumberFire,0527,carolina-dst,D,Carolina D/ST,NA,NA,NA,NA,CHI,NA,NA,NA,NA,NA,0.96,12.9,#27,13,6.9,3100,2.23,6.9,2400,2.88,6.9,10,0.69
MIN,0.35,NA,2.59,NA,0.46,NA,0.18,19,NA,NA,NA,320.44,NA,6.93,NA,NumberFire,0524,minnesota-dst,D,Minnesota D/ST,NA,NA,NA,NA,NYJ,NA,NA,NA,NA,NA,0.96,12.9,#18,13,6.89,4400,1.57,6.89,3400,2.03,6.89,20,0.34
CLE,0.65,NA,2.49,NA,0.69,NA,0.15,23.25,NA,NA,NA,321.16,NA,6.66,NA,NumberFire,0507,cleveland-dst,D,Cleveland D/ST,NA,NA,NA,NA,WSH,NA,NA,NA,NA,NA,0.74,12.58,#1,15,6.6,3800,1.74,6.6,2700,2.44,6.6,15,0.44
DAL,0.63,NA,2.48,NA,0.62,NA,0.16,23,NA,NA,NA,320.96,NA,6.53,NA,NumberFire,0516,dallas-dst,D,Dallas D/ST,NA,NA,NA,NA,PIT,NA,NA,NA,NA,NA,0.64,12.42,#20,16,6.49,3900,1.66,6.49,3400,1.91,6.49,12,0.54
GB,0.72,NA,2.55,NA,0.43,NA,0.16,22.75,NA,NA,NA,353.09,NA,6.51,NA,NumberFire,0523,green-bay-dst,D,Green Bay D/ST,NA,NA,NA,NA,LA,NA,NA,NA,NA,NA,0.62,12.4,#14,17,6.48,4700,1.38,6.48,3000,2.16,6.48,19,0.34
BAL,0.7,NA,2.76,NA,0.31,NA,0.16,23,NA,NA,NA,324.72,NA,6.36,NA,NumberFire,0531,baltimore-dst,D,Baltimore D/ST,NA,NA,NA,NA,CIN,NA,NA,NA,NA,NA,0.5,12.22,#7,18,6.35,4500,1.41,6.35,3100,2.05,6.35,16,0.4
HOU,0.77,NA,2.11,NA,0.48,NA,0.16,23,NA,NA,NA,352.51,NA,6.21,NA,NumberFire,0532,houston-dst,D,Houston D/ST,NA,NA,NA,NA,BUF,NA,NA,NA,NA,NA,0.38,12.04,#3,19,6.18,3600,1.72,6.18,2600,2.38,6.18,13,0.48
NYG,0.93,NA,2.62,NA,0.29,NA,0.14,24.75,NA,NA,NA,351.05,NA,6.12,NA,NumberFire,0517,new-york-giants-dst,D,New York Giants D/ST,NA,NA,NA,NA,SEA,NA,NA,NA,NA,NA,0.31,11.93,#9,20,6.08,3000,2.03,6.08,2400,2.53,6.08,14,0.43
IND,0.73,NA,2.31,NA,0.56,NA,0.15,24.25,NA,NA,NA,340.66,NA,6.09,NA,NumberFire,0502,indianapolis-dst,D,Indianapolis D/ST,NA,NA,NA,NA,JAC,NA,NA,NA,NA,NA,0.28,11.9,#23,21,6.04,3700,1.63,6.04,2600,2.32,6.04,14,0.43
BUF,0.68,NA,2.61,NA,0.45,NA,0.15,24.5,NA,NA,NA,359.47,NA,6.03,NA,NumberFire,0501,buffalo-dst,D,Buffalo D/ST,NA,NA,NA,NA,HOU,NA,NA,NA,NA,NA,0.24,11.82,#15,22,6.03,4400,1.37,6.03,2800,2.15,6.03,16,0.38
JAC,0.68,NA,1.67,NA,0.41,NA,0.18,21.25,NA,NA,NA,319.52,NA,5.92,NA,NumberFire,0509,jacksonville-dst,D,Jacksonville D/ST,NA,NA,NA,NA,IND,NA,NA,NA,NA,NA,0.15,11.69,#12,23,5.94,3900,1.52,5.94,2800,2.12,5.94,10,0.59
TB,0.61,NA,2.04,NA,0.56,NA,0.16,23,NA,NA,NA,341.57,NA,5.92,NA,NumberFire,0525,tampa-bay-dst,D,Tampa Bay D/ST,NA,NA,NA,NA,ATL,NA,NA,NA,NA,NA,0.15,11.69,#21,23,5.89,3800,1.55,5.89,2800,2.1,5.89,12,0.49
LA,0.72,NA,2.24,NA,0.61,NA,0.15,25.75,NA,NA,NA,365.31,NA,5.72,NA,NumberFire,0528,los-angeles-rams-d-st,D,Los Angeles Rams D/ST,NA,NA,NA,NA,GB,NA,NA,NA,NA,NA,-0.01,11.45,#17,25,5.71,3400,1.68,5.71,2500,2.28,5.71,10,0.57
NO,0.67,NA,2.19,NA,0.39,NA,0.14,24.5,NA,NA,NA,339.5,NA,5.45,NA,NumberFire,0529,new-orleans-dst,D,New Orleans D/ST,NA,NA,NA,NA,KC,NA,NA,NA,NA,NA,-0.23,11.13,#13,26,5.39,4000,1.35,5.39,2600,2.07,5.39,17,0.32
CIN,0.62,NA,2.3,NA,0.49,NA,0.14,25.5,NA,NA,NA,371.97,NA,5.4,NA,NumberFire,0506,cincinnati-dst,D,Cincinnati D/ST,NA,NA,NA,NA,BAL,NA,NA,NA,NA,NA,-0.27,11.07,#2,27,5.45,3200,1.7,5.45,2700,2.02,5.45,10,0.55
ARI,0.73,NA,2.23,NA,0.5,NA,0.11,28.5,NA,NA,NA,381.36,NA,4.8,NA,NumberFire,0519,arizona-dst,D,Arizona D/ST,NA,NA,NA,NA,SF,NA,NA,NA,NA,NA,-0.75,10.35,#6,28,4.76,3300,1.44,4.76,2300,2.07,4.76,13,0.37
Seattle Seahawks,0.89,0.07,2.93,NA,0.61,NA,0.14,19.75,NA,NA,NA,NA,NA,6.91,NA,NFL,0515,100030,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Denver Broncos,0.84,0.07,2.72,NA,0.65,NA,0.14,19,NA,NA,NA,NA,NA,6.68,NA,NFL,0511,100009,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tampa Bay Buccaneers,0.8,0.07,2.71,NA,0.6,NA,0.14,22.25,NA,NA,NA,NA,NA,6.49,NA,NFL,0525,100031,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chicago Bears,0.82,0.07,2.63,NA,0.57,NA,0.14,19,NA,NA,NA,NA,NA,6.39,NA,NFL,0521,100005,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New England Patriots,0.77,0.07,2.66,NA,0.59,NA,0.14,24.75,NA,NA,NA,NA,NA,6.36,NA,NFL,0504,100021,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Las Vegas Raiders,0.74,0.07,2.65,NA,0.55,NA,0.14,21,NA,NA,NA,NA,NA,6.21,NA,NFL,0513,100018,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pittsburgh Steelers,0.74,0.06,2.55,NA,0.51,NA,0.17,21,NA,NA,NA,NA,NA,6.19,NA,NFL,0510,100027,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Miami Dolphins,0.79,0.05,2.62,NA,0.61,NA,0.11,17.75,NA,NA,NA,NA,NA,6.18,NA,NFL,0503,100019,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Washington Commanders,0.77,0.06,2.52,NA,0.6,NA,0.13,23.25,NA,NA,NA,NA,NA,6.16,NA,NFL,0520,100032,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Minnesota Vikings,0.74,0.07,2.62,NA,0.48,NA,0.14,18.75,NA,NA,NA,NA,NA,6.04,NA,NFL,0524,100020,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kansas City Chiefs,0.74,0.05,2.39,NA,0.53,NA,0.15,18.25,NA,NA,NA,NA,NA,5.93,NA,NFL,0512,100016,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jacksonville Jaguars,0.73,0.06,2.53,NA,0.55,NA,0.12,21.75,NA,NA,NA,NA,NA,5.93,NA,NFL,0509,100015,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New York Jets,0.74,0.05,2.37,NA,0.5,NA,0.16,20.25,NA,NA,NA,NA,NA,5.91,NA,NFL,0505,100024,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
