player,pos,team,games,pass_att,pass_comp,pass_yds,pass_yds_g,pass_tds,pass_int,pass_rate,rush_att,rush_yds,rush_avg,rush_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,pass_09_tds,pass_1019_tds,pass_2029_tds,pass_3039_tds,pass_4049_tds,pass_50_tds,sacks,scoring_opp,bye,curr_site_pts,draft_rank,pass_comp_pct,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,two_pts
"Murray, Kyler",QB,ARI,NA,35.7,24,227,NA,1.1,0.7,NA,6.1,37,NA,0.5,0.3,21.2,NA,NA,FantasySharks,14056,LAR,0.6,0.2,0.2,0,0.1,0,2.3,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tagovailoa, Tua",QB,MIA,NA,33,22.3,270,NA,1.9,0.8,NA,2.6,6,NA,0,0.3,20.5,NA,NA,FantasySharks,14778,@NYJ,0.7,0.5,0.1,0.2,0.2,0.2,1.7,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lawrence, Trevor",QB,JAC,NA,36,24.2,255,NA,1.3,0.5,NA,4.1,20,NA,0.3,0.4,20.3,NA,NA,FantasySharks,15237,@HOU,0.5,0.3,0.3,0.1,0.1,0.1,1.9,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Howell, Sam",QB,WAS,NA,37,24.2,253,NA,1.5,1.1,NA,3.2,19,NA,0.2,0.2,20.2,NA,NA,FantasySharks,15693,@DAL,0.6,0.2,0.3,0.2,0,0.1,4.2,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fields, Justin",QB,CHI,NA,25,16,177,NA,1.1,0.9,NA,10.8,65,NA,0.2,0.2,20.1,NA,NA,FantasySharks,15238,@MIN,0.4,0.3,0.3,0.1,0,0.1,3.3,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Purdy, Brock",QB,SFO,NA,26.2,17.7,236,NA,1.7,0.5,NA,3,10,NA,0.2,0.2,19.7,NA,NA,FantasySharks,15698,@SEA,0.7,0.4,0.2,0.2,0,0.2,2,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Love, Jordan",QB,GBP,NA,33.1,20.4,232,NA,1.6,0.9,NA,2.7,13,NA,0.1,0,19.3,NA,NA,FantasySharks,14782,@DET,0.7,0.3,0.3,0.2,0,0.1,2.1,3.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stafford, Matthew",QB,LAR,NA,33,21.5,247,NA,1.7,0.9,NA,2,7,NA,0.1,0.1,19.2,NA,NA,FantasySharks,9431,@ARI,0.6,0.3,0.3,0.2,0.1,0.2,2.5,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Goff, Jared",QB,DET,NA,32,21.6,245,NA,1.5,0.7,NA,2.1,3,NA,0.1,0.1,18.6,NA,NA,FantasySharks,12611,GBP,0.6,0.2,0.3,0.2,0.1,0,1.6,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minshew, Gardner",QB,IND,NA,36.2,23,241,NA,1.1,0.6,NA,2.3,8,NA,0.4,0.4,18.2,NA,NA,FantasySharks,14067,TBB,0.3,0.4,0,0.2,0,0.2,1.7,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Browning, Jake",QB,CIN,NA,31.2,21,215,NA,1.3,0.8,NA,4.4,19,NA,0.1,0.1,17.2,NA,NA,FantasySharks,14358,PIT,0.7,0.2,0.2,0.1,0,0.1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mayfield, Baker",QB,TBB,NA,32,21.6,222,NA,1.3,0.7,NA,3.8,12,NA,0,0.1,17,NA,NA,FantasySharks,13590,@IND,0.7,0.2,0.2,0.1,0.2,0,2.4,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dobbs, Joshua",QB,MIN,NA,26.3,17.4,180,NA,1.1,0.4,NA,4.4,23,NA,0.4,0.6,16.9,NA,NA,FantasySharks,13119,CHI,0.6,0.2,0.2,0,0,0.1,1.8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wilson, Russell",QB,DEN,NA,26.3,17.5,188,NA,1.4,0.6,NA,5,25,NA,0.1,0.3,16.9,NA,NA,FantasySharks,10703,CLE,0.5,0.5,0.2,0.1,0,0.1,3.6,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carr, Derek",QB,NOS,NA,33,21.6,230,NA,1.2,0.5,NA,1.5,3,NA,0,0.1,16.1,NA,NA,FantasySharks,11644,@ATL,0.5,0.3,0.1,0.2,0.1,0.1,1.8,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DeVito, Tommy",QB,NYG,NA,24.3,15.7,156,NA,1.1,0.6,NA,5.4,28,NA,0.2,0.1,15.6,NA,NA,FantasySharks,16441,NEP,0.5,0.2,0.1,0.1,0.1,0,4.8,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Smith, Geno",QB,SEA,NA,28.1,18.8,205,NA,1.2,0.8,NA,3.1,13,NA,0,0.2,15.3,NA,NA,FantasySharks,11150,SFO,0.5,0.3,0.2,0.1,0,0.1,2.7,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Levis, Will",QB,TEN,NA,28,18,200,NA,0.9,0.6,NA,3.1,8,NA,0.1,0.2,14.1,NA,NA,FantasySharks,16149,CAR,0.3,0.2,0,0.1,0.2,0.1,3.2,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Young, Bryce",QB,CAR,NA,34.4,21.1,193,NA,1,0.8,NA,2.7,14,NA,0.1,0.3,14.1,NA,NA,FantasySharks,16148,@TEN,0.7,0.2,0.1,0,0,0,3.7,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jones, Mac",QB,NEP,NA,31.1,20.3,205,NA,1,1,NA,2.6,8,NA,0,0.1,14.1,NA,NA,FantasySharks,15241,@NYG,0.6,0.2,0.1,0.1,0.1,0.1,2.2,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Thompson-Robinson, Dorian",QB,CLE,NA,32.3,18.6,193,NA,0.8,1.2,NA,4.6,22,NA,0.1,0.2,14,NA,NA,FantasySharks,16158,@DEN,0.3,0.4,0,0,0.1,0,2.8,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ridder, Desmond",QB,ATL,NA,25.9,16.4,180,NA,0.7,0.6,NA,4.1,20,NA,0.3,0.6,14,NA,NA,FantasySharks,15697,NOS,0.4,0.2,0,0,0,0.1,2.6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pickett, Kenny",QB,PIT,NA,32.3,19.8,193,NA,0.6,0.4,NA,3.3,8,NA,0.2,0,13.5,NA,NA,FantasySharks,15692,@CIN,0.2,0.1,0,0,0.1,0.1,1.8,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O'Connell, Aidan",QB,LVR,NA,28.2,17.5,191,NA,0.9,1.3,NA,1.9,5,NA,0.1,0.2,12.6,NA,NA,FantasySharks,16159,KCC,0.4,0.2,0,0.1,0.2,0,2.4,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boyle, Tim",QB,NYJ,NA,29,17,179,NA,0.5,0.7,NA,3.1,18,NA,0,0.5,11.4,NA,NA,FantasySharks,13873,MIA,0.3,0.1,0,0,0,0.1,3.6,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Trubisky, Mitchell",QB,PIT,NA,14.2,8.8,94,NA,0.5,0.8,NA,1.2,4,NA,0,0,6.3,NA,NA,FantasySharks,13115,@CIN,0.1,0.1,0.2,0,0,0,0.8,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Heinicke, Taylor",QB,ATL,NA,8.1,4.8,63,NA,0.4,0.1,NA,0.9,5,NA,0,0.1,5,NA,NA,FantasySharks,12476,NOS,0.3,0.1,0,0,0,0,0.6,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ehlinger, Sam",QB,IND,NA,10.1,6.8,70,NA,0.3,0,NA,1,3,NA,0,0.1,4.9,NA,NA,FantasySharks,15250,TBB,0.3,0,0,0,0,0,0.4,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mills, Davis",QB,HOU,NA,9.5,6,62,NA,0.3,0.3,NA,0.9,3,NA,0.1,0.1,4.8,NA,NA,FantasySharks,15252,JAC,0.1,0.2,0,0,0,0,0.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bagent, Tyson",QB,CHI,NA,9.6,6.5,54,NA,0.2,0.4,NA,1.2,6,NA,0.2,0.3,4.7,NA,NA,FantasySharks,16384,@MIN,0.2,0,0,0,0,0,0.5,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Huntley, Tyler",QB,BAL,NA,7.9,5.3,49,NA,0.3,0.1,NA,2.6,10,NA,0.1,0.1,4.7,NA,NA,FantasySharks,14789,@LAC,0.3,0,0,0,0,0,0.4,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Winston, Jameis",QB,NOS,NA,10,5.8,61,NA,0.5,0.4,NA,0.8,0,NA,0,0,4.5,NA,NA,FantasySharks,12140,@ATL,0.1,0.4,0,0,0,0,0.4,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tannehill, Ryan",QB,TEN,NA,9.4,5.5,63,NA,0.2,0.3,NA,0.7,3,NA,0,0.1,3.7,NA,NA,FantasySharks,10697,CAR,0,0.1,0,0,0,0,1.1,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wilson, Zach",QB,NYJ,NA,8.6,5,49,NA,0.1,0.2,NA,0.9,5,NA,0,0.1,3,NA,NA,FantasySharks,15239,MIA,0.1,0,0,0,0,0,1.2,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Garoppolo, Jimmy",QB,LVR,NA,8.5,5.2,50,NA,0.2,0.5,NA,0.7,1,NA,0,0,3,NA,NA,FantasySharks,11760,KCC,0.1,0.1,0,0,0,0,0.5,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McCarron, A.J.",QB,CIN,NA,5,3.1,28,NA,0.3,0,NA,0.6,2,NA,0,0,2.7,NA,NA,FantasySharks,11643,PIT,0.3,0,0,0,0,0,0.5,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mariota, Marcus",QB,PHI,NA,3.1,1.9,22,NA,0.2,0.1,NA,1,5,NA,0,0,2.4,NA,NA,FantasySharks,12141,BUF,0.1,0,0,0,0,0,0.3,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dalton, Andy",QB,CAR,NA,4.2,2.8,34,NA,0.2,0.1,NA,0.6,1,NA,0,0,2.4,NA,NA,FantasySharks,10313,@TEN,0.1,0.1,0,0,0,0,0.4,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zappe, Bailey",QB,NEP,NA,7.2,3.8,41,NA,0.1,0.2,NA,0.3,0,NA,0,0.1,2.3,NA,NA,FantasySharks,15696,@NYG,0,0,0.1,0,0,0,0.5,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wentz, Carson",QB,LAR,NA,5.4,3.2,30,NA,0.1,0.1,NA,0.8,4,NA,0,0,2.2,NA,NA,FantasySharks,12610,@ARI,0,0,0,0,0,0,0.6,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mullens, Nick",QB,MIN,NA,4.1,2.8,37,NA,0.1,0.2,NA,1.2,3,NA,0,0.1,2.1,NA,NA,FantasySharks,13968,CHI,0.1,0,0,0,0,0,0.1,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tune, Clayton",QB,ARI,NA,6.3,3.7,20,NA,0,0.5,NA,1.5,7,NA,0.2,0.2,1.9,NA,NA,FantasySharks,16160,LAR,0,0,0,0,0,0,1.5,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"White, Mike",QB,MIA,NA,2.2,1.2,20,NA,0.2,0.3,NA,1.1,-0.6,NA,0,0,1.5,NA,NA,FantasySharks,13598,@NYJ,0,0,0,0,0,0.2,0.2,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Barkley, Matt",QB,NYG,NA,3.7,2.2,15,NA,0,0,NA,1.4,8,NA,0,0,1.5,NA,NA,FantasySharks,11151,NEP,0,0,0,0,0,0,0.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Walker, P.J.",QB,CLE,NA,4.9,2.1,28,NA,0,0.2,NA,0.7,2,NA,0,0,1.4,NA,NA,FantasySharks,13416,@DEN,0,0,0,0,0,0,0.3,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clifford, Sean",QB,GBP,NA,1.6,1,14,NA,0.1,0.1,NA,0.5,-0.1,NA,0,0,1,NA,NA,FantasySharks,16313,@DET,0,0,0,0,0,0.1,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rush, Cooper",QB,DAL,NA,3.7,2.5,22,NA,0,0.1,NA,1.3,-0.6,NA,0,0,1,NA,NA,FantasySharks,13124,WAS,0,0,0,0,0,0,0.2,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lock, Drew",QB,SEA,NA,2.7,1,16,NA,0,0.2,NA,0.4,2,NA,0,0,0.9,NA,NA,FantasySharks,14057,SFO,0,0,0,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Willis, Malik",QB,TEN,NA,1.4,0.8,8,NA,0,0.1,NA,0.6,3,NA,0,0,0.7,NA,NA,FantasySharks,15694,CAR,0,0,0,0,0,0,0.3,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stidham, Jarrett",QB,DEN,NA,1.3,0.8,7,NA,0.1,0.1,NA,0.3,1,NA,0,0,0.7,NA,NA,FantasySharks,14063,CLE,0.1,0,0,0,0,0,0.1,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bridgewater, Teddy",QB,DET,NA,1.5,0.8,12,NA,0.1,0.1,NA,1.2,-0.2,NA,0,0,0.7,NA,NA,FantasySharks,11640,GBP,0.1,0,0,0,0,0,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brissett, Jacoby",QB,WAS,NA,0.9,0.6,7,NA,0,0,NA,0.2,1,NA,0,0,0.6,NA,NA,FantasySharks,12616,@DAL,0,0,0,0,0,0,0.1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stick, Easton",QB,LAC,NA,0.4,0.1,1,NA,0,0,NA,0,0,NA,0,0,0.2,NA,NA,FantasySharks,14069,BAL,0,0,0,0,0,0,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Darnold, Sam",QB,SFO,NA,0.9,0.5,5,NA,0,0,NA,1.3,-0.9,NA,0,0,0.2,NA,NA,FantasySharks,13592,@SEA,0,0,0,0,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Beathard, C.J.",QB,JAC,NA,1.8,1.2,6,NA,0,0.1,NA,0.7,-0.6,NA,0,0,0.1,NA,NA,FantasySharks,13125,@HOU,0,0,0,0,0,0,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Driskel, Jeff",QB,ARI,NA,0.2,0.1,1,NA,0,0,NA,0.2,0,NA,0,0,0.1,NA,NA,FantasySharks,12623,LAR,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jalen Hurts,QB,PHI,NA,32,21,252,NA,1.6,1,NA,7,30,NA,0.8,NA,26.8,NA,17116,FFToday,14783,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Allen,QB,BUF,NA,39,27,268,NA,1.7,1,NA,5,30,NA,0.5,NA,26.2,NA,16228,FFToday,13589,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lamar Jackson,QB,BAL,NA,33,23,244,NA,1.3,1,NA,8,46,NA,0.3,NA,23.8,NA,16255,FFToday,13593,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Patrick Mahomes,QB,KC,NA,36,24,252,NA,1.8,1,NA,5,30,NA,0.1,NA,23.4,NA,15946,FFToday,13116,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dak Prescott,QB,DAL,NA,35,24,280,NA,1.8,0,NA,3,12,NA,0,NA,22.4,NA,15681,FFToday,12620,WAS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Justin Fields,QB,CHI,NA,33,19,207,NA,1.2,1,NA,11,52,NA,0.3,NA,22.2,NA,17568,FFToday,15238,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brock Purdy,QB,SF,NA,35,24,267,NA,1.6,0,NA,3,12,NA,0.1,NA,21.6,NA,18184,FFToday,15698,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kyler Murray,QB,ARI,NA,29,19,234,NA,1.1,1,NA,7,35,NA,0.3,NA,21.4,NA,16663,FFToday,14056,LAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Joshua Dobbs,QB,MIN,NA,33,22,221,NA,1.2,1,NA,5,30,NA,0.4,NA,21.3,NA,15852,FFToday,13119,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C.J. Stroud,QB,HOU,NA,36,23,270,NA,1.5,0,NA,2,8,NA,0.1,NA,20.9,NA,18666,FFToday,16150,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sam Howell,QB,WAS,NA,35,23,259,NA,1.3,1,NA,5,20,NA,0.1,NA,20.8,NA,18104,FFToday,15693,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trevor Lawrence,QB,JAC,NA,36,24,251,NA,1.3,1,NA,5,22,NA,0.1,NA,20.6,NA,17624,FFToday,15237,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan Love,QB,GB,NA,37,23,255,NA,1.3,1,NA,4,15,NA,0.1,NA,20.1,NA,17146,FFToday,14782,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tua Tagovailoa,QB,MIA,NA,32,22,256,NA,1.6,1,NA,2,6,NA,0,NA,19.8,NA,17221,FFToday,14778,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Justin Herbert,QB,LAC,NA,33,22,247,NA,1.3,1,NA,5,16,NA,0.1,NA,19.8,NA,17102,FFToday,14779,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Desmond Ridder,QB,ATL,NA,35,21,223,NA,1.1,0,NA,7,23,NA,0.2,NA,19.1,NA,18188,FFToday,15697,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Russell Wilson,QB,DEN,NA,30,20,209,NA,1.2,1,NA,5,24,NA,0.1,NA,18.3,NA,12349,FFToday,10703,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jared Goff,QB,DET,NA,34,22,246,NA,1.4,1,NA,1,3,NA,0,NA,18.2,NA,15589,FFToday,12611,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Baker Mayfield,QB,TB,NA,33,20,241,NA,1.2,1,NA,3,11,NA,0,NA,18,NA,16116,FFToday,13590,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Matthew Stafford,QB,LAR,NA,31,21,232,NA,1.2,1,NA,2,8,NA,0,NA,17.2,NA,11001,FFToday,9431,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Geno Smith,QB,SEA,NA,29,20,231,NA,1.2,1,NA,2,7,NA,0,NA,17.1,NA,13362,FFToday,11150,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jake Browning,QB,CIN,NA,25,15,215,NA,1.1,1,NA,5,18,NA,0,NA,17,NA,18721,FFToday,14358,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Will Levis,QB,TEN,NA,32,18,216,NA,1.1,1,NA,2,7,NA,0.1,NA,16.5,NA,18576,FFToday,16149,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dorian Thompson-Robinson,QB,CLE,NA,29,16,193,NA,1,1,NA,5,22,NA,0.1,NA,16.5,NA,18669,FFToday,16158,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gardner Minshew,QB,IND,NA,32,21,224,NA,1.1,1,NA,2,4,NA,0,NA,16,NA,16656,FFToday,14067,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Derek Carr,QB,NO,NA,29,19,220,NA,1,1,NA,1,5,NA,0,NA,15.5,NA,14145,FFToday,11644,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tommy DeVito,QB,NYG,NA,25,17,188,NA,0.9,1,NA,3,17,NA,0.1,NA,15.3,NA,18781,FFToday,16441,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aidan O'Connell,QB,LV,NA,29,18,214,NA,1,1,NA,1,3,NA,0,NA,15,NA,18607,FFToday,16159,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
