player,pos,team,games,pass_att,pass_comp,pass_yds,pass_yds_g,pass_tds,pass_int,pass_rate,rush_att,rush_yds,rush_avg,rush_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,pass_09_tds,pass_1019_tds,pass_2029_tds,pass_3039_tds,pass_4049_tds,pass_50_tds,sacks,scoring_opp,bye,curr_site_pts,draft_rank,pass_comp_pct,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,two_pts
Malik Willis,QB,TEN,NA,0.7,0.4,6.1,NA,0,0.1,NA,0.7,1.1,NA,0,0,0.3,NA,23499,FantasyPros,15694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sam Ehlinger,QB,IND,NA,0,0,5.5,NA,0,0,NA,0,0,NA,0,0,0.3,NA,19803,FantasyPros,15250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Johnson,QB,BAL,NA,0,0,3.1,NA,0,0,NA,0,0,NA,0,0,0.2,NA,9326,FantasyPros,9207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tanner McKee,QB,PHI,NA,0.5,0.3,3.5,NA,0,0,NA,0.1,0.2,NA,0,0,0.2,NA,24740,FantasyPros,15702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyson Bagent,QB,CHI,NA,0.4,0.3,2.5,NA,0,0.1,NA,0.1,0.2,NA,0,0,0.1,NA,25321,FantasyPros,16384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Will Levis,QB,TEN,NA,0.2,0.1,1.2,NA,0,0,NA,0,0.1,NA,0,0,0.1,NA,22987,FantasyPros,16149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mahomes, Patrick",QB,KCC,NA,41.5,28,320,NA,2.6,0.6,NA,3.6,22,NA,0.2,0.1,29.1,NA,NA,FantasySharks,13116,CHI,1.8,0.5,0.1,0.1,0.1,0,1.2,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allen, Josh",QB,BUF,NA,34.2,22.5,245,NA,2,1.1,NA,7.5,45,NA,0.3,0.3,25.4,NA,NA,FantasySharks,13589,@WAS,0.9,0.7,0.2,0,0.1,0.1,2.2,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hurts, Jalen",QB,PHI,NA,29.6,19.4,223,NA,1.2,0.5,NA,10.2,43,NA,0.9,0.2,25,NA,NA,FantasySharks,14783,@TBB,0.4,0.2,0.2,0.2,0.1,0.1,2.4,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Herbert, Justin",QB,LAC,NA,40.5,27.2,284,NA,1.7,0.6,NA,3,11,NA,0.1,0.1,22.5,NA,NA,FantasySharks,14779,@MIN,0.9,0.5,0.1,0.1,0.1,0.1,2.2,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jackson, Lamar",QB,BAL,NA,34,22,245,NA,1.4,0.7,NA,8,45,NA,0.2,0.2,22.5,NA,NA,FantasySharks,13593,IND,0.6,0.4,0.2,0.1,0,0.1,2.1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cousins, Kirk",QB,MIN,NA,36.3,24.5,272,NA,2,0.7,NA,1.9,6,NA,0.1,0.4,21.3,NA,NA,FantasySharks,10700,LAC,1,0.5,0.2,0.1,0.1,0.2,2.2,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tagovailoa, Tua",QB,MIA,NA,34.5,22.6,282,NA,1.7,0.7,NA,2.6,7,NA,0.1,0.2,21.1,NA,NA,FantasySharks,14778,DEN,0.9,0.3,0.1,0.1,0.1,0.2,1.3,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Smith, Geno",QB,SEA,NA,35.1,23.7,250,NA,1.8,0.5,NA,3.1,17,NA,0.1,0.2,21,NA,NA,FantasySharks,11150,CAR,0.7,0.5,0.2,0.3,0.1,0,2.4,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Burrow, Joe",QB,CIN,NA,34,22.7,241,NA,1.7,0.7,NA,3.6,13,NA,0.1,0.1,20.3,NA,NA,FantasySharks,14777,LAR,0.7,0.4,0.3,0,0.1,0.2,3.1,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fields, Justin",QB,CHI,NA,27.4,16.7,187,NA,1.1,0.9,NA,8.4,50,NA,0.4,0.3,19.9,NA,NA,FantasySharks,15238,@KCC,0.3,0.4,0.2,0.1,0.1,0.1,3.5,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mayfield, Baker",QB,TBB,NA,41.2,26.9,271,NA,1.5,0.4,NA,3.5,7,NA,0,0.1,19.8,NA,NA,FantasySharks,13590,PHI,0.8,0.1,0.2,0.2,0,0.1,1.4,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Goff, Jared",QB,DET,NA,33,22.3,260,NA,1.7,0.5,NA,1.6,3,NA,0,0.2,19.3,NA,NA,FantasySharks,12611,ATL,0.8,0.3,0.3,0.2,0.1,0.1,1.7,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lawrence, Trevor",QB,JAC,NA,36,24,248,NA,1.3,0.6,NA,4.3,20,NA,0.1,0.4,19,NA,NA,FantasySharks,15237,HOU,0.5,0.4,0.3,0,0,0,2,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wilson, Russell",QB,DEN,NA,30.7,19.4,224,NA,1.4,0.6,NA,3,17,NA,0.2,0.2,18.7,NA,NA,FantasySharks,10703,@MIA,0.5,0.2,0.3,0,0,0.3,3.1,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Watson, Deshaun",QB,CLE,NA,34.4,20,215,NA,1.3,0.7,NA,4.2,23,NA,0.3,0.3,18.6,NA,NA,FantasySharks,13113,TEN,0.7,0.4,0,0.1,0.1,0,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Prescott, Dak",QB,DAL,NA,33.7,22.1,228,NA,1.6,0.9,NA,3.5,13,NA,0.1,0.1,18.6,NA,NA,FantasySharks,12620,@ARI,0.9,0.4,0.2,0.1,0,0,1.7,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stafford, Matthew",QB,LAR,NA,37,25,270,NA,1.3,1.1,NA,2.6,7,NA,0.1,0.2,18.6,NA,NA,FantasySharks,9431,@CIN,0.8,0.3,0.1,0,0,0.2,2.4,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Purdy, Brock",QB,SFO,NA,27.8,18.8,225,NA,1.4,0.3,NA,2.6,6,NA,0.2,0.2,18.3,NA,NA,FantasySharks,15698,NYG,0.7,0.2,0.2,0.2,0,0.1,1.7,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Love, Jordan",QB,GBP,NA,26,17,190,NA,1.7,0.5,NA,2.6,11,NA,0.1,0.1,17.4,NA,NA,FantasySharks,14782,NOS,0.7,0.3,0.2,0.3,0.1,0.1,1.6,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jones, Mac",QB,NEP,NA,33.4,22.1,226,NA,1.4,0.8,NA,3.2,10,NA,0,0.1,17,NA,NA,FantasySharks,15241,@NYJ,0.7,0.2,0.1,0.1,0.1,0,2.3,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jones, Daniel",QB,NYG,NA,31.2,20.2,197,NA,0.8,0.6,NA,6.5,30,NA,0.3,0.1,16.9,NA,NA,FantasySharks,14059,@SFO,0.5,0.1,0,0.1,0,0.1,3,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carr, Derek",QB,NOS,NA,33,22,250,NA,1.1,0.9,NA,2.2,4,NA,0,0,16.6,NA,NA,FantasySharks,11644,@GBP,0.3,0.3,0.2,0.2,0.1,0.1,2.5,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ridder, Desmond",QB,ATL,NA,29.1,18.8,199,NA,1,0.4,NA,4.2,17,NA,0.2,0.2,16.1,NA,NA,FantasySharks,15697,@DET,0.6,0.3,0.1,0,0,0,2,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Howell, Sam",QB,WAS,NA,27.6,17.5,193,NA,1.1,0.9,NA,3,15,NA,0.3,0.4,15.5,NA,NA,FantasySharks,15693,BUF,0.5,0.3,0.1,0.2,0.1,0,3.7,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stroud, C.J.",QB,HOU,NA,34.6,21.7,227,NA,1,0.6,NA,2.6,9,NA,0.1,0.5,15.4,NA,NA,FantasySharks,16150,@JAC,0.4,0.2,0.3,0,0.1,0,3.2,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Garoppolo, Jimmy",QB,LVR,NA,26.8,17.7,198,NA,1.4,1,NA,3.3,8,NA,0.1,0.1,15.4,NA,NA,FantasySharks,11760,PIT,0.7,0.4,0.1,0.2,0.1,0.1,1.2,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pickett, Kenny",QB,PIT,NA,34.9,21.6,212,NA,0.8,0.8,NA,3.3,10,NA,0.2,0.1,15.3,NA,NA,FantasySharks,15692,@LVR,0.3,0.2,0.1,0.1,0,0.1,2.2,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wilson, Zach",QB,NYJ,NA,31.8,17.7,206,NA,0.8,0.9,NA,3,15,NA,0.2,0.1,15.2,NA,NA,FantasySharks,15239,NEP,0.5,0,0,0,0.1,0.2,2.4,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tannehill, Ryan",QB,TEN,NA,25,16.3,182,NA,0.8,1.1,NA,3.4,13,NA,0.3,0.2,14.2,NA,NA,FantasySharks,10697,@CLE,0.4,0.2,0.1,0,0,0.1,3.2,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dobbs, Joshua",QB,ARI,NA,27,18.2,175,NA,0.7,0.5,NA,2.9,17,NA,0.2,0.6,13.3,NA,NA,FantasySharks,13119,DAL,0.4,0.2,0.1,0,0,0,1.8,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dalton, Andy",QB,CAR,NA,26.2,16.2,168,NA,0.9,0.7,NA,2.4,11,NA,0.1,0.3,12.7,NA,NA,FantasySharks,10313,@SEA,0.4,0.2,0.2,0,0,0.1,2.8,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minshew, Gardner",QB,IND,NA,22.6,15.1,144,NA,0.8,0.9,NA,3.4,12,NA,0.2,0.2,11.2,NA,NA,FantasySharks,14067,@BAL,0.4,0.1,0,0.1,0,0,2.7,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Huntley, Tyler",QB,BAL,NA,17.5,11.8,111,NA,0.2,0.1,NA,3.4,17,NA,0.1,0.3,8.3,NA,NA,FantasySharks,14789,IND,0.2,0,0,0,0,0,0.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mills, Davis",QB,HOU,NA,13.3,8.3,88,NA,0.5,0.3,NA,1.1,4,NA,0.1,0.1,6.7,NA,NA,FantasySharks,15252,@JAC,0.2,0.2,0.1,0,0,0,0.5,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Trubisky, Mitchell",QB,PIT,NA,10.3,7,88,NA,0.4,0.6,NA,1.2,2,NA,0,0,5.7,NA,NA,FantasySharks,13115,@LVR,0.2,0.2,0,0,0,0,0.6,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mariota, Marcus",QB,PHI,NA,5,3,35,NA,0.2,0.1,NA,1.3,6,NA,0.1,0,3.5,NA,NA,FantasySharks,12141,@TBB,0.1,0.1,0,0,0,0,0.4,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Heinicke, Taylor",QB,ATL,NA,6,3.7,43,NA,0.2,0.1,NA,0.5,2,NA,0,0.1,3,NA,NA,FantasySharks,12476,@DET,0.1,0.1,0,0,0,0,0.4,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ehlinger, Sam",QB,IND,NA,6,4,37,NA,0.2,0,NA,1,4,NA,0,0.1,2.9,NA,NA,FantasySharks,15250,@BAL,0.2,0,0,0,0,0,0.6,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Winston, Jameis",QB,NOS,NA,4.6,3,34,NA,0.2,0.2,NA,0.4,2,NA,0,0,2.4,NA,NA,FantasySharks,12140,@GBP,0.2,0,0,0,0,0,0.4,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bridgewater, Teddy",QB,DET,NA,3.5,2.1,29,NA,0.2,0.2,NA,0.7,1,NA,0,0,2,NA,NA,FantasySharks,11640,ATL,0.2,0,0,0,0,0,0.4,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mullens, Nick",QB,MIN,NA,3.7,2.5,31,NA,0.1,0.2,NA,0.7,1,NA,0,0,1.9,NA,NA,FantasySharks,13968,LAC,0.1,0,0,0,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Taylor, Tyrod",QB,NYG,NA,2.3,1.6,11,NA,0.1,0.2,NA,0.8,5,NA,0,0.1,1.3,NA,NA,FantasySharks,10413,@SFO,0,0.1,0,0,0,0,0.3,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"White, Mike",QB,MIA,NA,3.6,1.9,22,NA,0,0.1,NA,0.5,1,NA,0,0,1.1,NA,NA,FantasySharks,13598,DEN,0,0,0,0,0,0,0.3,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brissett, Jacoby",QB,WAS,NA,1.6,1.1,12,NA,0.1,0,NA,0.3,1,NA,0,0,1,NA,NA,FantasySharks,12616,BUF,0,0,0,0,0,0,0.1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stidham, Jarrett",QB,DEN,NA,1.6,0.9,9,NA,0.1,0.1,NA,0.2,1,NA,0,0,0.9,NA,NA,FantasySharks,14063,@MIA,0.1,0,0,0,0,0,0.1,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Darnold, Sam",QB,SFO,NA,1.6,0.9,14,NA,0,0.1,NA,0.9,1,NA,0,0,0.9,NA,NA,FantasySharks,13592,NYG,0,0,0,0,0,0,0.1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clifford, Sean",QB,GBP,NA,1.1,0.7,10,NA,0.1,0,NA,0.6,-0.2,NA,0,0,0.7,NA,NA,FantasySharks,16313,NOS,0,0,0,0,0,0.1,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tune, Clayton",QB,ARI,NA,2.6,1.7,12,NA,0,0.2,NA,1,3,NA,0,0,0.7,NA,NA,FantasySharks,16160,DAL,0,0,0,0,0,0,0.2,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rush, Cooper",QB,DAL,NA,2.4,1.3,13,NA,0,0,NA,0.6,-0.9,NA,0,0,0.7,NA,NA,FantasySharks,13124,@ARI,0,0,0,0,0,0,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rudolph, Mason",QB,PIT,NA,2.2,1.3,12,NA,0,0.1,NA,0.3,2,NA,0,0,0.6,NA,NA,FantasySharks,13595,@LVR,0,0,0,0,0,0,0.5,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allen, Kyle",QB,BUF,NA,1.7,0.8,7,NA,0,0.1,NA,1.2,-0.9,NA,0,0,0.3,NA,NA,FantasySharks,13879,@WAS,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Willis, Malik",QB,TEN,NA,1.4,0.7,5,NA,0,0,NA,1.2,4,NA,0,0.2,0.2,NA,NA,FantasySharks,15694,@CLE,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stick, Easton",QB,LAC,NA,0.4,0.1,1,NA,0,0,NA,0.2,0,NA,0,0,0.2,NA,NA,FantasySharks,14069,@MIN,0,0,0,0,0,0,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lock, Drew",QB,SEA,NA,0.3,0.2,2,NA,0,0,NA,0,0.1,NA,0,0,0.2,NA,NA,FantasySharks,14057,CAR,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bagent, Tyson",QB,CHI,NA,0.9,0.5,4,NA,0,0.1,NA,0,0,NA,0,0,0.1,NA,NA,FantasySharks,16384,@KCC,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Thompson-Robinson, Dorian",QB,CLE,NA,0.3,0.1,0,NA,0,0,NA,0.2,0,NA,0,0,0.1,NA,NA,FantasySharks,16158,TEN,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bennett, Stetson",QB,LAR,NA,0.2,0.2,0,NA,0,0,NA,0.4,1,NA,0,0,0.1,NA,NA,FantasySharks,16153,@CIN,0,0,0,0,0,0,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Beathard, C.J.",QB,JAC,NA,1.8,1.1,6,NA,0,0.2,NA,0.7,-0.4,NA,0,0,0.1,NA,NA,FantasySharks,13125,HOU,0,0,0,0,0,0,0.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hoyer, Brian",QB,LVR,NA,0,0,0,NA,0,0,NA,0.2,1,NA,0,0,0.1,NA,NA,FantasySharks,9714,PIT,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Patrick Mahomes,QB,KC,NA,36,24,285,NA,2.2,1,NA,6,33,NA,0.1,NA,27,NA,15946,FFToday,13116,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Allen,QB,BUF,NA,35,22,270,NA,2.1,1,NA,5,30,NA,0.3,NA,26.7,NA,16228,FFToday,13589,WAS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jalen Hurts,QB,PHI,NA,29,19,231,NA,1.6,0,NA,9,46,NA,0.6,NA,26.2,NA,17116,FFToday,14783,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lamar Jackson,QB,BAL,NA,29,19,233,NA,1.5,1,NA,7,43,NA,0.4,NA,24.4,NA,16255,FFToday,13593,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Justin Fields,QB,CHI,NA,29,17,205,NA,1.1,1,NA,11,60,NA,0.6,NA,24.3,NA,17568,FFToday,15238,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Justin Herbert,QB,LAC,NA,36,24,283,NA,2,1,NA,3,11,NA,0.1,NA,23.9,NA,17102,FFToday,14779,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kirk Cousins,QB,MIN,NA,38,25,296,NA,2.1,1,NA,1,5,NA,0,NA,23.7,NA,12376,FFToday,10700,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trevor Lawrence,QB,JAC,NA,32,21,253,NA,1.7,1,NA,5,23,NA,0.2,NA,23,NA,17624,FFToday,15237,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daniel Jones,QB,NYG,NA,29,19,214,NA,1.3,1,NA,8,42,NA,0.3,NA,21.9,NA,16624,FFToday,14059,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dak Prescott,QB,DAL,NA,33,22,251,NA,1.8,1,NA,3,11,NA,0.1,NA,21.5,NA,15681,FFToday,12620,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tua Tagovailoa,QB,MIA,NA,35,22,273,NA,1.8,1,NA,2,4,NA,0,NA,21.3,NA,17221,FFToday,14778,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Deshaun Watson,QB,CLE,NA,32,20,240,NA,1.4,1,NA,5,30,NA,0.1,NA,21.2,NA,16031,FFToday,13113,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jared Goff,QB,DET,NA,38,25,274,NA,1.8,1,NA,1,2,NA,0,NA,21.1,NA,15589,FFToday,12611,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Geno Smith,QB,SEA,NA,33,23,264,NA,1.7,0,NA,2,10,NA,0,NA,21,NA,13362,FFToday,11150,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Russell Wilson,QB,DEN,NA,35,22,243,NA,1.6,1,NA,4,17,NA,0.1,NA,20.9,NA,12349,FFToday,10703,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Matthew Stafford,QB,LAR,NA,36,24,271,NA,1.4,1,NA,2,9,NA,0,NA,20.1,NA,11001,FFToday,9431,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brock Purdy,QB,SF,NA,30,20,226,NA,1.6,0,NA,3,13,NA,0.1,NA,19.6,NA,18184,FFToday,15698,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Derek Carr,QB,NO,NA,34,23,261,NA,1.5,1,NA,1,3,NA,0,NA,19.4,NA,14145,FFToday,11644,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
