player,pos,team,games,rush_att,rush_yds,rush_avg,rush_tds,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,rush_09_tds,rush_1019_tds,rush_2029_tds,rush_3039_tds,rush_4049_tds,rush_50_tds,rec_rz_tgt,rush_50_yds,rush_100_yds,return_yds,scoring_opp,bye,curr_site_pts,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,return_tds,two_pts
Jamaal Williams,RB,DET,1,13.8,62.7,4.5,0.6,2,1.7,11.2,11.2,6.6,0,0.2,10.2,10.2,2001287,CBS,13139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
David Montgomery,RB,CHI,1,15,60.8,4.1,0.4,2.6,2.1,21.5,21.5,10.2,0,0.2,10,10,2261252,CBS,14071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aaron Jones,RB,GB,1,10.8,57.9,5.4,0.2,4,3.2,21.9,21.9,6.8,0.2,0.1,9.2,9.2,2071937,CBS,13319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D'Onta Foreman,RB,CAR,1,14.5,64.4,4.4,0.5,1.3,0.9,7.3,7.3,8.1,0,0.2,8.6,8.6,2139847,CBS,13134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cordarrelle Patterson,RB,ATL,1,12.2,52.2,4.3,0.5,1,0.8,6.8,6.8,8.5,0.1,0.1,8.4,8.4,1996183,CBS,11225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Raheem Mostert,RB,MIA,1,13.2,55.6,4.2,0.3,2.3,1.5,11,11,7.3,0.1,0.2,8,8,2174957,CBS,12447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Khalil Herbert,RB,CHI,1,9.6,55.3,5.8,0.4,0.9,0.8,7.9,7.9,9.9,0.1,0.1,7.8,7.8,2253041,CBS,15271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Leonard Fournette,RB,TB,1,8.9,33,3.7,0.3,4.5,3.8,28.4,28.4,7.5,0.2,0.1,7.8,7.8,2131693,CBS,13129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Najee Harris,RB,PIT,1,12.8,42.3,3.3,0.3,3.2,2.6,15,15,5.8,0.2,0.2,7.6,7.6,2741200,CBS,15254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rachaad White,RB,TB,1,9.2,32.2,3.5,0.4,3.7,2.9,23.5,23.5,8.1,0.1,0.2,7.6,7.6,3169147,CBS,15721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Antonio Gibson,RB,WAS,1,10.5,45.7,4.4,0.3,3,2.4,16.8,16.8,7,0.1,0.1,7.2,7.2,2960976,CBS,14852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kareem Hunt,RB,CLE,1,10.4,46.1,4.4,0.3,2.2,1.8,12.6,12.6,7,0.1,0.1,7.2,7.2,2079567,CBS,13138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jeff Wilson,RB,MIA,1,10.5,43.5,4.1,0.3,2.1,1.5,12.5,12.5,8.3,0.1,0.2,7,7,2925161,CBS,14017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Clyde Edwards-Helaire,RB,KC,1,8.2,30.5,3.7,0.3,2.6,1.9,15.9,15.9,8.4,0.2,0.1,6.8,6.8,2804554,CBS,14803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Devin Singletary,RB,BUF,1,10.5,47.7,4.5,0.2,3.6,2.7,19.9,19.9,7.4,0.1,0.1,6.6,6.6,2241251,CBS,14080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jonathan Taylor,RB,IND,1,11,48.1,4.4,0.3,2.8,2,12,12,6,0,0.1,6.6,6.6,2866395,CBS,14802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brian Robinson Jr.,RB,WAS,1,13.2,54.8,4.2,0.3,1.1,1,6.6,6.6,6.6,0,0.1,6.6,6.6,2741207,CBS,15716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ezekiel Elliott,RB,DAL,1,10,47,4.7,0.4,1.7,1.2,7.2,7.2,6,0,0.1,6.2,6.2,2060769,CBS,12625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isiah Pacheco,RB,KC,1,8.6,33.5,3.9,0.3,1.6,1.4,12.4,12.4,8.9,0.1,0.1,6.2,6.2,2966551,CBS,15749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A.J. Dillon,RB,GB,1,11.9,48.5,4.1,0.2,2.3,1.6,11.4,11.4,7.1,0,0.1,6,6,2867083,CBS,14805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elijah Mitchell,RB,SF,1,8.1,44.9,5.5,0.2,1.3,1.1,8.2,8.2,7.5,0.1,0.1,5.6,5.6,2819876,CBS,15263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Allgeier,RB,ATL,1,10.2,40.3,4,0.2,0.7,0.6,7,7,11.7,0.1,0.1,5.6,5.6,2975590,CBS,15712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Latavius Murray,RB,DEN,1,10.7,41.4,3.9,0.3,0.9,0.7,4.6,4.6,6.6,0,0.1,5.6,5.6,1637004,CBS,11390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D'Andre Swift,RB,DET,1,4.6,26.5,5.8,0.1,3.9,3.1,26.1,26.1,8.4,0.2,0.1,5.6,5.6,2871710,CBS,14797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
James Conner,RB,ARI,1,9.9,37.6,3.8,0.3,2.7,2.2,15.4,15.4,7,0,0.1,5.6,5.6,2071585,CBS,13146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Darrell Henderson Jr.,RB,LAR,1,8.9,36.2,4.1,0.3,2,1.4,9.7,9.7,6.9,0.1,0.1,5.2,5.2,2240590,CBS,14087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chuba Hubbard,RB,CAR,1,9,36.6,4.1,0.4,2.2,1.5,8.7,8.7,5.8,0,0.2,5,5,2865693,CBS,15261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Melvin Gordon,RB,DEN,1,8.7,33.7,3.9,0.2,2.3,1.7,13.1,13.1,7.7,0,0.2,4.8,4.8,1871347,CBS,12151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dontrell Hilliard,RB,TEN,1,4.1,24.9,6.1,0,2.3,1.8,13.8,13.8,7.7,0.3,0.1,4.6,4.6,2925536,CBS,13871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenneth Gainwell,RB,PHI,1,4.8,21.4,4.5,0.4,1.6,1.1,7.5,7.5,6.8,0,0.1,4.2,4.2,2968948,CBS,15255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isaiah Spiller,RB,LAC,1,7.5,24.1,3.2,0.2,1.7,1.2,11.1,11.1,9.3,0,0.1,4,4,3131703,CBS,15709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cam Akers,RB,LAR,1,9,30.2,3.4,0.2,1.4,0.9,8.9,8.9,9.9,0,0.1,4,4,2804034,CBS,14799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chase Edmonds,RB,DEN,1,6.1,22.6,3.7,0.1,2,1.4,11.7,11.7,8.4,0.1,0.1,4,4,2137507,CBS,13726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nyheim Hines,RB,BUF,1,3.3,13.9,4.2,0.1,2.9,2.3,20.1,20.1,8.7,0.1,0.1,4,4,2183832,CBS,13622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eno Benjamin,RB,ARI,1,7.6,28.9,3.8,0.2,2.9,2.1,16.1,16.1,7.7,0,0.1,4,4,2760832,CBS,14801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
James Cook,RB,BUF,1,6.6,32.9,5,0.2,0.9,0.6,6.7,6.7,11.2,0,0.2,3.8,3.8,2975698,CBS,15715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaylen Warren,RB,PIT,1,7,29.2,4.2,0.1,2.4,2,16.4,16.4,8.2,0,0.1,3.4,3.4,3126535,CBS,15742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rex Burkhead,RB,HOU,1,3.5,13.6,3.9,0.1,3.1,2.4,13,13,5.4,0.1,0.1,3,3,1679738,CBS,11182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alexander Mattison,RB,MIN,1,6.2,23,3.7,0.1,1.5,1.2,8.3,8.3,6.9,0.1,0.1,3,3,2257933,CBS,14223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jerick McKinnon,RB,KC,1,5.3,17.8,3.4,0.1,2.9,2.2,18.2,18.2,8.3,0.1,0.1,3,3,2129436,CBS,11761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Deon Jackson,RB,IND,1,4.7,15.5,3.3,0.1,2.6,2.3,18.5,18.5,8,0,0.1,2.4,2.4,2866237,CBS,15277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Caleb Huntley,RB,ATL,1,7,28.8,4.1,0.1,0.5,0.3,3.3,3.3,11,0,0.1,2.4,2.4,2865212,CBS,15505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan Wilkins,RB,IND,1,6.9,26.7,3.9,0.1,1,0.8,4.3,4.3,5.4,0,0.1,2.4,2.4,2079901,CBS,13789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kyle Juszczyk,FB,SF,1,0.6,2.7,4.5,0.1,1.8,1.3,16.6,16.6,12.8,0.1,0,2.2,2.2,1683145,CBS,11367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trey Sermon,RB,PHI,1,2.2,12.3,5.6,0.1,0.1,0.1,0.8,0.8,8,0,0,1.6,1.6,2804142,CBS,15257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brandon Bolden,RB,LV,1,3,11.8,3.9,0,1.3,1.2,8.8,8.8,7.3,0.1,0,1.6,1.6,1632301,CBS,10932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan Mason,RB,SF,1,1.9,10.4,5.5,0.1,0.1,0.1,1,1,10,0,0,1.6,1.6,2967536,CBS,15972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jerome Ford,RB,CLE,1,2.3,11.8,5.1,0.1,0.2,0.2,1.8,1.8,9,0,0,1.6,1.6,2966543,CBS,15713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DeeJay Dallas,RB,SEA,1,4.1,18.9,4.6,0.1,1.4,1.3,8,8,6.2,0,0.1,1.4,1.4,2804094,CBS,14815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Malcolm Brown,RB,LAR,1,4.5,14.2,3.2,0.1,1.6,1.2,9.9,9.9,8.3,0,0.1,1.4,1.4,1852916,CBS,12386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JaMycal Hasty,RB,JAC,1,3.4,19.7,5.8,0.1,1.2,0.9,4.3,4.3,4.8,0,0.1,1.4,1.4,2189504,CBS,14821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Justin Jackson,RB,DET,1,3.4,18.8,5.5,0,0.8,0.7,4.8,4.8,6.9,0.1,0.1,1.4,1.4,2155320,CBS,13620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zander Horvath,RB,LAC,1,0.8,2.2,2.8,0,1.2,0.8,3.7,3.7,4.6,0.2,0,1.2,1.2,2871345,CBS,15960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sony Michel,RB,LAC,1,3.3,12,3.6,0,1,0.7,4.5,4.5,6.4,0,0,1,1,2131588,CBS,13607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dwayne Washington,RB,NO,1,3.5,11.8,3.4,0,0.2,0.1,1.2,1.2,12,0,0,1,1,2061078,CBS,12845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Travis Homer,RB,SEA,1,2.8,17.6,6.3,0,1,0.9,9.4,9.4,10.4,0,0,1,1,2249831,CBS,14083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D'Ernest Johnson,RB,CLE,1,2.3,13.1,5.7,0,0.2,0.2,1.2,1.2,6,0,0,1,1,3117165,CBS,14331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jonathan Williams,RB,WAS,1,1.9,13.2,7,0,0,0,0.1,0.1,0,0,0,1,1,1999948,CBS,12635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Matt Breida,RB,NYG,1,3.6,14.4,4,0,0.9,0.7,7,7,10,0,0.1,0.8,0.8,2819100,CBS,13378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spencer Brown,RB,CAR,1,1.7,7.3,4.3,0.1,0.3,0.2,1.8,1.8,9,0,0,0.6,0.6,2867517,CBS,15276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keaontay Ingram,RB,ARI,1,2,6,3,0.1,0.3,0.2,2.1,2.1,10.5,0,0,0.6,0.6,2962791,CBS,15734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
