player,pos,team,games,fg,fg_att,fg_0019,fg_att_0019,fg_2029,fg_att_2029,fg_3039,fg_att_3039,fg_4049,fg_att_4049,fg_50,fg_att_50,xp,xp_att,site_pts,site_fppg,src_id,data_src,id,opp,fg_miss,bye,draft_rank,fg_pct,xp_pct,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_pos,FanDuel FP,draftkings_site_points,yahoo_site_points
Jason Sanders,K,MIA,NA,2,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,2.1,10.15,NA,13977,FleaFlicker,13832,NESun 1:00 PM,NA,1,K11,2/2,2/2,47%,NA,NA,NA,NA,NA,NA,NA
Harrison Butker,K,KC,NA,2,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1,3.1,10.08,NA,13124,FleaFlicker,13354,@ARISun 4:25 PM,NA,8,K6,2/1,3/3,91%,NA,NA,NA,NA,NA,NA,NA
Jason Myers,K,SEA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,1.9,9.9,NA,11124,FleaFlicker,12437,DENMon 8:15 PM,NA,1,K23,2/1,1/1,8%,NA,NA,NA,NA,NA,NA,NA
Greg Zuerlein,K,NYJ,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,1.9,9.88,NA,8608,FleaFlicker,10868,BALSun 1:00 PM,NA,0,K21,2/2,1/1,19%,NA,NA,NA,NA,NA,NA,NA
Chris Boswell,K,PIT,NA,2,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,1.9,9.88,NA,10779,FleaFlicker,11936,@CINSun 1:00 PM,NA,9,K18,2/2,1/1,32%,NA,NA,NA,NA,NA,NA,NA
Cairo Santos,K,CHI,NA,2,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,1.8,9.78,NA,10888,FleaFlicker,11945,SFSun 1:00 PM,NA,4,K24,2/1,1/1,6%,NA,NA,NA,NA,NA,NA,NA
Rodrigo Blankenship,K,IND,NA,2,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,2.6,9.6,NA,16124,FleaFlicker,14912,@HOUSun 1:00 PM,NA,4,K9,2/2,2/2,60%,NA,NA,NA,NA,NA,NA,NA
Matt Prater,K,ARI,NA,2,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,2.6,9.59,NA,4221,FleaFlicker,8930,KCSun 4:25 PM,NA,3,K8,2/1,2/2,77%,NA,NA,NA,NA,NA,NA,NA
Brett Maher,K,DAL,NA,2,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,2.6,9.58,NA,10038,FleaFlicker,13909,TBSun 8:20 PM,NA,9,K27,2/2,2/2,4%,NA,NA,NA,NA,NA,NA,NA
Tyler Bass,K,BUF,NA,2,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,2.5,9.55,NA,15626,FleaFlicker,14983,@LARThu 8:20 PM,NA,7,K2,2/2,2/2,95%,NA,NA,NA,NA,NA,NA,NA
Randy Bullock,K,TEN,NA,2,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,2.5,9.53,NA,8478,FleaFlicker,10862,NYGSun 4:25 PM,NA,6,K25,2/2,2/2,8%,NA,NA,NA,NA,NA,NA,NA
Jake Elliott,K,PHI,NA,2,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,2.5,9.46,NA,13035,FleaFlicker,13303,@DETSun 1:00 PM,NA,7,K15,2/1,2/2,27%,NA,NA,NA,NA,NA,NA,NA
Brandon McManus,K,DEN,NA,2,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,2.4,9.41,NA,9754,FleaFlicker,11947,@SEAMon 8:15 PM,NA,9,K10,2/2,2/2,47%,NA,NA,NA,NA,NA,NA,NA
Austin Seibert,K,DET,NA,2,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,2.3,9.27,NA,14847,FleaFlicker,14258,PHISun 1:00 PM,NA,6,K31,2/2,2/2,2%,NA,NA,NA,NA,NA,NA,NA
Daniel Carlson,K,LV,NA,2,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,2.1,9.13,NA,13947,FleaFlicker,13718,@LACSun 4:25 PM,NA,6,K5,2/2,2/2,93%,NA,NA,NA,NA,NA,NA,NA
Wil Lutz,K,NO,NA,2,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,2.1,9.07,NA,12611,FleaFlicker,12956,@ATLSun 1:00 PM,NA,4,K17,2/2,2/2,19%,NA,NA,NA,NA,NA,NA,NA
Eddy Pineiro,K,CAR,NA,2,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,8.97,NA,13986,FleaFlicker,13719,CLESun 1:00 PM,NA,3,NA,2/1,1/1,1%,NA,NA,NA,NA,NA,NA,NA
Graham Gano,K,NYG,NA,2,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,8.96,NA,6304,FleaFlicker,9694,@TENSun 4:25 PM,NA,9,K22,2/1,1/1,9%,NA,NA,NA,NA,NA,NA,NA
James McCourt,K,JAC,NA,2,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,1.9,8.9,NA,17122,FleaFlicker,16002,@WASSun 1:00 PM,NA,1,NA,2/2,1/1,1%,NA,NA,NA,NA,NA,NA,NA
Younghoe Koo,K,ATL,NA,2,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,1.9,8.87,NA,13324,FleaFlicker,13403,NOSun 1:00 PM,NA,4,K12,2/2,1/1,58%,NA,NA,NA,NA,NA,NA,NA
Evan McPherson,K,CIN,NA,2,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,2.5,8.51,NA,16457,FleaFlicker,15368,PITSun 1:00 PM,NA,0,K4,2/2,2/2,92%,NA,NA,NA,NA,NA,NA,NA
Mason Crosby,K,GB,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,2.5,8.49,NA,4715,FleaFlicker,8742,@MINSun 4:25 PM,NA,4,K19,2/2,2/2,14%,NA,NA,NA,NA,NA,NA,NA
Ka'imi Fairbairn,K,HOU,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,1.9,7.86,NA,12347,FleaFlicker,12860,INDSun 1:00 PM,NA,6,K26,2/2,1/1,4%,NA,NA,NA,NA,NA,NA,NA
Cade York,K,CLE,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,1.7,7.69,NA,16929,FleaFlicker,15882,@CARSun 1:00 PM,NA,9,K28,2/2,1/1,14%,NA,NA,NA,NA,NA,NA,NA
Riley Patterson,K,JAC,NA,1,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,1.6,5.58,NA,16587,FleaFlicker,15369,@WASSun 1:00 PM,NA,1,NA,1/1,1/1,2%,NA,NA,NA,NA,NA,NA,NA
Rodrigo Blankenship,K,IND,NA,1.87,2.14,0.02,NA,0.48,NA,0.65,NA,0.46,NA,0.26,NA,3.45,NA,10.03,NA,rodrigo-blankenship,NumberFire,14912,HOU,NA,NA,NA,NA,NA,NA,5.87,14.19,#,1,10.04,10.04,10.04
Harrison Butker,K,KC,NA,1.95,2.19,0,NA,0.57,NA,0.48,NA,0.66,NA,0.18,NA,3.27,NA,9.97,NA,harrison-butker,NumberFire,13354,ARI,NA,NA,NA,NA,NA,NA,5.11,14.83,#,2,9.96,9.96,9.96
Justin Tucker,K,BAL,NA,1.85,2.11,0.02,NA,0.52,NA,0.53,NA,0.66,NA,0.21,NA,2.87,NA,9.76,NA,justin-tucker,NumberFire,10976,NYJ,NA,NA,NA,NA,NA,NA,5.99,13.53,#,3,9.77,9.77,9.77
Evan McPherson,K,CIN,NA,2.16,2.58,0,NA,0.61,NA,0.74,NA,0.6,NA,0.18,NA,2.24,NA,9.58,NA,evan-mcpherson,NumberFire,15368,PIT,NA,NA,NA,NA,NA,NA,3.23,15.93,#,4,9.59,9.59,9.59
Robbie Gould,K,SF,NA,2.71,2.93,0.02,NA,0.5,NA,0.52,NA,0.76,NA,0.26,NA,1.76,NA,9.21,NA,robbie-gould,NumberFire,8153,CHI,NA,NA,NA,NA,NA,NA,2.13,16.29,#,5,9.22,9.22,9.22
Daniel Carlson,K,LV,NA,1.99,2.24,0.04,NA,0.42,NA,0.85,NA,0.42,NA,0.25,NA,2.29,NA,9.17,NA,daniel-carlson,NumberFire,13718,LAC,NA,NA,NA,NA,NA,NA,4.25,14.09,#,6,9.15,9.15,9.15
Dustin Hopkins,K,LAC,NA,1.77,2.23,0.04,NA,0.66,NA,0.55,NA,0.38,NA,0.14,NA,3.21,NA,9.17,NA,dustin-hopkins,NumberFire,11387,LV,NA,NA,NA,NA,NA,NA,5.69,12.65,#,6,9.18,9.18,9.18
Jake Elliott,K,PHI,NA,1.89,2.31,0.04,NA,0.6,NA,0.6,NA,0.43,NA,0.15,NA,2.96,NA,9.15,NA,jake-elliott,NumberFire,13303,DET,NA,NA,NA,NA,NA,NA,3.82,14.48,#,8,9.15,9.15,9.15
Joey Slye,K,WSH,NA,1.92,2.29,0,NA,0.63,NA,0.71,NA,0.5,NA,0.07,NA,2.72,NA,9.1,NA,joey-slye,NumberFire,14600,JAC,NA,NA,NA,NA,NA,NA,3.43,14.77,#,9,9.09,9.09,9.09
Brandon McManus,K,DEN,NA,2.07,2.46,0.02,NA,0.62,NA,0.74,NA,0.52,NA,0.09,NA,2.36,NA,9.01,NA,brandon-mcmanus,NumberFire,11947,SEA,NA,NA,NA,NA,NA,NA,3.43,14.59,#,10,9.03,9.03,9.03
Tyler Bass,K,BUF,NA,1.86,2.31,0.04,NA,0.47,NA,0.56,NA,0.63,NA,0.15,NA,2.54,NA,9,NA,tyler-bass,NumberFire,14983,LA,NA,NA,NA,NA,NA,NA,5.13,12.87,#,11,9.02,9.02,9.02
Greg Joseph,K,MIN,NA,1.8,1.99,0.02,NA,0.54,NA,0.65,NA,0.6,NA,0.2,NA,1.78,NA,8.79,NA,greg-joseph,NumberFire,13898,GB,NA,NA,NA,NA,NA,NA,4.53,13.05,#,12,8.81,8.81,8.81
Matt Gay,K,LA,NA,1.85,2.01,0.02,NA,0.49,NA,0.56,NA,0.72,NA,0.18,NA,1.75,NA,8.72,NA,matt-gay,NumberFire,14244,BUF,NA,NA,NA,NA,NA,NA,4.14,13.3,#,13,8.74,8.74,8.74
Randy Bullock,K,TEN,NA,1.69,2.03,0,NA,0.53,NA,0.61,NA,0.55,NA,0.12,NA,2.37,NA,8.57,NA,randy-bullock,NumberFire,10862,NYG,NA,NA,NA,NA,NA,NA,4.92,12.22,#,14,8.59,8.59,8.59
Ryan Succop,K,TB,NA,1.73,2.08,0.02,NA,0.5,NA,0.63,NA,0.41,NA,0.18,NA,2.56,NA,8.56,NA,ryan-succop,NumberFire,9686,DAL,NA,NA,NA,NA,NA,NA,5.06,12.06,#,15,8.55,8.55,8.55
Jason Sanders,K,MIA,NA,1.92,1.97,0.02,NA,0.43,NA,0.72,NA,0.58,NA,0.18,NA,1.83,NA,8.54,NA,jason-sanders,NumberFire,13832,NE,NA,NA,NA,NA,NA,NA,3.98,13.1,#,16,8.56,8.56,8.56
Nick Folk,K,NE,NA,1.85,2.12,0.02,NA,0.64,NA,0.41,NA,0.58,NA,0.16,NA,2.03,NA,8.35,NA,nick-folk,NumberFire,8851,MIA,NA,NA,NA,NA,NA,NA,4.64,12.06,#,17,8.36,8.36,8.36
Younghoe Koo,K,ATL,NA,2.01,2.41,0,NA,0.53,NA,0.47,NA,0.68,NA,0.17,NA,1.79,NA,8.34,NA,younghoe-koo,NumberFire,13403,NO,NA,NA,NA,NA,NA,NA,3.07,13.61,#,18,8.36,8.36,8.36
Austin Seibert,K,DET,NA,1.83,2.64,0,NA,0.64,NA,0.6,NA,0.35,NA,0.24,NA,1.96,NA,8.27,NA,austin-seibert,NumberFire,14258,PHI,NA,NA,NA,NA,NA,NA,3.94,12.6,#,19,8.28,8.28,8.28
Brett Maher,K,DAL,NA,1.78,2.18,0.02,NA,0.6,NA,0.55,NA,0.44,NA,0.12,NA,2.38,NA,8.26,NA,brett-maher,NumberFire,13909,TB,NA,NA,NA,NA,NA,NA,3.51,13.01,#,20,8.25,8.25,8.25
Mason Crosby,K,GB,NA,1.58,1.88,0.04,NA,0.43,NA,0.48,NA,0.49,NA,0.07,NA,2.96,NA,8.11,NA,mason-crosby,NumberFire,8742,MIN,NA,NA,NA,NA,NA,NA,3.42,12.8,#,21,8.12,8.12,8.12
Chris Boswell,K,PIT,NA,1.88,2.15,0.02,NA,0.59,NA,0.6,NA,0.54,NA,0.18,NA,1.42,NA,8.09,NA,chris-boswell,NumberFire,11936,CIN,NA,NA,NA,NA,NA,NA,3.59,12.59,#,22,8.11,8.11,8.11
Wil Lutz,K,NO,NA,1.63,2.02,0.06,NA,0.46,NA,0.46,NA,0.44,NA,0.22,NA,2.17,NA,7.95,NA,wil-lutz,NumberFire,12956,ATL,NA,NA,NA,NA,NA,NA,3.71,12.19,#,23,7.97,7.97,7.97
Matt Prater,K,ARI,NA,1.41,1.74,0.06,NA,0.44,NA,0.29,NA,0.55,NA,0.1,NA,2.83,NA,7.91,NA,matt-prater,NumberFire,8930,KC,NA,NA,NA,NA,NA,NA,3.89,11.93,#,24,7.9,7.9,7.9
Mike Badgley,K,JAC,NA,1.7,2.39,0,NA,0.41,NA,0.64,NA,0.5,NA,0.16,NA,1.73,NA,7.66,NA,mike-badgley,NumberFire,13980,WSH,NA,NA,NA,NA,NA,NA,2.01,13.31,#,25,7.68,7.68,7.68
Cairo Santos,K,CHI,NA,1.6,2.01,0,NA,0.43,NA,0.43,NA,0.57,NA,0.24,NA,1.56,NA,7.61,NA,cairo-santos,NumberFire,11945,SF,NA,NA,NA,NA,NA,NA,3.12,12.1,#,26,7.62,7.62,7.62
Eddy Pineiro,K,CAR,NA,1.56,1.75,0,NA,0.34,NA,0.47,NA,0.55,NA,0.27,NA,1.64,NA,7.6,NA,eddy-pineiro,NumberFire,13719,CLE,NA,NA,NA,NA,NA,NA,4.28,10.92,#,27,7.62,7.62,7.62
Graham Gano,K,NYG,NA,1.75,2.35,0.03,NA,0.6,NA,0.45,NA,0.45,NA,0.18,NA,1.67,NA,7.59,NA,graham-gano,NumberFire,9694,TEN,NA,NA,NA,NA,NA,NA,3.22,11.96,#,28,7.61,7.61,7.61
Ka'imi Fairbairn,K,HOU,NA,1.7,1.92,0.04,NA,0.43,NA,0.43,NA,0.57,NA,0.19,NA,1.65,NA,7.56,NA,ka-imi-fairbairn,NumberFire,12860,IND,NA,NA,NA,NA,NA,NA,2.65,12.47,#,29,7.58,7.58,7.58
Greg Zuerlein,K,NYJ,NA,1.46,1.98,0.06,NA,0.43,NA,0.4,NA,0.4,NA,0.2,NA,2.27,NA,7.55,NA,greg-zuerlein,NumberFire,10868,BAL,NA,NA,NA,NA,NA,NA,2.65,12.45,#,30,7.54,7.54,7.54
Cade York,K,CLE,NA,1.6,1.98,0.02,NA,0.51,NA,0.51,NA,0.44,NA,0.13,NA,1.74,NA,7.28,NA,cade-york,NumberFire,15882,CAR,NA,NA,NA,NA,NA,NA,2.5,12.06,#,31,7.27,7.27,7.27
Jason Myers,K,SEA,NA,1.4,1.71,0.04,NA,0.49,NA,0.34,NA,0.44,NA,0.12,NA,1.94,NA,6.9,NA,jason-myers,NumberFire,12437,DEN,NA,NA,NA,NA,NA,NA,3.2,10.6,#,32,6.91,6.91,6.91
Brett Maher,K,DAL,NA,NA,NA,NA,NA,0.47,NA,0.7,NA,0.5,NA,NA,NA,3.05,NA,8.06,NA,2540243,NFL,13909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Austin Seibert,K,DET,NA,NA,NA,NA,NA,0.48,NA,0.69,NA,0.58,NA,NA,NA,2.56,NA,7.81,NA,2562729,NFL,14258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ryan Succop,K,TB,NA,NA,NA,0.05,NA,0.48,NA,0.51,NA,0.5,NA,NA,NA,3.13,NA,7.75,NA,89802,NFL,9686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Randy Bullock,K,TEN,NA,NA,NA,0.06,NA,0.48,NA,0.57,NA,0.48,NA,NA,NA,2.59,NA,7.36,NA,2533444,NFL,10862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mason Crosby,K,GB,NA,NA,NA,0.03,NA,0.48,NA,0.49,NA,0.49,NA,NA,NA,2.77,NA,7.24,NA,2507232,NFL,8742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Boswell,K,PIT,NA,NA,NA,NA,NA,0.48,NA,0.56,NA,0.44,NA,NA,NA,2.67,NA,7.11,NA,2550545,NFL,11936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Robbie Gould,K,SF,NA,NA,NA,0.02,NA,0.48,NA,0.51,NA,0.54,NA,NA,NA,2.46,NA,7.11,NA,2506264,NFL,8153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Greg Joseph,K,MIN,NA,NA,NA,NA,NA,0.48,NA,0.67,NA,0.52,NA,NA,NA,1.99,NA,7,NA,2561534,NFL,13898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Evan McPherson,K,CIN,NA,NA,NA,NA,NA,0.48,NA,0.54,NA,0.51,NA,NA,NA,2.37,NA,6.96,NA,2565953,NFL,15368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brandon McManus,K,DEN,NA,NA,NA,NA,NA,0.48,NA,0.49,NA,0.44,NA,NA,NA,2.66,NA,6.89,NA,2541556,NFL,11947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Matt Prater,K,ARI,NA,NA,NA,0.02,NA,0.48,NA,0.56,NA,0.48,NA,NA,NA,2.26,NA,6.88,NA,2506677,NFL,8930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Harrison Butker,K,KC,NA,NA,NA,NA,NA,0.5,NA,0.57,NA,0.48,NA,NA,NA,2.21,NA,6.86,NA,2558245,NFL,13354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cairo Santos,K,CHI,NA,NA,NA,0.03,NA,0.48,NA,0.51,NA,0.45,NA,NA,NA,2.4,NA,6.81,NA,2550636,NFL,11945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Justin Tucker,K,BAL,NA,NA,NA,NA,NA,0.48,NA,0.54,NA,0.52,NA,NA,NA,2.16,NA,6.78,NA,2536340,NFL,10976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ka'imi Fairbairn,K,HOU,NA,NA,NA,0.04,NA,0.48,NA,0.52,NA,0.44,NA,NA,NA,2.32,NA,6.76,NA,2556521,NFL,12860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Younghoe Koo,K,ATL,NA,NA,NA,NA,NA,0.48,NA,0.51,NA,0.43,NA,NA,NA,2.46,NA,6.72,NA,2559205,NFL,13403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jason Sanders,K,MIA,NA,NA,NA,NA,NA,0.48,NA,0.54,NA,0.45,NA,NA,NA,2.3,NA,6.71,NA,2561153,NFL,13832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Matt Gay,K,LA,NA,NA,NA,0.03,NA,0.48,NA,0.51,NA,0.37,NA,NA,NA,2.47,NA,6.64,NA,2562271,NFL,14244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jason Myers,K,SEA,NA,NA,NA,0.01,NA,0.47,NA,0.53,NA,0.5,NA,NA,NA,2.01,NA,6.54,NA,2553112,NFL,12437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nick Folk,K,NE,NA,NA,NA,0.07,NA,0.48,NA,0.5,NA,0.4,NA,NA,NA,2.18,NA,6.53,NA,2507225,NFL,8851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dustin Hopkins,K,LAC,NA,NA,NA,0.04,NA,0.48,NA,0.53,NA,0.43,NA,NA,NA,2.06,NA,6.5,NA,2539227,NFL,11387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wil Lutz,K,NO,NA,NA,NA,NA,NA,0.48,NA,0.63,NA,0.47,NA,NA,NA,1.62,NA,6.36,NA,2556601,NFL,12956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Joey Slye,K,WAS,NA,NA,NA,NA,NA,0.48,NA,0.53,NA,0.42,NA,NA,NA,2.06,NA,6.35,NA,2563132,NFL,14600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Bass,K,BUF,NA,NA,NA,NA,NA,0.48,NA,0.47,NA,0.38,NA,NA,NA,2.25,NA,6.24,NA,2563596,NFL,14983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daniel Carlson,K,LV,NA,NA,NA,NA,NA,0.48,NA,0.53,NA,0.42,NA,NA,NA,1.94,NA,6.23,NA,2560993,NFL,13718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rodrigo Blankenship,K,IND,NA,NA,NA,NA,NA,0.48,NA,0.53,NA,0.47,NA,NA,NA,1.69,NA,6.13,NA,2564106,NFL,14912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eddy Pineiro,K,CAR,NA,NA,NA,NA,NA,0.48,NA,0.61,NA,0.41,NA,NA,NA,1.49,NA,5.99,NA,2560842,NFL,13719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Greg Zuerlein,K,NYJ,NA,NA,NA,0.02,NA,0.48,NA,0.45,NA,0.43,NA,NA,NA,1.74,NA,5.88,NA,2534797,NFL,10868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Graham Gano,K,NYG,NA,NA,NA,0.01,NA,0.48,NA,0.52,NA,0.44,NA,NA,NA,1.47,NA,5.82,NA,71309,NFL,9694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Riley Patterson,K,JAX,NA,NA,NA,0.01,NA,0.48,NA,0.42,NA,0.45,NA,NA,NA,0.86,NA,4.94,NA,2567013,NFL,15369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cade York,K,CLE,NA,NA,NA,NA,NA,0.48,NA,0.41,NA,0.45,NA,NA,NA,0.83,NA,4.85,NA,2567487,NFL,15882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jake Elliott,K,PHI,NA,NA,NA,NA,NA,0.47,NA,0.6,NA,0.48,NA,NA,NA,0.19,NA,4.84,NA,2558172,NFL,13303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
