player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,rec_rz_tgt,rec_09_tds,rec_1019_tds,rec_2029_tds,rec_3039_tds,rec_4049_tds,rec_50_tds,rush_yds,rush_tds,return_yds,scoring_opp,bye,curr_site_pts,draft_rank,rush_att,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,pass_comp,pass_att,pass_yds,pass_tds,pass_int
Andrew Beck,TE,DEN,NA,NA,0.6,7.1,NA,NA,0.1,0,1,NA,18748,FantasyPros,14319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marcedes Lewis,TE,GB,NA,NA,1,9.9,NA,NA,0,0,1,NA,9413,FantasyPros,8269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mitchell Wilcox,TE,CIN,NA,NA,0.7,6.4,NA,NA,0.1,0,1,NA,19510,FantasyPros,15563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quintin Morris,TE,BUF,NA,NA,0.7,6.7,NA,NA,0.1,0,1,NA,22820,FantasyPros,15341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Devin Asiasi,TE,CIN,NA,NA,0.5,6.5,NA,NA,0.1,0,0.9,NA,19435,FantasyPros,14936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Taysom Hill,TE,NO,NA,NA,0.8,8.9,NA,NA,0.1,0.2,0.9,NA,17115,FantasyPros,13424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Maxx Williams,TE,ARI,NA,NA,0.6,5.8,NA,NA,0.1,0,0.9,NA,13919,FantasyPros,12206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eric Tomlinson,TE,DEN,NA,NA,0.6,5.4,NA,NA,0.1,0,0.8,NA,14339,FantasyPros,13065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jesper Horsted,TE,LV,NA,NA,0.5,5.4,NA,NA,0.1,0,0.8,NA,18482,FantasyPros,14752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Manhertz,TE,JAC,NA,NA,0.6,5.4,NA,NA,0.1,0,0.8,NA,14014,FantasyPros,12955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Richard Rodgers,TE,LAC,NA,NA,0.7,8,NA,NA,0,0,0.8,NA,12233,FantasyPros,11785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jeremy Ruckert,TE,NYJ,NA,NA,0.5,4.9,NA,NA,0.1,0,0.8,NA,23742,FantasyPros,15796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ben Ellefson,TE,MIN,NA,NA,0.5,4.4,NA,NA,0.1,0,0.7,NA,19698,FantasyPros,15088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grant Calcaterra,TE,PHI,NA,NA,0.4,4.3,NA,NA,0.1,0,0.7,NA,24180,FantasyPros,15804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stephen Sullivan,TE,CAR,NA,NA,0.7,6.8,NA,NA,0,0,0.7,NA,19641,FantasyPros,15026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trey McBride,TE,ARI,NA,NA,0.4,3.3,NA,NA,0.1,0,0.6,NA,22936,FantasyPros,15794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Oliver,TE,BAL,NA,NA,0.7,5.9,NA,NA,0,0,0.6,NA,18487,FantasyPros,14209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jack Stoll,TE,PHI,NA,NA,0.6,5.3,NA,NA,0,0,0.5,NA,23193,FantasyPros,15541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kevin Rader,TE,TEN,NA,NA,0.6,4.8,NA,NA,0,0,0.5,NA,17802,FantasyPros,14363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trevon Wesco,TE,CHI,NA,NA,0.4,4.8,NA,NA,0,0,0.5,NA,18567,FantasyPros,14231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Charlie Woerner,TE,SF,NA,NA,0.5,4.6,NA,NA,0,0,0.5,NA,19665,FantasyPros,14984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Armani Rogers,TE,WAS,NA,NA,0.5,4.3,NA,NA,0,0,0.4,NA,24242,FantasyPros,15990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luke Farrell,TE,JAC,NA,NA,0.5,4.1,NA,NA,0,0,0.4,NA,19501,FantasyPros,15335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shane Zylstra,TE,DET,NA,NA,0.4,4,NA,NA,0,0,0.4,NA,23461,FantasyPros,15604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Miller Forristall,TE,CLE,NA,NA,0.4,3,NA,NA,0,0,0.3,NA,22831,FantasyPros,15534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tanner Conner,TE,MIA,NA,NA,0.2,2,NA,NA,0,0,0.2,NA,24216,FantasyPros,15991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stephen Anderson,TE,ARI,NA,NA,0.2,2,NA,NA,0,0,0.2,NA,15760,FantasyPros,12859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Giovanni Ricci,TE,CAR,NA,NA,0.2,1.8,NA,NA,0,0,0.2,NA,19756,FantasyPros,15054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor Heyward,TE,PIT,NA,NA,0.1,1,NA,NA,0,0,0.1,NA,24562,FantasyPros,15800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kelce, Travis",TE,KCC,NA,8,6,70,NA,NA,0.6,0,10.8,NA,NA,FantasySharks,11244,@IND,1.2,0.4,0,0.1,0,0.1,0,0.1,0,0,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Andrews, Mark",TE,BAL,NA,8,5.5,70,NA,NA,0.4,0,9.2,NA,NA,FantasySharks,13671,@NEP,1,0.3,0.1,0,0,0,0,0,0,0,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Waller, Darren",TE,LVR,NA,8,5,60,NA,NA,0.3,0,7.8,NA,NA,FantasySharks,12263,@TEN,1.3,0.2,0,0,0,0,0,0,0,0,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pitts, Kyle",TE,ATL,NA,8,5,64,NA,NA,0.2,0,7.4,NA,NA,FantasySharks,15329,@SEA,1,0.1,0.1,0,0,0,0,0,0,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Goedert, Dallas",TE,PHI,NA,6.1,4,58,NA,NA,0.2,0,6.9,NA,NA,FantasySharks,13674,@WAS,0.5,0.1,0,0,0,0,0,0,0,0,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kittle, George",TE,SFO,NA,5.2,3.6,48,NA,NA,0.3,0,6.7,NA,NA,FantasySharks,13299,@DEN,0.5,0.1,0.1,0,0.1,0,0,1,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Thomas, Logan",TE,WAS,NA,6.2,3.9,42,NA,NA,0.4,0,6.7,NA,NA,FantasySharks,11647,PHI,1.2,0.1,0.1,0.1,0,0,0,0,0,0,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Knox, Dawson",TE,BUF,NA,5.3,3.3,36,NA,NA,0.5,0,6.6,NA,NA,FantasySharks,14143,@MIA,1.3,0.3,0.1,0.1,0,0,0,0,0,0,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Everett, Gerald",TE,LAC,NA,5.1,3.5,41,NA,NA,0.3,0,6.3,NA,NA,FantasySharks,13236,JAC,0.8,0.1,0.2,0.1,0,0,0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Smith Jr., Irv",TE,MIN,NA,5.4,3.5,35,NA,NA,0.4,0,6,NA,NA,FantasySharks,14141,DET,1.1,0.4,0.1,0,0,0,0,0,0,0,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hockenson, T.J.",TE,DET,NA,6.8,4.2,41,NA,NA,0.3,0,6,NA,NA,FantasySharks,14138,@MIN,1,0.2,0.1,0,0,0,0,0,0,0,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tonyan, Robert",TE,GBP,NA,4,3,30,NA,NA,0.5,0,5.8,NA,NA,FantasySharks,13427,@TBB,0.8,0.2,0.1,0.1,0,0,0,0,0,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Schultz, Dalton",TE,DAL,NA,5.4,4.1,40,NA,NA,0.3,0.1,5.6,NA,NA,FantasySharks,13772,@NYG,0.7,0.2,0,0,0,0,0,0,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Freiermuth, Pat",TE,PIT,NA,5.7,3.9,35,NA,NA,0.3,0,5.5,NA,NA,FantasySharks,15331,@CLE,1,0.2,0.1,0,0,0,0,0,0,0,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Higbee, Tyler",TE,LAR,NA,6.3,4.3,43,NA,NA,0.2,0,5.4,NA,NA,FantasySharks,12678,@ARI,1.1,0.1,0.1,0,0,0,0,0,0,0,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ertz, Zach",TE,ARI,NA,6.2,4,40,NA,NA,0.2,0,5.4,NA,NA,FantasySharks,11247,LAR,1.3,0.2,0,0,0,0,0,0,0,0,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brate, Cameron",TE,TBB,NA,4.8,2.8,35,NA,NA,0.3,0,5.4,NA,NA,FantasySharks,12110,GBP,0.6,0.2,0,0,0,0,0,0,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Henry, Hunter",TE,NEP,NA,4.1,2.4,30,NA,NA,0.3,0,5.1,NA,NA,FantasySharks,12676,BAL,0.9,0.2,0.1,0.1,0,0,0,0,0,0,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gesicki, Mike",TE,MIA,NA,5.5,3.8,40,NA,NA,0.2,0,5.1,NA,NA,FantasySharks,13672,BUF,0.8,0.1,0.1,0,0,0,0,0,0,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hurst, Hayden",TE,CIN,NA,5.5,4.2,38,NA,NA,0.2,0,4.8,NA,NA,FantasySharks,13680,@NYJ,0.7,0.1,0.1,0,0,0,0,0,0,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bellinger, Daniel",TE,NYG,NA,3.5,2.3,23,NA,NA,0.4,0,4.8,NA,NA,FantasySharks,15873,DAL,0.6,0.2,0.2,0,0,0,0,0,0,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fant, Noah",TE,SEA,NA,4.8,3.7,34,NA,NA,0.2,0,4.6,NA,NA,FantasySharks,14137,ATL,0.7,0.1,0,0,0,0,0,0,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Conklin, Tyler",TE,NYJ,NA,6,3.9,31,NA,NA,0.3,0,4.6,NA,NA,FantasySharks,13675,CIN,0.6,0.3,0,0,0,0,0,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Njoku, David",TE,CLE,NA,3.7,2.5,27,NA,NA,0.3,0,4.5,NA,NA,FantasySharks,13192,PIT,0.9,0.2,0.1,0.1,0,0,0,0,0,0,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uzomah, C.J.",TE,NYJ,NA,5,3.5,28,NA,NA,0.3,0,4.5,NA,NA,FantasySharks,12317,CIN,0.6,0.2,0.1,0,0,0,0,0,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Johnson, Juwan",TE,NOS,NA,3.2,1.9,21,NA,NA,0.3,0,4.5,NA,NA,FantasySharks,14861,@CAR,0.8,0.1,0.1,0,0,0,0,3,0.1,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Engram, Evan",TE,JAC,NA,6.3,4.3,37,NA,NA,0.1,0,4.3,NA,NA,FantasySharks,13189,@LAC,0.3,0.1,0,0,0,0,0,-0.1,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Okwuegbunam, Albert",TE,DEN,NA,3.9,2.8,26,NA,NA,0.2,0,4,NA,NA,FantasySharks,14873,SFO,0.7,0.2,0,0,0,0,0,0,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Howard, O.J.",TE,HOU,NA,2.3,1.6,17,NA,NA,0.3,0,3.5,NA,NA,FantasySharks,13188,@CHI,0.3,0.1,0.1,0.1,0,0,0,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hooper, Austin",TE,TEN,NA,4,2.2,22,NA,NA,0.2,0,3.3,NA,NA,FantasySharks,12677,LVR,0.8,0.1,0.1,0,0,0,0,0,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kmet, Cole",TE,CHI,NA,5,3,30,NA,NA,0.1,0,3.2,NA,NA,FantasySharks,14867,HOU,0.7,0,0,0,0,0,0,-0.1,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dissly, Will",TE,SEA,NA,2.5,1.8,19,NA,NA,0.2,0,2.8,NA,NA,FantasySharks,13763,ATL,0.3,0,0,0,0.1,0,0,0,0,1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Alie-Cox, Mo",TE,IND,NA,2.9,1.6,19,NA,NA,0.1,0,2.7,NA,NA,FantasySharks,13246,KCC,0.6,0,0.1,0,0,0,0,0,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bryant, Harrison",TE,CLE,NA,2.3,1.6,18,NA,NA,0.1,0,2.6,NA,NA,FantasySharks,14875,PIT,0.6,0.1,0,0,0,0,0,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moreau, Foster",TE,LVR,NA,2.3,1.4,19,NA,NA,0.1,0,2.5,NA,NA,FantasySharks,14239,@TEN,0.3,0,0,0,0,0,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Trautman, Adam",TE,NOS,NA,2.5,1.6,17,NA,NA,0.1,0,2.5,NA,NA,FantasySharks,14870,@CAR,0.4,0,0.1,0,0,0,0,1,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Swaim, Geoff",TE,TEN,NA,2.8,2.1,15,NA,NA,0.2,0,2.5,NA,NA,FantasySharks,12378,LVR,0.7,0.2,0,0,0,0,0,0,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gentry, Zach",TE,PIT,NA,2.6,2,20,NA,NA,0.1,0,2.4,NA,NA,FantasySharks,14240,@CLE,0.5,0,0,0,0,0,0,0,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Smith, Jonnu",TE,NEP,NA,3.1,1.6,17,NA,NA,0.1,0,2.3,NA,NA,FantasySharks,13193,BAL,0.5,0.1,0,0,0,0,0,1,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arnold, Dan",TE,JAC,NA,3,1.9,23,NA,NA,0,0.1,2.3,NA,NA,FantasySharks,13880,@LAC,0.3,0,0,0,0,0,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Likely, Isaiah",TE,BAL,NA,4,2.1,20,NA,NA,0,0,2,NA,NA,FantasySharks,15798,@NEP,0.2,0,0,0,0,0,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rudolph, Kyle",TE,TBB,NA,2.4,1.4,15,NA,NA,0.1,0,2,NA,NA,FantasySharks,10312,GBP,0.6,0.1,0,0,0,0,0,0,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Parham, Donald",TE,LAC,NA,1.5,1,10,NA,NA,0.1,0,2,NA,NA,FantasySharks,14341,JAC,0.4,0.1,0,0.1,0,0,0,0,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gray, Noah",TE,KCC,NA,1.8,1.2,8,NA,NA,0.2,0,1.8,NA,NA,FantasySharks,15337,@IND,0.5,0.2,0,0,0,0,0,0,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bates, John",TE,WAS,NA,1.9,1.3,15,NA,NA,0,0,1.8,NA,NA,FantasySharks,15344,PHI,0.2,0,0,0,0,0,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hesse, Parker",TE,ATL,NA,2.2,1.6,13,NA,NA,0.1,0,1.7,NA,NA,FantasySharks,15564,@SEA,0.6,0,0,0,0,0,0,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Smythe, Durham",TE,MIA,NA,2,1.6,16,NA,NA,0,0,1.7,NA,NA,FantasySharks,13676,BUF,0.4,0,0,0,0,0,0,0.1,0,2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Parkinson, Colby",TE,SEA,NA,0.8,0.6,9,NA,NA,0.1,0,1.6,NA,NA,FantasySharks,14871,ATL,0.1,0,0,0.1,0,0,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wright, Brock",TE,DET,NA,1.4,1.1,11,NA,NA,0.1,0,1.6,NA,NA,FantasySharks,15626,@MIN,0.1,0,0,0.1,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
