week,pos,data_src,id,pts.proj,season,avg_type,points,sd_pts,dropoff,floor,ceiling,points_vor,floor_vor,ceiling_vor,rank,floor_rank,ceiling_rank,pos_rank,tier,first_name,last_name,team,position,age,exp
1,DST,NumberFire,507,6.73,2022,average,6.285418863142858,0.30774684615388087,0.02106398814285715,5.960000000000001,6.7245,-0.6949039481428567,-0.11511418149999919,-1.5044999999999975,145,110,174,17,10,Cleveland,Browns,CLE,DST,NA,50
1,DST,FantasySharks,508,6,2022,average,6.440525999857143,0.7076045295791628,0.034374440142856955,5.8015773993,7.4399999999999995,-0.5397968114285714,-0.2735367821999999,-0.7889999999999979,137,118,135,14,8,Tennessee,Titans,TEN,DST,NA,50
1,DST,NumberFire,508,6.71,2022,average,6.440525999857143,0.7076045295791628,0.034374440142856955,5.8015773993,7.4399999999999995,-0.5397968114285714,-0.2735367821999999,-0.7889999999999979,137,118,135,14,8,Tennessee,Titans,TEN,DST,NA,50
1,DST,FantasySharks,509,3.5,2022,average,5.681990218714286,1.1416596331132942,0.005276933428571162,4.23,7.15,-1.2983325925714286,-1.8451141814999996,-1.078999999999997,179,199,153,27,16,Jacksonville,Jaguars,JAC,DST,NA,50
1,DST,NumberFire,509,5.4399999999999995,2022,average,5.681990218714286,1.1416596331132942,0.005276933428571162,4.23,7.15,-1.2983325925714286,-1.8451141814999996,-1.078999999999997,179,199,153,27,16,Jacksonville,Jaguars,JAC,DST,NA,50
1,DST,FantasySharks,510,6.4,2022,average,6.406151559714286,1.1796628404174483,0.0918958864285715,5.7059999999999995,8.228999999999997,-0.5741712515714283,-0.3691141815000005,0,138,127,103,15,9,Pittsburgh,Steelers,PIT,DST,NA,50
1,DST,NumberFire,510,6.08,2022,average,6.406151559714286,1.1796628404174483,0.0918958864285715,5.7059999999999995,8.228999999999997,-0.5741712515714283,-0.3691141815000005,0,138,127,103,15,9,Pittsburgh,Steelers,PIT,DST,NA,50
1,DST,FantasySharks,511,4.6000000000000005,2022,average,5.850406203714286,1.1286073889341985,0.03743591271428581,4.109500000000001,6.6778530277999995,-1.1299166075714284,-1.9656141814999994,-1.551146972199998,171,205,175,25,15,Denver,Broncos,DEN,DST,NA,50
1,DST,NumberFire,511,7,2022,average,5.850406203714286,1.1286073889341985,0.03743591271428581,4.109500000000001,6.6778530277999995,-1.1299166075714284,-1.9656141814999994,-1.551146972199998,171,205,175,25,15,Denver,Broncos,DEN,DST,NA,50
1,DST,FantasySharks,512,5.800000000000001,2022,average,6.613245754,0.47749528981257994,0.04890566757142878,5.9873160834,7.0105,-0.36707705728571405,-0.08779809810000039,-1.218499999999997,124,106,163,7,6,Kansas City,Chiefs,KCC,DST,NA,50
1,DST,NumberFire,512,5.92,2022,average,6.613245754,0.47749528981257994,0.04890566757142878,5.9873160834,7.0105,-0.36707705728571405,-0.08779809810000039,-1.218499999999997,124,106,163,7,6,Kansas City,Chiefs,KCC,DST,NA,50
1,DST,FantasySharks,513,2.8000000000000003,2022,average,5.812970291,1.4348940440535576,0.1309800722857144,3.6135,6.758,-1.1673525202857142,-2.4616141815,-1.4709999999999974,173,216,172,26,16,Las Vegas,Raiders,LVR,DST,NA,50
1,DST,NumberFire,513,5.03,2022,average,5.812970291,1.4348940440535576,0.1309800722857144,3.6135,6.758,-1.1673525202857142,-2.4616141815,-1.4709999999999974,173,216,172,26,16,Las Vegas,Raiders,LVR,DST,NA,50
1,DST,FantasySharks,514,6.3,2022,average,6.473782996285714,0.5610885243818041,0.027313521428570908,5.763444292200001,7.17,-0.506539815,-0.31166988929999917,-1.0589999999999975,134,123,151,12,7,Los Angeles,Chargers,LAC,DST,NA,50
1,DST,NumberFire,514,6.04,2022,average,6.473782996285714,0.5610885243818041,0.027313521428570908,5.763444292200001,7.17,-0.506539815,-0.31166988929999917,-1.0589999999999975,134,123,151,12,7,Los Angeles,Chargers,LAC,DST,NA,50
1,DST,FantasySharks,515,4.2,2022,average,6.474811787142857,0.6217457642546164,0.001028790857143136,5.755577757000001,7.317,-0.5055110241428569,-0.31953642449999897,-0.9119999999999973,133,124,143,11,7,Seattle,Seahawks,SEA,DST,NA,50
1,DST,NumberFire,515,5.38,2022,average,6.474811787142857,0.6217457642546164,0.001028790857143136,5.755577757000001,7.317,-0.5055110241428569,-0.31953642449999897,-0.9119999999999973,133,124,143,11,7,Seattle,Seahawks,SEA,DST,NA,50
1,DST,FantasySharks,516,7.1000000000000005,2022,average,7.739825497142857,1.2082499384200533,0.5555189188571434,6.792,9.659999999999998,0.759502685857143,0.7168858184999998,1.431000000000001,85,81,75,1,1,Dallas,Cowboys,DAL,DST,NA,50
1,DST,NumberFire,516,4.71,2022,average,7.739825497142857,1.2082499384200533,0.5555189188571434,6.792,9.659999999999998,0.759502685857143,0.7168858184999998,1.431000000000001,85,81,75,1,1,Dallas,Cowboys,DAL,DST,NA,50
1,DST,FantasySharks,517,4,2022,average,5.6767132852857145,1.1774308432127236,0.1530502700000005,3.8320000000000003,6.4355,-1.3036095259999998,-2.2431141814999997,-1.7934999999999972,180,211,186,28,17,New York,Giants,NYG,DST,NA,50
1,DST,NumberFire,517,5.59,2022,average,5.6767132852857145,1.1774308432127236,0.1530502700000005,3.8320000000000003,6.4355,-1.3036095259999998,-2.2431141814999997,-1.7934999999999972,180,211,186,28,17,New York,Giants,NYG,DST,NA,50
1,DST,FantasySharks,518,5.5,2022,average,6.5643400864285715,0.39448961019455536,0.0384408021428575,6.0751141815,7.097999999999999,-0.4159827248571428,0,-1.1309999999999985,125,103,155,8,6,Philadelphia,Eagles,PHI,DST,NA,50
1,DST,NumberFire,518,6.6,2022,average,6.5643400864285715,0.39448961019455536,0.0384408021428575,6.0751141815,7.097999999999999,-0.4159827248571428,0,-1.1309999999999985,125,103,155,8,6,Philadelphia,Eagles,PHI,DST,NA,50
1,DST,FantasySharks,519,4.4,2022,average,6.073096676714286,0.557339548698436,0.0024793368571431884,5.3355,6.6431737159,-0.9072261345714283,-0.7396141815000004,-1.5858262840999977,159,148,177,21,12,Arizona,Cardinals,ARI,DST,NA,50
1,DST,NumberFire,519,4.96,2022,average,6.073096676714286,0.557339548698436,0.0024793368571431884,5.3355,6.6431737159,-0.9072261345714283,-0.7396141815000004,-1.5858262840999977,159,148,177,21,12,Arizona,Cardinals,ARI,DST,NA,50
1,DST,FantasySharks,520,5.7,2022,average,5.374084911285714,0.7444444202433684,0.3865781711428573,4.222578313700001,5.983999999999999,-1.6062379,-1.8525358677999995,-2.2449999999999983,193,200,200,30,19,Washington,Commanders,WAS,DST,NA,50
1,DST,NumberFire,520,5.35,2022,average,5.374084911285714,0.7444444202433684,0.3865781711428573,4.222578313700001,5.983999999999999,-1.6062379,-1.8525358677999995,-2.2449999999999983,193,200,200,30,19,Washington,Commanders,WAS,DST,NA,50
1,DST,FantasySharks,521,6.1000000000000005,2022,average,6.739267178714286,0.8540861356615373,0.011259966428571744,5.7784091757,7.92,-0.24105563257142837,-0.2967050057999998,-0.3089999999999975,119,122,113,4,3,Chicago,Bears,CHI,DST,NA,50
1,DST,NumberFire,521,5.29,2022,average,6.739267178714286,0.8540861356615373,0.011259966428571744,5.7784091757,7.92,-0.24105563257142837,-0.2967050057999998,-0.3089999999999975,119,122,113,4,3,Chicago,Bears,CHI,DST,NA,50
1,DST,FantasySharks,522,3.9,2022,average,4.971107890285714,0.6391340032258727,0,4.15,5.8020000000000005,-2.009214921,-1.9251141814999997,-2.426999999999997,209,203,206,32,19,Detroit,Lions,DET,DST,NA,50
1,DST,NumberFire,522,5.46,2022,average,4.971107890285714,0.6391340032258727,0,4.15,5.8020000000000005,-2.009214921,-1.9251141814999997,-2.426999999999997,209,203,206,32,19,Detroit,Lions,DET,DST,NA,50
1,DST,FantasySharks,523,6.1000000000000005,2022,average,5.523663015285714,0.7121419047635216,0.1495781039999997,4.71,6.507948774899999,-1.4566597960000003,-1.3651141815,-1.7210512250999983,189,180,183,29,18,Green Bay,Packers,GBP,DST,NA,50
1,DST,NumberFire,523,5.71,2022,average,5.523663015285714,0.7121419047635216,0.1495781039999997,4.71,6.507948774899999,-1.4566597960000003,-1.3651141815,-1.7210512250999983,189,180,183,29,18,Green Bay,Packers,GBP,DST,NA,50
1,DST,FantasySharks,524,6.5,2022,average,6.525899284285714,0.6330450207678117,0.036887413571427885,5.627906493,7.24,-0.4544235270000003,-0.4472076884999998,-0.9889999999999972,127,134,146,9,7,Minnesota,Vikings,MIN,DST,NA,50
1,DST,NumberFire,524,4.720000000000001,2022,average,6.525899284285714,0.6330450207678117,0.036887413571427885,5.627906493,7.24,-0.4544235270000003,-0.4472076884999998,-0.9889999999999972,127,134,146,9,7,Minnesota,Vikings,MIN,DST,NA,50
1,DST,FantasySharks,525,6.2,2022,average,6.264354875,0.8156004232387283,0.1530428412857141,5.115,7.0671452375,-0.7159679362857139,-0.9601141814999998,-1.1618547624999973,147,164,157,18,11,Tampa Bay,Buccaneers,TBB,DST,NA,50
1,DST,NumberFire,525,5.4399999999999995,2022,average,6.264354875,0.8156004232387283,0.1530428412857141,5.115,7.0671452375,-0.7159679362857139,-0.9601141814999998,-1.1618547624999973,147,164,157,18,11,Tampa Bay,Buccaneers,TBB,DST,NA,50
1,DST,FantasySharks,526,5,2022,average,6.024981165714285,0.46992157624059516,0.14152071042857095,5.38,6.588460447999999,-0.955341645571429,-0.69511418150000015,-1.6405395519999981,162,146,179,23,14,Atlanta,Falcons,ATL,DST,NA,50
1,DST,NumberFire,526,5.27,2022,average,6.024981165714285,0.46992157624059516,0.14152071042857095,5.38,6.588460447999999,-0.955341645571429,-0.69511418150000015,-1.6405395519999981,162,146,179,23,14,Atlanta,Falcons,ATL,DST,NA,50
1,DST,FantasySharks,527,5.1,2022,average,6.446469474857143,1.1426908881938096,0.0059434750000004755,4.6915858971999995,7.349,-0.5338533364285709,-1.3835282843000005,-0.8799999999999972,136,181,140,13,7,Carolina,Panthers,CAR,DST,NA,50
1,DST,NumberFire,527,5.85,2022,average,6.446469474857143,1.1426908881938096,0.0059434750000004755,4.6915858971999995,7.349,-0.5338533364285709,-1.3835282843000005,-0.8799999999999972,136,181,140,13,7,Carolina,Panthers,CAR,DST,NA,50
1,DST,FantasySharks,528,5.5,2022,average,6.728007212285714,0.3388065895858377,0.04241435485714273,6.3577353402,7.21,-0.2523155990000001,0.2826211586999996,-1.0189999999999975,120,94,148,5,4,Los Angeles,Rams,LAR,DST,NA,50
1,DST,NumberFire,528,6.16,2022,average,6.728007212285714,0.3388065895858377,0.04241435485714273,6.3577353402,7.21,-0.2523155990000001,0.2826211586999996,-1.0189999999999975,120,94,148,5,4,Los Angeles,Rams,LAR,DST,NA,50
1,DST,FantasySharks,529,7,2022,average,6.6855928574285715,0.5944448050347886,0.0723471034285712,5.7394050014,7.145999999999999,-0.29472995385714285,-0.3357091801000003,-1.0829999999999984,121,126,154,6,5,New Orleans,Saints,NOS,DST,NA,50
1,DST,NumberFire,529,7.76,2022,average,6.6855928574285715,0.5944448050347886,0.0723471034285712,5.7394050014,7.145999999999999,-0.29472995385714285,-0.3357091801000003,-1.0829999999999984,121,126,154,6,5,New Orleans,Saints,NOS,DST,NA,50
1,DST,FantasySharks,530,6.9,2022,average,6.3142556732857145,0.4646338796326308,0.028836810142856883,5.779936913899999,6.91,-0.6660671379999998,-0.2951772676000006,-1.3189999999999973,142,121,166,16,10,San Francisco,49ers,SFO,DST,NA,50
1,DST,NumberFire,530,7.48,2022,average,6.3142556732857145,0.4646338796326308,0.028836810142856883,5.779936913899999,6.91,-0.6660671379999998,-0.2951772676000006,-1.3189999999999973,142,121,166,16,10,San Francisco,49ers,SFO,DST,NA,50
1,DST,FantasySharks,531,5.1,2022,average,6.070617339857143,0.30951562998147253,0.04563617414285748,5.5925,6.3055249653,-0.9097054714285715,-0.4826141814999998,-1.9234750346999974,160,138,191,22,13,Baltimore,Ravens,BAL,DST,NA,50
1,DST,NumberFire,531,5.79,2022,average,6.070617339857143,0.30951562998147253,0.04563617414285748,5.5925,6.3055249653,-0.9097054714285715,-0.4826141814999998,-1.9234750346999974,160,138,191,22,13,Baltimore,Ravens,BAL,DST,NA,50
1,DST,FantasySharks,532,5.7,2022,average,7.184306578285714,0.8329724568609999,0.20398376699999954,5.9601022336,8.0025,0.20398376699999954,-0.11501194790000024,-0.22649999999999793,99,109,110,2,2,Houston,Texans,HOU,DST,NA,50
1,DST,NumberFire,532,5.02,2022,average,7.184306578285714,0.8329724568609999,0.20398376699999954,5.9601022336,8.0025,0.20398376699999954,-0.11501194790000024,-0.22649999999999793,99,109,110,2,2,Houston,Texans,HOU,DST,NA,50
1,DST,FantasyPros,501,6.4,2022,average,6.980322811285714,1.039691570752219,0.24105563257142837,5.858177903700001,8.459999999999999,0,-0.21693627779999947,0.23100000000000165,103,114,96,3,3,Buffalo,Bills,BUF,DST,NA,50
1,DST,FleaFlicker,501,5.8,2022,average,6.980322811285714,1.039691570752219,0.24105563257142837,5.858177903700001,8.459999999999999,0,-0.21693627779999947,0.23100000000000165,103,114,96,3,3,Buffalo,Bills,BUF,DST,NA,50
1,DST,FantasyPros,502,6.6,2022,average,4.987506740142857,0.8619044081410691,0.016398849857142572,3.6500000000000004,5.6367830267,-1.9928160711428573,-2.4251141814999997,-2.5922169732999976,207,214,212,31,19,Indianapolis,Colts,IND,DST,NA,50
1,DST,FleaFlicker,502,6.6,2022,average,4.987506740142857,0.8619044081410691,0.016398849857142572,3.6500000000000004,5.6367830267,-1.9928160711428573,-2.4251141814999997,-2.5922169732999976,207,214,212,31,19,Indianapolis,Colts,IND,DST,NA,50
1,DST,FantasyPros,503,6.6000000000000005,2022,average,6.111312033714286,0.4679521810761636,0.019243692571428994,5.7044999999999995,6.8185,-0.869010777571428,-0.3706141815000006,-1.4104999999999972,154,128,169,19,12,Miami,Dolphins,MIA,DST,NA,50
1,DST,FleaFlicker,503,6.4,2022,average,6.111312033714286,0.4679521810761636,0.019243692571428994,5.7044999999999995,6.8185,-0.869010777571428,-0.3706141815000006,-1.4104999999999972,154,128,169,19,12,Miami,Dolphins,MIA,DST,NA,50
1,DST,FantasyPros,504,6.300000000000001,2022,average,5.883460455285714,0.6461973848746404,0.033054251571428495,5.1822669561,6.813000000000001,-1.096862356,-0.8928472253999997,-1.4159999999999968,169,157,171,24,14,New England,Patriots,NEP,DST,NA,50
1,DST,FleaFlicker,504,5.7,2022,average,5.883460455285714,0.6461973848746404,0.033054251571428495,5.1822669561,6.813000000000001,-1.096862356,-0.8928472253999997,-1.4159999999999968,169,157,171,24,14,New England,Patriots,NEP,DST,NA,50
1,DST,FantasyPros,505,6.8,2022,average,6.092068341142857,0.9428576209192894,0.018971664428571344,4.680343516400001,7.021,-0.888254470142857,-1.3947706650999994,-1.2079999999999975,156,183,161,20,12,New York,Jets,NYJ,DST,NA,50
1,DST,FleaFlicker,505,6.8,2022,average,6.092068341142857,0.9428576209192894,0.018971664428571344,4.680343516400001,7.021,-0.888254470142857,-1.3947706650999994,-1.2079999999999975,156,183,161,20,12,New York,Jets,NYJ,DST,NA,50
1,DST,FantasyPros,506,6.300000000000001,2022,average,6.489011870714286,0.4181747544146231,0.014200083571428657,5.9605,7.0161581665,-0.4913109405714282,-0.11461418150000036,-1.212841833499997,130,108,162,10,7,Cincinnati,Bengals,CIN,DST,NA,50
1,DST,FleaFlicker,506,5.7,2022,average,6.489011870714286,0.4181747544146231,0.014200083571428657,5.9605,7.0161581665,-0.4913109405714282,-0.11461418150000036,-1.212841833499997,130,108,162,10,7,Cincinnati,Bengals,CIN,DST,NA,50
1,DST,FantasyPros,507,7,2022,average,6.285418863142858,0.30774684615388087,0.02106398814285715,5.960000000000001,6.7245,-0.6949039481428567,-0.11511418149999919,-1.5044999999999975,145,110,174,17,10,Cleveland,Browns,CLE,DST,NA,50
1,DST,FleaFlicker,507,7,2022,average,6.285418863142858,0.30774684615388087,0.02106398814285715,5.960000000000001,6.7245,-0.6949039481428567,-0.11511418149999919,-1.5044999999999975,145,110,174,17,10,Cleveland,Browns,CLE,DST,NA,50
1,DST,FantasyPros,508,6.800000000000001,2022,average,6.440525999857143,0.7076045295791628,0.034374440142856955,5.8015773993,7.4399999999999995,-0.5397968114285714,-0.2735367821999999,-0.7889999999999979,137,118,135,14,8,Tennessee,Titans,TEN,DST,NA,50
1,DST,FleaFlicker,508,6.800000000000001,2022,average,6.440525999857143,0.7076045295791628,0.034374440142856955,5.8015773993,7.4399999999999995,-0.5397968114285714,-0.2735367821999999,-0.7889999999999979,137,118,135,14,8,Tennessee,Titans,TEN,DST,NA,50
1,DST,FantasyPros,509,5.6,2022,average,5.681990218714286,1.1416596331132942,0.005276933428571162,4.23,7.15,-1.2983325925714286,-1.8451141814999996,-1.078999999999997,179,199,153,27,16,Jacksonville,Jaguars,JAC,DST,NA,50
1,DST,FleaFlicker,509,5.6,2022,average,5.681990218714286,1.1416596331132942,0.005276933428571162,4.23,7.15,-1.2983325925714286,-1.8451141814999996,-1.078999999999997,179,199,153,27,16,Jacksonville,Jaguars,JAC,DST,NA,50
1,DST,FantasyPros,510,7.1,2022,average,6.406151559714286,1.1796628404174483,0.0918958864285715,5.7059999999999995,8.228999999999997,-0.5741712515714283,-0.3691141815000005,0,138,127,103,15,9,Pittsburgh,Steelers,PIT,DST,NA,50
1,DST,FleaFlicker,510,7.1,2022,average,6.406151559714286,1.1796628404174483,0.0918958864285715,5.7059999999999995,8.228999999999997,-0.5741712515714283,-0.3691141815000005,0,138,127,103,15,9,Pittsburgh,Steelers,PIT,DST,NA,50
1,DST,FantasyPros,511,6.5,2022,average,5.850406203714286,1.1286073889341985,0.03743591271428581,4.109500000000001,6.6778530277999995,-1.1299166075714284,-1.9656141814999994,-1.551146972199998,171,205,175,25,15,Denver,Broncos,DEN,DST,NA,50
1,DST,FleaFlicker,511,6.300000000000001,2022,average,5.850406203714286,1.1286073889341985,0.03743591271428581,4.109500000000001,6.6778530277999995,-1.1299166075714284,-1.9656141814999994,-1.551146972199998,171,205,175,25,15,Denver,Broncos,DEN,DST,NA,50
1,DST,FantasyPros,512,6.3,2022,average,6.613245754,0.47749528981257994,0.04890566757142878,5.9873160834,7.0105,-0.36707705728571405,-0.08779809810000039,-1.218499999999997,124,106,163,7,6,Kansas City,Chiefs,KCC,DST,NA,50
1,DST,FleaFlicker,512,6.3,2022,average,6.613245754,0.47749528981257994,0.04890566757142878,5.9873160834,7.0105,-0.36707705728571405,-0.08779809810000039,-1.218499999999997,124,106,163,7,6,Kansas City,Chiefs,KCC,DST,NA,50
1,DST,FantasyPros,513,5.1,2022,average,5.812970291,1.4348940440535576,0.1309800722857144,3.6135,6.758,-1.1673525202857142,-2.4616141815,-1.4709999999999974,173,216,172,26,16,Las Vegas,Raiders,LVR,DST,NA,50
1,DST,FleaFlicker,513,5.5,2022,average,5.812970291,1.4348940440535576,0.1309800722857144,3.6135,6.758,-1.1673525202857142,-2.4616141815,-1.4709999999999974,173,216,172,26,16,Las Vegas,Raiders,LVR,DST,NA,50
1,DST,FantasyPros,514,6.7,2022,average,6.473782996285714,0.5610885243818041,0.027313521428570908,5.763444292200001,7.17,-0.506539815,-0.31166988929999917,-1.0589999999999975,134,123,151,12,7,Los Angeles,Chargers,LAC,DST,NA,50
1,DST,FleaFlicker,514,6.7,2022,average,6.473782996285714,0.5610885243818041,0.027313521428570908,5.763444292200001,7.17,-0.506539815,-0.31166988929999917,-1.0589999999999975,134,123,151,12,7,Los Angeles,Chargers,LAC,DST,NA,50
1,DST,FantasyPros,515,5.2,2022,average,6.474811787142857,0.6217457642546164,0.001028790857143136,5.755577757000001,7.317,-0.5055110241428569,-0.31953642449999897,-0.9119999999999973,133,124,143,11,7,Seattle,Seahawks,SEA,DST,NA,50
1,DST,FleaFlicker,515,5.2,2022,average,6.474811787142857,0.6217457642546164,0.001028790857143136,5.755577757000001,7.317,-0.5055110241428569,-0.31953642449999897,-0.9119999999999973,133,124,143,11,7,Seattle,Seahawks,SEA,DST,NA,50
1,DST,FantasyPros,516,5.4,2022,average,7.739825497142857,1.2082499384200533,0.5555189188571434,6.792,9.659999999999998,0.759502685857143,0.7168858184999998,1.431000000000001,85,81,75,1,1,Dallas,Cowboys,DAL,DST,NA,50
1,DST,FleaFlicker,516,5.4,2022,average,7.739825497142857,1.2082499384200533,0.5555189188571434,6.792,9.659999999999998,0.759502685857143,0.7168858184999998,1.431000000000001,85,81,75,1,1,Dallas,Cowboys,DAL,DST,NA,50
1,DST,FantasyPros,517,5.8,2022,average,5.6767132852857145,1.1774308432127236,0.1530502700000005,3.8320000000000003,6.4355,-1.3036095259999998,-2.2431141814999997,-1.7934999999999972,180,211,186,28,17,New York,Giants,NYG,DST,NA,50
1,DST,FleaFlicker,517,5.8,2022,average,5.6767132852857145,1.1774308432127236,0.1530502700000005,3.8320000000000003,6.4355,-1.3036095259999998,-2.2431141814999997,-1.7934999999999972,180,211,186,28,17,New York,Giants,NYG,DST,NA,50
1,DST,FantasyPros,518,5.6,2022,average,6.5643400864285715,0.39448961019455536,0.0384408021428575,6.0751141815,7.097999999999999,-0.4159827248571428,0,-1.1309999999999985,125,103,155,8,6,Philadelphia,Eagles,PHI,DST,NA,50
1,DST,FleaFlicker,518,5.6,2022,average,6.5643400864285715,0.39448961019455536,0.0384408021428575,6.0751141815,7.097999999999999,-0.4159827248571428,0,-1.1309999999999985,125,103,155,8,6,Philadelphia,Eagles,PHI,DST,NA,50
1,DST,FantasyPros,519,5.3,2022,average,6.073096676714286,0.557339548698436,0.0024793368571431884,5.3355,6.6431737159,-0.9072261345714283,-0.7396141815000004,-1.5858262840999977,159,148,177,21,12,Arizona,Cardinals,ARI,DST,NA,50
1,DST,FleaFlicker,519,5.3,2022,average,6.073096676714286,0.557339548698436,0.0024793368571431884,5.3355,6.6431737159,-0.9072261345714283,-0.7396141815000004,-1.5858262840999977,159,148,177,21,12,Arizona,Cardinals,ARI,DST,NA,50
1,DST,FantasyPros,520,6.2,2022,average,5.374084911285714,0.7444444202433684,0.3865781711428573,4.222578313700001,5.983999999999999,-1.6062379,-1.8525358677999995,-2.2449999999999983,193,200,200,30,19,Washington,Commanders,WAS,DST,NA,50
1,DST,FleaFlicker,520,6.2,2022,average,5.374084911285714,0.7444444202433684,0.3865781711428573,4.222578313700001,5.983999999999999,-1.6062379,-1.8525358677999995,-2.2449999999999983,193,200,200,30,19,Washington,Commanders,WAS,DST,NA,50
1,DST,FantasyPros,521,5.2,2022,average,6.739267178714286,0.8540861356615373,0.011259966428571744,5.7784091757,7.92,-0.24105563257142837,-0.2967050057999998,-0.3089999999999975,119,122,113,4,3,Chicago,Bears,CHI,DST,NA,50
1,DST,FleaFlicker,521,5.2,2022,average,6.739267178714286,0.8540861356615373,0.011259966428571744,5.7784091757,7.92,-0.24105563257142837,-0.2967050057999998,-0.3089999999999975,119,122,113,4,3,Chicago,Bears,CHI,DST,NA,50
1,DST,FantasyPros,522,5.2,2022,average,4.971107890285714,0.6391340032258727,0,4.15,5.8020000000000005,-2.009214921,-1.9251141814999997,-2.426999999999997,209,203,206,32,19,Detroit,Lions,DET,DST,NA,50
1,DST,FleaFlicker,522,5.2,2022,average,4.971107890285714,0.6391340032258727,0,4.15,5.8020000000000005,-2.009214921,-1.9251141814999997,-2.426999999999997,209,203,206,32,19,Detroit,Lions,DET,DST,NA,50
1,DST,FantasyPros,523,5.4,2022,average,5.523663015285714,0.7121419047635216,0.1495781039999997,4.71,6.507948774899999,-1.4566597960000003,-1.3651141815,-1.7210512250999983,189,180,183,29,18,Green Bay,Packers,GBP,DST,NA,50
1,DST,FleaFlicker,523,5.4,2022,average,5.523663015285714,0.7121419047635216,0.1495781039999997,4.71,6.507948774899999,-1.4566597960000003,-1.3651141815,-1.7210512250999983,189,180,183,29,18,Green Bay,Packers,GBP,DST,NA,50
1,DST,FantasyPros,524,5.8,2022,average,6.525899284285714,0.6330450207678117,0.036887413571427885,5.627906493,7.24,-0.4544235270000003,-0.4472076884999998,-0.9889999999999972,127,134,146,9,7,Minnesota,Vikings,MIN,DST,NA,50
1,DST,FleaFlicker,524,5.8,2022,average,6.525899284285714,0.6330450207678117,0.036887413571427885,5.627906493,7.24,-0.4544235270000003,-0.4472076884999998,-0.9889999999999972,127,134,146,9,7,Minnesota,Vikings,MIN,DST,NA,50
