player,pos,team,games,rush_att,rush_yds,rush_avg,rush_tds,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,rush_09_tds,rush_1019_tds,rush_2029_tds,rush_3039_tds,rush_4049_tds,rush_50_tds,rec_rz_tgt,rush_50_yds,rush_100_yds,return_yds,scoring_opp,bye,curr_site_pts,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,return_tds,two_pts
Nyheim Hines,RB,IND,NA,4.12,17.17,NA,0.13,NA,3.11,24.07,NA,NA,0.11,NA,5.45,NA,nyheim-hines,NumberFire,13622,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,10.56,#28,146,48,6.98,5500,1.27,8.61,5300,1.62,6.98,13,0.54,NA,NA
Mike Davis,RB,BAL,NA,8.11,31.5,NA,0.2,NA,1.23,7.96,NA,NA,0.06,NA,5.27,NA,mike-davis,NumberFire,12164,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,10.32,#4,153,49,5.88,5100,1.15,6.62,5000,1.32,5.88,12,0.49,NA,NA
Kenneth Walker III,RB,SEA,NA,8.16,33.53,NA,0.2,NA,0.7,4.72,NA,NA,0.02,NA,5.04,NA,kenneth-walker-iii,NumberFire,15711,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,10.02,#12,160,50,5.4,5500,0.98,5.8,5000,1.16,5.4,14,0.39,NA,NA
Alexander Mattison,RB,MIN,NA,5.78,24.56,NA,0.14,NA,1.78,12.54,NA,NA,0.08,NA,4.98,NA,alexander-mattison,NumberFire,14223,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,9.94,#30,162,51,5.88,5200,1.13,6.79,6000,1.13,5.88,12,0.49,NA,NA
Ameer Abdullah,RB,LV,NA,5.1,20.55,NA,0.14,NA,1.89,13.73,NA,NA,0.11,NA,4.82,NA,ameer-abdullah,NumberFire,12155,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.09,9.73,#32,168,52,5.79,4500,1.29,6.78,4000,1.7,5.79,10,0.58,NA,NA
Rachaad White,RB,TB,NA,5.46,22.45,NA,0.14,NA,1.26,9.11,NA,NA,0.05,NA,4.26,NA,rachaad-white,NumberFire,15721,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.46,8.98,#19,178,53,4.85,5700,0.85,5.52,4500,1.23,4.85,10,0.49,NA,NA
Zack Moss,RB,BUF,NA,4.33,17.9,NA,0.14,NA,1.06,7.76,NA,NA,0.05,NA,3.67,NA,zack-moss,NumberFire,14798,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.86,8.2,#13,194,54,4.16,5100,0.82,4.73,4400,1.08,4.16,10,0.42,NA,NA
Sony Michel,RB,LAC,NA,4.93,21.04,NA,0.13,NA,0.69,5.56,NA,NA,0.03,NA,3.59,NA,sony-michel,NumberFire,13607,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.92,8.1,#20,196,55,3.95,4900,0.81,4.3,4400,0.98,3.95,10,0.4,NA,NA
Eno Benjamin,RB,ARI,NA,3.71,15.59,NA,0.1,NA,1.13,8.52,NA,NA,0.04,NA,3.24,NA,eno-benjamin,NumberFire,14801,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.15,7.63,#27,204,56,3.78,4900,0.77,4.36,4200,1.04,3.78,12,0.32,NA,NA
Khalil Herbert,RB,CHI,NA,4.32,18.37,NA,0.09,NA,0.72,5.39,NA,NA,0.02,NA,3.03,NA,khalil-herbert,NumberFire,15271,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.29,7.35,#26,208,57,3.36,5700,0.59,3.74,4900,0.76,3.36,12,0.28,NA,NA
Tyler Allgeier,RB,ATL,NA,3.88,15.22,NA,0.11,NA,0.92,6.41,NA,NA,0.03,NA,2.96,NA,tyler-allgeier,NumberFire,15712,LA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.34,7.26,#29,211,58,3.4,4600,0.74,3.89,4600,0.85,3.4,10,0.34,NA,NA
Isiah Pacheco,RB,KC,NA,3.23,13.21,NA,0.1,NA,0.81,5.94,NA,NA,0.05,NA,2.76,NA,isiah-pacheco,NumberFire,15749,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.47,6.99,#7,213,59,3.14,5300,0.59,3.59,4900,0.73,3.14,10,0.31,NA,NA
Jordan Mason,RB,SF,NA,3.46,13.55,NA,0.1,NA,0.83,6.09,NA,NA,0.04,NA,2.74,NA,jordan-mason,NumberFire,15972,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.49,6.97,#25,215,60,3.16,NA,NA,3.6,4200,0.86,3.16,10,0.32,NA,NA
Boston Scott,RB,PHI,NA,3.05,12.67,NA,0.14,NA,0.55,4.12,NA,NA,0.03,NA,2.62,NA,boston-scott,NumberFire,13814,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.57,6.81,#8,218,61,2.91,5000,0.58,3.22,4400,0.73,2.91,14,0.21,NA,NA
Joshua Kelley,RB,LAC,NA,3.03,11.97,NA,0.08,NA,0.98,7.34,NA,NA,0.04,NA,2.6,NA,joshua-kelley,NumberFire,14807,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.58,6.78,#20,220,62,3.06,5200,0.59,3.59,4800,0.75,3.06,10,0.31,NA,NA
Justice Hill,RB,BAL,NA,2.85,11.56,NA,0.07,NA,0.76,5.73,NA,NA,0.04,NA,2.38,NA,justice-hill,NumberFire,14086,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.73,6.49,#4,225,63,2.75,4900,0.56,3.14,4200,0.75,2.75,10,0.28,NA,NA
James Cook,RB,BUF,NA,2.71,11.39,NA,0.09,NA,0.53,3.98,NA,NA,0.03,NA,2.17,NA,james-cook,NumberFire,15715,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.87,6.21,#13,234,64,2.46,4700,0.52,2.76,4000,0.69,2.46,12,0.21,NA,NA
Samaje Perine,RB,CIN,NA,2.42,9.73,NA,0.06,NA,0.89,5.85,NA,NA,0.04,NA,2.13,NA,samaje-perine,NumberFire,13133,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.9,6.16,#11,239,65,2.58,6000,0.43,3.04,5000,0.61,2.58,10,0.26,NA,NA
Chuba Hubbard,RB,CAR,NA,1.8,7.15,NA,0.05,NA,0.93,7.7,NA,NA,0.04,NA,2.02,NA,chuba-hubbard,NumberFire,15261,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.97,6.01,#21,241,66,2.47,4700,0.53,2.95,5100,0.58,2.47,10,0.25,NA,NA
D'Onta Foreman,RB,CAR,NA,2.77,11.3,NA,0.07,NA,0.35,3.29,NA,NA,0.02,NA,1.91,NA,d-onta-foreman,NumberFire,13134,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.05,5.87,#21,245,67,2.11,4700,0.45,2.32,4200,0.55,2.11,14,0.15,NA,NA
Tyrion Davis-Price,RB,SF,NA,2.47,9.68,NA,0.07,NA,0.52,3.8,NA,NA,0.02,NA,1.88,NA,tyrion-davis-price,NumberFire,15746,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.07,5.83,#25,246,68,2.11,5000,0.42,2.39,5000,0.48,2.11,10,0.21,NA,NA
Zamir White,RB,LV,NA,2.09,8.53,NA,0.07,NA,0.51,3.77,NA,NA,0.03,NA,1.76,NA,zamir-white,NumberFire,15714,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.15,5.67,#32,251,69,2.05,4600,0.45,2.32,4400,0.53,2.05,10,0.21,NA,NA
Kyle Juszczyk,RB,SF,NA,0.82,3.2,NA,0.03,NA,1.04,9.72,NA,NA,0.05,NA,1.71,NA,kyle-juszczyk,NumberFire,11367,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.18,5.6,#25,252,70,2.25,4500,0.5,2.79,4400,0.63,2.25,10,0.23,NA,NA
Andrew Beck,RB,DEN,NA,0.3,1.22,NA,0.01,NA,1.33,10.58,NA,NA,0.08,NA,1.7,NA,andrew-beck,NumberFire,14319,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.19,5.59,#14,254,71,2.37,4000,0.59,3.04,2500,1.22,2.37,10,0.24,NA,NA
Matt Breida,RB,NYG,NA,1.94,8.85,NA,0.05,NA,0.48,3.63,NA,NA,0.02,NA,1.61,NA,matt-breida,NumberFire,13378,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.25,5.47,#18,258,72,1.85,5100,0.36,2.12,4400,0.48,1.85,10,0.19,NA,NA
Giovani Bernard,RB,TB,NA,1.69,6.7,NA,0.03,NA,0.55,3.71,NA,NA,0.02,NA,1.38,NA,giovani-bernard-1,NumberFire,11193,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.4,5.16,#19,269,73,1.6,5200,0.31,1.88,5000,0.38,1.6,10,0.16,NA,NA
Jaylen Warren,RB,PIT,NA,1.28,5.17,NA,0.03,NA,0.67,4.97,NA,NA,0.02,NA,1.31,NA,jaylen-warren,NumberFire,15742,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.45,5.07,#24,277,74,1.63,NA,NA,1.97,5400,0.36,1.63,10,0.16,NA,NA
Travis Homer,RB,SEA,NA,0.38,1.52,NA,0.01,NA,1.03,7.06,NA,NA,0.02,NA,1.05,NA,travis-homer,NumberFire,14083,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.62,4.72,#12,285,75,1.55,5400,0.29,2.07,4800,0.43,1.55,10,0.16,NA,NA
Patrick Ricard,RB,BAL,NA,0.6,2.42,NA,0.02,NA,0.54,3.94,NA,NA,0.03,NA,0.89,NA,patrick-ricard,NumberFire,13455,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.73,4.51,#4,292,76,1.19,4500,0.26,1.47,4000,0.37,1.19,10,0.12,NA,NA
Zander Horvath,RB,LAC,NA,0.51,2.06,NA,0.01,NA,0.55,4.18,NA,NA,0.02,NA,0.85,NA,zander-horvath,NumberFire,15960,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.76,4.46,#20,293,77,1.06,NA,NA,1.34,4000,0.34,1.06,10,0.11,NA,NA
Keith Smith,RB,ATL,NA,0.63,2.43,NA,0.02,NA,0.58,3.78,NA,NA,0.02,NA,0.83,NA,keith-smith-1,NumberFire,12040,LA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.77,4.43,#29,296,78,1.13,4500,0.25,1.43,4000,0.36,1.13,10,0.11,NA,NA
Ty Johnson,RB,NYJ,NA,0.51,2.08,NA,0.01,NA,0.59,4.42,NA,NA,0.02,NA,0.83,NA,ty-johnson,NumberFire,14095,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.77,4.43,#22,296,78,1.11,4500,0.25,1.41,4000,0.35,1.11,10,0.11,NA,NA
Trey Sermon,RB,PHI,NA,0.61,2.48,NA,0.02,NA,0.44,3.14,NA,NA,0.02,NA,0.82,NA,trey-sermon,NumberFire,15257,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.78,4.42,#8,298,80,1.02,4500,0.23,1.24,4000,0.31,1.02,10,0.1,NA,NA
Alec Ingold,RB,MIA,NA,0.51,1.97,NA,0.01,NA,0.53,4.29,NA,NA,0.02,NA,0.8,NA,alec-ingold,NumberFire,14420,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.79,4.39,#5,303,81,1.07,4500,0.24,1.34,4000,0.34,1.07,10,0.11,NA,NA
Chris Evans,RB,CIN,NA,0.57,2.3,NA,0.01,NA,0.5,3.45,NA,NA,0.02,NA,0.8,NA,chris-evans,NumberFire,15275,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.79,4.39,#11,303,81,0.99,5000,0.2,1.25,4200,0.3,0.99,10,0.1,NA,NA
Trenton Cannon,RB,TEN,NA,0.71,2.77,NA,0.01,NA,0.44,3.35,NA,NA,0.02,NA,0.79,NA,trenton-cannon,NumberFire,13816,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.8,4.38,#2,305,83,0.99,4500,0.22,1.22,4000,0.31,0.99,10,0.1,NA,NA
Demetric Felton,RB,CLE,NA,0.31,1.27,NA,0.01,NA,0.55,3.92,NA,NA,0.02,NA,0.68,NA,demetric-felton,NumberFire,15270,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.87,4.23,#15,314,84,0.93,4600,0.2,1.23,4000,0.31,0.93,10,0.09,NA,NA
C.J. Ham,RB,MIN,NA,0.24,0.96,NA,0.01,NA,0.53,3.89,NA,NA,0.02,NA,0.66,NA,c-j-ham-1,NumberFire,12923,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.89,4.21,#30,317,85,0.93,4500,0.21,1.2,4000,0.3,0.93,10,0.09,NA,NA
Justin Jackson,RB,DET,NA,0.54,2.28,NA,0.02,NA,0.25,1.92,NA,NA,0.01,NA,0.6,NA,justin-jackson,NumberFire,13620,WSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.93,4.13,#15,320,86,0.73,4500,0.16,0.85,4000,0.21,0.73,10,0.07,NA,NA
Jonathan Williams,RB,WSH,NA,0.56,2.27,NA,0.02,NA,0.24,1.92,NA,NA,0.01,NA,0.59,NA,jonathan-williams,NumberFire,12635,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.93,4.11,#31,321,87,0.7,4500,0.16,0.83,4000,0.21,0.7,10,0.07,NA,NA
Darrel Williams,RB,ARI,NA,0.27,1.05,NA,0.01,NA,0.28,2.36,NA,NA,0.01,NA,0.46,NA,darrel-williams,NumberFire,13623,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.02,3.94,#27,328,88,0.6,4600,0.13,0.74,4800,0.15,0.6,12,0.05,NA,NA
Mike Boone,RB,DEN,NA,0.3,1.26,NA,0.01,NA,0.24,1.84,NA,NA,0.01,NA,0.45,NA,mike-boone,NumberFire,13868,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.03,3.93,#14,329,89,0.55,4600,0.12,0.67,4000,0.17,0.55,10,0.06,NA,NA
DeeJay Dallas,RB,SEA,NA,0.5,1.94,NA,0.01,NA,0.23,1.44,NA,NA,0.01,NA,0.44,NA,deejay-dallas,NumberFire,14815,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.03,3.91,#12,330,90,0.57,5700,0.1,0.69,4000,0.17,0.57,10,0.06,NA,NA
Craig Reynolds,RB,DET,NA,0.27,1.08,NA,0.01,NA,0.25,1.83,NA,NA,0.01,NA,0.43,NA,craig-reynolds,NumberFire,14727,WSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.04,3.9,#15,331,91,0.54,4600,0.12,0.66,4000,0.17,0.54,10,0.05,NA,NA
Jason Cabinda,RB,DET,NA,0.27,1.07,NA,0.01,NA,0.25,1.78,NA,NA,0.01,NA,0.42,NA,jason-cabinda,NumberFire,13906,WSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.05,3.89,#15,332,92,0.53,4500,0.12,0.66,4000,0.17,0.53,NA,NA,NA,NA
Jonathan Ward,RB,ARI,NA,0.27,1.06,NA,0.01,NA,0.28,2.03,NA,NA,0.01,NA,0.41,NA,jonathan-ward,NumberFire,15042,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.05,3.87,#27,333,93,0.57,4500,0.13,0.71,4000,0.18,0.57,10,0.06,NA,NA
Derek Watt,RB,PIT,NA,0.26,1.03,NA,0.01,NA,0.27,2.14,NA,NA,0.01,NA,0.41,NA,derek-watt,NumberFire,12823,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.05,3.87,#24,333,93,0.57,4500,0.13,0.71,4000,0.18,0.57,10,0.06,NA,NA
Deon Jackson,RB,IND,NA,0.31,1.21,NA,0.01,NA,0.23,1.72,NA,NA,0.01,NA,0.4,NA,deon-jackson,NumberFire,15277,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.06,3.86,#28,336,95,0.53,4500,0.12,0.64,4000,0.16,0.53,10,0.05,NA,NA
Trayveon Williams,RB,CIN,NA,0.28,1.16,NA,0.01,NA,0.25,1.62,NA,NA,0.01,NA,0.39,NA,trayveon-williams,NumberFire,14076,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.07,3.85,#11,337,96,0.52,4500,0.12,0.65,4000,0.16,0.52,10,0.05,NA,NA
Kene Nwangwu,RB,MIN,NA,0.24,0.97,NA,0.01,NA,0.26,1.74,NA,NA,0.01,NA,0.38,NA,kene-nwangwu,NumberFire,15414,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.08,3.84,#30,342,97,0.52,4600,0.11,0.65,4300,0.15,0.52,10,0.05,NA,NA
Benny Snell Jr.,RB,PIT,NA,0.26,1,NA,0.01,NA,0.27,1.95,NA,NA,0.01,NA,0.38,NA,benny-snell-jr,NumberFire,14072,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.08,3.84,#24,342,97,0.55,5300,0.1,0.69,4900,0.14,0.55,10,0.06,NA,NA
Dare Ogunbowale,RB,HOU,NA,0.24,0.97,NA,0.01,NA,0.25,1.91,NA,NA,0.01,NA,0.37,NA,dare-ogunbowale,NumberFire,13148,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.08,3.82,#17,346,99,0.53,4600,0.12,0.66,4100,0.16,0.53,10,0.05,NA,NA
Gary Brightwell,RB,NYG,NA,0.28,1.11,NA,0.01,NA,0.23,1.56,NA,NA,0.01,NA,0.37,NA,gary-brightwell,NumberFire,15462,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.08,3.82,#18,346,99,0.5,4600,0.11,0.62,4000,0.16,0.5,10,0.05,NA,NA
JaMycal Hasty,RB,JAC,NA,0.27,1.08,NA,0.01,NA,0.23,1.65,NA,NA,0.01,NA,0.36,NA,jamycal-hasty,NumberFire,14821,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.09,3.81,#10,349,101,0.49,4500,0.11,0.61,4000,0.15,0.49,10,0.05,NA,NA
Khari Blasingame,RB,CHI,NA,0.29,1.16,NA,0.01,NA,0.2,1.52,NA,NA,0.01,NA,0.34,NA,khari-blasingame,NumberFire,14552,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.1,3.78,#26,357,102,0.49,4500,0.11,0.59,4000,0.15,0.49,10,0.05,NA,NA
Tory Carter,RB,TEN,NA,0,0,NA,0,NA,0.22,1.65,NA,NA,0.01,NA,0.22,NA,tory-carter,NumberFire,15588,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.18,3.62,#2,375,103,0.34,4500,0.08,0.45,4000,0.11,0.34,10,0.03,NA,NA
Christian McCaffrey,RB,CAR,NA,NA,62.3,NA,0.49,NA,5.28,48.33,NA,NA,0.25,NA,20.84,NA,2557997,NFL,13130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
Jonathan Taylor,RB,IND,NA,NA,87.9,NA,0.85,NA,2.57,21.79,NA,NA,0.1,0.11,19.02,NA,2564148,NFL,14802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Austin Ekeler,RB,LAC,NA,NA,55.03,NA,0.46,NA,4.49,43.67,NA,NA,0.28,NA,18.86,NA,2559169,NFL,13404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
Aaron Jones,RB,GB,NA,NA,63,NA,0.35,NA,4.26,40.99,NA,NA,0.24,0.03,18.14,NA,2558116,NFL,13319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Joe Mixon,RB,CIN,NA,NA,77.71,NA,0.51,NA,3.57,31.25,NA,NA,0.02,0.06,17.53,NA,2557976,NFL,13131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Leonard Fournette,RB,TB,NA,NA,60,NA,0.48,NA,4.31,32.43,NA,NA,0.12,NA,17.15,NA,2557973,NFL,13129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Antonio Gibson,RB,WAS,NA,NA,71.79,NA,0.56,NA,3.02,27.3,NA,NA,0.16,0.1,17.05,NA,2565276,NFL,14852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Javonte Williams,RB,DEN,NA,NA,55.43,NA,0.44,NA,4.04,31.88,NA,NA,0.2,0.12,16.39,NA,2566049,NFL,15256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01
Saquon Barkley,RB,NYG,NA,NA,72.55,NA,0.4,NA,3.44,26.08,NA,NA,0.1,0.04,16.22,NA,2560968,NFL,13604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dalvin Cook,RB,MIN,NA,NA,71.99,NA,0.54,NA,2.67,16.9,NA,NA,0.06,0.11,15.2,NA,2557991,NFL,13128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13
Darrell Henderson,RB,LA,NA,NA,61.28,NA,0.45,NA,2.68,24.08,NA,NA,0.16,NA,14.88,NA,2562574,NFL,14087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Michael Carter,RB,NYJ,NA,NA,64.82,NA,0.41,NA,3.05,21.77,NA,NA,0.1,NA,14.79,NA,2566382,NFL,15258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01
David Montgomery,RB,CHI,NA,NA,55.98,NA,0.42,NA,2.82,24.06,NA,NA,0.17,0.03,14.36,NA,2562502,NFL,14071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
Nick Chubb,RB,CLE,NA,NA,78.1,NA,0.53,NA,1.61,14.8,NA,NA,0.02,0.07,14.06,NA,2561021,NFL,13610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Derrick Henry,RB,TEN,NA,NA,78.63,NA,0.57,NA,1.36,9.84,NA,NA,0.05,0.05,13.95,NA,2556075,NFL,12626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06
Miles Sanders,RB,PHI,NA,NA,72.15,NA,0.46,NA,1.99,14.95,NA,NA,0.06,0.1,13.8,NA,2562722,NFL,14079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09
James Conner,RB,ARI,NA,NA,47.5,NA,0.42,NA,3.01,25.54,NA,NA,0.15,NA,13.73,NA,2557978,NFL,13146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
