player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,rush_att,rush_yds,rush_avg,rush_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,rec_rz_tgt,rec_09_tds,rec_1019_tds,rec_2029_tds,rec_3039_tds,rec_4049_tds,rec_50_tds,return_yds,scoring_opp,bye,curr_site_pts,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,return_tds,two_pts,pass_comp,pass_att,pass_yds,pass_tds,pass_int
"Sutton, Courtland",WR,DEN,NA,8,5,65,NA,NA,0.3,NA,0,NA,0,0,8.6,NA,NA,FantasySharks,13630,@LVR,0.8,0.1,0.1,0,0.1,0,0,0,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cooks, Brandin",WR,HOU,NA,8.6,5.1,64,NA,NA,0.3,NA,0,NA,0,0,8.5,NA,NA,FantasySharks,11674,LAC,0.7,0.1,0,0.1,0,0.1,0,0,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Higgins, Tee",WR,CIN,NA,7,5,65,NA,NA,0.3,NA,0,NA,0,0,8.4,NA,NA,FantasySharks,14835,MIA,0.8,0.2,0,0,0,0,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bateman, Rashod",WR,BAL,NA,6.2,3.9,60,NA,NA,0.4,NA,0.1,NA,0,0.2,8.3,NA,NA,FantasySharks,15293,BUF,0.6,0.1,0,0,0,0,0.2,0,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Thielen, Adam",WR,MIN,NA,6.8,4.3,52,NA,NA,0.5,NA,0,NA,0,0,8.3,NA,NA,FantasySharks,11938,@NOS,1.2,0.3,0.1,0.1,0,0,0,0,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Olave, Chris",WR,NOS,NA,9,5.5,62,NA,NA,0.4,NA,0,NA,0,0.2,8.1,NA,NA,FantasySharks,15754,MIN,0.7,0.2,0.1,0.1,0,0,0,8,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Smith-Schuster, JuJu",WR,KCC,NA,7,5.3,60,NA,NA,0.3,NA,1,NA,0,0.2,8,NA,NA,FantasySharks,13156,@TBB,0.8,0.2,0.1,0,0,0,0,1,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wilson, Garrett",WR,NYJ,NA,7,5,60,NA,NA,0.3,NA,0,NA,0,0,7.9,NA,NA,FantasySharks,15753,@PIT,1.3,0.2,0.1,0,0,0,0,1,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Landry, Jarvis",WR,NOS,NA,7.5,4.5,63,NA,NA,0.2,NA,1,NA,0,0.1,7.8,NA,NA,FantasySharks,11680,MIN,0.7,0.2,0,0,0,0,0,1,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Doubs, Romeo",WR,GBP,NA,6.1,4.7,55,NA,NA,0.4,NA,1,NA,0,0.1,7.8,NA,NA,FantasySharks,15779,NEP,0.6,0.2,0.1,0.1,0,0,0,0,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Aiyuk, Brandon",WR,SFO,NA,7.2,4,57,NA,NA,0.3,NA,1,NA,0,0,7.7,NA,NA,FantasySharks,14840,LAR,0.8,0.3,0.1,0,0,0,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis, Corey",WR,NYJ,NA,6,3.5,53,NA,NA,0.4,NA,1,NA,0,0.1,7.5,NA,NA,FantasySharks,13153,@PIT,0.6,0.1,0,0,0,0,0.2,8,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gage, Russell",WR,TBB,NA,7,5.5,60,NA,NA,0.3,NA,0,NA,0,0.2,7.5,NA,NA,FantasySharks,13809,KCC,0.7,0.1,0.1,0,0,0,0,1,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gallup, Michael",WR,DAL,NA,7.7,4.2,55,NA,NA,0.3,NA,1,NA,0,0,7.4,NA,NA,FantasySharks,13646,WAS,0.9,0.1,0,0.1,0,0,0,1,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Palmer, Josh",WR,LAC,NA,5.8,3.5,44,NA,NA,0.5,NA,0,NA,0,0,7.2,NA,NA,FantasySharks,15319,@HOU,1,0.3,0.1,0.1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Robinson, Allen",WR,LAR,NA,4.9,2.9,35,NA,NA,0.6,NA,0,NA,0,0,7.1,NA,NA,FantasySharks,11678,@SFO,1.4,0.4,0.2,0,0,0,0,0,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Meyers, Jakobi",WR,NEP,NA,7.5,4.7,61,NA,NA,0.1,NA,1,NA,0,0.1,7,NA,NA,FantasySharks,14127,@GBP,0.7,0.1,0,0,0,0,0,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moore, D.J.",WR,CAR,NA,8,4,50,NA,NA,0.3,NA,4,NA,0,0,6.9,NA,NA,FantasySharks,13635,ARI,0.6,0.1,0.1,0,0,0,0,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boyd, Tyler",WR,CIN,NA,5.4,4,45,NA,NA,0.4,NA,1,NA,0,0,6.9,NA,NA,FantasySharks,12650,MIA,0.7,0.1,0.1,0,0,0,0.1,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Woods, Robert",WR,TEN,NA,6.6,4,56,NA,NA,0.2,NA,1,NA,0,0,6.9,NA,NA,FantasySharks,11228,@IND,0.7,0.1,0.1,0,0,0,0,1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Burks, Treylon",WR,TEN,NA,5.5,4,50,NA,NA,0.3,NA,1,NA,0,0,6.8,NA,NA,FantasySharks,15752,@IND,0.5,0.2,0.1,0,0,0,0,1,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Claypool, Chase",WR,PIT,NA,7.6,4.2,48,NA,NA,0.2,NA,8,NA,0,0,6.7,NA,NA,FantasySharks,14841,NYJ,0.9,0.1,0,0.1,0,0,0,0,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Anderson, Robbie",WR,CAR,NA,8,4.3,47,NA,NA,0.3,NA,1,NA,0,0.1,6.5,NA,NA,FantasySharks,12930,ARI,0.6,0.1,0.1,0,0,0,0.1,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chark, D.J.",WR,DET,NA,5.5,3.4,44,NA,NA,0.3,NA,0,NA,0,0,6.2,NA,NA,FantasySharks,13668,SEA,0.7,0.1,0,0.2,0,0,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mooney, Darnell",WR,CHI,NA,6.3,3.4,45,NA,NA,0.2,NA,1,NA,0,0,6.2,NA,NA,FantasySharks,14974,@NYG,0.5,0.1,0,0,0,0,0.1,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Parker, DeVante",WR,NEP,NA,5.5,4,48,NA,NA,0.2,NA,1,NA,0,0,6.2,NA,NA,FantasySharks,12176,@GBP,0.4,0,0.1,0.1,0,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dotson, Jahan",WR,WAS,NA,5,3.5,35,NA,NA,0.4,NA,1,NA,0,0,6.1,NA,NA,FantasySharks,15755,@DAL,0.4,0.3,0,0.1,0,0,0,9,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Samuel, Curtis",WR,WAS,NA,7,5,42,NA,NA,0.2,NA,7,NA,0,0.1,6.1,NA,NA,FantasySharks,13157,@DAL,0.7,0.1,0.1,0,0,0,0,1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Osborn, K.J.",WR,MIN,NA,5.5,4,40,NA,NA,0.3,NA,0,NA,0,0,5.9,NA,NA,FantasySharks,14977,@NOS,0.7,0.1,0,0.1,0,0,0.1,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zaccheaus, Olamide",WR,ATL,NA,4.2,2.9,40,NA,NA,0.3,NA,3,NA,0,0.1,5.8,NA,NA,FantasySharks,14592,CLE,0.5,0.1,0.2,0,0,0,0,4,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Agholor, Nelson",WR,NEP,NA,6.3,3.8,46,NA,NA,0.2,NA,0,NA,0,0.1,5.8,NA,NA,FantasySharks,12181,@GBP,0.6,0.1,0.1,0.1,0,0,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jones, Julio",WR,TBB,NA,5.2,4,40,NA,NA,0.3,NA,1,NA,0,0,5.6,NA,NA,FantasySharks,10271,KCC,0.4,0,0.1,0.1,0,0,0.1,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Duvernay, Devin",WR,BAL,NA,3.7,2.8,32,NA,NA,0.4,NA,1,NA,0,0,5.6,NA,NA,FantasySharks,14847,BUF,0.7,0.2,0.1,0.1,0,0,0,30,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brown, Noah",WR,DAL,NA,6.9,3.9,49,NA,NA,0.1,NA,0,NA,0,0,5.5,NA,NA,FantasySharks,13172,WAS,1.2,0.1,0,0,0,0,0,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reynolds, Josh",WR,DET,NA,4.5,2.8,37,NA,NA,0.3,NA,0,NA,0,0,5.5,NA,NA,FantasySharks,13168,SEA,0.8,0.1,0,0.1,0,0,0,0,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moore, Rondale",WR,ARI,NA,6.3,4.3,45,NA,NA,0.1,NA,2,NA,0,0,5.4,NA,NA,FantasySharks,15283,@CAR,0.8,0,0,0,0,0,0,6,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jones, Marvin",WR,JAC,NA,6.5,3.7,40,NA,NA,0.2,NA,0,NA,0,0,5.3,NA,NA,FantasySharks,10738,@PHI,0.9,0.1,0.1,0.1,0,0,0,0,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moore, Elijah",WR,NYJ,NA,6.4,3.6,40,NA,NA,0.2,NA,1,NA,0,0,5.3,NA,NA,FantasySharks,15288,@PIT,0.7,0.1,0.1,0,0,0,0,2,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bourne, Kendrick",WR,NEP,NA,3.6,2.6,39,NA,NA,0.2,NA,3,NA,0,0.1,5.2,NA,NA,FantasySharks,13418,@GBP,0.3,0.1,0,0,0,0.1,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Callaway, Marquez",WR,NOS,NA,3.6,2,30,NA,NA,0.3,NA,0.1,NA,0,0,4.8,NA,NA,FantasySharks,15034,MIN,0.5,0.2,0,0.1,0,0,0,9,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hardman, Mecole",WR,KCC,NA,4.1,2.6,30,NA,NA,0.2,NA,4,NA,0,0.1,4.7,NA,NA,FantasySharks,14113,@TBB,0.8,0.2,0,0,0,0,0,2,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Smith, Tre'Quan",WR,NOS,NA,4.2,2.6,34,NA,NA,0.2,NA,0,NA,0,0,4.7,NA,NA,FantasySharks,13645,MIN,0.6,0,0.1,0,0,0,0,6,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jones, Zay",WR,JAC,NA,5.5,3.8,38,NA,NA,0.1,NA,0,NA,0,0,4.4,NA,NA,FantasySharks,13176,@PHI,0.8,0,0.1,0,0,0,0,1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Harty, Deonte",WR,NOS,NA,3.8,2.3,33,NA,NA,0.1,NA,2,NA,0,0.1,4.3,NA,NA,FantasySharks,14558,MIN,0.4,0,0,0,0,0,0.1,45,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Peoples-Jones, Donovan",WR,CLE,NA,5,2.5,36,NA,NA,0.1,NA,1,NA,0,0,4.1,NA,NA,FantasySharks,14857,@ATL,0.5,0,0,0,0,0,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Collins, Nico",WR,HOU,NA,4.5,2.4,34,NA,NA,0.1,NA,0,NA,0,0,4,NA,NA,FantasySharks,15290,LAC,0.4,0,0.1,0,0,0,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Watkins, Quez",WR,PHI,NA,3.2,1.8,30,NA,NA,0.1,NA,0,NA,0,0,3.9,NA,NA,FantasySharks,14992,JAC,0.3,0,0,0,0,0,0.1,8,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carter, DeAndre",WR,LAC,NA,3.6,2.3,30,NA,NA,0.1,NA,1,NA,0,0,3.9,NA,NA,FantasySharks,12394,@HOU,0.6,0,0,0.1,0,0,0,27,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hollins, Mack",WR,LVR,NA,3.3,2.1,29,NA,NA,0.2,NA,0,NA,0,0.1,3.7,NA,NA,FantasySharks,13289,DEN,0.5,0.1,0,0,0,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cephus, Quintez",WR,DET,NA,3.3,1.9,27,NA,NA,0.1,NA,0,NA,0,0,3.6,NA,NA,FantasySharks,14850,SEA,0.3,0.1,0,0,0,0,0,5,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jennings, Jauan",WR,SFO,NA,3.8,2.2,25,NA,NA,0.2,NA,0,NA,0,0,3.6,NA,NA,FantasySharks,14860,LAR,0.3,0.1,0.1,0,0,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Edwards, Bryan",WR,ATL,NA,3.6,2.1,27,NA,NA,0.1,NA,1,NA,0,0,3.5,NA,NA,FantasySharks,14844,CLE,0.5,0.1,0,0,0,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Campbell, Parris",WR,IND,NA,4.5,2.4,28,NA,NA,0.1,NA,0,NA,0,0,3.5,NA,NA,FantasySharks,14112,TEN,0.5,0.1,0,0,0,0,0,1,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Golladay, Kenny",WR,NYG,NA,5.2,2.6,32,NA,NA,0,NA,0.1,NA,0,0,3.3,NA,NA,FantasySharks,13277,CHI,0.6,0,0,0,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Berrios, Braxton",WR,NYJ,NA,3,2.1,21,NA,NA,0.1,NA,4,NA,0.1,0,3.3,NA,NA,FantasySharks,13638,@PIT,0.4,0.1,0,0,0,0,0,38,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hamler, KJ",WR,DEN,NA,3.5,2.2,22,NA,NA,0.2,NA,1,NA,0,0,3.3,NA,NA,FantasySharks,14837,@LVR,0.2,0,0,0.1,0,0,0,1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Westbrook-Ikhine, Nick",WR,TEN,NA,3.2,2,25,NA,NA,0.1,NA,0.1,NA,0,0.1,3.2,NA,NA,FantasySharks,15109,@IND,0.4,0.1,0,0,0,0,0,1,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Valdes-Scantling, Marquez",WR,KCC,NA,4.5,2.4,29,NA,NA,0.1,NA,-0.3,NA,0,0.1,3.1,NA,NA,FantasySharks,13793,@TBB,0.6,0,0.1,0,0,0,0,6,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Skowronek, Ben",WR,LAR,NA,3.9,2.2,26,NA,NA,0.1,NA,1,NA,0,0,3.1,NA,NA,FantasySharks,15491,@SFO,0.4,0,0,0,0,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cobb, Randall",WR,GBP,NA,2.6,1.8,25,NA,NA,0.1,NA,0,NA,0,0,3.1,NA,NA,FantasySharks,10308,NEP,0.5,0.1,0,0,0,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"St. Brown, Equanimeous",WR,CHI,NA,2.4,1.3,19,NA,NA,0.2,NA,2,NA,0,0,3,NA,NA,FantasySharks,13637,@NYG,0.3,0,0.1,0,0,0,0,1,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moore, Chris",WR,HOU,NA,3.1,2,24,NA,NA,0.1,NA,0,NA,0,0,2.9,NA,NA,FantasySharks,12773,LAC,0.2,0,0.1,0,0,0,0,2,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pickens, George",WR,PIT,NA,5.5,2.3,26,NA,NA,0,NA,1,NA,0,0,2.8,NA,NA,FantasySharks,15762,NYJ,0.5,0,0,0,0,0,0,7,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pierce, Alec",WR,IND,NA,3.6,1.7,26,NA,NA,0,NA,0,NA,0,0,2.8,NA,NA,FantasySharks,15768,TEN,0.8,0,0,0,0,0,0,1,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Crowder, Jamison",WR,BUF,NA,4.2,2.6,25,NA,NA,0,NA,1,NA,0,0,2.8,NA,NA,FantasySharks,12184,@BAL,0.5,0,0,0,0,0,0,6,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"James, Richie",WR,NYG,NA,4.1,2.7,27,NA,NA,0,NA,1,NA,0,0,2.8,NA,NA,FantasySharks,13724,CHI,0.2,0,0,0,0,0,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Beasley, Cole",WR,TBB,NA,4.7,3.1,24,NA,NA,0,NA,-0.3,NA,0,0,2.6,NA,NA,FantasySharks,10973,KCC,0.6,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Raymond, Kalif",WR,DET,NA,3.2,1.7,17,NA,NA,0.1,NA,0,NA,0,0,2.5,NA,NA,FantasySharks,13066,SEA,0.3,0.1,0,0,0,0,0,3,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Conley, Chris",WR,HOU,NA,2.1,1.1,17,NA,NA,0.1,NA,0,NA,0,0.1,2.3,NA,NA,FantasySharks,12257,LAC,0.1,0,0,0,0.1,0.1,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dortch, Greg",WR,ARI,NA,2.8,2,17,NA,NA,0.1,NA,2,NA,0,0,2.3,NA,NA,FantasySharks,14108,@CAR,0.4,0.1,0,0,0,0,0,9,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shenault, Laviska",WR,CAR,NA,4.1,2.4,22,NA,NA,0,NA,1,NA,0,0.1,2.2,NA,NA,FantasySharks,14838,ARI,0.4,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Perriman, Breshad",WR,TBB,NA,2.1,1.3,17,NA,NA,0.1,NA,1,NA,0,0.1,2.2,NA,NA,FantasySharks,12197,KCC,0.2,0,0,0.1,0,0,0,2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Agnew, Jamal",WR,JAC,NA,2.6,1.5,15,NA,NA,0,NA,4,NA,0,0,2.1,NA,NA,FantasySharks,13308,@PHI,0.3,0,0,0,0,0,0,21,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sims, Cam",WR,WAS,NA,2.3,1.2,16,NA,NA,0.1,NA,0,NA,0,0,2.1,NA,NA,FantasySharks,13895,@DAL,0.5,0,0,0,0,0.1,0,2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
