player,pos,team,games,fg,fg_att,fg_0019,fg_att_0019,fg_2029,fg_att_2029,fg_3039,fg_att_3039,fg_4049,fg_att_4049,fg_50,fg_att_50,xp,xp_att,site_pts,site_fppg,src_id,data_src,id,opp,fg_miss,xp_miss,bye,draft_rank,fg_pct,xp_pct,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_pos,FanDuel FP,draftkings_site_points,yahoo_site_points
Greg Zuerlein,K,NYJ,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,8,NA,12445,FFToday,10868,GB,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Bass,K,BUF,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,7,NA,17010,FFToday,14983,KC,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Matt Ammendola,K,ARI,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,6,NA,17767,FFToday,15523,SEA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Matt Gay,K,LAR,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,6,NA,16578,FFToday,14244,CAR,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Greg Joseph,K,MIN,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,6,NA,16084,FFToday,13898,MIA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Justin Tucker,K,BAL,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,6,NA,12674,FFToday,10976,NYG,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Boswell,K,PIT,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,5,NA,14644,FFToday,11936,TB,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nick Folk,K,NE,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,5,NA,3188,FFToday,8851,CLE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Younghoe Koo,K,ATL,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,5,NA,14905,FFToday,13403,SF,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eddy Pineiro,K,CAR,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,5,NA,16055,FFToday,13719,LAR,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Joey Slye,K,WAS,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,5,NA,16763,FFToday,14600,CHI,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nick Folk,K,NE,NA,2,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,2.1,12.12,NA,4780,FleaFlicker,8851,@CLESun 1:00 PM,NA,NA,0,K15,2/1,2/2,61%,NA,NA,NA,NA,NA,NA,NA
Matthew Wright,K,KC,NA,2,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,2.7,10.71,NA,15021,FleaFlicker,14426,BUFSun 4:25 PM,NA,NA,8,NA,2/2,2/2,5%,NA,NA,NA,NA,NA,NA,NA
Robbie Gould,K,SF,NA,2,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,2.6,10.63,NA,2882,FleaFlicker,8153,@ATLSun 1:00 PM,NA,NA,9,K22,2/2,2/2,32%,NA,NA,NA,NA,NA,NA,NA
Dustin Hopkins,K,LAC,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,2.6,10.61,NA,9416,FleaFlicker,11387,DENMon 8:15 PM,NA,NA,8,K17,2/2,2/2,20%,NA,NA,NA,NA,NA,NA,NA
Justin Tucker,K,BAL,NA,2,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,2.6,10.59,NA,8663,FleaFlicker,10976,@NYGSun 1:00 PM,NA,NA,0,K1,2/1,2/2,98%,NA,NA,NA,NA,NA,NA,NA
Ryan Succop,K,TB,NA,2,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,2.6,10.56,NA,6293,FleaFlicker,9686,@PITSun 1:00 PM,NA,NA,1,K6,2/2,2/2,91%,NA,NA,NA,NA,NA,NA,NA
Matt Gay,K,LAR,NA,2,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,2.5,10.55,NA,14848,FleaFlicker,14244,CARSun 4:05 PM,NA,NA,7,K7,2/2,2/2,86%,NA,NA,NA,NA,NA,NA,NA
Greg Joseph,K,MIN,NA,2,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,2.3,10.29,NA,14337,FleaFlicker,13898,@MIASun 1:00 PM,NA,NA,7,K13,2/1,2/2,46%,NA,NA,NA,NA,NA,NA,NA
Jason Myers,K,SEA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,2.2,10.25,NA,11124,FleaFlicker,12437,ARISun 4:05 PM,NA,NA,1,K24,2/1,2/2,21%,NA,NA,NA,NA,NA,NA,NA
Cairo Santos,K,CHI,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,10.02,NA,10888,FleaFlicker,11945,WASThu 8:15 PM,NA,NA,4,NA,2/1,2/2,7%,NA,NA,NA,NA,NA,NA,NA
Jason Sanders,K,MIA,NA,2,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,10.01,NA,13977,FleaFlicker,13832,MINSun 1:00 PM,NA,NA,1,K11,2/1,2/2,47%,NA,NA,NA,NA,NA,NA,NA
Tyler Bass,K,BUF,NA,2,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9,2.9,9.92,NA,15626,FleaFlicker,14983,@KCSun 4:25 PM,NA,NA,7,K2,2/1,2/2,90%,NA,NA,NA,NA,NA,NA,NA
Chase McLaughlin,K,IND,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,1.9,9.87,NA,15412,FleaFlicker,14717,JACSun 1:00 PM,NA,NA,4,K26,2/2,1/1,8%,NA,NA,NA,NA,NA,NA,NA
Greg Zuerlein,K,NYJ,NA,2,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,1.8,9.79,NA,8608,FleaFlicker,10868,@GBSun 1:00 PM,NA,NA,0,K12,2/1,1/1,23%,NA,NA,NA,NA,NA,NA,NA
DMatt Prater,K,ARI,NA,2,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,2.6,9.61,NA,4221,FleaFlicker,8930,@SEASun 4:05 PM,NA,NA,3,K10,2/1,2/2,43%,NA,NA,NA,NA,NA,NA,NA
Taylor Bertolet,K,LAC,NA,2,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,2.4,9.4,NA,12303,FleaFlicker,13900,DENMon 8:15 PM,NA,NA,8,NA,2/2,2/2,0%,NA,NA,NA,NA,NA,NA,NA
Harrison Butker,K,KC,NA,2,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,2.3,9.26,NA,13124,FleaFlicker,13354,BUFSun 4:25 PM,NA,NA,8,K4,2/1,2/2,62%,NA,NA,NA,NA,NA,NA,NA
Wil Lutz,K,NO,NA,2,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,2.1,9.08,NA,12611,FleaFlicker,12956,CINSun 1:00 PM,NA,NA,4,K9,2/2,2/2,22%,NA,NA,NA,NA,NA,NA,NA
Jake Elliott,K,PHI,NA,2,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,9.04,NA,13035,FleaFlicker,13303,DALSun 8:20 PM,NA,NA,7,K8,2/2,2/2,18%,NA,NA,NA,NA,NA,NA,NA
Riley Patterson,K,JAC,NA,2,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,1.9,8.95,NA,16587,FleaFlicker,15369,@INDSun 1:00 PM,NA,NA,1,K23,2/1,1/1,14%,NA,NA,NA,NA,NA,NA,NA
Brandon McManus,K,DEN,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,1.9,8.93,NA,9754,FleaFlicker,11947,@LACMon 8:15 PM,NA,NA,9,K18,2/1,1/1,52%,NA,NA,NA,NA,NA,NA,NA
Younghoe Koo,K,ATL,NA,2,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,1.9,8.91,NA,13324,FleaFlicker,13403,SFSun 1:00 PM,NA,NA,4,K14,2/1,1/1,80%,NA,NA,NA,NA,NA,NA,NA
Graham Gano,K,NYG,NA,2,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,1.9,8.88,NA,6304,FleaFlicker,9694,BALSun 1:00 PM,NA,NA,9,K20,2/2,1/1,41%,NA,NA,NA,NA,NA,NA,NA
Brett Maher,K,DAL,NA,2,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,1.8,8.8,NA,10038,FleaFlicker,13909,@PHISun 8:20 PM,NA,NA,9,K16,2/1,1/1,51%,NA,NA,NA,NA,NA,NA,NA
Mason Crosby,K,GB,NA,2,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,2.7,8.67,NA,4715,FleaFlicker,8742,NYJSun 1:00 PM,NA,NA,4,K21,2/2,2/2,16%,NA,NA,NA,NA,NA,NA,NA
Evan McPherson,K,CIN,NA,2,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,2.1,8.12,NA,16457,FleaFlicker,15368,@NOSun 1:00 PM,NA,NA,0,K5,2/2,2/2,90%,NA,NA,NA,NA,NA,NA,NA
Cade York,K,CLE,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,2.1,8.12,NA,16929,FleaFlicker,15882,NESun 1:00 PM,NA,NA,9,NA,2/1,2/2,27%,NA,NA,NA,NA,NA,NA,NA
Matt Ammendola,K,ARI,NA,1,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9,2.9,6.86,NA,16225,FleaFlicker,15523,@SEASun 4:05 PM,NA,NA,3,NA,1/1,2/2,1%,NA,NA,NA,NA,NA,NA,NA
Joey Slye,K,WAS,NA,1,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,1.8,5.75,NA,15366,FleaFlicker,14600,@CHIThu 8:15 PM,NA,NA,4,NA,1/1,1/1,5%,NA,NA,NA,NA,NA,NA,NA
Chris Boswell,K,PIT,NA,1,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,1.6,5.63,NA,10779,FleaFlicker,11936,TBSun 1:00 PM,NA,NA,9,K25,1/1,1/1,37%,NA,NA,NA,NA,NA,NA,NA
Eddy Pineiro,K,CAR,NA,1,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,1.5,5.54,NA,13986,FleaFlicker,13719,@LARSun 4:05 PM,NA,NA,3,NA,1/1,1/1,5%,NA,NA,NA,NA,NA,NA,NA
Ryan Succop,K,TB,NA,1.93,2.25,0.02,NA,0.6,NA,0.62,NA,0.51,NA,0.24,NA,2.96,NA,9.93,NA,ryan-succop,NumberFire,9686,PIT,NA,NA,NA,NA,NA,NA,NA,5.06,14.8,#16,1,9.92,9.92,9.92
Matt Gay,K,LA,NA,2.05,2.42,0.05,NA,0.66,NA,0.69,NA,0.51,NA,0.12,NA,2.78,NA,9.63,NA,matt-gay,NumberFire,14244,CAR,NA,NA,NA,NA,NA,NA,NA,4.1,15.16,#11,2,9.62,9.62,9.62
Justin Tucker,K,BAL,NA,1.97,2.18,0.02,NA,0.6,NA,0.64,NA,0.47,NA,0.2,NA,2.83,NA,9.48,NA,justin-tucker,NumberFire,10976,NYG,NA,NA,NA,NA,NA,NA,NA,5.07,13.89,#23,3,9.49,9.49,9.49
Robbie Gould,K,SF,NA,1.69,2.19,0,NA,0.52,NA,0.52,NA,0.5,NA,0.2,NA,3.29,NA,9.4,NA,robbie-gould,NumberFire,8153,ATL,NA,NA,NA,NA,NA,NA,NA,1.56,17.24,#28,4,9.41,9.41,9.41
Dustin Hopkins,K,LAC,NA,1.68,2.05,0.05,NA,0.47,NA,0.6,NA,0.45,NA,0.1,NA,3.33,NA,9,NA,dustin-hopkins,NumberFire,11387,DEN,NA,NA,NA,NA,NA,NA,NA,3.8,14.2,#5,5,8.99,8.99,8.99
Jake Elliott,K,PHI,NA,1.86,2.32,0.02,NA,0.64,NA,0.55,NA,0.48,NA,0.09,NA,3.01,NA,8.98,NA,jake-elliott,NumberFire,13303,DAL,NA,NA,NA,NA,NA,NA,NA,3.46,14.5,#3,6,9.01,9.01,9.01
Tyler Bass,K,BUF,NA,1.67,2.06,0.04,NA,0.45,NA,0.51,NA,0.45,NA,0.19,NA,2.81,NA,8.57,NA,tyler-bass,NumberFire,14983,KC,NA,NA,NA,NA,NA,NA,NA,4.82,12.32,#27,7,8.56,8.56,8.56
Evan McPherson,K,CIN,NA,1.83,2.18,0,NA,0.54,NA,0.69,NA,0.54,NA,0.1,NA,2.13,NA,8.49,NA,evan-mcpherson,NumberFire,15368,NO,NA,NA,NA,NA,NA,NA,NA,4.09,12.89,#10,8,8.48,8.48,8.48
Brett Maher,K,DAL,NA,1.64,1.96,0.02,NA,0.65,NA,0.41,NA,0.41,NA,0.24,NA,2.3,NA,8.35,NA,brett-maher,NumberFire,13909,PHI,NA,NA,NA,NA,NA,NA,NA,4.42,12.28,#9,9,8.38,8.38,8.38
Matthew Wright,K,KC,NA,1.63,2.05,0.04,NA,0.44,NA,0.5,NA,0.55,NA,0.09,NA,2.69,NA,8.29,NA,matthew-wright,NumberFire,14426,BUF,NA,NA,NA,NA,NA,NA,NA,4.13,12.45,#2,10,8.28,8.28,8.28
Mason Crosby,K,GB,NA,1.67,2.06,0.04,NA,0.56,NA,0.56,NA,0.49,NA,0.11,NA,2.28,NA,8.25,NA,mason-crosby,NumberFire,8742,NYJ,NA,NA,NA,NA,NA,NA,NA,4.65,11.85,#13,11,8.27,8.27,8.27
Joey Slye,K,WSH,NA,1.62,1.94,0.02,NA,0.44,NA,0.42,NA,0.46,NA,0.34,NA,2,NA,8.21,NA,joey-slye,NumberFire,14600,CHI,NA,NA,NA,NA,NA,NA,NA,3.64,12.78,#24,12,8.18,8.18,8.18
Nick Folk,K,NE,NA,1.6,1.79,0.02,NA,0.44,NA,0.6,NA,0.5,NA,0.08,NA,2.62,NA,8.18,NA,nick-folk,NumberFire,8851,CLE,NA,NA,NA,NA,NA,NA,NA,4.22,12.14,#30,13,8.2,8.2,8.2
Graham Gano,K,NYG,NA,1.67,2,0.04,NA,0.42,NA,0.46,NA,0.58,NA,0.18,NA,2.17,NA,8.14,NA,graham-gano,NumberFire,9694,BAL,NA,NA,NA,NA,NA,NA,NA,3.87,12.41,#18,14,8.15,8.15,8.15
Greg Joseph,K,MIN,NA,1.65,1.98,0,NA,0.48,NA,0.59,NA,0.39,NA,0.19,NA,2.37,NA,8.07,NA,greg-joseph,NumberFire,13898,MIA,NA,NA,NA,NA,NA,NA,NA,4.5,11.64,#25,15,8.09,8.09,8.09
Younghoe Koo,K,ATL,NA,1.86,2.24,0,NA,0.5,NA,0.56,NA,0.48,NA,0.21,NA,1.83,NA,7.97,NA,younghoe-koo,NumberFire,13403,SF,NA,NA,NA,NA,NA,NA,NA,3.06,12.88,#4,16,7.98,7.98,7.98
Riley Patterson,K,JAC,NA,1.59,1.89,0.02,NA,0.43,NA,0.58,NA,0.48,NA,0.11,NA,2.33,NA,7.87,NA,riley-patterson,NumberFire,15369,IND,NA,NA,NA,NA,NA,NA,NA,3.03,12.71,#15,17,7.89,7.89,7.89
Chase McLaughlin,K,IND,NA,1.71,2.08,0.05,NA,0.52,NA,0.63,NA,0.45,NA,0.09,NA,2.03,NA,7.87,NA,chase-mclaughlin,NumberFire,14717,JAC,NA,NA,NA,NA,NA,NA,NA,3.25,12.49,#7,17,7.88,7.88,7.88
Cairo Santos,K,CHI,NA,1.63,1.81,0,NA,0.44,NA,0.54,NA,0.57,NA,0.15,NA,1.91,NA,7.87,NA,cairo-santos,NumberFire,11945,WSH,NA,NA,NA,NA,NA,NA,NA,4.34,11.4,#20,17,7.88,7.88,7.88
Brandon McManus,K,DEN,NA,1.62,2.07,0.02,NA,0.58,NA,0.54,NA,0.43,NA,0.11,NA,2.04,NA,7.71,NA,brandon-mcmanus,NumberFire,11947,LAC,NA,NA,NA,NA,NA,NA,NA,3.61,11.81,#19,20,7.73,7.73,7.73
Cade York,K,CLE,NA,1.52,1.84,0.02,NA,0.41,NA,0.58,NA,0.39,NA,0.11,NA,2.58,NA,7.7,NA,cade-york,NumberFire,15882,NE,NA,NA,NA,NA,NA,NA,NA,3.16,12.24,#8,21,7.72,7.72,7.72
Jason Sanders,K,MIA,NA,1.59,1.88,0.02,NA,0.61,NA,0.42,NA,0.47,NA,0.1,NA,2.14,NA,7.65,NA,jason-sanders,NumberFire,13832,MIN,NA,NA,NA,NA,NA,NA,NA,3.65,11.65,#17,22,7.67,7.67,7.67
Eddy Pineiro,K,CAR,NA,1.66,1.88,0.02,NA,0.42,NA,0.39,NA,0.35,NA,0.42,NA,1.66,NA,7.63,NA,eddy-pineiro,NumberFire,13719,LA,NA,NA,NA,NA,NA,NA,NA,2.99,12.27,#12,23,7.65,7.65,7.65
Jason Myers,K,SEA,NA,1.52,1.88,0,NA,0.38,NA,0.5,NA,0.53,NA,0.09,NA,2.38,NA,7.59,NA,jason-myers,NumberFire,12437,ARI,NA,NA,NA,NA,NA,NA,NA,3.34,11.84,#21,24,7.59,7.59,7.59
Wil Lutz,K,NO,NA,1.65,2.08,0.02,NA,0.48,NA,0.6,NA,0.33,NA,0.2,NA,1.97,NA,7.58,NA,wil-lutz,NumberFire,12956,CIN,NA,NA,NA,NA,NA,NA,NA,2.7,12.46,#6,25,7.59,7.59,7.59
Greg Zuerlein,K,NYJ,NA,1.6,1.93,0.02,NA,0.57,NA,0.43,NA,0.43,NA,0.19,NA,1.68,NA,7.39,NA,greg-zuerlein,NumberFire,10868,GB,NA,NA,NA,NA,NA,NA,NA,3.28,11.5,#14,26,7.41,7.41,7.41
Matt Ammendola,K,ARI,NA,1.32,1.82,0.02,NA,0.42,NA,0.57,NA,0.27,NA,0.04,NA,2.97,NA,7.29,NA,matt-ammendola,NumberFire,15523,SEA,NA,NA,NA,NA,NA,NA,NA,3.42,11.16,#32,27,7.28,7.28,7.28
Chris Boswell,K,PIT,NA,1.65,1.88,0,NA,0.44,NA,0.61,NA,0.42,NA,0.16,NA,1.12,NA,6.77,NA,chris-boswell,NumberFire,11936,TB,NA,NA,NA,NA,NA,NA,NA,3.12,10.42,#1,28,6.75,6.75,6.75
Ryan Succop,K,TB,NA,NA,NA,NA,NA,0.48,NA,0.51,NA,0.46,NA,NA,NA,3.22,NA,7.57,NA,89802,NFL,9686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mason Crosby,K,GB,NA,NA,NA,0.01,NA,0.48,NA,0.48,NA,0.48,NA,NA,NA,3.01,NA,7.36,NA,2507232,NFL,8742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Justin Tucker,K,BAL,NA,NA,NA,NA,NA,0.48,NA,0.53,NA,0.51,NA,NA,NA,2.66,NA,7.22,NA,2536340,NFL,10976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wil Lutz,K,NO,NA,NA,NA,NA,NA,0.48,NA,0.64,NA,0.43,NA,NA,NA,2.54,NA,7.19,NA,2556601,NFL,12956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Robbie Gould,K,SF,NA,NA,NA,0.05,NA,0.48,NA,0.47,NA,0.54,NA,NA,NA,2.5,NA,7.12,NA,2506264,NFL,8153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Boswell,K,PIT,NA,NA,NA,NA,NA,0.48,NA,0.54,NA,0.45,NA,NA,NA,2.56,NA,6.97,NA,2550545,NFL,11936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brett Maher,K,DAL,NA,NA,NA,NA,NA,0.47,NA,0.66,NA,0.49,NA,NA,NA,2.08,NA,6.94,NA,2540243,NFL,13909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cairo Santos,K,CHI,NA,NA,NA,NA,NA,0.48,NA,0.51,NA,0.4,NA,NA,NA,2.61,NA,6.78,NA,2550636,NFL,11945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Younghoe Koo,K,ATL,NA,NA,NA,NA,NA,0.48,NA,0.52,NA,0.43,NA,NA,NA,2.4,NA,6.69,NA,2559205,NFL,13403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dustin Hopkins,K,LAC,NA,NA,NA,0.07,NA,0.48,NA,0.53,NA,0.42,NA,NA,NA,2.17,NA,6.67,NA,2539227,NFL,11387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Greg Joseph,K,MIN,NA,NA,NA,0.02,NA,0.48,NA,0.67,NA,0.51,NA,NA,NA,1.61,NA,6.65,NA,2561534,NFL,13898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jason Myers,K,SEA,NA,NA,NA,NA,NA,0.47,NA,0.53,NA,0.5,NA,NA,NA,2.14,NA,6.64,NA,2553112,NFL,12437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Matt Gay,K,LA,NA,NA,NA,0.02,NA,0.48,NA,0.51,NA,0.37,NA,NA,NA,2.42,NA,6.56,NA,2562271,NFL,14244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chase McLaughlin,K,IND,NA,NA,NA,0.01,NA,0.48,NA,0.57,NA,0.51,NA,NA,NA,1.78,NA,6.49,NA,2563203,NFL,14717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Graham Gano,K,NYG,NA,NA,NA,NA,NA,0.48,NA,0.51,NA,0.43,NA,NA,NA,2.22,NA,6.48,NA,71309,NFL,9694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Harrison Butker,K,KC,NA,NA,NA,NA,NA,0.5,NA,0.55,NA,0.47,NA,NA,NA,1.91,NA,6.47,NA,2558245,NFL,13354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brandon McManus,K,DEN,NA,NA,NA,NA,NA,0.48,NA,0.49,NA,0.42,NA,NA,NA,2.28,NA,6.45,NA,2541556,NFL,11947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Bass,K,BUF,NA,NA,NA,0.02,NA,0.48,NA,0.48,NA,0.39,NA,NA,NA,2.25,NA,6.36,NA,2563596,NFL,14983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nick Folk,K,NE,NA,NA,NA,0.01,NA,0.48,NA,0.49,NA,0.39,NA,NA,NA,2.14,NA,6.25,NA,2507225,NFL,8851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jason Sanders,K,MIA,NA,NA,NA,NA,NA,0.48,NA,0.53,NA,0.44,NA,NA,NA,1.83,NA,6.18,NA,2561153,NFL,13832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cade York,K,CLE,NA,NA,NA,0.04,NA,0.48,NA,0.43,NA,0.46,NA,NA,NA,1.86,NA,6.09,NA,2567487,NFL,15882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Joey Slye,K,WAS,NA,NA,NA,0.01,NA,0.48,NA,0.51,NA,0.42,NA,NA,NA,1.7,NA,5.96,NA,2563132,NFL,14600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Riley Patterson,K,JAX,NA,NA,NA,0.03,NA,0.48,NA,0.44,NA,0.45,NA,NA,NA,1.7,NA,5.9,NA,2567013,NFL,15369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Evan McPherson,K,CIN,NA,NA,NA,NA,NA,0.48,NA,0.54,NA,0.48,NA,NA,NA,1.38,NA,5.88,NA,2565953,NFL,15368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eddy Pineiro,K,CAR,NA,NA,NA,NA,NA,0.48,NA,0.59,NA,0.41,NA,NA,NA,1.29,NA,5.73,NA,2560842,NFL,13719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Greg Zuerlein,K,NYJ,NA,NA,NA,NA,NA,0.48,NA,0.46,NA,0.37,NA,NA,NA,1.63,NA,5.56,NA,2534797,NFL,10868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jake Elliott,K,PHI,NA,NA,NA,0.06,NA,0.47,NA,0.62,NA,0.51,NA,NA,NA,0.38,NA,5.36,NA,2558172,NFL,13303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Justin Tucker,K,NA,NA,1.079166447,1.090067118,NA,NA,NA,NA,NA,NA,0.533401986,0.659501108,0.235284297,0.350753774,2.428638314,2.481250263,NA,NA,15683,ESPN,10976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Evan McPherson,K,NA,NA,1.023422235,1.048996937,NA,NA,NA,NA,NA,NA,0.501134807,0.634653253,0.219946796,0.337538513,2.527636485,2.633997707,NA,NA,4360234,ESPN,15368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Matt Gay,K,NA,NA,1.055415461,1.074306384,NA,NA,NA,NA,NA,NA,0.517642899,0.649965712,0.227602721,0.345682401,2.85839631,2.95772958,NA,NA,4249087,ESPN,14244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daniel Carlson,K,NA,NA,0.99882733,1.009087758,NA,NA,NA,NA,NA,NA,0.490745704,0.610507815,0.216193533,0.324696831,2.731139979,2.804528957,NA,NA,3051909,ESPN,13718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brandon McManus,K,NA,NA,0.953772752,0.979783269,NA,NA,NA,NA,NA,NA,0.466784937,0.592778317,0.204751323,0.315267449,2.829088412,2.954807228,NA,NA,16339,ESPN,11947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nick Folk,K,NA,NA,1.001562385,1.011679177,NA,NA,NA,NA,NA,NA,0.492233178,0.612075648,0.216869571,0.325530679,2.151467346,2.20843804,NA,NA,10621,ESPN,8851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
