id,first_name,last_name,team,position,age,exp,pos,avg_type,points,pos_rank,drop_off,sd_pts,floor,ceiling,V1,tier,season,week,CBS,FantasyPros,FantasySharks,FleaFlicker,NFL,NumberFire,Yahoo,FFToday
502,Indianapolis,Colts,IND,DST,NA,50,DST,average,6.104857142857143,10,0.10769047619047623,1.0407346306472998,4.81,7.484,NA,9,2021,1,6.5,6.5,8.2,5.4,6.609999999999999,5.3,5.5,NA
502,Indianapolis,Colts,IND,DST,NA,50,DST,average,6.104857142857143,10,0.10769047619047623,1.0407346306472998,4.81,7.484,NA,9,2021,2,NA,5.9,6.78,5.9,6.27,5.21,5.8,NA
502,Indianapolis,Colts,IND,DST,NA,50,DST,average,6.104857142857143,10,0.10769047619047623,1.0407346306472998,4.81,7.484,NA,9,2021,3,6.4,5.4,6.52,5.4,6.38,5.4,5.5,NA
502,Indianapolis,Colts,IND,DST,NA,50,DST,average,6.104857142857143,10,0.10769047619047623,1.0407346306472998,4.81,7.484,NA,9,2021,4,7.4,6,9.040000000000001,5.8,6.59,5.87,6.5,NA
502,Indianapolis,Colts,IND,DST,NA,50,DST,average,6.104857142857143,10,0.10769047619047623,1.0407346306472998,4.81,7.484,NA,9,2021,5,7.9,6,5.98,5.8,6.69,5.109999999999999,5.3,NA
502,Indianapolis,Colts,IND,DST,NA,50,DST,average,6.104857142857143,10,0.10769047619047623,1.0407346306472998,4.81,7.484,NA,9,2021,6,10.2,7.500000000000001,8.94,7.300000000000001,6.97,6.71,7.8,NA
502,Indianapolis,Colts,IND,DST,NA,50,DST,average,6.104857142857143,10,0.10769047619047623,1.0407346306472998,4.81,7.484,NA,9,2021,7,7.7,5.800000000000001,6.98,5.800000000000001,6.41,4.6,5.3,NA
503,Miami,Dolphins,MIA,DST,NA,50,DST,average,5.7134285714285715,16,0.04042857142857148,0.6656074919450152,4.995,6.69,NA,11,2021,1,7,6,6.7,5.7,6.5,5.57,5.300000000000001,NA
503,Miami,Dolphins,MIA,DST,NA,50,DST,average,5.7134285714285715,16,0.04042857142857148,0.6656074919450152,4.995,6.69,NA,11,2021,2,NA,5.7,4.42,5.7,5.85,6.04,5.9,NA
503,Miami,Dolphins,MIA,DST,NA,50,DST,average,5.7134285714285715,16,0.04042857142857148,0.6656074919450152,4.995,6.69,NA,11,2021,3,7,5.7,6.74,5.7,5.83,5.6,5.300000000000001,NA
503,Miami,Dolphins,MIA,DST,NA,50,DST,average,5.7134285714285715,16,0.04042857142857148,0.6656074919450152,4.995,6.69,NA,11,2021,4,6.5,6.4,6.300000000000001,6.2,6.36,6.62,6.1,NA
503,Miami,Dolphins,MIA,DST,NA,50,DST,average,5.7134285714285715,16,0.04042857142857148,0.6656074919450152,4.995,6.69,NA,11,2021,5,6.5,5.1,5.6,5.1,5.49,4.609999999999999,4.2,NA
503,Miami,Dolphins,MIA,DST,NA,50,DST,average,5.7134285714285715,16,0.04042857142857148,0.6656074919450152,4.995,6.69,NA,11,2021,6,7.6000000000000005,6.800000000000001,7.9,6.800000000000001,6.25,5.7299999999999995,6.2,NA
503,Miami,Dolphins,MIA,DST,NA,50,DST,average,5.7134285714285715,16,0.04042857142857148,0.6656074919450152,4.995,6.69,NA,11,2021,7,6.9,5.5,6.2,5.7,5.62,4.95,5.1,NA
504,New England,Patriots,NEP,DST,NA,50,DST,average,7.541666666666667,3,0.3463809523809527,1.2365826566253737,6.0675,9.09,NA,3,2021,1,8.1,5.9,4.92,7.300000000000001,6.8999999999999995,6.88,6,NA
504,New England,Patriots,NEP,DST,NA,50,DST,average,7.541666666666667,3,0.3463809523809527,1.2365826566253737,6.0675,9.09,NA,3,2021,2,NA,6.2,6.9399999999999995,NA,6.75,6.32,7.4,NA
504,New England,Patriots,NEP,DST,NA,50,DST,average,7.541666666666667,3,0.3463809523809527,1.2365826566253737,6.0675,9.09,NA,3,2021,3,8.1,7.2,5.4799999999999995,7.300000000000001,6.51,6.87,6.6000000000000005,NA
504,New England,Patriots,NEP,DST,NA,50,DST,average,7.541666666666667,3,0.3463809523809527,1.2365826566253737,6.0675,9.09,NA,3,2021,4,6.4,5.3,3.7800000000000002,5.1,5.77,4.88,5.5,NA
504,New England,Patriots,NEP,DST,NA,50,DST,average,7.541666666666667,3,0.3463809523809527,1.2365826566253737,6.0675,9.09,NA,3,2021,5,8.1,6.5,7.2,NA,7.49,6.84,8,NA
504,New England,Patriots,NEP,DST,NA,50,DST,average,7.541666666666667,3,0.3463809523809527,1.2365826566253737,6.0675,9.09,NA,3,2021,6,6.5,5.4,4.04,NA,6.2,5.29,5.7,NA
504,New England,Patriots,NEP,DST,NA,50,DST,average,7.541666666666667,3,0.3463809523809527,1.2365826566253737,6.0675,9.09,NA,3,2021,7,9.5,7.800000000000001,5.8999999999999995,NA,7.859999999999999,6.57,7.6,NA
505,New York,Jets,NYJ,DST,NA,50,DST,average,5.747,14,0.023571428571428577,0.8616360407194368,5,6.9375,NA,11,2021,1,5.5,6.1000000000000005,6.82,NA,6.1,4.6899999999999995,5.6,NA
505,New York,Jets,NYJ,DST,NA,50,DST,average,5.747,14,0.023571428571428577,0.8616360407194368,5,6.9375,NA,11,2021,2,NA,5.3,5.24,NA,6.37,4.15,6.7,NA
505,New York,Jets,NYJ,DST,NA,50,DST,average,5.747,14,0.023571428571428577,0.8616360407194368,5,6.9375,NA,11,2021,3,6.1,5.4,4.88,NA,6.069999999999999,4.64,4.9,NA
505,New York,Jets,NYJ,DST,NA,50,DST,average,5.747,14,0.023571428571428577,0.8616360407194368,5,6.9375,NA,11,2021,4,5.2,5.5,4.04,NA,5.94,4.99,5.2,NA
505,New York,Jets,NYJ,DST,NA,50,DST,average,5.747,14,0.023571428571428577,0.8616360407194368,5,6.9375,NA,11,2021,5,5.8,5.6,5.1000000000000005,NA,5.96,4.66,5.2,NA
505,New York,Jets,NYJ,DST,NA,50,DST,average,5.747,14,0.023571428571428577,0.8616360407194368,5,6.9375,NA,11,2021,7,7.2,5.9,5.2,NA,6.15,5,5,NA
506,Cincinnati,Bengals,CIN,DST,NA,50,DST,average,5.533428571428572,20,0.20080952380952422,1.0762036450943129,3.926,6.616,NA,13,2021,1,4.1000000000000005,5.4,2.64,4.800000000000001,6.140000000000001,5.42,5.4,NA
506,Cincinnati,Bengals,CIN,DST,NA,50,DST,average,5.533428571428572,20,0.20080952380952422,1.0762036450943129,3.926,6.616,NA,13,2021,2,NA,5.8,3.74,5.8,5.92,5.68,6.1,NA
506,Cincinnati,Bengals,CIN,DST,NA,50,DST,average,5.533428571428572,20,0.20080952380952422,1.0762036450943129,3.926,6.616,NA,13,2021,3,4.7,4.800000000000001,4.34,4.800000000000001,5.07,5.42,6.1000000000000005,NA
506,Cincinnati,Bengals,CIN,DST,NA,50,DST,average,5.533428571428572,20,0.20080952380952422,1.0762036450943129,3.926,6.616,NA,13,2021,4,7.1,6.9,5.54,6.9,6.97,5.98,7.800000000000001,NA
506,Cincinnati,Bengals,CIN,DST,NA,50,DST,average,5.533428571428572,20,0.20080952380952422,1.0762036450943129,3.926,6.616,NA,13,2021,5,3.9000000000000004,4.8,3.72,4.8,5.75,3.87,5.1,NA
