id,first_name,last_name,team,position,age,exp,pos,avg_type,points,pos_rank,drop_off,sd_pts,floor,ceiling,V1,tier,season,week,CBS,FantasyPros,FantasySharks,FleaFlicker,NFL,NumberFire,Yahoo,FFToday
513,Las Vegas,Raiders,LVR,DST,NA,50,DST,average,5.425000000000001,22,0.0033333333333338544,1.3450526631573452,3.8,6.385,NA,11,2021,5,6.9,NA,4.1000000000000005,NA,7.64,NA,7.3,NA
513,Las Vegas,Raiders,LVR,DST,NA,50,DST,average,5.425000000000001,22,0.0033333333333338544,1.3450526631573452,3.8,6.385,NA,11,2021,6,6.4,NA,3.5,NA,6.3,NA,5.5,NA
514,Los Angeles,Chargers,LAC,DST,NA,50,DST,average,5.676285714285714,18,0.10328571428571376,1.0030263729144437,4.3580000000000005,6.986999999999999,NA,10,2021,1,3.8,6.1,5.8,NA,6.04,4.21,6,NA
514,Los Angeles,Chargers,LAC,DST,NA,50,DST,average,5.676285714285714,18,0.10328571428571376,1.0030263729144437,4.3580000000000005,6.986999999999999,NA,10,2021,2,NA,5.300000000000001,3.96,5.300000000000001,5.95,5.27,5.6000000000000005,NA
514,Los Angeles,Chargers,LAC,DST,NA,50,DST,average,5.676285714285714,18,0.10328571428571376,1.0030263729144437,4.3580000000000005,6.986999999999999,NA,10,2021,3,3.7,4.5,3.8,NA,5.38,4.22,4.1,NA
514,Los Angeles,Chargers,LAC,DST,NA,50,DST,average,5.676285714285714,18,0.10328571428571376,1.0030263729144437,4.3580000000000005,6.986999999999999,NA,10,2021,4,6.2,5.3,4.6,5.3,5.9399999999999995,5.76,6.1000000000000005,NA
514,Los Angeles,Chargers,LAC,DST,NA,50,DST,average,5.676285714285714,18,0.10328571428571376,1.0030263729144437,4.3580000000000005,6.986999999999999,NA,10,2021,5,6.1000000000000005,5.300000000000001,5.24,5.300000000000001,6.069999999999999,5.29,5.4,NA
514,Los Angeles,Chargers,LAC,DST,NA,50,DST,average,5.676285714285714,18,0.10328571428571376,1.0030263729144437,4.3580000000000005,6.986999999999999,NA,10,2021,6,7.2,5.6,4.04,5.6,6.49,5.48,5.1000000000000005,NA
515,Seattle,Seahawks,SEA,DST,NA,50,DST,average,5.421333333333333,24,0.22161904761904694,0.3592584956081994,4.8999999999999995,5.75,NA,12,2021,1,6.9,6.5,4.7,5.6,6.86,5.8100000000000005,5.5,NA
515,Seattle,Seahawks,SEA,DST,NA,50,DST,average,5.421333333333333,24,0.22161904761904694,0.3592584956081994,4.8999999999999995,5.75,NA,12,2021,2,NA,5.7,4.9,5.7,6.45,5.08,5.9,NA
515,Seattle,Seahawks,SEA,DST,NA,50,DST,average,5.421333333333333,24,0.22161904761904694,0.3592584956081994,4.8999999999999995,5.75,NA,12,2021,3,6.9,5.8,5.14,5.6,6.4,5.74,5.4,NA
515,Seattle,Seahawks,SEA,DST,NA,50,DST,average,5.421333333333333,24,0.22161904761904694,0.3592584956081994,4.8999999999999995,5.75,NA,12,2021,4,7.4,6.1,5.2,NA,6.4399999999999995,5.91,5.5,NA
515,Seattle,Seahawks,SEA,DST,NA,50,DST,average,5.421333333333333,24,0.22161904761904694,0.3592584956081994,4.8999999999999995,5.75,NA,12,2021,5,5.4,5.5,4.680000000000001,5.5,5.7,5.66,5.5,NA
515,Seattle,Seahawks,SEA,DST,NA,50,DST,average,5.421333333333333,24,0.22161904761904694,0.3592584956081994,4.8999999999999995,5.75,NA,12,2021,6,4.8,5.2,5.8,NA,5.6,5.48,5.6,NA
516,Dallas,Cowboys,DAL,DST,NA,50,DST,average,6.756285714285714,6,0.0481428571428566,1.3215485145050392,5.573,8.809999999999999,NA,4,2021,1,7.800000000000001,5.1,3.8,6.2,5.41,6.5,4.5,NA
516,Dallas,Cowboys,DAL,DST,NA,50,DST,average,6.756285714285714,6,0.0481428571428566,1.3215485145050392,5.573,8.809999999999999,NA,4,2021,2,NA,5.3,6.2,5.2,5.78,4.84,4.6,NA
516,Dallas,Cowboys,DAL,DST,NA,50,DST,average,6.756285714285714,6,0.0481428571428566,1.3215485145050392,5.573,8.809999999999999,NA,4,2021,3,7.6000000000000005,6.300000000000001,7.7,6.2,6.06,6.4799999999999995,6.2,NA
516,Dallas,Cowboys,DAL,DST,NA,50,DST,average,6.756285714285714,6,0.0481428571428566,1.3215485145050392,5.573,8.809999999999999,NA,4,2021,4,6.5,6.2,7.9,6.2,6.15,6.34,6.2,NA
516,Dallas,Cowboys,DAL,DST,NA,50,DST,average,6.756285714285714,6,0.0481428571428566,1.3215485145050392,5.573,8.809999999999999,NA,4,2021,5,7.1000000000000005,6.4,8.6,6.4,6.82,6.9,6.2,NA
516,Dallas,Cowboys,DAL,DST,NA,50,DST,average,6.756285714285714,6,0.0481428571428566,1.3215485145050392,5.573,8.809999999999999,NA,4,2021,6,7.9,6.2,9.2,6.2,6.38,5.39,6,NA
517,New York,Giants,NYG,DST,NA,50,DST,average,4.804333333333333,28,NA,0.4818471403533144,4.215,5.414999999999999,NA,14,2021,1,6.5,5.9,5.4799999999999995,NA,6.27,5.66,6.7,NA
517,New York,Giants,NYG,DST,NA,50,DST,average,4.804333333333333,28,NA,0.4818471403533144,4.215,5.414999999999999,NA,14,2021,2,NA,7.3,6.34,7.1,6.25,11.3,7.1000000000000005,NA
517,New York,Giants,NYG,DST,NA,50,DST,average,4.804333333333333,28,NA,0.4818471403533144,4.215,5.414999999999999,NA,14,2021,3,6.5,5.9,5.26,NA,6.12,5.68,6.2,NA
517,New York,Giants,NYG,DST,NA,50,DST,average,4.804333333333333,28,NA,0.4818471403533144,4.215,5.414999999999999,NA,14,2021,4,6.6000000000000005,6.4,4.6,NA,6.43,6.37,5.4,NA
517,New York,Giants,NYG,DST,NA,50,DST,average,4.804333333333333,28,NA,0.4818471403533144,4.215,5.414999999999999,NA,14,2021,5,6,4.9,4.1,NA,5.58,5.109999999999999,5.6000000000000005,NA
517,New York,Giants,NYG,DST,NA,50,DST,average,4.804333333333333,28,NA,0.4818471403533144,4.215,5.414999999999999,NA,14,2021,6,4.1,4.8,4.56,NA,5.52,4.7299999999999995,5.1,NA
518,Philadelphia,Eagles,PHI,DST,NA,50,DST,average,4.980285714285714,26,0.1185476190476189,0.45504055287622974,4.394,5.58,NA,13,2021,1,8,6.1,6.12,NA,6.51,5.51,4.9,NA
518,Philadelphia,Eagles,PHI,DST,NA,50,DST,average,4.980285714285714,26,0.1185476190476189,0.45504055287622974,4.394,5.58,NA,13,2021,2,NA,6.2,6.94,NA,6.19,6.11,5.2,NA
518,Philadelphia,Eagles,PHI,DST,NA,50,DST,average,4.980285714285714,26,0.1185476190476189,0.45504055287622974,4.394,5.58,NA,13,2021,3,8,5.7,4.82,NA,6.1499999999999995,5.57,5.1,NA
518,Philadelphia,Eagles,PHI,DST,NA,50,DST,average,4.980285714285714,26,0.1185476190476189,0.45504055287622974,4.394,5.58,NA,13,2021,4,5.4,4.9,5.58,NA,5.45,4.84,4.4,NA
518,Philadelphia,Eagles,PHI,DST,NA,50,DST,average,4.980285714285714,26,0.1185476190476189,0.45504055287622974,4.394,5.58,NA,13,2021,5,7.2,6.1,6.140000000000001,NA,6.47,6.8100000000000005,5.4,NA
518,Philadelphia,Eagles,PHI,DST,NA,50,DST,average,4.980285714285714,26,0.1185476190476189,0.45504055287622974,4.394,5.58,NA,13,2021,6,5.7,5,4.22,4.9,5.3,4.91,4.8,NA
519,Arizona,Cardinals,ARI,DST,NA,50,DST,average,6.180285714285715,10,0.0884047619047621,0.6861660218371424,5.3919999999999995,7.046,NA,6,2021,1,8.6,5.6,5.04,7.4,6.79,5.92,5.2,NA
519,Arizona,Cardinals,ARI,DST,NA,50,DST,average,6.180285714285715,10,0.0884047619047621,0.6861660218371424,5.3919999999999995,7.046,NA,6,2021,2,NA,6.3999999999999995,7.36,6.199999999999999,6.78,6.45,6.300000000000001,NA
519,Arizona,Cardinals,ARI,DST,NA,50,DST,average,6.180285714285715,10,0.0884047619047621,0.6861660218371424,5.3919999999999995,7.046,NA,6,2021,3,8.4,7.4,7.48,7.4,7.12,5.92,7.7,NA
519,Arizona,Cardinals,ARI,DST,NA,50,DST,average,6.180285714285715,10,0.0884047619047621,0.6861660218371424,5.3919999999999995,7.046,NA,6,2021,4,7.300000000000001,6,6.42,6,6.64,5.61,5.6,NA
519,Arizona,Cardinals,ARI,DST,NA,50,DST,average,6.180285714285715,10,0.0884047619047621,0.6861660218371424,5.3919999999999995,7.046,NA,6,2021,5,8.1,6.7,7.720000000000001,6.7,6.9399999999999995,6.779999999999999,7.3,NA
519,Arizona,Cardinals,ARI,DST,NA,50,DST,average,6.180285714285715,10,0.0884047619047621,0.6861660218371424,5.3919999999999995,7.046,NA,6,2021,6,7.1000000000000005,5.8,6.92,5.8,6.45,5.26,5.7,NA
520,Washington,FootballTeam,WAS,DST,NA,50,DST,average,5.569333333333333,20,0.10333333333333261,0.5745258914966318,4.925000000000001,6.264999999999999,NA,11,2021,1,7.3,6.2,5.24,6.1,6.239999999999999,6.17,6.5,NA
520,Washington,FootballTeam,WAS,DST,NA,50,DST,average,5.569333333333333,20,0.10333333333333261,0.5745258914966318,4.925000000000001,6.264999999999999,NA,11,2021,2,NA,7.1,8.84,7.1,7,7.210000000000001,7.4,NA
520,Washington,FootballTeam,WAS,DST,NA,50,DST,average,5.569333333333333,20,0.10333333333333261,0.5745258914966318,4.925000000000001,6.264999999999999,NA,11,2021,3,7.3,6.1,4.32,6.1,6.140000000000001,6.18,5.5,NA
520,Washington,FootballTeam,WAS,DST,NA,50,DST,average,5.569333333333333,20,0.10333333333333261,0.5745258914966318,4.925000000000001,6.264999999999999,NA,11,2021,4,7.1,6.2,6.54,NA,6.47,5.83,6.4,NA
520,Washington,FootballTeam,WAS,DST,NA,50,DST,average,5.569333333333333,20,0.10333333333333261,0.5745258914966318,4.925000000000001,6.264999999999999,NA,11,2021,5,6.7,6.5,5.72,NA,6.46,6.2,5.9,NA
520,Washington,FootballTeam,WAS,DST,NA,50,DST,average,5.569333333333333,20,0.10333333333333261,0.5745258914966318,4.925000000000001,6.264999999999999,NA,11,2021,6,6.1,5.4,6.319999999999999,NA,5.64,4.9,5,NA
521,Chicago,Bears,CHI,DST,NA,50,DST,average,5.419142857142857,25,0.46942857142857086,0.8694634360723092,4.398,6.618999999999999,NA,12,2021,1,6.1,5.9,5.6000000000000005,5.5,6.64,5.4,5.2,NA
521,Chicago,Bears,CHI,DST,NA,50,DST,average,5.419142857142857,25,0.46942857142857086,0.8694634360723092,4.398,6.618999999999999,NA,12,2021,2,NA,6,6.3,NA,6.62,5.8999999999999995,6.6000000000000005,NA
521,Chicago,Bears,CHI,DST,NA,50,DST,average,5.419142857142857,25,0.46942857142857086,0.8694634360723092,4.398,6.618999999999999,NA,12,2021,3,6.1,5.9,5.42,5.5,6.21,5.35,5.2,NA
521,Chicago,Bears,CHI,DST,NA,50,DST,average,5.419142857142857,25,0.46942857142857086,0.8694634360723092,4.398,6.618999999999999,NA,12,2021,4,7.4,5.6000000000000005,6.52,5.6000000000000005,6.25,6.04,6.4,NA
521,Chicago,Bears,CHI,DST,NA,50,DST,average,5.419142857142857,25,0.46942857142857086,0.8694634360723092,4.398,6.618999999999999,NA,12,2021,5,6.9,5.6000000000000005,6.8,5.4,6.5,5.779999999999999,5.300000000000001,NA
521,Chicago,Bears,CHI,DST,NA,50,DST,average,5.419142857142857,25,0.46942857142857086,0.8694634360723092,4.398,6.618999999999999,NA,12,2021,6,5.6,5.2,7,5.2,5.7299999999999995,4.14,5,NA
522,Detroit,Lions,DET,DST,NA,50,DST,average,5.743333333333333,16,0.06169047619047685,1.0495522855008224,4.68,7.1975,NA,10,2021,1,6.4,5.8,3.9,NA,5.89,5.47,3.9,NA
