id,first_name,last_name,team,position,age,exp,pos,avg_type,points,pos_rank,drop_off,sd_pts,floor,ceiling,V1,tier,stats_id,cbs_id,fleaflicker_id,nfl_id,espn_id,fftoday_id,numfire_id,fantasypro_id,fantasydata_id,fantasynerd_id,rts_id,fantasypro_num_id,nflGlobalEntityId,name,firstName,lastName,nflTeamAbbr,nflTeamId,imageUrl,smallImageUrl,largeImageUrl,byeWeek,isUndroppable,isReserveStatus,lastVideoTimestamp,seasonPts,weekStats,stats,esbId,injuryGameStatus,week.x,weekPts,weekSeasonPts,teamId,fantasy.team,season,week.y,FantasyPros,FantasySharks,FleaFlicker,NFL,NumberFire,Yahoo,FFToday
501,Buffalo,Bills,BUF,DST,NA,50,DST,average,6.606,5,0.03133333333333255,0.654728951551709,5.736000000000001,7.218,NA,5,buffalo,1904,2331,100003,60002,9000,buffalo-dst,buffalo-defense,37,1047,59,8030,10400610-c40e-a673-1743-2ce2a5d5d731,Buffalo Bills,Buffalo,Bills,BUF,3,"https://static.www.nfl.com/w_200,h_200,c_fill/league/usyr5mduqy9p7i8l6lsb","https://static.www.nfl.com/w_65,h_90,c_fill/league/usyr5mduqy9p7i8l6lsb","https://static.www.nfl.com/w_1400,h_1000,c_fill/league/usyr5mduqy9p7i8l6lsb",7,FALSE,FALSE,1969-12-31T16:00:00-08:00,NA,,,NA,NA,1,2,2,14,Barao Butchers,2021,1,5.3,7.800000000000001,5.3,5.87,5.85,6.8,NA
501,Buffalo,Bills,BUF,DST,NA,50,DST,average,6.606,5,0.03133333333333255,0.654728951551709,5.736000000000001,7.218,NA,5,buffalo,1904,2331,100003,60002,9000,buffalo-dst,buffalo-defense,37,1047,59,8030,10400610-c40e-a673-1743-2ce2a5d5d731,Buffalo Bills,Buffalo,Bills,BUF,3,"https://static.www.nfl.com/w_200,h_200,c_fill/league/usyr5mduqy9p7i8l6lsb","https://static.www.nfl.com/w_65,h_90,c_fill/league/usyr5mduqy9p7i8l6lsb","https://static.www.nfl.com/w_1400,h_1000,c_fill/league/usyr5mduqy9p7i8l6lsb",7,FALSE,FALSE,1969-12-31T16:00:00-08:00,NA,,,NA,NA,1,2,2,14,Barao Butchers,2021,2,6.4,7.300000000000001,NA,6.89,5.57,6.8,NA
501,Buffalo,Bills,BUF,DST,NA,50,DST,average,6.606,5,0.03133333333333255,0.654728951551709,5.736000000000001,7.218,NA,5,buffalo,1904,2331,100003,60002,9000,buffalo-dst,buffalo-defense,37,1047,59,8030,10400610-c40e-a673-1743-2ce2a5d5d731,Buffalo Bills,Buffalo,Bills,BUF,3,"https://static.www.nfl.com/w_200,h_200,c_fill/league/usyr5mduqy9p7i8l6lsb","https://static.www.nfl.com/w_65,h_90,c_fill/league/usyr5mduqy9p7i8l6lsb","https://static.www.nfl.com/w_1400,h_1000,c_fill/league/usyr5mduqy9p7i8l6lsb",7,FALSE,FALSE,1969-12-31T16:00:00-08:00,NA,,,NA,NA,2,NA,2,14,Barao Butchers,2021,1,5.3,7.800000000000001,5.3,5.87,5.85,6.8,NA
501,Buffalo,Bills,BUF,DST,NA,50,DST,average,6.606,5,0.03133333333333255,0.654728951551709,5.736000000000001,7.218,NA,5,buffalo,1904,2331,100003,60002,9000,buffalo-dst,buffalo-defense,37,1047,59,8030,10400610-c40e-a673-1743-2ce2a5d5d731,Buffalo Bills,Buffalo,Bills,BUF,3,"https://static.www.nfl.com/w_200,h_200,c_fill/league/usyr5mduqy9p7i8l6lsb","https://static.www.nfl.com/w_65,h_90,c_fill/league/usyr5mduqy9p7i8l6lsb","https://static.www.nfl.com/w_1400,h_1000,c_fill/league/usyr5mduqy9p7i8l6lsb",7,FALSE,FALSE,1969-12-31T16:00:00-08:00,NA,,,NA,NA,2,NA,2,14,Barao Butchers,2021,2,6.4,7.300000000000001,NA,6.89,5.57,6.8,NA
502,Indianapolis,Colts,IND,DST,NA,50,DST,average,6.0216666666666665,16,0.09333333333333282,0.5535581872456287,5.3875,6.66,NA,10,indianapolis,1912,2341,100014,60011,9001,indianapolis-dst,indianapolis-defense,14,1051,104,8130,10402200-2ea3-84c3-e627-6a6b3b39d56d,Indianapolis Colts,Indianapolis,Colts,IND,14,"https://static.www.nfl.com/w_200,h_200,c_fill/league/ypzwyloasovyurrs7qxy","https://static.www.nfl.com/w_65,h_90,c_fill/league/ypzwyloasovyurrs7qxy","https://static.www.nfl.com/w_1400,h_1000,c_fill/league/ypzwyloasovyurrs7qxy",14,FALSE,FALSE,1969-12-31T16:00:00-08:00,NA,,,NA,NA,1,4,4,10,Goncalves Miners,2021,1,6.8,8.2,6.6,6.609999999999999,5.779999999999999,5.5,NA
502,Indianapolis,Colts,IND,DST,NA,50,DST,average,6.0216666666666665,16,0.09333333333333282,0.5535581872456287,5.3875,6.66,NA,10,indianapolis,1912,2341,100014,60011,9001,indianapolis-dst,indianapolis-defense,14,1051,104,8130,10402200-2ea3-84c3-e627-6a6b3b39d56d,Indianapolis Colts,Indianapolis,Colts,IND,14,"https://static.www.nfl.com/w_200,h_200,c_fill/league/ypzwyloasovyurrs7qxy","https://static.www.nfl.com/w_65,h_90,c_fill/league/ypzwyloasovyurrs7qxy","https://static.www.nfl.com/w_1400,h_1000,c_fill/league/ypzwyloasovyurrs7qxy",14,FALSE,FALSE,1969-12-31T16:00:00-08:00,NA,,,NA,NA,1,4,4,10,Goncalves Miners,2021,2,6.3,6.78,5.7,6.27,5.3500000000000005,5.5,NA
502,Indianapolis,Colts,IND,DST,NA,50,DST,average,6.0216666666666665,16,0.09333333333333282,0.5535581872456287,5.3875,6.66,NA,10,indianapolis,1912,2341,100014,60011,9001,indianapolis-dst,indianapolis-defense,14,1051,104,8130,10402200-2ea3-84c3-e627-6a6b3b39d56d,Indianapolis Colts,Indianapolis,Colts,IND,14,"https://static.www.nfl.com/w_200,h_200,c_fill/league/ypzwyloasovyurrs7qxy","https://static.www.nfl.com/w_65,h_90,c_fill/league/ypzwyloasovyurrs7qxy","https://static.www.nfl.com/w_1400,h_1000,c_fill/league/ypzwyloasovyurrs7qxy",14,FALSE,FALSE,1969-12-31T16:00:00-08:00,NA,,,NA,NA,2,NA,4,10,Goncalves Miners,2021,1,6.8,8.2,6.6,6.609999999999999,5.779999999999999,5.5,NA
502,Indianapolis,Colts,IND,DST,NA,50,DST,average,6.0216666666666665,16,0.09333333333333282,0.5535581872456287,5.3875,6.66,NA,10,indianapolis,1912,2341,100014,60011,9001,indianapolis-dst,indianapolis-defense,14,1051,104,8130,10402200-2ea3-84c3-e627-6a6b3b39d56d,Indianapolis Colts,Indianapolis,Colts,IND,14,"https://static.www.nfl.com/w_200,h_200,c_fill/league/ypzwyloasovyurrs7qxy","https://static.www.nfl.com/w_65,h_90,c_fill/league/ypzwyloasovyurrs7qxy","https://static.www.nfl.com/w_1400,h_1000,c_fill/league/ypzwyloasovyurrs7qxy",14,FALSE,FALSE,1969-12-31T16:00:00-08:00,NA,,,NA,NA,2,NA,4,10,Goncalves Miners,2021,2,6.3,6.78,5.7,6.27,5.3500000000000005,5.5,NA
503,Miami,Dolphins,MIA,DST,NA,50,DST,average,5.528333333333333,22,0.04266666666666641,0.6122962246059228,4.640000000000001,6.09,NA,12,miami,1915,2344,100019,60015,9002,miami-dst,miami-defense,64,1053,119,8160,10402700-1662-d8ad-f45c-0b0ea460d045,Miami Dolphins,Miami,Dolphins,MIA,19,"https://static.www.nfl.com/w_200,h_200,c_fill/league/dsoirlhizd6u6i2arbej","https://static.www.nfl.com/w_65,h_90,c_fill/league/dsoirlhizd6u6i2arbej","https://static.www.nfl.com/w_1400,h_1000,c_fill/league/dsoirlhizd6u6i2arbej",14,FALSE,FALSE,1969-12-31T16:00:00-08:00,NA,,,NA,NA,1,6,6,2,Sorocaba Wild Mules,2021,1,6,6.7,6,6.5,5.79,5.300000000000001,NA
503,Miami,Dolphins,MIA,DST,NA,50,DST,average,5.528333333333333,22,0.04266666666666641,0.6122962246059228,4.640000000000001,6.09,NA,12,miami,1915,2344,100019,60015,9002,miami-dst,miami-defense,64,1053,119,8160,10402700-1662-d8ad-f45c-0b0ea460d045,Miami Dolphins,Miami,Dolphins,MIA,19,"https://static.www.nfl.com/w_200,h_200,c_fill/league/dsoirlhizd6u6i2arbej","https://static.www.nfl.com/w_65,h_90,c_fill/league/dsoirlhizd6u6i2arbej","https://static.www.nfl.com/w_1400,h_1000,c_fill/league/dsoirlhizd6u6i2arbej",14,FALSE,FALSE,1969-12-31T16:00:00-08:00,NA,,,NA,NA,1,6,6,2,Sorocaba Wild Mules,2021,2,5.6000000000000005,4.42,5.800000000000001,5.85,6.17,5.300000000000001,NA
503,Miami,Dolphins,MIA,DST,NA,50,DST,average,5.528333333333333,22,0.04266666666666641,0.6122962246059228,4.640000000000001,6.09,NA,12,miami,1915,2344,100019,60015,9002,miami-dst,miami-defense,64,1053,119,8160,10402700-1662-d8ad-f45c-0b0ea460d045,Miami Dolphins,Miami,Dolphins,MIA,19,"https://static.www.nfl.com/w_200,h_200,c_fill/league/dsoirlhizd6u6i2arbej","https://static.www.nfl.com/w_65,h_90,c_fill/league/dsoirlhizd6u6i2arbej","https://static.www.nfl.com/w_1400,h_1000,c_fill/league/dsoirlhizd6u6i2arbej",14,FALSE,FALSE,1969-12-31T16:00:00-08:00,NA,,,NA,NA,2,NA,6,2,Sorocaba Wild Mules,2021,1,6,6.7,6,6.5,5.79,5.300000000000001,NA
503,Miami,Dolphins,MIA,DST,NA,50,DST,average,5.528333333333333,22,0.04266666666666641,0.6122962246059228,4.640000000000001,6.09,NA,12,miami,1915,2344,100019,60015,9002,miami-dst,miami-defense,64,1053,119,8160,10402700-1662-d8ad-f45c-0b0ea460d045,Miami Dolphins,Miami,Dolphins,MIA,19,"https://static.www.nfl.com/w_200,h_200,c_fill/league/dsoirlhizd6u6i2arbej","https://static.www.nfl.com/w_65,h_90,c_fill/league/dsoirlhizd6u6i2arbej","https://static.www.nfl.com/w_1400,h_1000,c_fill/league/dsoirlhizd6u6i2arbej",14,FALSE,FALSE,1969-12-31T16:00:00-08:00,NA,,,NA,NA,2,NA,6,2,Sorocaba Wild Mules,2021,2,5.6000000000000005,4.42,5.800000000000001,5.85,6.17,5.300000000000001,NA
504,New England,Patriots,NEP,DST,NA,50,DST,average,6.551,7,0.08516666666666683,0.45091019061449455,6.0280000000000005,6.9559999999999995,NA,5,new-england,1931,2346,100021,60017,9003,new-england-dst,new-england-defense,21,1041,134,8180,10403200-69ab-9ea6-5af5-e240fbc08bea,New England Patriots,New England,Patriots,NE,21,"https://static.www.nfl.com/w_200,h_200,c_fill/league/ta6u8v2yi7v4xbjywfez","https://static.www.nfl.com/w_65,h_90,c_fill/league/ta6u8v2yi7v4xbjywfez","https://static.www.nfl.com/w_1400,h_1000,c_fill/league/ta6u8v2yi7v4xbjywfez",14,FALSE,FALSE,1969-12-31T16:00:00-08:00,NA,,,NA,NA,1,5,5,13,Limeira Dead Rabbits,2021,1,6.2,4.92,6.2,6.8999999999999995,6.04,6,NA
504,New England,Patriots,NEP,DST,NA,50,DST,average,6.551,7,0.08516666666666683,0.45091019061449455,6.0280000000000005,6.9559999999999995,NA,5,new-england,1931,2346,100021,60017,9003,new-england-dst,new-england-defense,21,1041,134,8180,10403200-69ab-9ea6-5af5-e240fbc08bea,New England Patriots,New England,Patriots,NE,21,"https://static.www.nfl.com/w_200,h_200,c_fill/league/ta6u8v2yi7v4xbjywfez","https://static.www.nfl.com/w_65,h_90,c_fill/league/ta6u8v2yi7v4xbjywfez","https://static.www.nfl.com/w_1400,h_1000,c_fill/league/ta6u8v2yi7v4xbjywfez",14,FALSE,FALSE,1969-12-31T16:00:00-08:00,NA,,,NA,NA,1,5,5,13,Limeira Dead Rabbits,2021,2,6.7,6.9399999999999995,NA,6.96,6.140000000000001,6,NA
504,New England,Patriots,NEP,DST,NA,50,DST,average,6.551,7,0.08516666666666683,0.45091019061449455,6.0280000000000005,6.9559999999999995,NA,5,new-england,1931,2346,100021,60017,9003,new-england-dst,new-england-defense,21,1041,134,8180,10403200-69ab-9ea6-5af5-e240fbc08bea,New England Patriots,New England,Patriots,NE,21,"https://static.www.nfl.com/w_200,h_200,c_fill/league/ta6u8v2yi7v4xbjywfez","https://static.www.nfl.com/w_65,h_90,c_fill/league/ta6u8v2yi7v4xbjywfez","https://static.www.nfl.com/w_1400,h_1000,c_fill/league/ta6u8v2yi7v4xbjywfez",14,FALSE,FALSE,1969-12-31T16:00:00-08:00,NA,,,NA,NA,2,NA,5,13,Limeira Dead Rabbits,2021,1,6.2,4.92,6.2,6.8999999999999995,6.04,6,NA
504,New England,Patriots,NEP,DST,NA,50,DST,average,6.551,7,0.08516666666666683,0.45091019061449455,6.0280000000000005,6.9559999999999995,NA,5,new-england,1931,2346,100021,60017,9003,new-england-dst,new-england-defense,21,1041,134,8180,10403200-69ab-9ea6-5af5-e240fbc08bea,New England Patriots,New England,Patriots,NE,21,"https://static.www.nfl.com/w_200,h_200,c_fill/league/ta6u8v2yi7v4xbjywfez","https://static.www.nfl.com/w_65,h_90,c_fill/league/ta6u8v2yi7v4xbjywfez","https://static.www.nfl.com/w_1400,h_1000,c_fill/league/ta6u8v2yi7v4xbjywfez",14,FALSE,FALSE,1969-12-31T16:00:00-08:00,NA,,,NA,NA,2,NA,5,13,Limeira Dead Rabbits,2021,2,6.7,6.9399999999999995,NA,6.96,6.140000000000001,6,NA
505,New York,Jets,NYJ,DST,NA,50,DST,average,5.443,23,0.04466666666666619,0.6598484674529448,4.68,6.216,NA,13,ny-jets,1919,2349,100024,60020,9004,new-york-jets-dst,new-york-jets-defense,82,1042,144,8210,10403430-1bc3-42c4-c7d8-39f38aed5f12,New York Jets,New York,Jets,NYJ,24,"https://static.www.nfl.com/w_200,h_200,c_fill/league/qxrpczjyc6ynd7tptmrn","https://static.www.nfl.com/w_65,h_90,c_fill/league/qxrpczjyc6ynd7tptmrn","https://static.www.nfl.com/w_1400,h_1000,c_fill/league/qxrpczjyc6ynd7tptmrn",6,FALSE,FALSE,1969-12-31T16:00:00-08:00,NA,,,NA,NA,1,4,4,NA,*FreeAgent,2021,1,6.1000000000000005,6.82,NA,6.1,5.86,5.6,NA
505,New York,Jets,NYJ,DST,NA,50,DST,average,5.443,23,0.04466666666666619,0.6598484674529448,4.68,6.216,NA,13,ny-jets,1919,2349,100024,60020,9004,new-york-jets-dst,new-york-jets-defense,82,1042,144,8210,10403430-1bc3-42c4-c7d8-39f38aed5f12,New York Jets,New York,Jets,NYJ,24,"https://static.www.nfl.com/w_200,h_200,c_fill/league/qxrpczjyc6ynd7tptmrn","https://static.www.nfl.com/w_65,h_90,c_fill/league/qxrpczjyc6ynd7tptmrn","https://static.www.nfl.com/w_1400,h_1000,c_fill/league/qxrpczjyc6ynd7tptmrn",6,FALSE,FALSE,1969-12-31T16:00:00-08:00,NA,,,NA,NA,1,4,4,NA,*FreeAgent,2021,2,5.4,5.24,NA,6.37,4.54,5.6,NA
505,New York,Jets,NYJ,DST,NA,50,DST,average,5.443,23,0.04466666666666619,0.6598484674529448,4.68,6.216,NA,13,ny-jets,1919,2349,100024,60020,9004,new-york-jets-dst,new-york-jets-defense,82,1042,144,8210,10403430-1bc3-42c4-c7d8-39f38aed5f12,New York Jets,New York,Jets,NYJ,24,"https://static.www.nfl.com/w_200,h_200,c_fill/league/qxrpczjyc6ynd7tptmrn","https://static.www.nfl.com/w_65,h_90,c_fill/league/qxrpczjyc6ynd7tptmrn","https://static.www.nfl.com/w_1400,h_1000,c_fill/league/qxrpczjyc6ynd7tptmrn",6,FALSE,FALSE,1969-12-31T16:00:00-08:00,NA,,,NA,NA,2,NA,4,NA,*FreeAgent,2021,1,6.1000000000000005,6.82,NA,6.1,5.86,5.6,NA
505,New York,Jets,NYJ,DST,NA,50,DST,average,5.443,23,0.04466666666666619,0.6598484674529448,4.68,6.216,NA,13,ny-jets,1919,2349,100024,60020,9004,new-york-jets-dst,new-york-jets-defense,82,1042,144,8210,10403430-1bc3-42c4-c7d8-39f38aed5f12,New York Jets,New York,Jets,NYJ,24,"https://static.www.nfl.com/w_200,h_200,c_fill/league/qxrpczjyc6ynd7tptmrn","https://static.www.nfl.com/w_65,h_90,c_fill/league/qxrpczjyc6ynd7tptmrn","https://static.www.nfl.com/w_1400,h_1000,c_fill/league/qxrpczjyc6ynd7tptmrn",6,FALSE,FALSE,1969-12-31T16:00:00-08:00,NA,,,NA,NA,2,NA,4,NA,*FreeAgent,2021,2,5.4,5.24,NA,6.37,4.54,5.6,NA
506,Cincinnati,Bengals,CIN,DST,NA,50,DST,average,5.236666666666667,26,0.20500000000000096,0.7590630189033494,4.1375,5.8149999999999995,NA,15,cincinnati,1907,2334,100006,60004,9005,cincinnati-dst,cincinnati-defense,7,1059,74,8060,10400920-57c1-7656-e77e-1af3d900483e,Cincinnati Bengals,Cincinnati,Bengals,CIN,6,"https://static.www.nfl.com/w_200,h_200,c_fill/league/nltidolutbirypsnd4jl","https://static.www.nfl.com/w_65,h_90,c_fill/league/nltidolutbirypsnd4jl","https://static.www.nfl.com/w_1400,h_1000,c_fill/league/nltidolutbirypsnd4jl",10,FALSE,FALSE,1969-12-31T16:00:00-08:00,NA,,,NA,NA,1,5,5,NA,*FreeAgent,2021,1,5.5,2.64,NA,6.140000000000001,5.300000000000001,5.4,NA
506,Cincinnati,Bengals,CIN,DST,NA,50,DST,average,5.236666666666667,26,0.20500000000000096,0.7590630189033494,4.1375,5.8149999999999995,NA,15,cincinnati,1907,2334,100006,60004,9005,cincinnati-dst,cincinnati-defense,7,1059,74,8060,10400920-57c1-7656-e77e-1af3d900483e,Cincinnati Bengals,Cincinnati,Bengals,CIN,6,"https://static.www.nfl.com/w_200,h_200,c_fill/league/nltidolutbirypsnd4jl","https://static.www.nfl.com/w_65,h_90,c_fill/league/nltidolutbirypsnd4jl","https://static.www.nfl.com/w_1400,h_1000,c_fill/league/nltidolutbirypsnd4jl",10,FALSE,FALSE,1969-12-31T16:00:00-08:00,NA,,,NA,NA,1,5,5,NA,*FreeAgent,2021,2,5.5,3.74,5.5,5.92,5.33,5.4,NA
506,Cincinnati,Bengals,CIN,DST,NA,50,DST,average,5.236666666666667,26,0.20500000000000096,0.7590630189033494,4.1375,5.8149999999999995,NA,15,cincinnati,1907,2334,100006,60004,9005,cincinnati-dst,cincinnati-defense,7,1059,74,8060,10400920-57c1-7656-e77e-1af3d900483e,Cincinnati Bengals,Cincinnati,Bengals,CIN,6,"https://static.www.nfl.com/w_200,h_200,c_fill/league/nltidolutbirypsnd4jl","https://static.www.nfl.com/w_65,h_90,c_fill/league/nltidolutbirypsnd4jl","https://static.www.nfl.com/w_1400,h_1000,c_fill/league/nltidolutbirypsnd4jl",10,FALSE,FALSE,1969-12-31T16:00:00-08:00,NA,,,NA,NA,2,NA,5,NA,*FreeAgent,2021,1,5.5,2.64,NA,6.140000000000001,5.300000000000001,5.4,NA
506,Cincinnati,Bengals,CIN,DST,NA,50,DST,average,5.236666666666667,26,0.20500000000000096,0.7590630189033494,4.1375,5.8149999999999995,NA,15,cincinnati,1907,2334,100006,60004,9005,cincinnati-dst,cincinnati-defense,7,1059,74,8060,10400920-57c1-7656-e77e-1af3d900483e,Cincinnati Bengals,Cincinnati,Bengals,CIN,6,"https://static.www.nfl.com/w_200,h_200,c_fill/league/nltidolutbirypsnd4jl","https://static.www.nfl.com/w_65,h_90,c_fill/league/nltidolutbirypsnd4jl","https://static.www.nfl.com/w_1400,h_1000,c_fill/league/nltidolutbirypsnd4jl",10,FALSE,FALSE,1969-12-31T16:00:00-08:00,NA,,,NA,NA,2,NA,5,NA,*FreeAgent,2021,2,5.5,3.74,5.5,5.92,5.33,5.4,NA
507,Cleveland,Browns,CLE,DST,NA,50,DST,average,6,17,0.16416666666666657,1.0718115506001975,4.648,6.944,NA,10,cleveland,1930,2335,100007,60005,9006,cleveland-dst,cleveland-defense,8,1060,79,8070,10401050-5e38-b907-1be1-55b91b19c057,Cleveland Browns,Cleveland,Browns,CLE,7,"https://static.www.nfl.com/w_200,h_200,c_fill/league/fjkgaawqojie8toviqjk","https://static.www.nfl.com/w_65,h_90,c_fill/league/fjkgaawqojie8toviqjk","https://static.www.nfl.com/w_1400,h_1000,c_fill/league/fjkgaawqojie8toviqjk",13,FALSE,FALSE,1969-12-31T16:00:00-08:00,NA,,,NA,NA,1,1,1,NA,*FreeAgent,2021,1,5.1,5.86,5.1,5.52,4.51,4.5,NA
507,Cleveland,Browns,CLE,DST,NA,50,DST,average,6,17,0.16416666666666657,1.0718115506001975,4.648,6.944,NA,10,cleveland,1930,2335,100007,60005,9006,cleveland-dst,cleveland-defense,8,1060,79,8070,10401050-5e38-b907-1be1-55b91b19c057,Cleveland Browns,Cleveland,Browns,CLE,7,"https://static.www.nfl.com/w_200,h_200,c_fill/league/fjkgaawqojie8toviqjk","https://static.www.nfl.com/w_65,h_90,c_fill/league/fjkgaawqojie8toviqjk","https://static.www.nfl.com/w_1400,h_1000,c_fill/league/fjkgaawqojie8toviqjk",13,FALSE,FALSE,1969-12-31T16:00:00-08:00,NA,,,NA,NA,1,1,1,NA,*FreeAgent,2021,2,6.800000000000001,5.24,NA,6.9799999999999995,6.41,4.5,NA
507,Cleveland,Browns,CLE,DST,NA,50,DST,average,6,17,0.16416666666666657,1.0718115506001975,4.648,6.944,NA,10,cleveland,1930,2335,100007,60005,9006,cleveland-dst,cleveland-defense,8,1060,79,8070,10401050-5e38-b907-1be1-55b91b19c057,Cleveland Browns,Cleveland,Browns,CLE,7,"https://static.www.nfl.com/w_200,h_200,c_fill/league/fjkgaawqojie8toviqjk","https://static.www.nfl.com/w_65,h_90,c_fill/league/fjkgaawqojie8toviqjk","https://static.www.nfl.com/w_1400,h_1000,c_fill/league/fjkgaawqojie8toviqjk",13,FALSE,FALSE,1969-12-31T16:00:00-08:00,NA,,,NA,NA,2,NA,1,NA,*FreeAgent,2021,1,5.1,5.86,5.1,5.52,4.51,4.5,NA
507,Cleveland,Browns,CLE,DST,NA,50,DST,average,6,17,0.16416666666666657,1.0718115506001975,4.648,6.944,NA,10,cleveland,1930,2335,100007,60005,9006,cleveland-dst,cleveland-defense,8,1060,79,8070,10401050-5e38-b907-1be1-55b91b19c057,Cleveland Browns,Cleveland,Browns,CLE,7,"https://static.www.nfl.com/w_200,h_200,c_fill/league/fjkgaawqojie8toviqjk","https://static.www.nfl.com/w_65,h_90,c_fill/league/fjkgaawqojie8toviqjk","https://static.www.nfl.com/w_1400,h_1000,c_fill/league/fjkgaawqojie8toviqjk",13,FALSE,FALSE,1969-12-31T16:00:00-08:00,NA,,,NA,NA,2,NA,1,NA,*FreeAgent,2021,2,6.800000000000001,5.24,NA,6.9799999999999995,6.41,4.5,NA
508,Tennessee,Titans,TEN,DST,NA,50,DST,average,5.815,19,0.13766666666666705,0.6085392345609278,5.096,6.504,NA,11,tennessee,1928,2358,100012,60010,9007,tennessee-dst,tennessee-defense,34,1044,189,8300,10402100-447f-396e-8149-0a434ffb2f23,Tennessee Titans,Tennessee,Titans,TEN,12,"https://static.www.nfl.com/w_200,h_200,c_fill/league/i9ehbzchryxvqmg5m2gh","https://static.www.nfl.com/w_65,h_90,c_fill/league/i9ehbzchryxvqmg5m2gh","https://static.www.nfl.com/w_1400,h_1000,c_fill/league/i9ehbzchryxvqmg5m2gh",13,FALSE,FALSE,1969-12-31T16:00:00-08:00,NA,,,NA,NA,1,0,0,4,Amparo Bikers,2021,1,5.800000000000001,6.7,NA,6.2,5.35,5.9,NA
508,Tennessee,Titans,TEN,DST,NA,50,DST,average,5.815,19,0.13766666666666705,0.6085392345609278,5.096,6.504,NA,11,tennessee,1928,2358,100012,60010,9007,tennessee-dst,tennessee-defense,34,1044,189,8300,10402100-447f-396e-8149-0a434ffb2f23,Tennessee Titans,Tennessee,Titans,TEN,12,"https://static.www.nfl.com/w_200,h_200,c_fill/league/i9ehbzchryxvqmg5m2gh","https://static.www.nfl.com/w_65,h_90,c_fill/league/i9ehbzchryxvqmg5m2gh","https://static.www.nfl.com/w_1400,h_1000,c_fill/league/i9ehbzchryxvqmg5m2gh",13,FALSE,FALSE,1969-12-31T16:00:00-08:00,NA,,,NA,NA,1,0,0,4,Amparo Bikers,2021,2,6,5,NA,6.63,5.48,5.9,NA
508,Tennessee,Titans,TEN,DST,NA,50,DST,average,5.815,19,0.13766666666666705,0.6085392345609278,5.096,6.504,NA,11,tennessee,1928,2358,100012,60010,9007,tennessee-dst,tennessee-defense,34,1044,189,8300,10402100-447f-396e-8149-0a434ffb2f23,Tennessee Titans,Tennessee,Titans,TEN,12,"https://static.www.nfl.com/w_200,h_200,c_fill/league/i9ehbzchryxvqmg5m2gh","https://static.www.nfl.com/w_65,h_90,c_fill/league/i9ehbzchryxvqmg5m2gh","https://static.www.nfl.com/w_1400,h_1000,c_fill/league/i9ehbzchryxvqmg5m2gh",13,FALSE,FALSE,1969-12-31T16:00:00-08:00,NA,,,NA,NA,2,NA,0,4,Amparo Bikers,2021,1,5.800000000000001,6.7,NA,6.2,5.35,5.9,NA
508,Tennessee,Titans,TEN,DST,NA,50,DST,average,5.815,19,0.13766666666666705,0.6085392345609278,5.096,6.504,NA,11,tennessee,1928,2358,100012,60010,9007,tennessee-dst,tennessee-defense,34,1044,189,8300,10402100-447f-396e-8149-0a434ffb2f23,Tennessee Titans,Tennessee,Titans,TEN,12,"https://static.www.nfl.com/w_200,h_200,c_fill/league/i9ehbzchryxvqmg5m2gh","https://static.www.nfl.com/w_65,h_90,c_fill/league/i9ehbzchryxvqmg5m2gh","https://static.www.nfl.com/w_1400,h_1000,c_fill/league/i9ehbzchryxvqmg5m2gh",13,FALSE,FALSE,1969-12-31T16:00:00-08:00,NA,,,NA,NA,2,NA,0,4,Amparo Bikers,2021,2,6,5,NA,6.63,5.48,5.9,NA
509,Jacksonville,Jaguars,JAC,DST,NA,50,DST,average,5.583,21,0.05466666666666686,0.8609878047916824,4.468,6.402,NA,12,jacksonville,1913,2342,100015,60030,9029,jacksonville-dst,jacksonville-defense,52,1052,109,8140,10402250-89fe-7b86-ef98-9062cd354256,Jacksonville Jaguars,Jacksonville,Jaguars,JAX,15,"https://static.www.nfl.com/w_200,h_200,c_fill/league/qjkbile6hbbeomeuic7o","https://static.www.nfl.com/w_65,h_90,c_fill/league/qjkbile6hbbeomeuic7o","https://static.www.nfl.com/w_1400,h_1000,c_fill/league/qjkbile6hbbeomeuic7o",7,FALSE,FALSE,1969-12-31T16:00:00-08:00,NA,,,NA,NA,1,-3,-3,NA,*FreeAgent,2021,1,5.9,4.4,NA,6.42,6.4799999999999995,6.5,NA
509,Jacksonville,Jaguars,JAC,DST,NA,50,DST,average,5.583,21,0.05466666666666686,0.8609878047916824,4.468,6.402,NA,12,jacksonville,1913,2342,100015,60030,9029,jacksonville-dst,jacksonville-defense,52,1052,109,8140,10402250-89fe-7b86-ef98-9062cd354256,Jacksonville Jaguars,Jacksonville,Jaguars,JAX,15,"https://static.www.nfl.com/w_200,h_200,c_fill/league/qjkbile6hbbeomeuic7o","https://static.www.nfl.com/w_65,h_90,c_fill/league/qjkbile6hbbeomeuic7o","https://static.www.nfl.com/w_1400,h_1000,c_fill/league/qjkbile6hbbeomeuic7o",7,FALSE,FALSE,1969-12-31T16:00:00-08:00,NA,,,NA,NA,1,-3,-3,NA,*FreeAgent,2021,2,5.9,4.3,NA,6.01,5.14,6.5,NA
