id,first_name,last_name,team,position,age,exp,pos,avg_type,points,pos_rank,drop_off,sd_pts,floor,ceiling,V1,tier,season,week,CBS,FantasyPros,FantasySharks,FleaFlicker,NFL,NumberFire,Yahoo,FFToday
510,Pittsburgh,Steelers,PIT,DST,NA,50,DST,average,5.039142857142857,31,NA,0.6517120310601695,4.074000000000001,5.701,NA,17,2021,2,NA,6.2,8.1,6.2,6.44,5.85,6.6,NA
510,Pittsburgh,Steelers,PIT,DST,NA,50,DST,average,5.039142857142857,31,NA,0.6517120310601695,4.074000000000001,5.701,NA,17,2021,3,9.8,6.800000000000001,8.7,7.1,6.8999999999999995,5.76,6.800000000000001,NA
510,Pittsburgh,Steelers,PIT,DST,NA,50,DST,average,5.039142857142857,31,NA,0.6517120310601695,4.074000000000001,5.701,NA,17,2021,4,5.2,5.1,4.9,5.1,5.83,3.72,5.4,NA
511,Denver,Broncos,DEN,DST,NA,50,DST,average,6.122000000000001,17,0.03340476190476238,1.0837259361858536,4.656000000000001,7.4449999999999985,NA,10,2021,1,8.4,6.7,6,NA,6.77,6.72,6.8,NA
511,Denver,Broncos,DEN,DST,NA,50,DST,average,6.122000000000001,17,0.03340476190476238,1.0837259361858536,4.656000000000001,7.4449999999999985,NA,10,2021,2,NA,6.9,6.3,6.9,6.52,5.390000000000001,8,NA
511,Denver,Broncos,DEN,DST,NA,50,DST,average,6.122000000000001,17,0.03340476190476238,1.0837259361858536,4.656000000000001,7.4449999999999985,NA,10,2021,3,9.3,7.7,6.64,NA,7.52,6.8,8.5,NA
511,Denver,Broncos,DEN,DST,NA,50,DST,average,6.122000000000001,17,0.03340476190476238,1.0837259361858536,4.656000000000001,7.4449999999999985,NA,10,2021,4,7.7,5.9,4.2,5.9,6.85,5.72,6.4,NA
512,Kansas City,Chiefs,KCC,DST,NA,50,DST,average,6.641666666666667,8,0.15838095238095207,0.6472634703117426,5.9725,7.535,NA,5,2021,1,6.800000000000001,6.2,5.96,5.6,6.3,5.94,5.4,NA
512,Kansas City,Chiefs,KCC,DST,NA,50,DST,average,6.641666666666667,8,0.15838095238095207,0.6472634703117426,5.9725,7.535,NA,5,2021,2,NA,6,5.5200000000000005,5.9,6.84,5.46,6,NA
512,Kansas City,Chiefs,KCC,DST,NA,50,DST,average,6.641666666666667,8,0.15838095238095207,0.6472634703117426,5.9725,7.535,NA,5,2021,3,7,5.6,7.24,5.6,6.29,5.68,6,NA
512,Kansas City,Chiefs,KCC,DST,NA,50,DST,average,6.641666666666667,8,0.15838095238095207,0.6472634703117426,5.9725,7.535,NA,5,2021,4,7.7,6.4,7.04,NA,6.1899999999999995,6.58,5.9,NA
513,Las Vegas,Raiders,LVR,DST,NA,50,DST,average,5.424,27,0.21750000000000025,0.930225779045066,4.144,6.024,NA,14,2021,1,6.7,NA,3,5.4,6.74,NA,5.6,NA
513,Las Vegas,Raiders,LVR,DST,NA,50,DST,average,5.424,27,0.21750000000000025,0.930225779045066,4.144,6.024,NA,14,2021,2,NA,NA,4,5,5.33,NA,5.2,NA
513,Las Vegas,Raiders,LVR,DST,NA,50,DST,average,5.424,27,0.21750000000000025,0.930225779045066,4.144,6.024,NA,14,2021,3,6.9,NA,4.8,5.7,6.51,NA,7,NA
513,Las Vegas,Raiders,LVR,DST,NA,50,DST,average,5.424,27,0.21750000000000025,0.930225779045066,4.144,6.024,NA,14,2021,4,6,NA,3.7800000000000002,5.6000000000000005,6.03,NA,5.6000000000000005,NA
514,Los Angeles,Chargers,LAC,DST,NA,50,DST,average,5.621714285714286,25,0.10685714285714276,0.5673329416371544,4.81,6.17,NA,13,2021,1,3.8,6.1,5.8,NA,6.04,4.21,6,NA
514,Los Angeles,Chargers,LAC,DST,NA,50,DST,average,5.621714285714286,25,0.10685714285714276,0.5673329416371544,4.81,6.17,NA,13,2021,2,NA,5.300000000000001,3.96,5.300000000000001,5.95,5.27,5.6000000000000005,NA
514,Los Angeles,Chargers,LAC,DST,NA,50,DST,average,5.621714285714286,25,0.10685714285714276,0.5673329416371544,4.81,6.17,NA,13,2021,3,3.7,4.5,3.8,NA,5.38,4.22,4.1,NA
514,Los Angeles,Chargers,LAC,DST,NA,50,DST,average,5.621714285714286,25,0.10685714285714276,0.5673329416371544,4.81,6.17,NA,13,2021,4,6.2,5.3,4.6,5.3,5.9399999999999995,5.76,6.1000000000000005,NA
515,Seattle,Seahawks,SEA,DST,NA,50,DST,average,6.100333333333333,18,0.02390476190476143,0.7760519742044772,5.275,7.16,NA,10,2021,1,6.9,6.5,4.7,5.6,6.86,5.8100000000000005,5.5,NA
515,Seattle,Seahawks,SEA,DST,NA,50,DST,average,6.100333333333333,18,0.02390476190476143,0.7760519742044772,5.275,7.16,NA,10,2021,2,NA,5.7,4.9,5.7,6.45,5.08,5.9,NA
515,Seattle,Seahawks,SEA,DST,NA,50,DST,average,6.100333333333333,18,0.02390476190476143,0.7760519742044772,5.275,7.16,NA,10,2021,3,6.9,5.8,5.14,5.6,6.4,5.74,5.4,NA
515,Seattle,Seahawks,SEA,DST,NA,50,DST,average,6.100333333333333,18,0.02390476190476143,0.7760519742044772,5.275,7.16,NA,10,2021,4,7.4,6.1,5.2,NA,6.4399999999999995,5.91,5.5,NA
516,Dallas,Cowboys,DAL,DST,NA,50,DST,average,6.5042857142857144,9,0.05647619047619035,0.6295614497788274,6.165,7.4799999999999995,NA,7,2021,1,7.800000000000001,5.1,3.8,6.2,5.41,6.5,4.5,NA
516,Dallas,Cowboys,DAL,DST,NA,50,DST,average,6.5042857142857144,9,0.05647619047619035,0.6295614497788274,6.165,7.4799999999999995,NA,7,2021,2,NA,5.3,6.2,5.2,5.78,4.84,4.6,NA
516,Dallas,Cowboys,DAL,DST,NA,50,DST,average,6.5042857142857144,9,0.05647619047619035,0.6295614497788274,6.165,7.4799999999999995,NA,7,2021,3,7.6000000000000005,6.300000000000001,7.7,6.2,6.06,6.4799999999999995,6.2,NA
516,Dallas,Cowboys,DAL,DST,NA,50,DST,average,6.5042857142857144,9,0.05647619047619035,0.6295614497788274,6.165,7.4799999999999995,NA,7,2021,4,6.5,6.2,7.9,6.2,6.15,6.34,6.2,NA
517,New York,Giants,NYG,DST,NA,50,DST,average,5.968666666666667,21,0.1633333333333331,0.7943718692568783,4.8,6.5575,NA,11,2021,1,6.5,5.9,5.4799999999999995,NA,6.27,5.66,6.7,NA
517,New York,Giants,NYG,DST,NA,50,DST,average,5.968666666666667,21,0.1633333333333331,0.7943718692568783,4.8,6.5575,NA,11,2021,2,NA,7.3,6.34,7.1,6.25,11.3,7.1000000000000005,NA
517,New York,Giants,NYG,DST,NA,50,DST,average,5.968666666666667,21,0.1633333333333331,0.7943718692568783,4.8,6.5575,NA,11,2021,3,6.5,5.9,5.26,NA,6.12,5.68,6.2,NA
517,New York,Giants,NYG,DST,NA,50,DST,average,5.968666666666667,21,0.1633333333333331,0.7943718692568783,4.8,6.5575,NA,11,2021,4,6.6000000000000005,6.4,4.6,NA,6.43,6.37,5.4,NA
518,Philadelphia,Eagles,PHI,DST,NA,50,DST,average,5.106333333333333,30,0.23347619047618995,0.4561469061607236,4.51,5.5475,NA,16,2021,1,8,6.1,6.12,NA,6.51,5.51,4.9,NA
518,Philadelphia,Eagles,PHI,DST,NA,50,DST,average,5.106333333333333,30,0.23347619047618995,0.4561469061607236,4.51,5.5475,NA,16,2021,2,NA,6.2,6.94,NA,6.19,6.11,5.2,NA
518,Philadelphia,Eagles,PHI,DST,NA,50,DST,average,5.106333333333333,30,0.23347619047618995,0.4561469061607236,4.51,5.5475,NA,16,2021,3,8,5.7,4.82,NA,6.1499999999999995,5.57,5.1,NA
518,Philadelphia,Eagles,PHI,DST,NA,50,DST,average,5.106333333333333,30,0.23347619047618995,0.4561469061607236,4.51,5.5475,NA,16,2021,4,5.4,4.9,5.58,NA,5.45,4.84,4.4,NA
519,Arizona,Cardinals,ARI,DST,NA,50,DST,average,6.2459999999999996,15,0.07999999999999918,0.6104604039263357,5.603,7.101999999999999,NA,9,2021,1,8.6,5.6,5.04,7.4,6.79,5.92,5.2,NA
519,Arizona,Cardinals,ARI,DST,NA,50,DST,average,6.2459999999999996,15,0.07999999999999918,0.6104604039263357,5.603,7.101999999999999,NA,9,2021,2,NA,6.3999999999999995,7.36,6.199999999999999,6.78,6.45,6.300000000000001,NA
519,Arizona,Cardinals,ARI,DST,NA,50,DST,average,6.2459999999999996,15,0.07999999999999918,0.6104604039263357,5.603,7.101999999999999,NA,9,2021,3,8.4,7.4,7.48,7.4,7.12,5.92,7.7,NA
519,Arizona,Cardinals,ARI,DST,NA,50,DST,average,6.2459999999999996,15,0.07999999999999918,0.6104604039263357,5.603,7.101999999999999,NA,9,2021,4,7.300000000000001,6,6.42,6,6.64,5.61,5.6,NA
520,Washington,FootballTeam,WAS,DST,NA,50,DST,average,6.433333333333334,11,0.10233333333333405,0.4186008440826016,5.9225,6.959999999999999,NA,8,2021,1,7.3,6.2,5.24,6.1,6.239999999999999,6.17,6.5,NA
520,Washington,FootballTeam,WAS,DST,NA,50,DST,average,6.433333333333334,11,0.10233333333333405,0.4186008440826016,5.9225,6.959999999999999,NA,8,2021,2,NA,7.1,8.84,7.1,7,7.210000000000001,7.4,NA
520,Washington,FootballTeam,WAS,DST,NA,50,DST,average,6.433333333333334,11,0.10233333333333405,0.4186008440826016,5.9225,6.959999999999999,NA,8,2021,3,7.3,6.1,4.32,6.1,6.140000000000001,6.18,5.5,NA
520,Washington,FootballTeam,WAS,DST,NA,50,DST,average,6.433333333333334,11,0.10233333333333405,0.4186008440826016,5.9225,6.959999999999999,NA,8,2021,4,7.1,6.2,6.54,NA,6.47,5.83,6.4,NA
521,Chicago,Bears,CHI,DST,NA,50,DST,average,6.280285714285714,13,0.023619047619048317,0.6200115206302909,5.6000000000000005,7.135999999999999,NA,9,2021,1,6.1,5.9,5.6000000000000005,5.5,6.64,5.4,5.2,NA
521,Chicago,Bears,CHI,DST,NA,50,DST,average,6.280285714285714,13,0.023619047619048317,0.6200115206302909,5.6000000000000005,7.135999999999999,NA,9,2021,2,NA,6,6.3,NA,6.62,5.8999999999999995,6.6000000000000005,NA
521,Chicago,Bears,CHI,DST,NA,50,DST,average,6.280285714285714,13,0.023619047619048317,0.6200115206302909,5.6000000000000005,7.135999999999999,NA,9,2021,3,6.1,5.9,5.42,5.5,6.21,5.35,5.2,NA
521,Chicago,Bears,CHI,DST,NA,50,DST,average,6.280285714285714,13,0.023619047619048317,0.6200115206302909,5.6000000000000005,7.135999999999999,NA,9,2021,4,7.4,5.6000000000000005,6.52,5.6000000000000005,6.25,6.04,6.4,NA
522,Detroit,Lions,DET,DST,NA,50,DST,average,6.267333333333333,14,0.03933333333333344,1.1272917398201172,4.81,7.380000000000001,NA,9,2021,1,6.4,5.8,3.9,NA,5.89,5.47,3.9,NA
522,Detroit,Lions,DET,DST,NA,50,DST,average,6.267333333333333,14,0.03933333333333344,1.1272917398201172,4.81,7.380000000000001,NA,9,2021,2,NA,4.5,3.18,NA,5.1,4.41,3.4000000000000004,NA
522,Detroit,Lions,DET,DST,NA,50,DST,average,6.267333333333333,14,0.03933333333333344,1.1272917398201172,4.81,7.380000000000001,NA,9,2021,3,6.1000000000000005,5.2,3.42,NA,6.28,5.48,4.5,NA
522,Detroit,Lions,DET,DST,NA,50,DST,average,6.267333333333333,14,0.03933333333333344,1.1272917398201172,4.81,7.380000000000001,NA,9,2021,4,7,6.1000000000000005,4.68,NA,7.08,7.48,5.2,NA
523,Green Bay,Packers,GBP,DST,NA,50,DST,average,5.923666666666667,22,0.2635952380952382,0.735057820854931,5.1899999999999995,6.96,NA,11,2021,1,7,6.8,5.04,NA,7.53,5.57,6.2,NA
523,Green Bay,Packers,GBP,DST,NA,50,DST,average,5.923666666666667,22,0.2635952380952382,0.735057820854931,5.1899999999999995,6.96,NA,11,2021,2,NA,6,5.74,NA,6.9,6.35,8,NA
523,Green Bay,Packers,GBP,DST,NA,50,DST,average,5.923666666666667,22,0.2635952380952382,0.735057820854931,5.1899999999999995,6.96,NA,11,2021,3,7,5.9,5.08,NA,6.43,5.609999999999999,5.5,NA
523,Green Bay,Packers,GBP,DST,NA,50,DST,average,5.923666666666667,22,0.2635952380952382,0.735057820854931,5.1899999999999995,6.96,NA,11,2021,4,5.800000000000001,5.4,5.12,NA,6.239999999999999,5.73,7.2,NA
524,Minnesota,Vikings,MIN,DST,NA,50,DST,average,5.605714285714286,26,0.2627142857142859,0.7370081087620083,4.508,6.279999999999999,NA,13,2021,1,8,5.9,3.98,6.3,6.13,5.88,6.7,NA
524,Minnesota,Vikings,MIN,DST,NA,50,DST,average,5.605714285714286,26,0.2627142857142859,0.7370081087620083,4.508,6.279999999999999,NA,13,2021,2,NA,5.7,4.28,5.7,5.9799999999999995,5.140000000000001,6.1000000000000005,NA
524,Minnesota,Vikings,MIN,DST,NA,50,DST,average,5.605714285714286,26,0.2627142857142859,0.7370081087620083,4.508,6.279999999999999,NA,13,2021,3,7.9,6.5,4.96,6.3,6.46,5.85,5.9,NA
524,Minnesota,Vikings,MIN,DST,NA,50,DST,average,5.605714285714286,26,0.2627142857142859,0.7370081087620083,4.508,6.279999999999999,NA,13,2021,4,6,5.7,4.04,5.7,6.3999999999999995,5.68,5.6000000000000005,NA
525,Tampa Bay,Buccaneers,TBB,DST,NA,50,DST,average,6.776,5,0.08042857142857152,0.735277725307474,5.651,7.479999999999999,NA,4,2021,1,5.800000000000001,6.1,5.52,6,6.63,5.4399999999999995,7.1000000000000005,NA
525,Tampa Bay,Buccaneers,TBB,DST,NA,50,DST,average,6.776,5,0.08042857142857152,0.735277725307474,5.651,7.479999999999999,NA,4,2021,2,NA,7.3,6.62,NA,7.01,6.29,7.8,NA
525,Tampa Bay,Buccaneers,TBB,DST,NA,50,DST,average,6.776,5,0.08042857142857152,0.735277725307474,5.651,7.479999999999999,NA,4,2021,3,5.800000000000001,5.9,7.5,5.9,6.91,5.53,6.3,NA
525,Tampa Bay,Buccaneers,TBB,DST,NA,50,DST,average,6.776,5,0.08042857142857152,0.735277725307474,5.651,7.479999999999999,NA,4,2021,4,6.7,7,7.6,6.4,7.09,5.33,7.2,NA
526,Atlanta,Falcons,ATL,DST,NA,50,DST,average,6.0760000000000005,20,0.1298333333333339,0.9897609138911614,4.9399999999999995,7.375,NA,10,2021,1,6.9,6.300000000000001,6.8,NA,6.51,6.65,6.7,NA
526,Atlanta,Falcons,ATL,DST,NA,50,DST,average,6.0760000000000005,20,0.1298333333333339,0.9897609138911614,4.9399999999999995,7.375,NA,10,2021,2,NA,4.7,3.1799999999999997,NA,5.59,3.96,4.2,NA
526,Atlanta,Falcons,ATL,DST,NA,50,DST,average,6.0760000000000005,20,0.1298333333333339,0.9897609138911614,4.9399999999999995,7.375,NA,10,2021,3,6.9,6.2,5.04,NA,6.7299999999999995,6.65,6,NA
526,Atlanta,Falcons,ATL,DST,NA,50,DST,average,6.0760000000000005,20,0.1298333333333339,0.9897609138911614,4.9399999999999995,7.375,NA,10,2021,4,7.7,5.800000000000001,4.68,NA,6.14,5.72,6.4,NA
527,Carolina,Panthers,CAR,DST,NA,50,DST,average,6.462285714285715,10,0.054761904761905456,1.3855805040968687,5.423000000000001,8.542999999999997,NA,7,2021,1,8.8,6.3,6,6.5,6.63,6.96,8,NA
527,Carolina,Panthers,CAR,DST,NA,50,DST,average,6.462285714285715,10,0.054761904761905456,1.3855805040968687,5.423000000000001,8.542999999999997,NA,7,2021,2,NA,6.3,5,6.3,6.57,5.91,6.9,NA
527,Carolina,Panthers,CAR,DST,NA,50,DST,average,6.462285714285715,10,0.054761904761905456,1.3855805040968687,5.423000000000001,8.542999999999997,NA,7,2021,3,8.8,6.5,7.6000000000000005,6.7,6.93,6.93,7.7,NA
527,Carolina,Panthers,CAR,DST,NA,50,DST,average,6.462285714285715,10,0.054761904761905456,1.3855805040968687,5.423000000000001,8.542999999999997,NA,7,2021,4,9.5,6.2,5.300000000000001,6.2,6.31,5.71,6,NA
528,Los Angeles,Rams,LAR,DST,NA,50,DST,average,6.646285714285715,7,0.07330952380952471,0.49607987068136283,6.17,7.279999999999999,NA,5,2021,1,7.4,7.3,8.38,5.5,6.359999999999999,4.99,7.4,NA
528,Los Angeles,Rams,LAR,DST,NA,50,DST,average,6.646285714285715,7,0.07330952380952471,0.49607987068136283,6.17,7.279999999999999,NA,5,2021,2,NA,6.9,6.9799999999999995,6.5,6.75,7.21,6.7,NA
528,Los Angeles,Rams,LAR,DST,NA,50,DST,average,6.646285714285715,7,0.07330952380952471,0.49607987068136283,6.17,7.279999999999999,NA,5,2021,3,7.4,5.7,6.86,5.7,6.1499999999999995,4.99,5.6,NA
528,Los Angeles,Rams,LAR,DST,NA,50,DST,average,6.646285714285715,7,0.07330952380952471,0.49607987068136283,6.17,7.279999999999999,NA,5,2021,4,7,6.300000000000001,7.3999999999999995,6.300000000000001,6.24,6.140000000000001,7,NA
529,New Orleans,Saints,NOS,DST,NA,50,DST,average,7.266285714285714,3,0.48857142857142843,0.6426729894966582,6.5,8.09,NA,2,2021,1,7.8,5,4.16,5.6,5.64,5.06,5.1000000000000005,NA
529,New Orleans,Saints,NOS,DST,NA,50,DST,average,7.266285714285714,3,0.48857142857142843,0.6426729894966582,6.5,8.09,NA,2,2021,2,NA,6.300000000000001,6.26,6.300000000000001,6.72,6.08,6.6,NA
529,New Orleans,Saints,NOS,DST,NA,50,DST,average,7.266285714285714,3,0.48857142857142843,0.6426729894966582,6.5,8.09,NA,2,2021,3,7.8,5.6,6.26,5.7,6.45,5.01,6.2,NA
529,New Orleans,Saints,NOS,DST,NA,50,DST,average,7.266285714285714,3,0.48857142857142843,0.6426729894966582,6.5,8.09,NA,2,2021,4,8.3,6.5,7.54,6.5,7.24,7.04,7.6000000000000005,NA
530,San Francisco,49ers,SFO,DST,NA,50,DST,average,6.21,16,0.09883333333333244,0.8101028741256674,5.125,7.140000000000001,NA,9,2021,1,5,5.9,6.34,NA,6.2,4.3,7.5,NA
530,San Francisco,49ers,SFO,DST,NA,50,DST,average,6.21,16,0.09883333333333244,0.8101028741256674,5.125,7.140000000000001,NA,9,2021,2,NA,6.6,7.4,NA,6.88,6.640000000000001,6.5,NA
530,San Francisco,49ers,SFO,DST,NA,50,DST,average,6.21,16,0.09883333333333244,0.8101028741256674,5.125,7.140000000000001,NA,9,2021,3,5.3,5.3,4.7,NA,5.89,4.3,5.6000000000000005,NA
530,San Francisco,49ers,SFO,DST,NA,50,DST,average,6.21,16,0.09883333333333244,0.8101028741256674,5.125,7.140000000000001,NA,9,2021,4,7.300000000000001,6.2,4.9,NA,6.66,5.8,6.300000000000001,NA
531,Baltimore,Ravens,BAL,DST,NA,50,DST,average,5.686999999999999,23,0.059571428571427276,0.8390570103793107,4.525,6.5275,NA,12,2021,1,7,5.7,5.9,NA,6.239999999999999,6.220000000000001,6,NA
531,Baltimore,Ravens,BAL,DST,NA,50,DST,average,5.686999999999999,23,0.059571428571427276,0.8390570103793107,4.525,6.5275,NA,12,2021,2,NA,5.1,3.88,5.1,5.79,4.5,5.3,NA
531,Baltimore,Ravens,BAL,DST,NA,50,DST,average,5.686999999999999,23,0.059571428571427276,0.8390570103793107,4.525,6.5275,NA,12,2021,3,7,6,5.28,NA,6.61,6.2,6.4,NA
