data_src,id,src_id,player,team,rec,rec_yds,rec_tds,rush_att,rush_yds,rush_tds,site_pts,rec_tgt,games,two_pts,fumbles_lost,chg,opp,pos,bye,na,week_3_opp,week_3_fpts,na1,rank_draft,rank_ppr,na2,na3,na4,misc_td,misc_yd,na5,na6,availability_percent_own,rec_yds_g,rec_avg,rush_avg,site_fppg,tm,...39,rec_rz_tgt,rec_09_tds,rec_1019_tds,rec_2029_tds,rec_3039_tds,rec_4049_tds,rec_50_tds,kick_ret_yds,...48,site_ci_low,site_ci_high,opp_team,opp_team_rank,ranks_ovr,ranks_pos,...55,fanduel_salary,fanduel_value,draftkings_site_points,yahoo_site_points,yahoo_salary,yahoo_value,return_tds
NumberFire,14865,freddie-swain,Freddie Swain,SEA,3.3,42.8,0.34,0,0,0,6.28,NA,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.96,11.6,MIN,#17,132,50,7.93,5000,1.59,9.61,7.93,10,0.79,NA
NumberFire,14838,laviska-shenault,Laviska Shenault,JAC,3.5,38.1,0.24,1.33,6.87,0.06,6.26,NA,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95,11.57,ARI,#11,133,51,8.03,5400,1.49,9.8,8.03,13,0.62,NA
NumberFire,13633,christian-kirk,Christian Kirk,ARI,3.67,44.57,0.3,0,0,0,6.23,NA,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.93,11.53,JAC,#27,134,52,8.09,5700,1.42,9.94,8.09,16,0.51,NA
NumberFire,12181,nelson-agholor,Nelson Agholor,NE,3.35,45.7,0.28,0,0,0,6.21,NA,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.91,11.51,NO,#4,135,53,7.89,5600,1.41,9.59,7.89,15,0.53,NA
NumberFire,14113,mecole-hardman,Mecole Hardman,KC,2.79,42.26,0.29,0.37,1.94,0.02,6.18,NA,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.89,11.47,LAC,#16,136,54,7.6,5400,1.41,9.04,7.6,11,0.69,NA
NumberFire,15284,jaylen-waddle,Jaylen Waddle,MIA,3.78,42.17,0.24,0.65,3.38,0.03,6.16,NA,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88,11.44,LV,#12,137,55,8.03,5500,1.46,9.95,8.03,15,0.54,NA
NumberFire,15288,elijah-moore,Elijah Moore,NYJ,3.84,47.45,0.21,0,0,0,5.98,NA,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.77,11.19,DEN,#9,138,56,7.89,5100,1.55,9.84,7.89,10,0.79,NA
NumberFire,11670,sammy-watkins,Sammy Watkins,BAL,2.98,39.06,0.35,0,0,0,5.97,NA,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.76,11.18,DET,#32,139,57,7.46,5700,1.31,8.98,7.46,16,0.47,NA
NumberFire,14974,darnell-mooney,Darnell Mooney,CHI,4.14,45.07,0.22,0,0,0,5.79,NA,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64,10.94,CLE,#29,140,58,7.86,5600,1.4,9.96,7.86,12,0.66,NA
NumberFire,13377,tim-patrick,Tim Patrick,DEN,3.68,44.54,0.23,0,0,0,5.79,NA,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64,10.94,NYJ,#10,140,58,7.63,5900,1.29,9.5,7.63,15,0.51,NA
NumberFire,12930,robby-anderson,Robby Anderson,CAR,3.29,38.47,0.25,0.57,2.96,0.03,5.78,NA,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64,10.92,HOU,#18,143,60,7.45,6100,1.22,9.11,7.45,16,0.47,NA
NumberFire,14558,deonte-harris,Deonte Harris,NO,2.86,42.05,0.19,0.69,3.61,0.02,5.72,NA,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,10.84,NE,#3,144,61,7.12,5200,1.37,8.63,7.12,10,0.71,NA
NumberFire,15034,marquez-callaway,Marquez Callaway,NO,3.06,45.08,0.2,0,0,0,5.66,NA,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56,10.76,NE,#3,147,62,7.22,5400,1.34,8.77,7.22,10,0.72,NA
NumberFire,14844,bryan-edwards,Bryan Edwards,LV,2.97,42.47,0.21,0,0,0,5.49,NA,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,10.53,MIA,#20,150,63,6.97,5100,1.37,8.48,6.97,12,0.58,NA
NumberFire,12176,devante-parker,DeVante Parker,MIA,3.33,41.55,0.21,0,0,0,5.38,NA,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38,10.38,LV,#12,153,64,7.06,5700,1.24,8.75,7.06,14,0.5,NA
NumberFire,13652,cedrick-wilson,Cedrick Wilson,DAL,2.88,39.55,0.24,0,0,0,5.34,NA,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,10.33,PHI,#6,154,65,6.82,5100,1.34,8.28,6.82,10,0.68,NA
NumberFire,13793,marquez-valdes-scantling,Marquez Valdes-Scantling,GB,2.53,41.84,0.19,0,0,0,5.28,NA,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31,10.25,SF,#13,155,66,6.57,5400,1.22,7.85,6.57,14,0.47,NA
NumberFire,14123,hunter-renfrow,Hunter Renfrow,LV,3.13,40.42,0.2,0,0,0,5.21,NA,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,10.15,MIA,#20,156,67,6.75,5100,1.32,8.35,6.75,13,0.52,NA
NumberFire,13066,kalif-raymond,Kalif Raymond,DET,2.94,40.28,0.18,0,0,0,4.96,NA,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,9.82,BAL,#26,160,68,6.44,5100,1.26,7.99,6.44,10,0.64,NA
NumberFire,13277,kenny-golladay,Kenny Golladay,NYG,2.29,36.94,0.2,0,0,0,4.89,NA,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,9.72,ATL,#22,162,69,6.04,5600,1.08,7.19,6.04,16,0.38,NA
NumberFire,10261,a-j-green,A.J. Green,ARI,2.54,31.77,0.29,0,0,0,4.87,NA,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,9.69,JAC,#27,164,70,6.15,5500,1.12,7.45,6.15,12,0.51,NA
NumberFire,12656,rashard-higgins,Rashard Higgins,CLE,2.44,37.59,0.19,0,0,0,4.84,NA,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,9.65,CHI,#15,165,71,6.04,5300,1.14,7.31,6.04,14,0.43,NA
NumberFire,13631,james-washington,James Washington,PIT,2.66,35.21,0.21,0,0,0,4.76,NA,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.03,9.55,CIN,#5,168,72,6.09,4900,1.24,7.44,6.09,10,0.61,NA
NumberFire,15287,amon-ra-st-brown,Amon-Ra St. Brown,DET,2.95,36.03,0.18,0,0,0,4.68,NA,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.08,9.44,BAL,#26,170,73,6.12,5000,1.22,7.62,6.12,10,0.61,NA
NumberFire,10983,chris-hogan,Chris Hogan,NO,2.21,34.93,0.17,0,0,0,4.51,NA,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.19,9.21,NE,#3,173,74,5.62,4700,1.2,6.73,5.62,10,0.56,NA
NumberFire,14837,kj-hamler,K.J. Hamler,DEN,2.57,28.7,0.16,0.83,4.29,0.05,4.47,NA,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.21,9.15,NYJ,#10,174,75,5.78,5200,1.11,7.11,5.78,15,0.39,NA
NumberFire,14840,brandon-aiyuk,Brandon Aiyuk,SF,2.08,26.55,0.2,0.56,2.93,0.03,4.35,NA,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.29,8.99,GB,#23,178,76,5.35,5500,0.97,6.4,5.35,14,0.38,NA
NumberFire,12257,chris-conley,Chris Conley,HOU,2.64,33.96,0.13,0,0,0,4.1,NA,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.45,8.65,CAR,#1,183,77,5.46,5000,1.09,6.81,5.46,10,0.55,NA
NumberFire,NA,terrace-marshall-jr,Terrace Marshall Jr.,CAR,2.42,28.91,0.2,0,0,0,4.08,NA,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.47,8.63,HOU,#18,184,78,5.28,5000,1.06,6.51,5.28,10,0.53,NA
NumberFire,15292,dyami-brown,Dyami Brown,WSH,2.56,32.24,0.14,0,0,0,4.05,NA,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.49,8.59,BUF,#2,186,79,5.32,4800,1.11,6.62,5.32,10,0.53,NA
NumberFire,14592,olamide-zaccheaus,Olamide Zaccheaus,ATL,2.15,27.42,0.14,0.51,2.67,0.02,3.98,NA,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.53,8.49,NYG,#30,187,80,5,4600,1.09,6.1,5,10,0.5,NA
NumberFire,12934,chester-rogers,Chester Rogers,TEN,2.75,27.86,0.19,0,0,0,3.86,NA,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.61,8.33,IND,#25,193,81,5.22,4600,1.13,6.65,5.22,10,0.52,NA
NumberFire,14337,jalen-guyton,Jalen Guyton,LAC,2.05,25.68,0.15,0.38,1.98,0.02,3.77,NA,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.67,8.21,KC,#31,195,82,4.77,4700,1.01,5.82,4.77,10,0.48,NA
NumberFire,14857,donovan-peoples-jones,Donovan Peoples-Jones,CLE,2.01,28.77,0.15,0,0,0,3.77,NA,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.67,8.21,CHI,#15,195,82,4.74,5500,0.86,5.77,4.74,10,0.47,NA
NumberFire,13632,allen-lazard,Allen Lazard,GB,2.34,28.6,0.15,0,0,0,3.73,NA,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.69,8.15,SF,#13,197,84,4.91,5600,0.88,6.09,4.91,10,0.49,NA
NumberFire,9075,desean-jackson,DeSean Jackson,LA,1.34,24.16,0.16,0.38,2.03,0.02,3.72,NA,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.7,8.14,TB,#8,199,85,4.37,5000,0.87,5.04,4.37,10,0.44,NA
NumberFire,12184,jamison-crowder,Jamison Crowder,NYJ,2.44,28.94,0.13,0,0,0,3.7,NA,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.71,8.11,DEN,#9,200,86,4.89,5500,0.89,6.12,4.89,15,0.33,NA
NumberFire,12505,adam-humphries,Adam Humphries,WSH,3.12,29.43,0.12,0,0,0,3.64,NA,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.75,8.03,BUF,#2,201,87,5.18,4900,1.06,6.77,5.18,10,0.52,NA
NumberFire,10308,randall-cobb,Randall Cobb,GB,2.12,26.82,0.14,0,0,0,3.49,NA,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.85,7.83,SF,#13,207,88,4.52,5100,0.89,5.61,4.52,11,0.41,NA
NumberFire,14845,gabriel-davis,Gabriel Davis,BUF,1.7,24.67,0.17,0,0,0,3.47,NA,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.86,7.8,WSH,#24,209,89,4.3,4900,0.88,5.17,4.3,10,0.43,NA
NumberFire,NA,anthony-schwartz,Anthony Schwartz,CLE,1.89,25.15,0.14,0,0,0,3.35,NA,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.94,7.64,CHI,#15,212,90,4.26,4800,0.89,5.23,4.26,11,0.39,NA
NumberFire,12675,mike-thomas-1,Mike Thomas,CIN,2.13,24.15,0.14,0,0,0,3.16,NA,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.06,7.38,PIT,#14,215,91,4.22,4500,0.94,5.34,4.22,10,0.42,NA
NumberFire,12464,damiere-byrd,Damiere Byrd,CHI,2.08,25.27,0.11,0,0,0,3.13,NA,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.08,7.34,CLE,#29,217,92,4.17,4800,0.87,5.24,4.17,10,0.42,NA
NumberFire,14992,quez-watkins,Quez Watkins,PHI,1.48,23.68,0.13,0,0,0,3.13,NA,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.08,7.34,DAL,#19,217,92,3.87,5000,0.77,4.62,3.87,12,0.32,NA
NumberFire,11239,marquise-goodwin-1,Marquise Goodwin,CHI,1.38,24.57,0.1,0.13,0.67,0,3.1,NA,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.1,7.3,CLE,#29,221,94,3.79,4700,0.81,4.49,3.79,10,0.38,NA
NumberFire,13639,anthony-miller-1,Anthony Miller,HOU,2.35,24.08,0.12,0,0,0,3.07,NA,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.12,7.26,CAR,#1,222,95,4.26,4500,0.95,5.47,4.26,10,0.43,NA
NumberFire,13893,trent-sherfield,Trent Sherfield,SF,1.63,20.79,0.16,0,0,0,3.02,NA,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.15,7.19,GB,#23,225,96,3.83,4800,0.8,4.66,3.83,10,0.38,NA
NumberFire,12785,demarcus-robinson,Demarcus Robinson,KC,1.62,20.05,0.17,0,0,0,2.98,NA,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.18,7.14,LAC,#16,227,97,3.82,4700,0.81,4.64,3.82,12,0.32,NA
NumberFire,NA,trinity-benson,Trinity Benson,DET,2.25,22.69,0.13,0,0,0,2.97,NA,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.19,7.13,BAL,#26,228,98,4.09,4600,0.89,5.26,4.09,10,0.41,NA
NumberFire,13863,byron-pringle,Byron Pringle,KC,1.53,20.26,0.15,0,0,0,2.91,NA,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.22,7.04,LAC,#16,231,99,3.67,4900,0.75,4.45,3.67,10,0.37,NA
NumberFire,10723,mohamed-sanu,Mohamed Sanu,SF,1.9,19.42,0.15,0,0,0,2.86,NA,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.26,6.98,GB,#23,233,100,3.77,4900,0.77,4.73,3.77,10,0.38,NA
NumberFire,14342,christian-blake,Christian Blake,ATL,2.03,20.83,0.12,0,0,0,2.73,NA,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.34,6.8,NYG,#30,235,101,3.76,4700,0.8,4.8,3.76,10,0.38,NA
NumberFire,9921,andre-roberts,Andre Roberts,HOU,2.09,22.61,0.09,0,0,0,2.62,NA,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.41,6.65,CAR,#1,241,102,3.67,4500,0.82,4.81,3.67,10,0.37,NA
NumberFire,13412,keelan-cole,Keelan Cole,NYJ,1.64,20.52,0.1,0,0,0,2.61,NA,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.42,6.64,DEN,#9,242,103,3.43,4500,0.76,4.27,3.43,NA,NA,NA
NumberFire,13642,auden-tate,Auden Tate,CIN,1.57,19.76,0.11,0,0,0,2.6,NA,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.43,6.63,PIT,#14,243,104,3.4,4500,0.76,4.2,3.4,10,0.34,NA
NumberFire,14117,tyron-johnson,Tyron Johnson,JAC,1.34,20.09,0.1,0,0.01,0,2.6,NA,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.43,6.63,ARI,#11,243,104,3.26,4600,0.71,3.94,3.26,10,0.33,NA
NumberFire,13418,kendrick-bourne,Kendrick Bourne,NE,1.36,16.72,0.1,0,0,0,2.28,NA,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.63,6.19,NO,#4,248,106,2.93,4700,0.62,3.62,2.93,10,0.29,NA
NumberFire,14864,tyler-johnson,Tyler Johnson,TB,1.2,14.65,0.11,0,0,0,2.09,NA,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.76,5.94,LA,#7,252,107,2.71,4500,0.6,3.32,2.71,10,0.27,NA
NumberFire,14847,devin-duvernay,Devin Duvernay,BAL,1.13,14.08,0.11,0,0,0,2.05,NA,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.78,5.88,DET,#32,255,108,2.61,4900,0.53,3.19,2.61,10,0.26,NA
NumberFire,13864,greg-ward,Greg Ward,PHI,1.3,13.25,0.12,0,0.01,0,2.01,NA,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.81,5.83,DAL,#19,257,109,2.68,4500,0.6,3.34,2.68,10,0.27,NA
NumberFire,13638,braxton-berrios,Braxton Berrios,NYJ,1.27,15.14,0.07,0,0,0,1.92,NA,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.87,5.71,DEN,#9,262,110,2.55,4900,0.52,3.19,2.55,11,0.23,NA
NumberFire,NA,nick-westbrook-ikhine,Nick Westbrook-Ikhine,TEN,1.17,13.05,0.08,0,0,0,1.76,NA,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.97,5.49,IND,#25,267,111,2.33,4500,0.52,2.94,2.33,10,0.23,NA
NumberFire,13641,ray-ray-mccloud,Ray-Ray McCloud,PIT,1.49,13,0.09,0,0,0,1.74,NA,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.98,5.46,CIN,#5,268,112,2.49,4500,0.55,3.28,2.49,NA,NA,NA
NumberFire,NA,mike-strachan,Mike Strachan,IND,1.14,12.87,0.08,0,0,0,1.72,NA,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,5.44,TEN,#28,269,113,2.3,4600,0.5,2.89,2.3,10,0.23,NA
