data_src,id,src_id,player,team,rec,rec_yds,rec_tds,site_pts,rush_att,rush_yds,rush_tds,rec_tgt,fumbles_lost,chg,opp,pos,bye,na,week_3_opp,week_3_fpts,na1,rank_draft,rank_ppr,na2,na3,na4,misc_td,misc_yd,na5,na6,availability_percent_own,tm,...34,rec_rz_tgt,rec_09_tds,rec_1019_tds,rec_2029_tds,rec_3039_tds,rec_4049_tds,rec_50_tds,kick_ret_yds,...43,site_ci_low,site_ci_high,opp_team,opp_team_rank,ranks_ovr,ranks_pos,...50,fanduel_salary,fanduel_value,draftkings_site_points,yahoo_site_points,yahoo_salary,yahoo_value
FFToday,9902,11452,Rob Gronkowski,TB,4,44,1,10.4,NA,NA,NA,NA,NA,,@LAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFToday,9474,11089,Jared Cook,LAC,3,42,0,4.2,NA,NA,NA,NA,NA,,@KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFToday,11516,13094,Jack Doyle,IND,3,38,0,3.8,NA,NA,NA,NA,NA,,@TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFToday,13427,16425,Robert Tonyan,GB,4,38,0,3.8,NA,NA,NA,NA,NA,,@SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFToday,14143,16629,Dawson Knox,BUF,3,37,0,3.7,NA,NA,NA,NA,NA,,WAS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFToday,13193,16003,Jonnu Smith,NE,3,37,0,3.7,NA,NA,NA,NA,NA,,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFToday,12677,15610,Austin Hooper,CLE,3,35,0,3.5,NA,NA,NA,NA,NA,,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFToday,13722,16053,Blake Jarwin,DAL,3,35,0,3.5,NA,NA,NA,NA,NA,,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFToday,14867,17140,Cole Kmet,CHI,3,35,0,3.5,NA,NA,NA,NA,NA,,@CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFToday,14870,17231,Adam Trautman,NO,3,35,0,3.5,NA,NA,NA,NA,NA,,@NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFToday,13674,16151,Dallas Goedert,PHI,3,32,0,3.2,NA,NA,NA,NA,NA,,@DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFToday,13772,16152,Dalton Schultz,DAL,3,31,0,3.1,NA,NA,NA,NA,NA,,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFToday,15331,17574,Pat Freiermuth,PIT,2,30,0,3,NA,NA,NA,NA,NA,,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFToday,13192,15971,David Njoku,CLE,2,30,0,3,NA,NA,NA,NA,NA,,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFToday,13675,16344,Tyler Conklin,MIN,3,28,0,2.8,NA,NA,NA,NA,NA,,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFToday,14873,17170,Albert Okwuegbunam,DEN,2,28,0,2.8,NA,NA,NA,NA,NA,,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFToday,10312,11897,Kyle Rudolph,NYG,2,28,0,2.8,NA,NA,NA,NA,NA,,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFToday,12317,15336,C.J. Uzomah,CIN,2,28,0,2.8,NA,NA,NA,NA,NA,,@PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFToday,12206,15349,Maxx Williams,ARI,2,28,0,2.8,NA,NA,NA,NA,NA,,@JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFToday,13753,16220,Jordan Akins,HOU,2,27,0,2.7,NA,NA,NA,NA,NA,,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFToday,13236,15865,Gerald Everett,SEA,2,27,0,2.7,NA,NA,NA,NA,NA,,@MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFToday,12676,15603,Hunter Henry,NE,2,27,0,2.7,NA,NA,NA,NA,NA,,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFToday,13880,16420,Dan Arnold,CAR,2,26,0,2.6,NA,NA,NA,NA,NA,,@HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFToday,13672,16281,Mike Gesicki,MIA,2,25,0,2.5,NA,NA,NA,NA,NA,,@LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFToday,14861,17335,Juwan Johnson,NO,2,25,0,2.5,NA,NA,NA,NA,NA,,@NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFToday,13994,16772,Pharaoh Brown,HOU,2,24,0,2.4,NA,NA,NA,NA,NA,,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFToday,12309,15283,MyCole Pruitt,TEN,2,22,0,2.2,NA,NA,NA,NA,NA,,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFToday,11247,13104,Zach Ertz,PHI,2,21,0,2.1,NA,NA,NA,NA,NA,,@DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFToday,12212,15233,Tyler Kroft,NYJ,2,21,0,2.1,NA,NA,NA,NA,NA,,@DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFToday,12955,14877,Chris Manhertz,JAC,2,21,0,2.1,NA,NA,NA,NA,NA,,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFToday,11695,14165,Eric Ebron,PIT,2,19,0,1.9,NA,NA,NA,NA,NA,,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFToday,9925,11505,Jimmy Graham,CHI,1,17,0,1.7,NA,NA,NA,NA,NA,,@CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFToday,13246,16376,Mo Alie-Cox,IND,1,15,0,1.5,NA,NA,NA,NA,NA,,@TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFToday,11399,15047,Ryan Griffin,NYJ,1,14,0,1.4,NA,NA,NA,NA,NA,,@DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFToday,14341,17296,Donald Parham,LAC,1,11,0,1.1,NA,NA,NA,NA,NA,,@KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFToday,12378,15326,Geoff Swaim,TEN,1,11,0,1.1,NA,NA,NA,NA,NA,,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFToday,13678,16191,Ian Thomas,CAR,1,10,0,1,NA,NA,NA,NA,NA,,@HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFToday,12110,14543,Cameron Brate,TB,0,6,0,0.6,NA,NA,NA,NA,NA,,@LAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FleaFlicker,11244,9360,Travis Kelce,KC,6.9,88.7,1,14.75,0,0,0,6.9,0.1,NA,NA,TE,12,NA,LACSun 1:00 PM,—,NA,TE1,,NA,NA,NA,1,88.7,NA,NA,99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FleaFlicker,9902,6611,Rob Gronkowski,TB,3.7,47.1,1,12.69,0,0,0,3.7,0,NA,NA,TE,9,NA,@LARSun 4:25 PM,—,NA,TE5,,NA,NA,NA,1,47.1,NA,NA,95%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FleaFlicker,14138,14677,T.J. Hockenson,DET,5.5,61.8,1,12.08,0,0,0,5.5,0.1,NA,NA,TE,9,NA,BALSun 1:00 PM,—,NA,TE4,,NA,NA,NA,1,61.8,NA,NA,96%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FleaFlicker,12263,11261,Darren Waller,LV,7,83.9,1,14.25,0,0,0,7,0.1,NA,NA,TE,8,NA,MIASun 4:05 PM,—,NA,TE2,,NA,NA,NA,1,83.9,NA,NA,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FleaFlicker,14861,16036,Juwan Johnson,NO,1.9,23.1,0.1,3,0,0,0,1.9,0,NA,NA,TE,6,NA,@NESun 1:00 PM,—,NA,TE29,,NA,NA,NA,0.1,23.1,NA,NA,38%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FleaFlicker,14137,14665,QNoah Fant,DEN,4.6,53.1,0.4,7.87,0,0,0,4.6,0,NA,NA,TE,11,NA,NYJSun 4:05 PM,—,NA,TE9,,NA,NA,NA,0.4,53.1,NA,NA,93%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FleaFlicker,11647,10353,Logan Thomas,WAS,4.5,44.8,0.4,6.64,0,0,0,4.5,0,NA,NA,TE,9,NA,@BUFSun 1:00 PM,—,NA,TE10,,NA,NA,NA,0.4,44.8,NA,NA,91%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FleaFlicker,13674,13813,Dallas Goedert,PHI,3.9,43.6,0.3,5.9,0,0,0,3.9,0,NA,NA,TE,14,NA,@DALMon 8:15 PM,—,NA,TE13,,NA,NA,NA,0.3,43.6,NA,NA,90%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FleaFlicker,13427,13489,Robert Tonyan,GB,3.4,38.2,0.3,5.74,0,0,0,3.4,0,NA,NA,TE,13,NA,@SFSun 8:20 PM,—,NA,TE11,,NA,NA,NA,0.3,38.2,NA,NA,92%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FleaFlicker,14143,14734,Dawson Knox,BUF,2.6,30.7,0.2,4.41,0,0,0,2.6,0,NA,NA,TE,7,NA,WASSun 1:00 PM,—,NA,TE26,,NA,NA,NA,0.2,30.7,NA,NA,30%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FleaFlicker,11516,9990,Jack Doyle,IND,3,31.6,0.2,4.08,0,0,0,3,0,NA,NA,TE,14,NA,@TENSun 1:00 PM,—,NA,TE30,,NA,NA,NA,0.2,31.6,NA,NA,22%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FleaFlicker,15329,16256,Kyle Pitts,ATL,4.5,51,0.3,7.14,0,0,0,4.5,0,NA,NA,TE,6,NA,@NYGSun 1:00 PM,—,NA,TE7,,NA,NA,NA,0.3,51,NA,NA,93%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FleaFlicker,12206,11191,Maxx Williams,ARI,2.1,24.2,0.1,3.18,0,0,0,2.1,0,NA,NA,TE,12,NA,@JACSun 1:00 PM,—,NA,,,NA,NA,NA,0.1,24.2,NA,NA,13%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FleaFlicker,13192,12904,David Njoku,CLE,2.3,28.7,0.1,3.71,0,0,0,2.3,0,NA,NA,TE,13,NA,CHISun 1:00 PM,—,NA,TE24,,NA,NA,NA,0.1,28.7,NA,NA,25%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FleaFlicker,14239,14781,Foster Moreau,LV,0.9,10.2,0.1,1.49,0,0,0,0.9,0,NA,NA,TE,8,NA,MIASun 4:05 PM,—,NA,,,NA,NA,NA,0.1,10.2,NA,NA,5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FleaFlicker,13299,13023,George Kittle,SF,5.3,66.3,1,12.53,0,0,0,5.3,0.1,NA,NA,TE,6,NA,GBSun 8:20 PM,—,NA,TE3,,NA,NA,NA,1,66.3,NA,NA,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FleaFlicker,9474,6126,Jared Cook,LAC,3.5,44.5,0.3,6.17,0,0,0,3.5,0,NA,NA,TE,7,NA,@KCSun 1:00 PM,—,NA,TE14,,NA,NA,NA,0.3,44.5,NA,NA,77%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FleaFlicker,13236,12972,Gerald Everett,SEA,2.7,29.9,0.2,4.09,0,0,0,2.7,0,NA,NA,TE,9,NA,@MINSun 4:25 PM,—,NA,TE15,,NA,NA,NA,0.2,29.9,NA,NA,55%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FleaFlicker,12955,11114,Chris Manhertz,JAC,1.5,17.3,0.1,2.09,0,0,0,1.5,0,NA,NA,TE,7,NA,ARISun 1:00 PM,—,NA,,,NA,NA,NA,0.1,17.3,NA,NA,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FleaFlicker,14873,15716,Albert Okwuegbunam,DEN,2.3,24.4,0.1,3.18,0,0,0,2.3,0.1,NA,NA,TE,11,NA,NYJSun 4:05 PM,—,NA,,,NA,NA,NA,0.1,24.4,NA,NA,13%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,11244,NA,"Kelce, Travis",NA,6.5,82,0.8,13,NA,0.09,0.02,8.9,0.05,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KCC,LAC,1.5,0.4,0.1,0.2,0,0.08,0,0,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,12263,NA,"Waller, Darren",NA,6.2,75,0.4,9.8,NA,0,0,9,0.1,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LVR,MIA,1.3,0.2,0.1,0.04,0.06,0,0,0,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,14138,NA,"Hockenson, T.J.",NA,5.3,54,0.4,8.1,NA,0,0,7.2,0.04,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DET,BAL,1,0.3,0.1,0,0,0,0,0,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,13299,NA,"Kittle, George",NA,4.9,62,0.3,7.8,NA,0,0,6.6,0,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SFO,GBP,0.7,0.2,0.01,0,0.03,0.03,0.04,1,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,13671,NA,"Andrews, Mark",NA,5,57,0.4,7.8,NA,0,0,7,0.03,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BAL,@DET,1,0.2,0.06,0.08,0.04,0,0,0,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,9902,NA,"Gronkowski, Rob",NA,3,38,0.7,7.8,NA,0,0,4.7,0,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBB,@LAR,1.2,0.3,0.1,0.2,0.05,0,0,0,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,11647,NA,"Thomas, Logan",NA,4.8,47,0.3,6.6,NA,0,0,6.1,0,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WAS,@BUF,0.9,0.1,0.2,0,0,0,0,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,9474,NA,"Cook, Jared",NA,3.7,43,0.4,6.5,NA,0,0,6.1,0.03,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LAC,@KCC,1.5,0.2,0.1,0.05,0,0.03,0,0,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,15329,NA,"Pitts, KyleR",NA,4.2,46,0.3,6.3,NA,0,0,6.6,0,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ATL,@NYG,1.1,0.2,0.06,0,0.02,0.02,0,0,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,14137,NA,"Fant, Noah",NA,4.1,47,0.3,6.3,NA,-0.2,0,6.1,0.02,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DEN,NYJ,1,0.06,0.1,0.06,0,0,0.03,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,13427,NA,"Tonyan, Robert",NA,2.7,30,0.5,6,NA,0,0,3.4,0,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GBP,@SFO,0.6,0.2,0.07,0.2,0.03,0,0,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,13674,NA,"Goedert, Dallas",NA,3.7,42,0.2,5.7,NA,0,0,5.3,0,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PHI,@DAL,0.9,0.2,0,0,0.01,0,0,0,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,13672,NA,"Gesicki, Mike",NA,3.1,37,0.3,5.4,NA,0,0,5.6,0.03,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MIA,@LVR,0.7,0.1,0.1,0.04,0.02,0,0,0,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,12678,NA,"Higbee, Tyler",NA,3.6,42,0.2,5.3,NA,0.04,0,4.7,0,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LAR,TBB,0.7,0.2,0.01,0.01,0,0,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,13193,NA,"Smith, Jonnu",NA,3.5,40,0.2,5.3,NA,1,0.03,4.6,0.02,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NEP,NOS,0.6,0.1,0.04,0.03,0,0,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,12677,NA,"Hooper, Austin",NA,3.9,36,0.3,5.2,NA,0,0,5.6,0.02,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CLE,CHI,1.1,0.3,0,0,0,0,0,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,13919,NA,"Firkser, Anthony",NA,2.8,32,0.3,5.1,NA,0.03,0.03,3.8,0,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TEN,IND,0.9,0.1,0.1,0.04,0,0,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,13189,NA,"Engram, Evan",NA,3.8,39,0.1,4.8,NA,1,0.03,6.6,0.04,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NYG,ATL,1,0.06,0.04,0,0,0,0.01,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
