data_src,id,src_id,player,dst_sacks,dst_int,dst_fum_rec,dst_td,dst_safety,dst_pts_allowed,site_pts,team,dst_fum_force,dst_yds_allowed,pos,bye,na,week_4_opp,week_4_fpts,na1,rank_draft,rank_ppr,na2,defense_solo,na3,na4,na5,availability_percent_own,dst_tackles,dst_pts_allowed_g,dst_pass_yds_allowed,dst_rush_yds_allowed,dst_avg_yds_allowed,site_fppg,tm,opp,site_ci_low,site_ci_high,opp_team,opp_team_rank,ranks_pos,...42,fanduel_salary,fanduel_value,draftkings_site_points,yahoo_site_points,yahoo_salary,yahoo_value,return_tds
FleaFlicker,0509,2342,NA,2.4,0.8,0.5,0.1,NA,25.6,9.27,NA,0.8,354.7,NA,NA,NA,@CINL 21-24,9.27,NA,,,NA,0,NA,NA,NA,6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FleaFlicker,0504,2346,NA,1.9,0.8,0.5,0.1,NA,25.5,8.21,NA,0.6,373.9,NA,NA,NA,TBSun 8:20 PM,—,NA,D/ST4,,NA,0,NA,NA,NA,73%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FleaFlicker,0513,2350,NA,2.2,0.8,0.6,0.1,NA,25.6,9.21,NA,0.9,397.2,NA,NA,NA,@LACMon 8:15 PM,—,NA,D/ST18,,NA,0,NA,NA,NA,11%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FleaFlicker,0525,2357,NA,2.6,1,0.6,0.1,NA,21.3,10.62,NA,0.9,331.1,NA,NA,NA,@NESun 8:20 PM,—,NA,D/ST10,,NA,0,NA,NA,NA,91%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CBS,0529,1917,NA,3.1,1.1,0.9,0.2,0,15.5,14.3,NO,1.3,269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.9,15.5,0,94,269,14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CBS,0501,1904,NA,3.3,0.9,0.9,0.2,0,16,14.1,BUF,1.2,297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.7,16,0,92,297,14.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CBS,0508,1928,NA,2.6,1.6,0.4,0.2,0,16.4,13.8,TEN,0.6,295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.6,16.4,0,101,295,13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CBS,0502,1912,NA,2.6,1,0.8,0.2,0,19.6,13.4,IND,1,296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.8,19.6,0,77,296,13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CBS,0512,1914,NA,3.1,1.1,0.6,0.2,0,20,11.7,KC,0.9,351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.9,20,0,143,351,11.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CBS,0527,1905,NA,3.9,1,1.2,0.2,0,25.8,11.5,CAR,1.6,357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,25.8,0,125,357,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CBS,0521,1906,NA,3,0.9,0.7,0.2,0,17.6,11.4,CHI,0.9,320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,17.6,0,88,320,11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CBS,0506,1907,NA,2.3,1.2,0.6,0.2,0,18.6,11.1,CIN,0.9,318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,18.6,0,99,318,11.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CBS,0528,1923,NA,2.6,1,0.6,0.2,0,20.1,11,LAR,0.8,332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.7,20.1,0,117,332,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CBS,0525,1927,NA,2.3,1,0.6,0.2,0,21.3,10.7,TB,0.8,289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,21.3,0,101,289,10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CBS,0517,1918,NA,1.8,1.1,0.7,0.2,0,24.6,10.6,NYG,1,298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.8,24.6,0,117,298,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CBS,0503,1915,NA,1.9,1,0.6,0.2,0.1,19.8,10.5,MIA,0.9,371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.3,19.8,0,126,371,10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CBS,0531,1903,NA,2,0.8,0.8,0.2,0,20.8,10.4,BAL,1.1,342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.7,20.8,0,126,342,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CBS,0523,1911,NA,1.6,0.9,0.6,0.2,0,17.8,9.8,GB,0.8,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.1,17.8,0,82,300,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CBS,0511,1909,NA,3.1,1.1,0.5,0.2,0.1,21.9,9.7,DEN,0.7,331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.1,21.9,0,167,331,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CBS,0526,1902,NA,2.3,1.1,1,0.2,0,21.4,9.7,ATL,1.4,335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.6,21.4,0,94,335,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CBS,0507,1930,NA,2.8,1,0.7,0.2,0.1,23,9.6,CLE,1,359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.5,23,0,126,359,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CBS,0515,1926,NA,2.4,0.9,1,0.2,0,23,9.4,SEA,1.4,344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.6,23,0,102,344,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CBS,0530,1925,NA,3.1,0.8,0.6,0.2,0.1,23.7,9.3,SF,0.8,321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.5,23.7,0,113,321,9.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CBS,0519,1901,NA,2.7,0.7,1,0.2,0,24.7,9.3,ARI,1.4,358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.1,24.7,0,110,358,9.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CBS,0520,1929,NA,2.9,1,0.5,0.2,0,23,9.1,WAS,0.7,313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.5,23,0,86,313,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CBS,0522,1910,NA,2.8,1,0.5,0.2,0,23.3,9,DET,0.7,315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.1,23.3,0,92,315,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CBS,0516,1908,NA,1.9,0.9,0.8,0.2,0,21,8.5,DAL,1,349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,21,0,105,349,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CBS,0504,1931,NA,2,1.1,0.5,0.2,0,26.3,8.4,NE,0.7,386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.2,26.3,0,81,386,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CBS,0514,1924,NA,1.6,0.7,1,0.2,0,24.7,8.1,LAC,1.3,378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.8,24.7,0,125,378,8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CBS,0524,1916,NA,2,0.7,0.7,0.2,0,26.6,8,MIN,1,400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.8,26.6,0,152,400,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CBS,0510,1922,NA,2.2,0.6,0.6,0.1,0,24.7,7.2,PIT,0.8,336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,24.7,0,110,336,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CBS,0505,1919,NA,1.8,0.6,0.8,0.1,0,24.1,7.2,NYJ,1.1,352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.2,24.1,0,142,352,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CBS,0509,1913,NA,2,0.8,0.8,0.2,0,28.4,6.4,JAC,1.1,357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.9,28.4,0,111,357,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CBS,0513,1920,NA,1.6,0.9,0.7,0.2,0,29.7,5.7,LV,0.9,431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.4,29.7,0,123,431,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CBS,0518,1921,NA,2,0.5,0.8,0.1,0.1,29.8,5.4,PHI,1.1,410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.4,29.8,0,106,410,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CBS,0532,1932,NA,1.7,0.6,0.7,0.1,0,31.8,4.9,HOU,1,415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.4,31.8,0,129,415,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,0529,NA,"Saints, New Orleans",2.7,1.7,0.4,0.1,0.02,13.2,15.2,NA,NA,240.2,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOS,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,0501,NA,"Bills, Buffalo",2.7,1.1,0.7,0.3,0,16.7,14.3,NA,NA,280,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BUF,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,0525,NA,"Buccaneers, Tampa Bay",2.4,1.3,0.4,0.3,0,20.6,12.8,NA,NA,304.7,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBB,@NEP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,0508,NA,"Titans, Tennessee",2.8,0.9,0.4,0.1,0,17.9,12.7,NA,NA,242.1,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TEN,@NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,0502,NA,"Colts, Indianapolis",2.5,0.9,1.1,0.4,0.07,21.5,12.5,NA,NA,315.4,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IND,@MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,0506,NA,"Bengals, Cincinnati",2.3,1,0.5,0.04,0,17.9,12.1,NA,NA,282,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CIN,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,0528,NA,"Rams, Los Angeles",2.5,1,0.5,0.3,0.05,24,11.1,NA,NA,335,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LAR,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,0516,NA,"Cowboys, Dallas",1.7,1.3,0.9,0.3,0,24.6,11,NA,NA,384.2,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DAL,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,0523,NA,"Packers, Green Bay",2.4,0.9,0.4,0.02,0,21.6,10.8,NA,NA,297.6,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GBP,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,0512,NA,"Chiefs, Kansas City",2.1,1.1,0.4,0.3,0.07,22.7,10.6,NA,NA,326.9,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KCC,@PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,0521,NA,"Bears, Chicago",2.8,0.7,0.5,0.2,0.06,21,10.5,NA,NA,333,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CHI,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,0520,NA,"Football Team, Washington",2.7,0.7,0.6,0.2,0.02,22.1,10.3,NA,NA,337.3,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WAS,@ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,0527,NA,"Panthers, Carolina",2.7,0.6,0.4,0.1,0,21.2,9.4,NA,NA,329.6,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAR,@DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,0503,NA,"Dolphins, Miami",2.1,0.9,0.6,0.2,0,22,9.4,NA,NA,380,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MIA,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,0509,NA,"Jaguars, Jacksonville",1.5,0.7,0.3,0.3,0,24,9.2,NA,NA,326.3,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JAC,@CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,0531,NA,"Ravens, Baltimore",2.1,0.6,0.3,0.02,0.1,20,9,NA,NA,315,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BAL,@DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,0515,NA,"Seahawks, Seattle",3.2,0.4,0.5,0,0.1,21.6,9,NA,NA,347.6,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEA,@SFO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,0526,NA,"Falcons, Atlanta",2.1,0.6,0.6,0.03,0,22.1,8.8,NA,NA,313.9,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ATL,WAS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,0518,NA,"Eagles, Philadelphia",2.5,0.4,0.5,0.2,0.04,27,8.8,NA,NA,389.3,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PHI,KCC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,0530,NA,"49ers, San Francisco",1.9,0.6,0.3,0.2,0,27,8.7,NA,NA,339.8,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SFO,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,0507,NA,"Browns, Cleveland",2.3,0.5,0.3,0.07,0.01,22,8.4,NA,NA,341,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CLE,@MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,0511,NA,"Broncos, Denver",2.1,0.7,0.2,0.05,0,22,8.2,NA,NA,338,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DEN,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,0510,NA,"Steelers, Pittsburgh",1.9,0.5,0.4,0.2,0,25.8,7.9,NA,NA,389.9,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PIT,@GBP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,0517,NA,"Giants, New York",2.1,0.5,0.6,0.05,0,24.5,7.6,NA,NA,395.9,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NYG,@NOS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,0514,NA,"Chargers, Los Angeles",1.4,0.8,0.5,0.08,0.06,24.5,7.6,NA,NA,370,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LAC,LVR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,0519,NA,"Cardinals, Arizona",2.5,0.7,0.9,0.1,0.06,28.5,7.4,NA,NA,400,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ARI,@LAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,0522,NA,"Lions, Detroit",2.4,0.3,0.6,0.08,0,29.2,6.6,NA,NA,369.4,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DET,@CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,0504,NA,"Patriots, New England",1.5,0.9,0,0.08,0,24,5.8,NA,NA,400,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NEP,TBB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,0524,NA,"Vikings, Minnesota",1.6,0.7,0.2,0.1,0.02,35,4.9,NA,NA,498.3,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MIN,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,0505,NA,"Jets, New York",1.9,0.3,0.6,0.04,0.05,28.6,4.9,NA,NA,404.3,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NYJ,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,0513,NA,"Raiders, Las Vegas",1.6,0.5,0.5,0,0.09,29.9,4.6,NA,NA,404.3,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LVR,@LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,0532,NA,"Texans, Houston",1.5,0.4,0.3,0.04,0,35.5,3.1,NA,NA,539.7,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HOU,@BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NumberFire,0501,buffalo-dst,Buffalo D/ST,2.66,1.01,0.42,0.26,NA,14.75,9.77,BUF,NA,306.9,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.23,16.31,HOU,#17,1,9.88,5000,1.98,9.88,9.88,20,0.49,NA
NumberFire,0529,new-orleans-dst,New Orleans D/ST,2.8,0.72,0.74,0.22,NA,17.25,9.03,NO,NA,322.48,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.63,15.43,NYG,#18,2,9.04,4800,1.88,9.04,9.04,19,0.48,NA
NumberFire,0508,tennessee-dst,Tennessee D/ST,3.42,0.78,0.43,0.2,NA,19.25,8.5,TEN,NA,318.16,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.21,14.79,NYJ,#32,3,8.48,4900,1.73,8.48,8.48,13,0.65,NA
NumberFire,0522,detroit-dst,Detroit D/ST,3.68,0.92,0.47,0.17,NA,22.25,8.17,DET,NA,320.11,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.95,14.39,CHI,#31,4,8.19,4100,2,8.19,8.19,12,0.68,NA
NumberFire,0503,miami-dst,Miami D/ST,2.96,0.66,0.6,0.19,NA,19.5,8.05,MIA,NA,326.37,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.85,14.25,IND,#23,5,8.03,4000,2.01,8.03,8.03,12,0.67,NA
NumberFire,0521,chicago-dst,Chicago D/ST,2.04,0.79,0.61,0.2,NA,19.25,7.49,CHI,NA,348.08,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,13.58,DET,#20,6,7.46,4500,1.66,7.46,7.46,19,0.39,NA
NumberFire,0506,cincinnati-dst,Cincinnati D/ST,2.24,0.8,0.5,0.19,NA,19.5,7.44,CIN,NA,337.63,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.36,13.52,JAC,#27,7,7.41,4600,1.61,7.41,7.41,18,0.41,NA
NumberFire,0523,green-bay-dst,Green Bay D/ST,1.75,0.83,0.59,0.19,NA,19,7.32,GB,NA,334.59,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.27,13.37,PIT,#25,8,7.3,4200,1.74,7.3,7.3,10,0.73,NA
NumberFire,0512,kansas-city-dst,Kansas City D/ST,2.68,0.73,0.71,0.17,NA,23.75,6.93,KC,NA,352.97,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.96,12.9,PHI,#24,9,6.95,3700,1.88,6.95,6.95,15,0.46,NA
NumberFire,0517,new-york-giants-dst,New York Giants D/ST,2.33,1.06,0.54,0.14,NA,24.25,6.66,NYG,NA,356.44,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74,12.58,NO,#21,10,6.62,3400,1.95,6.62,6.62,11,0.6,NA
NumberFire,0502,indianapolis-dst,Indianapolis D/ST,2.45,0.77,0.43,0.17,NA,22,6.65,IND,NA,322.95,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.73,12.57,MIA,#29,11,6.64,4600,1.44,6.64,6.64,17,0.39,NA
NumberFire,0516,dallas-dst,Dallas D/ST,2.44,0.88,0.56,0.17,NA,23.75,6.65,DAL,NA,343.22,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.73,12.57,CAR,#13,11,6.71,3800,1.77,6.71,6.71,15,0.45,NA
NumberFire,0511,denver-dst,Denver D/ST,2.32,0.59,0.6,0.17,NA,21.75,6.57,DEN,NA,343.66,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.67,12.47,BAL,#15,13,6.56,4200,1.56,6.56,6.56,18,0.36,NA
NumberFire,0520,washington-dst,Washington D/ST,2.59,0.67,0.47,0.16,NA,23,6.4,WSH,NA,339.82,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.53,12.27,ATL,#30,14,6.38,4000,1.6,6.38,6.38,16,0.4,NA
NumberFire,0525,tampa-bay-dst,Tampa Bay D/ST,2.05,0.7,0.43,0.17,NA,21.25,6.38,TB,NA,343.84,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,12.24,NE,#26,15,6.37,4400,1.45,6.37,6.37,19,0.34,NA
NumberFire,0528,los-angeles-rams-d-st,Los Angeles Rams D/ST,2.52,0.81,0.52,0.16,NA,25,6.2,LA,NA,353.5,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37,12.03,ARI,#10,16,6.21,3800,1.63,6.21,6.21,16,0.39,NA
